#t    E^kin_scal0    E^grad_scal0    E^kin_scal1    E^grad_scal1    Vpot_term_0    Vpot_term_1    E_tot
46.9999999999992    9.67213034096785e-08    4.22709417079587e-20    1.05507581280295e-13    4.06914309849255e-15    3.65303441996623e-08    2.01640354239309e-13    1.33251958826462e-07
47.4999999999991    1.24181019894355e-07    6.81775423717389e-20    9.12620339478287e-14    3.17952392700857e-15    1.8675140453792e-09    3.9446014330662e-14    1.26048667827375e-07
47.999999999999    1.18604184153817e-07    1.35606225713965e-19    7.47883148446135e-14    2.50702357330266e-14    8.06753633858339e-13    5.36344637639609e-15    1.18605096129584e-07
48.4999999999989    1.07047072928342e-07    1.8456276709877e-19    4.5995165805394e-13    1.38942498802276e-14    4.73232642159961e-09    2.61486420267961e-13    1.11780134682454e-07
48.9999999999988    5.9048865538877e-08    1.97283359701301e-18    1.01981599641467e-12    1.21093501920251e-15    4.75846650949539e-08    5.64347368069196e-14    1.06634608097472e-07
49.4999999999987    7.40966001400249e-10    1.64918473170061e-18    1.19289319115357e-12    8.82608899296195e-16    1.04440596076167e-07    9.52653991779761e-14    1.05182851120416e-07
49.9999999999986    4.17783727948403e-08    3.29206694961686e-19    8.50324188929528e-13    2.91272302450665e-15    6.25831872677098e-08    2.28354473476339e-13    1.04362641654265e-07
50.4999999999985    9.08797903405888e-08    2.40843300921e-19    2.40362584272917e-13    1.79622222441432e-14    9.32566626666843e-09    4.62842017626075e-13    1.00206177774322e-07
50.9999999999984    9.46641978415198e-08    9.23616053647543e-19    2.99225480688843e-13    9.2591339809678e-15    6.06323278200061e-11    1.70538492156208e-14    9.47251557087273e-08
51.4999999999983    8.91897241132824e-08    7.0256801135838e-19    1.97980404717879e-14    1.31814791965603e-13    3.13271151633555e-10    6.61849669724533e-13    8.95038087281206e-08
51.9999999999982    7.08462530007958e-08    8.53375554353499e-18    6.88891970167277e-13    4.56003743699484e-14    1.40600745577509e-08    1.52940452704385e-12    8.4908591463952e-08
52.4999999999981    1.87987692050035e-08    2.29180920201032e-17    3.10958978919015e-12    3.74420444628029e-15    6.35493553399363e-08    3.35080059239593e-13    8.23515729819108e-08
52.999999999998    6.91782229694862e-09    7.65288279151415e-18    2.84894199345146e-12    6.09084980882274e-15    7.51560658296464e-08    5.83726986645759e-13    8.20773268940779e-08
53.4999999999979    5.62596228703748e-08    2.17032649099819e-18    3.91004039990216e-13    4.07864952195596e-14    2.40783580183416e-08    2.02438032991643e-12    8.03404370617519e-08
53.9999999999978    7.51565849360796e-08    4.39184163656565e-18    6.05096711798078e-13    3.29865600352384e-14    1.39679750618227e-09    4.29310289116347e-13    7.65544498402146e-08
54.4999999999977    7.25482473796991e-08    1.14995279002886e-17    6.02478596648809e-13    1.76244741522794e-13    7.87829268560369e-14    1.49376236333297e-14    7.25491198350873e-08
54.9999999999976    6.63684888595986e-08    1.27463114508999e-17    2.87493844906951e-12    1.50002469328031e-13    2.45882678362676e-09    2.5176680729833e-12    6.8832858264963e-08
55.4999999999975    3.86221200601152e-08    1.89678565552083e-16    8.34137586695508e-12    1.50454528931621e-15    2.73188946294056e-08    9.00956461290599e-14    6.59494478552577e-08
55.9999999999974    9.98153164732953e-10    1.70434535880223e-16    7.40737142111156e-12    2.88920453515644e-14    6.4050724168072e-08    2.70363712686928e-12    6.50590174038328e-08
