1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
12 3.694600067692668e-33 4.195824721309436e-31 29066
12.25 3.84251672431299e-33 4.3787069542271e-31 30450
12.5 4.163806302928828e-33 4.877985779524391e-31 31742
12.75 4.216039376702817e-33 5.025399887523353e-31 32250
13 4.608459361860815e-33 5.632106480437978e-31 34250
13.25 4.820444010277804e-33 5.990718535048385e-31 35454
13.5 5.013683683888978e-33 6.412631508877733e-31 36434
13.75 5.542811104330497e-33 6.750799756543756e-31 37682
14 5.777300670574702e-33 7.359845654285917e-31 39294
14.25 6.077893844435338e-33 8.23788101477431e-31 41426
14.5 6.241780904386928e-33 8.587461482262906e-31 42066
14.75 6.487657432541271e-33 9.414088097562186e-31 43490
15 7.035895691800263e-33 1.012987920022395e-30 45702
15.25 7.203481586903177e-33 1.051677068379954e-30 46634
15.5 7.723755350393994e-33 1.139503663331793e-30 48554
15.75 7.80812022680955e-33 1.160707167254169e-30 48870
16 9.017127808414538e-33 1.296151155427176e-30 50963
16.25 8.50700792839797e-33 1.347289334446414e-30 51576
16.5 8.308618714755177e-33 1.324767492069853e-30 49316
16.75 8.252859539262275e-33 1.372413569653257e-30 49344
17 8.05810069988835e-33 1.378255477875281e-30 47192
17.25 8.138119574626874e-33 1.448163552403965e-30 47576
17.5 7.897212527601969e-33 1.417736347830165e-30 45348
17.75 7.837646153760323e-33 1.42251732117862e-30 44060
18 7.808125207807239e-33 1.493099515270086e-30 43872
18.25 7.467144297905604e-33 1.463274238080427e-30 41756
18.5 7.529179119241871e-33 1.478081969861866e-30 41528
18.75 7.238110434173491e-33 1.475696938242633e-30 39300
19 7.158619644458114e-33 1.475642871350628e-30 38276
19.25 6.953614605814343e-33 1.481368004674768e-30 36900
19.5 6.567918138388705e-33 1.443790316483117e-30 34724
19.75 6.528025488759627e-33 1.415934477586585e-30 33960
20 6.225230368081317e-33 1.38786136874374e-30 32144
20.25 6.071838941950936e-33 1.350837859373729e-30 30704
20.5 5.761194940244061e-33 1.340962582230345e-30 28896
20.75 5.442162652803234e-33 1.301380519740535e-30 26924
21 5.23725542783639e-33 1.237154637456972e-30 25656
21.25 4.734007132346267e-33 1.161826134475618e-30 23228
21.5 4.624875343572552e-33 1.099038883206019e-30 21816
21.75 4.151490327795844e-33 1.011439840294756e-30 19472
22 3.901220219481378e-33 9.326146126037862e-31 17696
22.25 3.394311507400702e-33 8.536983958180716e-31 15588
22.5 3.145244720244583e-33 7.912757810600776e-31 13760
22.75 2.575475187945769e-33 6.667293506630253e-31 11565
23 2.192411446610269e-33 6.074217469309759e-31 10016
23.25 1.968392472001532e-33 5.340804720803994e-31 8652
23.5 1.718040833506135e-33 4.8082341220172e-31 7652
23.75 1.5065142201704e-33 4.093013149205091e-31 6542
24 1.275011643120437e-33 3.565923598477705e-31 5478
24.25 1.14403359186464e-33 3.360783295851237e-31 4886
24.5 9.945444086628027e-34 2.883564874517884e-31 4068
24.75 8.158825431051718e-34 2.287902393081548e-31 3326
25 6.325278501163333e-34 1.945752526400163e-31 2696
25.25 5.754382133652886e-34 1.672778284060984e-31 2304
25.5 4.962945611241563e-34 1.407943696461889e-31 1934
25.75 3.543762779122389e-34 9.573635996477097e-32 1344
26 2.203187363046487e-34 6.418992403147294e-32 848
26.25 2.445217433867574e-34 6.988885858396355e-32 888
26.5 1.6903080983101e-34 4.707627782565785e-32 584
26.75 8.846021269908612e-35 3.07192037647479e-32 344
27 2.320698048930906e-35 9.279628132739751e-33 102
27.25 2.851920332303656e-35 7.073772910668251e-33 104
27.5 3.159161673390714e-36 1.974454593548323e-33 24
27.75 8.164200271298391e-39 7.540701416826417e-35 1

0.25 1.563120681821889e-19 2.392541537634318e-18 18
0.5 6.049856561408502e-19 3.814922874576046e-18 62
0.75 1.253686157579133e-18 6.670610923531814e-18 98
1 2.779839047391394e-18 2.498071267632782e-17 210
1.25 5.83122007670706e-18 1.019797280696206e-16 350
1.5 8.475265202134098e-18 9.333572998108141e-17 450
1.75 1.360532509431054e-17 7.612017782747519e-17 602
2 1.637617047146527e-17 1.481729321200038e-16 762
2.25 2.765555487171975e-17 2.496413313375443e-16 1142
2.5 3.186735916429419e-17 2.977757363611415e-16 1250
2.75 4.021244564621118e-17 4.139000500964081e-16 1458
3 4.838053524783464e-17 6.488378958292743e-16 1814
3.25 5.784590853980477e-17 8.136004637767024e-16 2178
3.5 6.811127747601328e-17 1.145878121918591e-15 2498
3.75 7.570411842525975e-17 1.250393479047539e-15 2622
4 4.49655413955015e-17 8.672182887835631e-16 3338
4.25 7.587666333245759e-28 1.230920920955697e-26 3722
4.5 3.237786512458841e-28 9.642447866403301e-27 4170
4.75 1.443533291487414e-28 7.151177688492665e-27 4358
5 5.80768729151788e-29 5.071616265658177e-27 5034
5.25 1.825711125086824e-29 3.167838724463686e-27 5714
5.5 5.961599480513039e-30 1.225260257982179e-27 5982
5.75 6.124486846176358e-30 2.744618548311113e-28 6602
6 6.403635550861728e-30 1.664247398830312e-28 7130
6.25 8.970464957959389e-30 2.778816313090152e-28 8034
6.5 9.696018649679568e-30 3.196395169370612e-28 8606
6.75 8.218637850879601e-30 2.530910022802499e-28 9066
7 3.945997373232511e-30 1.718559911050367e-28 9962
7.25 8.463499757925495e-31 5.208269804141447e-29 10550
7.5 1.537666837039282e-31 8.105858820843099e-30 11226
7.75 2.778699417796692e-32 1.203741077578509e-30 12146
8 1.879245305675549e-33 7.63611969278069e-32 12606
8.25 9.904511560407151e-34 6.116110432995836e-32 13802
8.5 1.087283500080892e-33 7.176742592897947e-32 14754
8.75 1.199905919332922e-33 7.830117195214038e-32 15194
9 1.401946868184755e-33 9.304525389319062e-32 16454
9.25 1.392855983718217e-33 1.012071670079128e-31 17154
9.5 1.477897359056514e-33 1.120409598609322e-31 18266
9.75 1.583152505981524e-33 1.230885425822394e-31 18750
10 1.783336956462403e-33 1.496995624051334e-31 20234
10.25 1.836758758135795e-33 1.621191273649376e-31 21450
10.5 1.837066054014701e-33 1.742672550581587e-31 21962
10.75 2.081964294553848e-33 1.92570861712907e-31 23462
11 2.289094884644765e-33 2.081548832412495e-31 24042
11.25 2.376031755963235e-33 2.421854487590079e-31 25946
11.5 2.461733844753952e-33 2.494642500277376e-31 26118
