#t    <phi>    <pi>    <phi^2>    <pi^2>    rms(phi)    rms(pi)
0    2.26182198744969e-25    -6.77254126527791e-24    4.15625236161953e-15    5.13944993326224e-13    6.4469003107071e-08    7.16899569902384e-07
0.5    -3.79513309952563e-16    -1.40246817364937e-15    1.67828620719723e-15    2.53239123041269e-13    4.09668915979383e-08    5.03228698546962e-07
1    1.34208937854461e-17    -2.82038240942227e-15    9.42035880857429e-16    1.16785785513153e-13    3.06926030316334e-08    3.41739353181856e-07
1.5    2.21578424931101e-16    1.66902587648487e-15    8.97730482228392e-16    4.66500140963207e-14    2.99621508278093e-08    2.1598614329702e-07
2    6.12761634818671e-17    -4.88394521386526e-16    1.33494590996195e-15    1.68265562923192e-14    3.65369116095211e-08    1.29717216638036e-07
2.49999999999999    -6.56983763696256e-17    3.6676940568309e-17    1.46505836566513e-15    1.35151337197915e-14    3.82760808556091e-08    1.16254607305653e-07
2.99999999999998    -1.18057422930085e-17    -4.18090942196826e-16    5.80041922566943e-16    2.01823039235857e-14    2.40840595117796e-08    1.42064435815533e-07
3.49999999999997    4.99551617020958e-17    2.64958822733729e-16    2.06221010473521e-16    4.14590052928588e-14    1.43603972951141e-08    2.03614845462846e-07
3.99999999999996    9.41351593468702e-18    7.61073041269331e-16    1.63339490227878e-16    3.63136877304054e-14    1.27804338826144e-08    1.90561506423531e-07
4.49999999999995    -3.94956242115122e-17    -1.76030979631126e-16    1.69108097598721e-16    2.38238493733924e-14    1.30041569353311e-08    1.54349763114144e-07
4.99999999999994    1.7343248553778e-17    1.13797922136295e-16    2.65714090594121e-16    1.08382011695332e-14    1.63007389585295e-08    1.04106681675737e-07
5.49999999999993    9.93967561902521e-17    2.69947501012173e-16    6.82417925451131e-16    4.0822937550306e-15    2.61231300852545e-08    6.38928302318077e-08
5.99999999999992    2.82339461256755e-17    -7.12123592476173e-16    2.93906964687269e-16    1.3880392778422e-14    1.71437150200086e-08    1.17815078739616e-07
6.49999999999991    -1.97744880811281e-17    4.9848755535222e-16    9.40766539858955e-17    2.32121028071963e-14    9.69931203673207e-09    1.52355186348205e-07
