1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
24.25 9.775108187177536e-38 3.009068857540558e-35 4886
24.5 7.965851187324225e-38 2.457266553125077e-35 4068
24.75 6.817686149827628e-38 2.084314125227498e-35 3326
25 5.234591089078794e-38 1.644776520261872e-35 2696
25.25 4.484826527939614e-38 1.369045746945144e-35 2304
25.5 3.458086656834715e-38 1.134377260905025e-35 1934
25.75 2.451369331997465e-38 7.655530511237109e-36 1344
26 1.546779425598302e-38 5.641024378374641e-36 848
26.25 1.731640023570474e-38 5.500966572420097e-36 888
26.5 1.030399022871679e-38 3.936657563712405e-36 584
26.75 7.033911811709761e-39 1.986939326519623e-36 344
27 1.689782202297563e-39 5.949300852387464e-37 102
27.25 2.388811552472474e-39 6.941771326300873e-37 104
27.5 4.066083290606732e-40 1.205717684206374e-37 24
27.75 3.15725650231267e-42 5.845092945518621e-39 1

0.25 2.075296162019652e-10 6.729547810808872e-09 18
0.5 1.536481962565104e-09 6.208207339311813e-08 62
0.75 2.766120810207529e-09 1.277217122532291e-07 98
1 2.81762782175777e-08 8.094775802167167e-07 210
1.25 3.118354454611968e-07 1.017079815697286e-05 350
1.5 3.365125027115786e-07 1.860519066193387e-05 450
1.75 2.204598365069437e-08 2.632593923505675e-06 602
2 7.997930072402191e-10 7.653201836937906e-07 762
2.25 1.127041854471886e-09 5.254200931356885e-07 1142
2.5 1.832840719991394e-09 1.446176086797032e-07 1250
2.75 1.783256022284972e-09 3.911885621967221e-08 1458
3 1.632995315228624e-09 2.3364523178666e-08 1814
3.25 1.162092905950372e-09 2.725339638391603e-08 2178
3.5 9.728380023360955e-10 1.927017812389596e-08 2498
3.75 9.030156967600218e-10 1.008236980972718e-08 2622
4 8.518933915569755e-10 1.069455555180292e-08 3338
4.25 3.471876508708409e-10 1.025463608938904e-08 3722
4.5 8.048044278594448e-11 8.299474405854062e-09 4170
4.75 1.718650364024228e-11 5.084921511809436e-09 4358
5 5.664521608715328e-12 2.653091541220698e-09 5034
5.25 3.972773508618266e-12 1.078690177951383e-09 5714
5.5 3.465152327888024e-12 4.144462732090294e-10 5982
5.75 3.133135216139968e-12 2.453236736643408e-10 6602
6 2.412425218541099e-12 1.647159789312848e-10 7130
6.25 1.765193739897034e-12 1.278598174466808e-10 8034
6.5 1.093264091794138e-12 1.175174572017043e-10 8606
6.75 4.922166033409655e-13 1.063065284839395e-10 9066
7 1.612798360135055e-13 8.788690279037106e-11 9962
7.25 5.19138283229016e-14 6.107461058102262e-11 10550
7.5 4.475114394094523e-14 3.706284724616066e-11 11226
7.75 5.10945934064996e-14 1.79634779063274e-11 12146
8 4.446327233684334e-14 7.714028064828484e-12 12606
8.25 3.558255519026176e-14 3.136514589924387e-12 13802
8.5 2.554869896930762e-14 1.029986289825276e-12 14754
8.75 1.586468937959819e-14 2.922489092358668e-13 15194
9 9.236421258237654e-15 2.33327242423961e-13 16454
9.25 4.304506263424875e-15 3.101265236280968e-13 17154
9.5 1.689135988236602e-15 3.390401917257137e-13 18266
9.75 5.332780399152275e-16 2.705122042444934e-13 18750
10 1.699589320324655e-16 1.888676951690322e-13 20234
10.25 8.268248767043229e-17 1.081811723801413e-13 21450
10.5 7.353401139803573e-17 5.431919825048189e-14 21962
10.75 7.463135784582092e-17 2.533298801846792e-14 23462
11 6.524874252278827e-17 9.255997987847009e-15 24042
11.25 4.844138929467591e-17 2.816199479142752e-15 25946
11.5 2.98148951776071e-17 1.028366067099277e-15 26118
11.75 1.662347705809253e-17 8.446408162475195e-16 27506
12 7.851319852382715e-18 9.401623045425077e-16 29066
12.25 3.125398441731328e-18 8.631739755478312e-16 30450
12.5 1.103674229842259e-18 6.688713953388779e-16 31742
12.75 3.498990916577473e-19 4.289433475823986e-16 32250
13 1.632555652550537e-19 2.5378229969145e-16 34250
13.25 1.288403522225236e-19 1.272398747363923e-16 35454
13.5 1.212814229835894e-19 5.466623896399008e-17 36434
13.75 9.954553103794931e-20 2.010442217705684e-17 37682
14 7.136116997340519e-20 6.657515921094782e-18 39294
14.25 4.443819492099946e-20 2.539946063634976e-18 41426
14.5 2.351040337770553e-20 1.787347286936276e-18 42066
14.75 1.100148251079533e-20 1.684128900888073e-18 43490
15 4.638717313580718e-21 1.494820233920646e-18 45702
15.25 1.640652176063935e-21 1.102663276571111e-18 46634
15.5 5.690075524161653e-22 7.298300534170374e-19 48554
15.75 2.489585559629134e-22 4.220836442944325e-19 48870
16 1.820563751178625e-22 2.258516872819722e-19 50963
16.25 1.594994106841861e-22 1.00373639303113e-19 51576
16.5 1.233744724881776e-22 3.484609858984696e-20 49316
16.75 8.626977428418095e-23 1.049298084624535e-20 49344
17 4.858679989276359e-23 3.71144581476351e-21 47192
17.25 2.476937521577878e-23 2.553669879557577e-21 47576
17.5 1.02733156583762e-23 2.220894076779474e-21 45348
17.75 3.776814248259867e-24 1.800693395895916e-21 44060
18 1.203281191669985e-24 1.261911782732616e-21 43872
18.25 3.599390424705863e-25 7.222331550370098e-22 41756
18.5 1.770189082597689e-25 3.74246492638239e-22 41528
18.75 1.400700922590841e-25 1.561806406127539e-22 39300
19 1.160400119001024e-25 5.535036958892719e-23 38276
19.25 7.993278647702525e-26 1.619257744571805e-23 36900
19.5 4.596459300916957e-26 5.05595907377356e-24 34724
19.75 2.365926553272257e-26 2.789934746356817e-24 33960
20 1.026949704572952e-26 2.35567731423858e-24 32144
20.25 3.810222664128801e-27 1.935804136019622e-24 30704
20.5 1.179786836391602e-27 1.333032177973219e-24 28896
20.75 3.359922964144489e-28 7.629574647663936e-25 26924
21 1.414788526504221e-28 3.715130000517036e-25 25656
21.25 9.889390871408373e-29 1.467574657663053e-25 23228
21.5 7.922856087703646e-29 5.208741417197647e-26 21816
21.75 5.140474902874122e-29 1.525819506792451e-26 19472
22 2.88460781478813e-29 5.079893454276218e-27 17696
22.25 1.34849658962625e-29 2.694461583624038e-27 15588
22.5 5.546582042274337e-30 2.118426926902733e-27 13760
22.75 1.748801494870842e-30 1.484110008959835e-27 11565
23 4.936475168796028e-31 8.847021540365016e-28 10016
23.25 1.713099840274366e-31 4.404343563443913e-28 8652
23.5 8.914448158983774e-32 1.818020791770536e-28 7652
23.75 6.118717031092218e-32 6.877330296897959e-29 6542
24 3.770960392150801e-32 2.262468159995119e-29 5478
24.25 2.229238042703645e-32 8.27796160929747e-30 4886
24.5 1.169442855988319e-32 3.1195869636641e-30 4068
24.75 5.202692119515512e-33 1.68673696042358e-30 3326
25 2.020896531786792e-33 1.33393492402312e-30 2696
25.25 6.938693077364047e-34 9.450929719548914e-31 2304
25.5 2.325410016470435e-34 5.767200437320904e-31 1934
25.75 1.01943222986418e-34 2.028833802913609e-31 1344
26 5.736645343711357e-35 7.842432599409172e-32 848
26.25 4.241761894493204e-35 4.966825143302553e-32 888
26.5 2.405626286897863e-35 1.716941405608686e-32 584
26.75 1.157144738035473e-35 3.986037009270859e-33 344
27 2.652697275242113e-36 4.61821538968298e-34 102
27.25 1.781924881598255e-36 3.804078679413816e-34 104
27.5 3.171915372271128e-37 8.719540079098812e-35 24
27.75 4.687311650539165e-40 7.510217286065066e-36 1

0.25 2.214129620437121e-10 7.51094799821507e-09 18
0.5 1.927015435588023e-09 6.177036652438577e-08 62
0.75 7.243572411733515e-09 1.445271275132454e-07 98
1 1.926769874575139e-08 5.22814865817872e-07 210
1.25 1.198837061617712e-07 5.338426229939485e-06 350
1.5 3.633406485292593e-07 7.077810840919553e-06 450
1.75 1.196545539362534e-07 5.157289577210578e-07 602
2 6.01429112001773e-08 6.012027093541273e-07 762
2.25 3.187134354672793e-08 1.704315235856347e-06 1142
2.5 4.542042035392369e-09 1.604564392881654e-06 1250
2.75 3.262208226852087e-09 9.599485497215306e-07 1458
3 4.956585237402006e-09 5.302433886477607e-07 1814
3.25 4.511028811697944e-09 2.745801119724557e-07 2178
3.5 4.004897488706247e-09 1.220841540094691e-07 2498
3.75 3.278461485275168e-09 5.31606421286029e-08 2622
4 2.448595137557131e-09 3.293486774105606e-08 3338
4.25 7.76714972310833e-10 2.255928549963816e-08 3722
4.5 2.741492743932614e-10 1.448691026340084e-08 4170
4.75 2.277314999714498e-10 8.899257733288413e-09 4358
5 2.301082250403196e-10 7.68923527694054e-09 5034
5.25 1.516651607140109e-10 8.819493051475669e-09 5714
5.5 6.141715893192264e-11 8.917248478013023e-09 5982
5.75 4.190249578999033e-11 6.489594739548708e-09 6602
6 4.056065720627686e-11 3.312020472612965e-09 7130
6.25 3.101238889253845e-11 1.564505531045466e-09 8034
6.5 1.585660691972889e-11 7.908730510361086e-10 8606
6.75 6.881241493403273e-12 3.625768916926043e-10 9066
7 2.720328139798475e-12 1.891353184739744e-10 9962
7.25 1.19826661404143e-12 1.005871096869234e-10 10550
7.5 8.045335959709464e-13 4.843513797307468e-11 11226
7.75 5.573055365560136e-13 3.037706410695124e-11 12146
8 3.458006265745215e-13 2.252766335259024e-11 12606
8.25 2.275238177120484e-13 1.693961840276092e-11 13802
8.5 1.330479708009857e-13 1.373281924749297e-11 14754
8.75 6.210480637255802e-14 1.111983639052596e-11 15194
9 3.35878975001875e-14 7.878840009165089e-12 16454
9.25 2.201449596244052e-14 4.392230759037433e-12 17154
9.5 1.533055203585448e-14 2.260538147564368e-12 18266
9.75 8.978853997044543e-15 1.114420057653599e-12 18750
10 5.491639120812065e-15 5.78759065095095e-13 20234
10.25 3.103071351799767e-15 2.925928976614964e-13 21450
10.5 1.750685146221568e-15 1.665356970770047e-13 21962
10.75 1.053547256805854e-15 1.084346762342812e-13 23462
11 6.059804089135742e-16 7.206695553610991e-14 24042
11.25 3.479256243834744e-16 5.597413621824894e-14 25946
11.5 1.880549250982217e-16 3.874550585068275e-14 26118
11.75 1.100123615611858e-16 2.622908534594918e-14 27506
12 7.123440501226585e-17 1.687248253610574e-14 29066
12.25 4.642880927127643e-17 1.003297919156565e-14 30450
12.5 2.838568227464269e-17 5.802444923261162e-15 31742
12.75 1.693944080307391e-17 3.318041944511199e-15 32250
13 1.011384801888886e-17 1.994274017742832e-15 34250
13.25 6.118537611925878e-18 1.180171430490005e-15 35454
13.5 3.599849134913924e-18 7.136240509218483e-16 36434
13.75 2.198978311978779e-18 4.26408663376348e-16 37682
14 1.341309180804156e-18 2.819162841948028e-16 39294
14.25 8.421516834414828e-19 1.820107589530964e-16 41426
14.5 5.204940797525776e-19 1.163864774103545e-16 42066
14.75 3.394195926975022e-19 7.66116955098045e-17 43490
15 2.184522069758654e-19 4.854914310802638e-17 45702
15.25 1.371284297838839e-19 3.138245825290165e-17 46634
15.5 9.257673910935916e-20 2.071707521188291e-17 48554
15.75 6.132363707071218e-20 1.324784276082511e-17 48870
16 4.118571629002137e-20 9.021122442859763e-18 50963
16.25 2.358830128511244e-20 5.492932659025813e-18 51576
16.5 1.233257792751625e-20 2.961939380246226e-18 49316
16.75 6.767458003585591e-21 1.597965328582989e-18 49344
17 3.606021717015358e-21 8.031918312503088e-19 47192
17.25 1.999856576812993e-21 4.292169167877288e-19 47576
17.5 1.029922416765991e-21 2.199239982889303e-19 45348
17.75 5.494593902663055e-22 1.206894627265722e-19 44060
18 2.98395490028082e-22 7.155186064142357e-20 43872
18.25 1.589013178590112e-22 4.013364283753062e-20 41756
18.5 9.115715886976227e-23 2.310434878719851e-20 41528
18.75 5.294110019165372e-23 1.317872609826946e-20 39300
19 3.17858014764801e-23 7.791927507429741e-21 38276
19.25 2.016814882582407e-23 4.531186159986788e-21 36900
19.5 1.294941510857978e-23 2.458395664819959e-21 34724
19.75 8.483895114265756e-24 1.358463490420208e-21 33960
20 4.976281410995544e-24 7.288318650168212e-22 32144
20.25 2.754864452657384e-24 4.425963889406135e-22 30704
20.5 1.429149619934015e-24 2.682844352109457e-22 28896
20.75 7.465820066727402e-25 1.532944663184395e-22 26924
21 4.311951785995731e-25 8.859210121233661e-23 25656
21.25 2.287595289904801e-25 4.814471662463826e-23 23228
21.5 1.304736068067205e-25 3.020429677929556e-23 21816
21.75 7.12016913132699e-26 1.647680930643676e-23 19472
22 4.343681317488546e-26 9.042447682101241e-24 17696
22.25 2.627096959238331e-26 4.24756719061424e-24 15588
22.5 1.459335645198282e-26 2.058937161334963e-24 13760
22.75 6.970022089766511e-27 1.067103298490584e-24 11565
23 3.078523896890301e-27 6.546798235453592e-25 10016
23.25 1.40595828664858e-27 3.854619230271867e-25 8652
23.5 7.389680302143152e-28 1.901278050829862e-25 7652
23.75 4.374656789807948e-28 8.168036807315937e-26 6542
24 2.449237460708504e-28 4.284602496574246e-26 5478
24.25 1.270572767566529e-28 2.915078749639236e-26 4886
24.5 6.567740696652515e-29 1.973706655516771e-26 4068
24.75 3.540767043038689e-29 1.193166586415041e-26 3326
25 2.112719586819863e-29 6.39625375140532e-27 2696
25.25 1.239996112584343e-29 3.476349739500357e-27 2304
25.5 6.474825068496447e-30 1.840263989961391e-27 1934
25.75 2.436037323645765e-30 8.512879726776106e-28 1344
26 9.573460214579071e-31 3.885192801671235e-28 848
26.25 5.478114898556583e-31 2.496619448019613e-28 888
26.5 2.244555376001074e-31 1.025453704453366e-28 584
26.75 9.033844550571522e-32 4.406488464827748e-29 344
27 2.437075191467521e-32 1.122124228777795e-29 102
27.25 2.04251764934793e-32 1.241026653554478e-29 104
27.5 4.972562577867646e-33 2.395645455993703e-30 24
27.75 2.246732006883374e-36 5.10932328306603e-32 1

0.25 1.458333438474356e-10 9.614483001327755e-09 18
0.5 1.357382576668647e-09 1.360395342866703e-07 62
0.75 2.491335499535294e-09 1.773815305349038e-07 98
1 1.26985529494004e-08 1.045256623375226e-06 210
1.25 5.544133207621879e-08 3.4732137038678e-06 350
1.5 9.930756264839895e-08 7.715115302128862e-06 450
1.75 2.067133146646538e-07 6.388705744699438e-06 602
2 2.189515406036009e-07 2.348380671432654e-06 762
2.25 1.202524423893357e-07 1.855933677526282e-06 1142
2.5 1.568706250128378e-08 2.134961856767035e-06 1250
2.75 1.167101074666396e-08 1.692115595019697e-06 1458
3 7.214534584012666e-09 1.82173392090069e-06 1814
3.25 4.468938704737489e-09 1.422134097936482e-06 2178
3.5 3.489294133494651e-09 9.665579538774567e-07 2498
3.75 1.845034762739836e-09 6.848224193810688e-07 2622
4 1.426755786998186e-09 6.048280509999032e-07 3338
4.25 1.052222416509214e-09 4.354561110739091e-07 3722
4.5 7.99207125485472e-10 2.833689372517869e-07 4170
4.75 5.753714663591444e-10 1.477383861744268e-07 4358
5 4.572118190837042e-10 8.545175795086702e-08 5034
5.25 3.85812454798982e-10 5.789566494955591e-08 5714
5.5 2.86511744055062e-10 4.024350490102611e-08 5982
5.75 1.827050857790005e-10 2.978997724415053e-08 6602
6 1.352038682941868e-10 1.650840512094183e-08 7130
6.25 9.830257711536744e-11 1.107981241417656e-08 8034
6.5 7.095432151718363e-11 7.133723347395742e-09 8606
6.75 5.184316836931362e-11 4.314343361079867e-09 9066
7 3.302262405722885e-11 3.060423733175266e-09 9962
7.25 1.943542512150874e-11 2.107392583026453e-09 10550
7.5 1.240841862003473e-11 1.419932596136117e-09 11226
7.75 8.01711689129583e-12 1.091758288422193e-09 12146
8 5.171295295360268e-12 7.910449734459539e-10 12606
8.25 3.448820387570371e-12 6.154327280693022e-10 13802
8.5 2.245136372810494e-12 4.816584011174738e-10 14754
8.75 1.585783398786697e-12 3.320213136527442e-10 15194
9 1.2424594374581e-12 2.435728508390765e-10 16454
9.25 1.099154489489296e-12 1.651038515820083e-10 17154
9.5 1.04572677240854e-12 1.028084907782994e-10 18266
9.75 9.60835933679216e-13 6.175925543300814e-11 18750
10 8.845548023687356e-13 4.278466410758884e-11 20234
10.25 7.230324594812876e-13 3.99983251654283e-11 21450
10.5 5.206003955604179e-13 4.791219765944806e-11 21962
10.75 3.42568522883495e-13 6.151845960991132e-11 23462
11 1.956369794894536e-13 6.849634515369413e-11 24042
11.25 1.145805934538514e-13 7.064464049372655e-11 25946
11.5 8.359427106686137e-14 5.945884514295498e-11 26118
11.75 9.333931906856486e-14 4.64572393461423e-11 27506
12 1.185102710203167e-13 3.233345806778798e-11 29066
12.25 1.381286401734793e-13 2.009727003477385e-11 30450
12.5 1.42055502053923e-13 1.254306898866151e-11 31742
12.75 1.258690906244792e-13 9.197187669274113e-12 32250
13 1.053139759335032e-13 9.5330843501457e-12 34250
13.25 7.767395094352807e-14 1.092414697611908e-11 35454
13.5 5.281438612836558e-14 1.203474687516336e-11 36434
13.75 3.551597013394927e-14 1.204674526618716e-11 37682
14 2.52624261236478e-14 1.101436113809492e-11 39294
14.25 2.054487802048139e-14 9.273531280284288e-12 41426
14.5 1.863495531455646e-14 6.863088712303695e-12 42066
14.75 1.805294314487784e-14 4.884577217024178e-12 43490
15 1.767870368891569e-14 3.391312955564342e-12 45702
15.25 1.612722766738956e-14 2.315731688725118e-12 46634
15.5 1.411698463145094e-14 1.781937500413937e-12 48554
15.75 1.141153887809301e-14 1.489294989835905e-12 48870
16 9.0314583977326e-15 1.448534151715019e-12 50963
16.25 6.562439398199925e-15 1.418493306910149e-12 51576
16.5 4.499771559053052e-15 1.27946217761435e-12 49316
16.75 3.37333889652102e-15 1.162778412461199e-12 49344
17 2.461024219116095e-15 9.723660908764002e-13 47192
17.25 1.83085222691513e-15 8.508744336088914e-13 47576
17.5 1.277633996045003e-15 6.804711623836318e-13 45348
17.75 9.9872232483703e-16 5.221735220182525e-13 44060
18 9.005545897729264e-16 3.836449833427989e-13 43872
18.25 8.364539469201317e-16 2.49891432837865e-13 41756
18.5 8.1377256406276e-16 1.61534844496691e-13 41528
18.75 7.095166282901761e-16 1.040829071324596e-13 39300
19 5.941897258116122e-16 7.836173363873558e-14 38276
19.25 4.518790064499111e-16 6.978272910911162e-14 36900
19.5 3.158154864882108e-16 6.656649217202222e-14 34724
19.75 2.133438351545966e-16 6.535030466830577e-14 33960
20 1.328870152543577e-16 5.974688968739043e-14 32144
20.25 8.599540390296361e-17 5.050613695097573e-14 30704
20.5 5.846893430321695e-17 3.939306412425245e-14 28896
20.75 4.490637952748041e-17 2.793995517338642e-14 26924
21 3.895919517538969e-17 1.883958617634459e-14 25656
21.25 3.329289282468319e-17 1.147485543917671e-14 23228
21.5 2.886119873907639e-17 6.883279834695401e-15 21816
21.75 2.320545454927784e-17 4.07875170368916e-15 19472
22 1.759719972209773e-17 2.767245988995872e-15 17696
22.25 1.23241403845636e-17 2.13517507741002e-15 15588
22.5 8.060682426626496e-18 1.909411113890388e-15 13760
22.75 4.690426103417393e-18 1.652692124428844e-15 11565
23 2.557730117179787e-18 1.404297013582709e-15 10016
23.25 1.267167117370865e-18 1.096823281211507e-15 8652
23.5 5.95314365548382e-19 8.09015146083325e-16 7652
23.75 3.198180515327099e-19 5.121689947921889e-16 6542
24 2.186441717311825e-19 2.931852725260967e-16 5478
24.25 1.962052485161417e-19 1.602623039442967e-16 4886
24.5 1.631933899171214e-19 7.347969464614863e-17 4068
24.75 1.248980765508802e-19 2.956780063269015e-17 3326
25 8.997752334870488e-20 1.072575930055104e-17 2696
25.25 6.223405117625548e-20 3.944714374516637e-18 2304
25.5 3.890650545083418e-20 1.671618785719917e-18 1934
25.75 1.916618852778363e-20 8.506533105429076e-19 1344
26 9.481581753380065e-21 4.591912628189417e-19 848
26.25 7.385996883059706e-21 5.121378106020297e-19 888
26.5 3.777496618257238e-21 3.569113829029262e-19 584
26.75 1.928523871083565e-21 2.422185937259111e-19 344
27 5.35151070968737e-22 8.380092247450975e-20 102
27.25 5.428408539288847e-22 9.664314498166505e-20 104
27.5 1.355114199915718e-22 2.63944456675374e-20 24
27.75 6.86770700774092e-24 1.350719313847477e-21 1

0.25 1.568042058105224e-09 1.449863110129589e-08 18
0.5 9.09974507414585e-09 9.912055311527615e-08 62
0.75 2.365338055139917e-08 2.065746009869096e-07 98
1 6.721237307063298e-08 4.532908970764197e-07 210
1.25 1.28401789433328e-07 8.142490867245301e-07 350
1.5 2.263267956561104e-07 1.135256640681305e-06 450
1.75 4.663714885210219e-07 1.300486896523025e-06 602
2 3.944912364239573e-07 3.085419309505691e-06 762
2.25 1.306248420490669e-07 4.394744529090817e-06 1142
2.5 7.083854422513641e-08 2.662299976538664e-06 1250
2.75 7.474970491818438e-08 2.36765993744114e-06 1458
3 7.830342920520487e-08 1.329160799210234e-06 1814
3.25 5.835534139537378e-08 9.309976000243967e-07 2178
3.5 4.533292688327569e-08 7.57598216266805e-07 2498
3.75 3.293358412494089e-08 5.984894199601271e-07 2622
4 2.807726055118348e-08 5.837962472093526e-07 3338
4.25 2.130777407944893e-08 4.645496119330373e-07 3722
4.5 1.822691826211052e-08 3.719155632626207e-07 4170
4.75 1.480633015542441e-08 3.013268183634432e-07 4358
5 1.300658653324782e-08 2.828025130878087e-07 5034
5.25 1.143340584165372e-08 2.707197797329792e-07 5714
5.5 9.056580736061682e-09 2.437054880454903e-07 5982
5.75 7.723723359413988e-09 2.330032069907821e-07 6602
6 6.968501098645888e-09 2.130122898587945e-07 7130
6.25 6.386128182541423e-09 2.031886355872431e-07 8034
6.5 5.557318624141915e-09 1.845889736219856e-07 8606
6.75 4.672968466888151e-09 1.690435500510518e-07 9066
7 4.237021646459715e-09 1.626675062601334e-07 9962
7.25 3.717634741348168e-09 1.521856306285054e-07 10550
7.5 3.304077750048677e-09 1.415236500828828e-07 11226
7.75 2.92713306707761e-09 1.28243426542156e-07 12146
8 2.622090062859663e-09 1.158280477363696e-07 12606
8.25 2.302881265100117e-09 1.068063312453474e-07 13802
8.5 2.009299872053513e-09 9.569782617804829e-08 14754
8.75 1.734526238898226e-09 8.367607561557425e-08 15194
9 1.516076096079494e-09 7.173237315532031e-08 16454
9.25 1.32294147118908e-09 6.232021498980249e-08 17154
9.5 1.155485933369168e-09 5.365537011203264e-08 18266
9.75 9.635793910076399e-10 4.482182183877362e-08 18750
10 8.445540546136882e-10 4.013677890255216e-08 20234
10.25 7.292336015081896e-10 3.400429203265406e-08 21450
10.5 6.112401517770206e-10 2.784225668349992e-08 21962
10.75 5.312609182358525e-10 2.386081652882764e-08 23462
11 4.46632536920488e-10 1.966585473512465e-08 24042
11.25 3.879385748703793e-10 1.726732257300192e-08 25946
11.5 3.168897580991538e-10 1.41555025390776e-08 26118
11.75 2.706599453063413e-10 1.189676115911403e-08 27506
12 2.31851879062837e-10 1.012528581252972e-08 29066
12.25 1.989892734697967e-10 8.508843313957953e-09 30450
12.5 1.669928468916424e-10 7.250693338814346e-09 31742
12.75 1.363190541811926e-10 5.998244532016317e-09 32250
13 1.171959488614261e-10 5.234076118867658e-09 34250
13.25 9.701805606563136e-11 4.381626098492897e-09 35454
13.5 8.027746945999072e-11 3.692073334825529e-09 36434
13.75 6.713460056783721e-11 3.13280161441029e-09 37682
14 5.577047010551447e-11 2.721607920274013e-09 39294
14.25 4.627297088351093e-11 2.363373827024664e-09 41426
14.5 3.723032382274791e-11 2.00321711279373e-09 42066
14.75 3.032266879176942e-11 1.725058595704618e-09 43490
15 2.49618550048825e-11 1.499109904624158e-09 45702
15.25 1.982812544059578e-11 1.284231782790882e-09 46634
15.5 1.608398142025013e-11 1.124964228109659e-09 48554
15.75 1.264518345547372e-11 9.573520703947268e-10 48870
16 1.034902932934071e-11 8.385559018612876e-10 50963
16.25 7.820192173123292e-12 6.992847443897935e-10 51576
16.5 5.43857613053884e-12 5.458722146197112e-10 49316
16.75 3.823177802391823e-12 4.556997096887575e-10 49344
17 2.658449419176427e-12 3.648195897175697e-10 47192
17.25 1.952471595811159e-12 3.125070200604024e-10 47576
17.5 1.38415349276961e-12 2.513073400374851e-10 45348
17.75 1.02469669415557e-12 2.07301681724767e-10 44060
18 8.014160679690181e-13 1.790394653572771e-10 43872
18.25 6.062858889956801e-13 1.475312854776762e-10 41756
18.5 4.897189319867435e-13 1.282185553401662e-10 41528
18.75 3.806050050178103e-13 1.083109461285387e-10 39300
19 3.054735337666697e-13 9.396873708212077e-11 38276
19.25 2.450171720150728e-13 8.249288733178334e-11 36900
19.5 1.911273875848175e-13 7.054258673665286e-11 34724
19.75 1.595320991019982e-13 6.253120586399989e-11 33960
20 1.251022502739533e-13 5.386941036151846e-11 32144
20.25 1.0380250816253e-13 4.656466595270156e-11 30704
20.5 8.356301922070033e-14 3.943391161167469e-11 28896
20.75 6.793429608161255e-14 3.269101409412107e-11 26924
21 5.981228588922335e-14 2.758999881336282e-11 25656
21.25 4.569176464724519e-14 2.218603568368169e-11 23228
21.5 4.212070422430685e-14 1.827251763245301e-11 21816
21.75 3.174684357886935e-14 1.41380900201424e-11 19472
22 2.631197270246822e-14 1.119486759965026e-11 17696
22.25 1.942280639672846e-14 8.572080492830989e-12 15588
22.5 1.29416096767735e-14 6.34655948543618e-12 13760
22.75 8.022347871504647e-15 4.507768301188144e-12 11565
23 5.324467649507277e-15 3.232353500885464e-12 10016
23.25 3.794545317563479e-15 2.272822998519125e-12 8652
23.5 2.907372454896115e-15 1.633371120613722e-12 7652
23.75 2.196408443641761e-15 1.118893623931405e-12 6542
24 1.654836391435565e-15 7.772468571781208e-13 5478
24.25 1.308190421992036e-15 5.442380705820022e-13 4886
24.5 9.574153052851369e-16 3.661786624011698e-13 4068
24.75 7.027685823471478e-16 2.424754378380481e-13 3326
25 4.999961824903752e-16 1.650896108979109e-13 2696
25.25 3.745795113809183e-16 1.129947684767961e-13 2304
25.5 2.67214042388159e-16 7.694717627539223e-14 1934
25.75 1.5817273898167e-16 4.321885863767104e-14 1344
26 9.339360795403621e-17 2.535798185892096e-14 848
26.25 7.877697700192688e-17 2.128897878384967e-14 888
26.5 4.617426839882581e-17 1.183318328051314e-14 584
26.75 2.215777388315777e-17 6.207058498639298e-15 344
27 6.671252399213742e-18 1.560114059226744e-15 102
27.25 5.611925203368096e-18 1.655760780347248e-15 104
27.5 1.418628471424682e-18 3.573439461795002e-16 24
27.75 1.103679742843873e-21 6.616995479991709e-18 1

0.25 1.741780622097072e-09 1.462167250214306e-07 18
0.5 7.983121727665034e-09 6.689871235466747e-07 62
0.75 1.202935198017661e-08 1.631326473729876e-06 98
1 2.155381985019983e-08 2.690511530116512e-06 210
1.25 2.850531540863892e-08 5.870117124314209e-06 350
1.5 2.777419815822312e-08 8.105285128616179e-06 450
1.75 5.044794442115938e-08 1.095074678376446e-05 602
2 6.084655201649109e-08 2.076031486361676e-05 762
2.25 5.982985266716749e-08 2.779814875515149e-05 1142
2.5 6.332578765225497e-08 1.217293735000507e-05 1250
2.75 6.769039743866927e-08 6.307051170732128e-06 1458
3 5.539958466335261e-08 5.089954006117648e-06 1814
3.25 5.136616157333935e-08 4.643194750216112e-06 2178
3.5 4.459240043521487e-08 3.972877269930891e-06 2498
3.75 3.736183482843337e-08 3.22033632837957e-06 2622
4 3.41447482377396e-08 2.832313032752023e-06 3338
4.25 2.810621043313443e-08 2.429471091984348e-06 3722
4.5 2.376384315498994e-08 2.174444982069397e-06 4170
4.75 1.939967933880183e-08 1.828281125361952e-06 4358
5 1.719359096178528e-08 1.676703052907775e-06 5034
5.25 1.466985287811062e-08 1.504874717602952e-06 5714
5.5 1.251341114360437e-08 1.324789914719899e-06 5982
5.75 1.091980769386771e-08 1.122272572246276e-06 6602
6 9.707822192010441e-09 9.670375555971241e-07 7130
6.25 9.428005561542737e-09 8.367845257329275e-07 8034
6.5 7.362634470474545e-09 7.448117374497434e-07 8606
6.75 5.884078125120664e-09 6.649780949249771e-07 9066
7 4.910259646801656e-09 5.955547220723363e-07 9962
7.25 4.237702742099114e-09 5.184299432963337e-07 10550
7.5 3.458537225378848e-09 4.447079878155857e-07 11226
7.75 2.999287975577801e-09 3.793463435937705e-07 12146
8 2.57797574502787e-09 3.18646998195661e-07 12606
8.25 2.254664864033672e-09 2.82491422690684e-07 13802
