1:binCentralValue 2:valuesAverage 3:multiplicity
7.25 7.502589669845959e-19 10550
7.5 1.76526972405048e-19 11226
7.75 3.541899462006354e-20 12146
8 1.276909159400647e-20 12606
8.25 7.336092467569492e-21 13802
8.5 4.901306108453905e-21 14754
8.75 3.506870130534463e-21 15194
9 2.61028324571057e-21 16454
9.25 1.680499987816912e-21 17154
9.5 9.879205001660212e-22 18266
9.75 4.791460907032697e-22 18750
10 2.158224830481582e-22 20234
10.25 9.569330081307307e-23 21450
10.5 4.479039778973532e-23 21962
10.75 2.505596409963743e-23 23462
11 1.423568110894322e-23 24042
11.25 8.224436377327942e-24 25946
11.5 4.509801773589299e-24 26118
11.75 2.634140253625873e-24 27506
12 1.52185348663362e-24 29066
12.25 8.421316664497441e-25 30450
12.5 4.719278534228517e-25 31742
12.75 2.664393061235102e-25 32250
13 1.610168289882174e-25 34250
13.25 9.359683442599496e-26 35454
13.5 5.302419750982089e-26 36434
13.75 3.008341885183018e-26 37682
14 1.710589688782829e-26 39294
14.25 9.550147539094993e-27 41426
14.5 5.291716932681418e-27 42066
14.75 3.036694861731686e-27 43490
15 1.709001693348042e-27 45702
15.25 9.515922134208514e-28 46634
15.5 5.300629318255884e-28 48554
15.75 2.742922935435007e-28 48870
16 1.455019603489924e-28 50963
16.25 6.867212029245372e-29 51576
16.5 2.658442820805664e-29 49316
16.75 9.97220427953434e-30 49344
17 3.896512311859679e-30 47192
17.25 1.543707781566658e-30 47576
17.5 5.708475177772401e-31 45348
17.75 2.256345910780092e-31 44060
18 9.630613957479493e-32 43872
18.25 4.101347576295518e-32 41756
18.5 1.827413972486391e-32 41528
18.75 7.823132403156224e-33 39300
19 3.129696525569256e-33 38276
19.25 1.167334194301767e-33 36900
19.5 4.752372264608253e-34 34724
19.75 2.177444764282615e-34 33960
20 1.223634269951132e-34 32144
20.25 8.281285099766072e-35 30704
20.5 6.062130845910732e-35 28896
20.75 4.682998945954806e-35 26924
21 4.079002404024696e-35 25656
21.25 3.643329137756825e-35 23228
21.5 3.400450995964204e-35 21816
21.75 3.114234196854464e-35 19472
22 2.976821026090059e-35 17696
22.25 2.784605875550595e-35 15588
22.5 2.446943457344018e-35 13760
22.75 2.071431463728265e-35 11565
23 1.795606123083406e-35 10016
23.25 1.606112627031743e-35 8652
23.5 1.422313266021055e-35 7652
23.75 1.249028038420072e-35 6542
24 1.028960673923312e-35 5478
24.25 9.377270094115857e-36 4886
24.5 7.728926947292555e-36 4068
24.75 6.281153486061569e-36 3326
25 5.307309354920951e-36 2696
25.25 4.440914226603357e-36 2304
25.5 3.822707269325147e-36 1934
25.75 2.706794274980171e-36 1344
26 1.753979096819201e-36 848
26.25 1.823262348772806e-36 888
26.5 1.226346499494528e-36 584
26.75 7.064690146454264e-37 344
27 2.211416934203614e-37 102
27.25 2.318196550064712e-37 104
27.5 4.5558214435446e-38 24
27.75 1.195945256914804e-41 1

0.25 4.081467510333297e-10 18
0.5 4.636119207212311e-10 62
0.75 2.183272006743305e-10 98
1 3.398322942527701e-10 210
1.25 7.568434752330205e-10 350
1.5 1.779365556702529e-09 450
1.75 2.58671654152218e-09 602
2 5.603898539218842e-10 762
2.25 2.113949675187825e-10 1142
2.5 1.800582408453994e-10 1250
2.75 1.454546384680424e-10 1458
3 1.686785176468039e-10 1814
3.25 1.460502146196724e-10 2178
3.5 9.744278084260869e-11 2498
3.75 5.754177299622555e-11 2622
4 5.5852598387951e-11 3338
4.25 4.480181669795014e-11 3722
4.5 2.629307883931806e-11 4170
4.75 1.473881665815068e-11 4358
5 1.029912636305533e-11 5034
5.25 7.412083110179198e-12 5714
5.5 4.831668020968131e-12 5982
5.75 3.191002207022437e-12 6602
6 1.714018983009768e-12 7130
6.25 8.409789560787223e-13 8034
6.5 3.313489091904963e-13 8606
6.75 1.110769846958042e-13 9066
7 4.138070657568433e-14 9962
7.25 2.893080899174811e-14 10550
7.5 3.836220022145366e-14 11226
7.75 4.449916280832187e-14 12146
8 4.08740195015838e-14 12606
8.25 3.409372585588348e-14 13802
8.5 2.328075867947896e-14 14754
8.75 1.346979896852097e-14 15194
9 7.211184874080952e-15 16454
9.25 3.252430716240398e-15 17154
9.5 1.3044190710017e-15 18266
9.75 4.589852265374502e-16 18750
10 2.333124247547771e-16 20234
10.25 2.281408009564307e-16 21450
10.5 2.502113624225111e-16 21962
10.75 2.690017781489171e-16 23462
11 2.47361858757776e-16 24042
11.25 2.042383307914172e-16 25946
11.5 1.502457433352627e-16 26118
11.75 1.080425512651415e-16 27506
12 7.657669594733991e-17 29066
12.25 4.877704578474199e-17 30450
12.5 3.037347672741907e-17 31742
12.75 1.862679807058984e-17 32250
13 1.119325695417538e-17 34250
13.25 6.815041284237322e-18 35454
13.5 4.198416039931291e-18 36434
13.75 2.881485060043962e-18 37682
14 2.187468083295316e-18 39294
14.25 1.738573133871124e-18 41426
14.5 1.420737595038912e-18 42066
14.75 1.157522433319964e-18 43490
15 9.063693514141097e-19 45702
15.25 6.8101474424474e-19 46634
15.5 4.940506464223703e-19 48554
15.75 3.146922034712462e-19 48870
16 2.02384412741603e-19 50963
16.25 1.18051566941321e-19 51576
16.5 5.43210703091556e-20 49316
16.75 2.295214286555899e-20 49344
17 1.009394826577669e-20 47192
17.25 6.342841131991393e-21 47576
17.5 4.651186206922344e-21 45348
17.75 3.411277997128971e-21 44060
18 2.206362822393083e-21 43872
18.25 1.156373144275344e-21 41756
18.5 5.153290174051879e-22 41528
18.75 1.944717905460485e-22 39300
19 7.416797584060529e-23 38276
19.25 3.315446309308757e-23 36900
19.5 2.283498507354291e-23 34724
19.75 1.931937000929402e-23 33960
20 1.578420485964916e-23 32144
20.25 1.131324078068997e-23 30704
20.5 7.201843664321469e-24 28896
20.75 4.145969823105746e-24 26924
21 2.258384869979798e-24 25656
21.25 1.075688703910323e-24 23228
21.5 5.061279640688136e-25 21816
21.75 2.230838033972804e-25 19472
22 9.880078192649941e-26 17696
22.25 5.228065182540499e-26 15588
22.5 3.049188161462679e-26 13760
22.75 1.932088139518132e-26 11565
23 1.240172777893177e-26 10016
23.25 7.548026655435194e-27 8652
23.5 3.947684941359578e-27 7652
23.75 1.707101982543088e-27 6542
24 6.752210501988671e-28 5478
24.25 2.495448717240583e-28 4886
24.5 8.11787583785546e-29 4068
24.75 2.604119917048211e-29 3326
25 1.000179185079048e-29 2696
25.25 4.769229770944878e-30 2304
25.5 3.182225510824056e-30 1934
25.75 1.586837835803961e-30 1344
26 9.529474717889947e-31 848
26.25 6.50118369445674e-31 888
26.5 2.413741821527332e-31 584
26.75 7.67166404369965e-32 344
27 1.51431187632285e-32 102
27.25 1.118980596748709e-32 104
27.5 2.447291374954696e-33 24
27.75 4.577524075302551e-36 1

0.25 5.969561271613197e-10 18
0.5 4.08271646627042e-10 62
0.75 6.434403218731487e-10 98
1 8.41387571172636e-10 210
1.25 5.266385705201531e-10 350
1.5 1.589182593489543e-09 450
1.75 6.801189675185602e-09 602
2 1.6777988044368e-09 762
2.25 3.295652002361055e-09 1142
2.5 1.011561230674471e-09 1250
2.75 5.194894395209611e-10 1458
3 7.135501907206016e-10 1814
3.25 1.503230569287916e-09 2178
3.5 1.406838857101933e-09 2498
3.75 7.061773020685554e-10 2622
4 1.237775883594213e-09 3338
4.25 7.326638003737329e-10 3722
4.5 2.176600100951362e-10 4170
4.75 5.936566277472002e-11 4358
5 3.062039709830762e-11 5034
5.25 4.696799453094573e-11 5714
5.5 4.834567966716754e-11 5982
5.75 2.871309869581412e-11 6602
6 6.817376187317237e-12 7130
6.25 1.050031878432496e-11 8034
6.5 1.127206290976241e-11 8606
6.75 6.057833974942305e-12 9066
7 2.344685452489707e-12 9962
7.25 6.256065442984296e-13 10550
7.5 8.494824840482339e-13 11226
7.75 1.281686648864599e-12 12146
8 8.831547673951879e-13 12606
8.25 3.310139365841789e-13 13802
8.5 1.597981324161056e-13 14754
8.75 1.84036774848402e-13 15194
9 1.637588918496353e-13 16454
9.25 9.784481204326691e-14 17154
9.5 4.30795847878027e-14 18266
9.75 2.361963039212845e-14 18750
10 2.447326740891818e-14 20234
10.25 2.25778938573934e-14 21450
10.5 1.394153093771317e-14 21962
10.75 8.154160365429675e-15 23462
11 5.939821431636876e-15 24042
11.25 4.936534546945941e-15 25946
11.5 3.492645053469504e-15 26118
11.75 2.232314623668041e-15 27506
12 1.497164633766933e-15 29066
12.25 1.091797518252232e-15 30450
12.5 8.611454917420637e-16 31742
12.75 6.513475618525396e-16 32250
13 4.75376908024582e-16 34250
13.25 3.317950858826666e-16 35454
13.5 2.452255704396361e-16 36434
13.75 1.787769198869556e-16 37682
14 1.38392610179791e-16 39294
14.25 1.037889075901343e-16 41426
14.5 7.437884689868985e-17 42066
14.75 5.549284267148882e-17 43490
15 4.033619737732065e-17 45702
15.25 2.850150066546126e-17 46634
15.5 2.053857442085478e-17 48554
15.75 1.435085753460262e-17 48870
16 1.088503188147361e-17 50963
16.25 7.712458541002034e-18 51576
16.5 4.858330130242702e-18 49316
16.75 2.860873368525884e-18 49344
17 1.587688071125198e-18 47192
17.25 9.649344244126786e-19 47576
17.5 5.929634315546278e-19 45348
17.75 3.640664583385893e-19 44060
18 2.195717077908914e-19 43872
18.25 1.27782489928493e-19 41756
18.5 8.304296662543823e-20 41528
18.75 5.29922448126647e-20 39300
19 3.287462313667673e-20 38276
19.25 2.067818491455979e-20 36900
19.5 1.454429136050423e-20 34724
19.75 9.256006116147435e-21 33960
20 5.926364698497337e-21 32144
20.25 3.711732686515376e-21 30704
20.5 2.361817976516348e-21 28896
20.75 1.421667038216442e-21 26924
21 8.946625510716143e-22 25656
21.25 5.464815301303212e-22 23228
21.5 3.635338671936531e-22 21816
21.75 2.419133999847845e-22 19472
22 1.635968978010607e-22 17696
22.25 1.035701652031328e-22 15588
22.5 5.786344718068716e-23 13760
22.75 2.939443670242285e-23 11565
23 1.509515650616363e-23 10016
23.25 7.851822054994795e-24 8652
23.5 4.300635196209772e-24 7652
23.75 2.408980619437852e-24 6542
24 1.407723360043894e-24 5478
24.25 8.018395067680156e-25 4886
24.5 3.645185218159117e-25 4068
24.75 1.542749414501689e-25 3326
25 6.132186203840156e-26 2696
25.25 3.088570397379721e-26 2304
25.5 2.298028397836077e-26 1934
25.75 1.373095611926194e-26 1344
26 8.512449213051837e-27 848
26.25 6.002552746936314e-27 888
26.5 2.707256590630893e-27 584
26.75 1.027944533991578e-27 344
27 2.555977047189061e-28 102
27.25 2.116651878071701e-28 104
27.5 3.855005417865353e-29 24
27.75 6.124187551622346e-32 1

0.25 7.349181515004197e-10 18
0.5 8.722602567331168e-10 62
0.75 5.601703724286645e-10 98
1 8.367122486901967e-10 210
1.25 1.705078053177214e-09 350
1.5 3.840194043462332e-09 450
1.75 8.201487926320973e-09 602
2 8.214187723763328e-09 762
2.25 7.869967259221728e-09 1142
2.5 3.151884610263571e-09 1250
2.75 2.030083899697522e-09 1458
3 2.247959420682511e-09 1814
3.25 3.933022828939121e-09 2178
3.5 5.949177228583909e-09 2498
3.75 6.332319106513907e-09 2622
4 5.817704677014412e-09 3338
4.25 2.121813277864059e-09 3722
4.5 1.055120305010388e-09 4170
4.75 6.024889153013162e-10 4358
5 4.461432624281099e-10 5034
5.25 3.420531155181716e-10 5714
5.5 2.305591558859461e-10 5982
5.75 1.934275672274152e-10 6602
6 1.444618315737607e-10 7130
6.25 1.165421168428636e-10 8034
6.5 7.886602414285604e-11 8606
6.75 6.907916385211638e-11 9066
7 7.387572034890631e-11 9962
7.25 7.862270326266492e-11 10550
7.5 8.198401331822964e-11 11226
7.75 8.626158591864714e-11 12146
8 8.123670898787719e-11 12606
8.25 7.828241922742198e-11 13802
8.5 6.781271247259996e-11 14754
8.75 5.137567858189414e-11 15194
9 3.866647165037277e-11 16454
9.25 2.558702003859212e-11 17154
9.5 1.815810256041855e-11 18266
9.75 1.512087668243741e-11 18750
10 1.686226553120606e-11 20234
10.25 2.123963385831618e-11 21450
10.5 2.532425955491506e-11 21962
10.75 2.919876784334046e-11 23462
11 2.938256526164822e-11 24042
11.25 2.879976411278926e-11 25946
11.5 2.41709017606328e-11 26118
11.75 2.027305493253088e-11 27506
12 1.647410956120969e-11 29066
12.25 1.329443317335108e-11 30450
12.5 1.123433643133676e-11 31742
12.75 1.003764751669861e-11 32250
13 9.983742792808443e-12 34250
13.25 1.023586846458158e-11 35454
13.5 1.022060079970457e-11 36434
13.75 1.010836505949669e-11 37682
14 9.97863257449305e-12 39294
14.25 9.674474996559808e-12 41426
14.5 8.903788803229918e-12 42066
14.75 8.303218160513556e-12 43490
15 7.729883003066091e-12 45702
15.25 7.056364276910862e-12 46634
15.5 6.631232560216698e-12 48554
15.75 5.986831847555277e-12 48870
16 5.780240483613915e-12 50963
16.25 5.4631442065451e-12 51576
16.5 4.793856298260233e-12 49316
16.75 3.883373107087078e-12 49344
17 2.766191276656725e-12 47192
17.25 2.009315242477123e-12 47576
17.5 1.480415985275395e-12 45348
17.75 1.23013279491546e-12 44060
18 1.082531235095516e-12 43872
18.25 8.989379457430289e-13 41756
18.5 6.939897896631012e-13 41528
18.75 4.795271956389886e-13 39300
19 3.138425310498975e-13 38276
19.25 2.106744060139992e-13 36900
19.5 1.519396681751574e-13 34724
19.75 1.263406870852403e-13 33960
20 1.0949823689283e-13 32144
20.25 9.269031063618513e-14 30704
20.5 7.451339456226458e-14 28896
20.75 5.51200778552218e-14 26924
21 4.053201221946518e-14 25656
21.25 2.858624882210448e-14 23228
21.5 2.072876363977116e-14 21816
21.75 1.495446050926166e-14 19472
22 1.150707849495678e-14 17696
22.25 8.56273522430018e-15 15588
22.5 5.757037512350554e-15 13760
22.75 3.538095572395031e-15 11565
23 2.118265304265026e-15 10016
23.25 1.387113458287145e-15 8652
23.5 1.111951387462164e-15 7652
23.75 9.324654762822208e-16 6542
24 7.719036060746247e-16 5478
24.25 6.7152792757513e-16 4886
24.5 5.308789003114233e-16 4068
24.75 3.824170812995877e-16 3326
25 2.609110411741851e-16 2696
25.25 1.905461349803901e-16 2304
25.5 1.339967337403776e-16 1934
25.75 7.332871970996708e-17 1344
26 3.775196158622674e-17 848
26.25 3.017333761119819e-17 888
26.5 1.378117185713967e-17 584
26.75 5.339919069351345e-18 344
27 1.067599341515609e-18 102
27.25 7.982154469457242e-19 104
27.5 1.121611213317999e-19 24
27.75 3.058235190938618e-21 1

0.25 1.762402605569941e-09 18
0.5 2.100302528501134e-09 62
0.75 1.928244560553997e-09 98
1 2.606976580196678e-09 210
1.25 5.1039365929819e-09 350
1.5 8.502763861689635e-09 450
1.75 1.811291422836741e-08 602
2 3.666602695281792e-08 762
2.25 3.488145652278066e-08 1142
2.5 1.632357403391007e-08 1250
2.75 1.300475844524296e-08 1458
3 1.455914891334016e-08 1814
3.25 1.774398414054139e-08 2178
3.5 2.019222444608982e-08 2498
3.75 2.09541846031547e-08 2622
4 1.653824896502855e-08 3338
4.25 8.3269429712424e-09 3722
4.5 5.376367574983057e-09 4170
4.75 3.724912016376424e-09 4358
5 3.162877573388097e-09 5034
5.25 3.077068750704987e-09 5714
5.5 3.129324424977805e-09 5982
5.75 3.387013468098139e-09 6602
6 3.279908926559525e-09 7130
6.25 3.368420141203327e-09 8034
6.5 3.448370118437707e-09 8606
6.75 3.907654706209124e-09 9066
7 4.199607929403746e-09 9962
7.25 3.910445058015335e-09 10550
7.5 4.283054919045973e-09 11226
7.75 5.004189303647507e-09 12146
8 5.538865745489289e-09 12606
8.25 5.834140544630359e-09 13802
8.5 5.913046518286808e-09 14754
8.75 6.019828652161015e-09 15194
9 6.792985299174104e-09 16454
9.25 7.119534302854673e-09 17154
9.5 7.2931778743701e-09 18266
9.75 7.294645677695405e-09 18750
10 7.67749799740408e-09 20234
10.25 8.119851571441576e-09 21450
10.5 8.029212020838789e-09 21962
10.75 8.045998727822515e-09 23462
11 7.715151090160339e-09 24042
11.25 7.710202678631537e-09 25946
11.5 7.244836870328e-09 26118
11.75 7.184333456123518e-09 27506
12 6.865761074358515e-09 29066
12.25 6.682910158720459e-09 30450
12.5 6.40755815068513e-09 31742
12.75 6.06883513411636e-09 32250
13 6.109659611187117e-09 34250
13.25 5.896582449674488e-09 35454
13.5 5.665047182321806e-09 36434
13.75 5.601623595407284e-09 37682
14 5.543369543459827e-09 39294
14.25 5.655438537153511e-09 41426
14.5 5.624504391401027e-09 42066
14.75 5.6637717251929e-09 43490
15 5.949753346938696e-09 45702
15.25 6.065603211534674e-09 46634
15.5 6.308606951158988e-09 48554
15.75 6.434551950265008e-09 48870
16 6.498444095589923e-09 50963
16.25 6.116176107690449e-09 51576
16.5 5.442865287820868e-09 49316
16.75 4.919598744778984e-09 49344
17 4.484125744868814e-09 47192
17.25 4.209277378321046e-09 47576
17.5 3.746011922661475e-09 45348
17.75 3.429972464693378e-09 44060
18 3.131790158885761e-09 43872
18.25 2.755056540895533e-09 41756
18.5 2.47839270700622e-09 41528
18.75 2.131773216846929e-09 39300
19 1.847831210496687e-09 38276
19.25 1.588522595038407e-09 36900
19.5 1.335219393398425e-09 34724
19.75 1.114410137553069e-09 33960
20 9.396619970293149e-10 32144
20.25 7.7314341748609e-10 30704
20.5 6.361253992609508e-10 28896
20.75 5.091009943828083e-10 26924
21 4.27091159503272e-10 25656
21.25 3.397923025054661e-10 23228
21.5 2.797043677818362e-10 21816
21.75 2.238054410870939e-10 19472
22 1.816476244082688e-10 17696
22.25 1.437775963905778e-10 15588
22.5 1.02550758125851e-10 13760
22.75 6.936538969538896e-11 11565
23 5.044872506789133e-11 10016
23.25 3.9797331268983e-11 8652
23.5 3.274297412729621e-11 7652
23.75 2.734745844022326e-11 6542
24 2.267013615650837e-11 5478
24.25 1.941640291147041e-11 4886
24.5 1.547042564873594e-11 4068
24.75 1.222218989698779e-11 3326
25 9.452575636462906e-12 2696
25.25 7.399988096156914e-12 2304
25.5 5.656147561537733e-12 1934
25.75 3.58928508418577e-12 1344
26 2.207412601309758e-12 848
26.25 1.971983271879021e-12 888
26.5 1.152661800438888e-12 584
26.75 6.150683593752747e-13 344
27 1.674459411663026e-13 102
27.25 1.649178401242809e-13 104
27.5 3.507189409275685e-14 24
27.75 6.953968406420193e-17 1

0.25 2.959997043317978e-09 18
0.5 8.58617564885914e-09 62
0.75 1.160538643662518e-08 98
1 2.697232562425587e-08 210
1.25 2.948914207948248e-08 350
1.5 4.258480706891512e-08 450
1.75 6.066974138064102e-08 602
2 1.113124512198536e-07 762
2.25 1.022035272874499e-07 1142
2.5 6.323542145127306e-08 1250
2.75 4.682009492457134e-08 1458
3 4.331518020267292e-08 1814
3.25 6.115966658248941e-08 2178
3.5 6.667732114718507e-08 2498
3.75 7.090324533277557e-08 2622
4 6.724398651035735e-08 3338
4.25 4.637751993349983e-08 3722
4.5 3.003735082954497e-08 4170
4.75 1.964545867719662e-08 4358
5 2.003375790569304e-08 5034
5.25 1.962879104595258e-08 5714
5.5 1.737106927231592e-08 5982
5.75 1.800286387118263e-08 6602
6 1.60240717270883e-08 7130
6.25 1.476336612055528e-08 8034
6.5 1.438895025582086e-08 8606
6.75 1.297089157597028e-08 9066
7 1.284717606568154e-08 9962
7.25 1.178262627465741e-08 10550
7.5 1.170898996250927e-08 11226
7.75 1.194033628335649e-08 12146
8 1.090944197403813e-08 12606
8.25 1.124628314165149e-08 13802
8.5 1.151251184430867e-08 14754
8.75 1.058653495585569e-08 15194
9 1.058556835458522e-08 16454
9.25 9.912216513933906e-09 17154
9.5 9.252194738054052e-09 18266
9.75 8.74879904145743e-09 18750
10 9.279634115408004e-09 20234
10.25 9.895971109209015e-09 21450
10.5 9.251094982322884e-09 21962
10.75 8.897748007907708e-09 23462
11 8.523125347164828e-09 24042
11.25 8.84482557863524e-09 25946
11.5 8.453164273183571e-09 26118
11.75 8.45905836952103e-09 27506
12 8.457190541407836e-09 29066
12.25 8.127369219934334e-09 30450
12.5 8.298332928424835e-09 31742
12.75 8.200544887402584e-09 32250
13 8.421079160801552e-09 34250
13.25 8.376657791033731e-09 35454
13.5 8.535537062406516e-09 36434
13.75 8.780371419793288e-09 37682
14 9.183852558074064e-09 39294
14.25 9.629266824616528e-09 41426
14.5 9.883437861710908e-09 42066
14.75 1.059231313852078e-08 43490
15 1.123388832891909e-08 45702
15.25 1.181157859917746e-08 46634
15.5 1.272576573089148e-08 48554
15.75 1.34152670017771e-08 48870
16 1.4151962147296e-08 50963
16.25 1.314729772647573e-08 51576
16.5 1.13274043545073e-08 49316
16.75 1.001469628040658e-08 49344
17 8.688595214698484e-09 47192
17.25 7.962037152910931e-09 47576
17.5 7.101655495753919e-09 45348
17.75 6.378765171624327e-09 44060
18 6.001035651493631e-09 43872
18.25 5.482614241068127e-09 41756
18.5 5.086612166425934e-09 41528
18.75 4.615360886498484e-09 39300
19 4.424486646969798e-09 38276
19.25 4.157892879564342e-09 36900
19.5 3.830592793172223e-09 34724
19.75 3.67227305605746e-09 33960
20 3.511156589975991e-09 32144
20.25 3.357886189191218e-09 30704
20.5 3.273955858771918e-09 28896
20.75 3.084086737278346e-09 26924
21 2.985709896260219e-09 25656
21.25 2.787372559702904e-09 23228
21.5 2.587259475600074e-09 21816
21.75 2.305645439555509e-09 19472
22 2.044392650633403e-09 17696
22.25 1.81751156264154e-09 15588
22.5 1.529091259573608e-09 13760
22.75 1.215510317755969e-09 11565
23 1.003316567153183e-09 10016
23.25 8.297296025142018e-10 8652
23.5 6.848409198748851e-10 7652
23.75 5.852689998895591e-10 6542
24 4.69623134948013e-10 5478
24.25 4.047370051174659e-10 4886
24.5 3.255178861789139e-10 4068
24.75 2.52331516153373e-10 3326
25 1.988775696598997e-10 2696
25.25 1.590272422241677e-10 2304
25.5 1.297914785976493e-10 1934
25.75 7.942831959708573e-11 1344
26 5.360858078590105e-11 848
26.25 4.853813967161186e-11 888
26.5 3.14914502827799e-11 584
26.75 2.066657811072522e-11 344
27 4.99183685604315e-12 102
27.25 5.790740392908508e-12 104
27.5 1.29451621583451e-12 24
27.75 1.043156771833837e-15 1

0.25 5.109769583490043e-09 18
0.5 2.639145624179206e-08 62
0.75 4.90742955308879e-08 98
1 7.586788897878878e-08 210
1.25 1.011549565706795e-07 350
1.5 1.147318782812343e-07 450
1.75 1.70995828161424e-07 602
2 2.560402054592845e-07 762
2.25 2.391599698514242e-07 1142
2.5 1.708564312044855e-07 1250
2.75 1.524413505404041e-07 1458
3 1.598246971909854e-07 1814
3.25 1.710283576881587e-07 2178
3.5 1.853469378747156e-07 2498
3.75 1.751079217403717e-07 2622
4 1.703737205195059e-07 3338
4.25 1.312917904771278e-07 3722
4.5 1.030708293246045e-07 4170
4.75 9.158771087292042e-08 4358
5 7.956666280850443e-08 5034
5.25 7.686971907611251e-08 5714
5.5 7.317063818870036e-08 5982
5.75 7.242517474791688e-08 6602
6 6.897155326226869e-08 7130
6.25 7.163766340064721e-08 8034
6.5 6.691285830922629e-08 8606
6.75 6.578904130006853e-08 9066
7 6.763914834734531e-08 9962
7.25 6.284308212502522e-08 10550
7.5 6.162869139398855e-08 11226
7.75 6.590853320634739e-08 12146
8 6.089766340448027e-08 12606
8.25 6.240673698279455e-08 13802
8.5 6.319434179758428e-08 14754
8.75 6.011051240795372e-08 15194
9 6.259583955117805e-08 16454
9.25 5.915009056857902e-08 17154
9.5 6.112873391354101e-08 18266
9.75 5.936078744861027e-08 18750
10 5.943987888729812e-08 20234
10.25 5.949948247864044e-08 21450
10.5 5.679987248007231e-08 21962
10.75 5.758417890263244e-08 23462
11 5.37849078353016e-08 24042
11.25 5.527869848680137e-08 25946
11.5 5.418517162481535e-08 26118
11.75 5.579165963556465e-08 27506
12 5.457274364285917e-08 29066
12.25 5.290055767220815e-08 30450
12.5 5.16872099150595e-08 31742
12.75 5.034196439041948e-08 32250
13 5.18464635834249e-08 34250
13.25 5.08550302749534e-08 35454
13.5 5.040120326417964e-08 36434
13.75 4.93431697535694e-08 37682
14 5.002234559388257e-08 39294
14.25 5.0091856990682e-08 41426
14.5 5.019071152522207e-08 42066
14.75 5.105838079605983e-08 43490
15 5.379073633468349e-08 45702
15.25 5.45802799890818e-08 46634
15.5 5.660008851052374e-08 48554
15.75 5.705377623469262e-08 48870
16 5.715412189581197e-08 50963
16.25 5.385946477791242e-08 51576
16.5 4.629286797411327e-08 49316
16.75 4.128512718971164e-08 49344
17 3.579504034212543e-08 47192
17.25 3.258025979486491e-08 47576
17.5 2.806769462717877e-08 45348
17.75 2.463077086352761e-08 44060
18 2.259180762452628e-08 43872
18.25 1.991864489171489e-08 41756
18.5 1.822790542450164e-08 41528
18.75 1.611703483494608e-08 39300
19 1.462661787102389e-08 38276
19.25 1.340517358378758e-08 36900
19.5 1.205365933706894e-08 34724
19.75 1.114726347019936e-08 33960
20 1.021892009550988e-08 32144
20.25 9.451643499546397e-09 30704
20.5 8.741744449149351e-09 28896
20.75 7.868314036183433e-09 26924
21 7.421521244380925e-09 25656
21.25 6.803656703804679e-09 23228
21.5 6.054861104100454e-09 21816
21.75 5.382971693550284e-09 19472
22 4.748095017416423e-09 17696
22.25 4.15833106921893e-09 15588
22.5 3.364317927001725e-09 13760
22.75 2.555133348096257e-09 11565
23 2.026816963923761e-09 10016
23.25 1.615367279565286e-09 8652
23.5 1.302100826230137e-09 7652
23.75 1.11179756351897e-09 6542
24 8.694817074986113e-10 5478
24.25 7.511063812617445e-10 4886
24.5 5.880055985608493e-10 4068
24.75 5.000803058192757e-10 3326
25 3.844966601926423e-10 2696
25.25 3.195249489873494e-10 2304
25.5 2.566782475301683e-10 1934
25.75 1.596462742049697e-10 1344
26 1.089380741988151e-10 848
26.25 1.056774067840233e-10 888
26.5 7.581739168868694e-11 584
26.75 4.565515693084542e-11 344
27 1.391678046829656e-11 102
27.25 1.500486403272771e-11 104
27.5 2.70345324185405e-12 24
27.75 1.273884038993629e-14 1

0.25 1.13583258826583e-08 18
0.5 8.089187539625464e-08 62
0.75 1.253092078760545e-07 98
1 1.664029676492238e-07 210
1.25 1.960312769292651e-07 350
1.5 2.684126179970875e-07 450
1.75 4.203604087066958e-07 602
2 5.482050201331418e-07 762
2.25 5.149451496946998e-07 1142
2.5 3.657790645957439e-07 1250
2.75 3.002388317409444e-07 1458
3 3.158772620016016e-07 1814
3.25 3.416839995910355e-07 2178
3.5 3.804122918332823e-07 2498
3.75 3.625870222485529e-07 2622
4 4.284051645309135e-07 3338
4.25 3.004158568292192e-07 3722
4.5 2.521213304182532e-07 4170
4.75 1.912570315634292e-07 4358
5 1.886801450686562e-07 5034
5.25 1.768432842236004e-07 5714
5.5 1.637424370389745e-07 5982
5.75 1.619124799614646e-07 6602
6 1.483186092707324e-07 7130
6.25 1.448840768444184e-07 8034
6.5 1.452379671711727e-07 8606
6.75 1.397484592894597e-07 9066
7 1.37850402555871e-07 9962
7.25 1.31358539410056e-07 10550
7.5 1.297106902206597e-07 11226
7.75 1.30668086301388e-07 12146
8 1.261791344510837e-07 12606
8.25 1.301005782920397e-07 13802
8.5 1.298047952828934e-07 14754
8.75 1.178689018115894e-07 15194
9 1.210228382004513e-07 16454
9.25 1.172987935366058e-07 17154
9.5 1.177312170580523e-07 18266
9.75 1.123046735582294e-07 18750
10 1.123581917237528e-07 20234
10.25 1.137264140529352e-07 21450
10.5 1.082991117091038e-07 21962
10.75 1.073652086420658e-07 23462
11 1.048942755323567e-07 24042
11.25 1.06512148623471e-07 25946
11.5 9.854388929013613e-08 26118
11.75 9.837273937176957e-08 27506
12 9.624633479887111e-08 29066
12.25 9.348350522787625e-08 30450
12.5 9.250646327816069e-08 31742
12.75 8.670710612363839e-08 32250
13 8.80807681489588e-08 34250
13.25 8.620825238905859e-08 35454
13.5 8.332074529983905e-08 36434
