1:binCentralValue 2:valuesAverage 3:multiplicity
29.6985 1.952414449824267e-34 6356
30.4056 1.728031557885485e-34 5348
31.1127 1.525743705332946e-34 4308
31.8198 1.23947495112507e-34 3563
32.5269 8.652639289582276e-35 2448
33.234 6.861892075902742e-35 1868
33.9411 4.820486348859464e-35 1358
34.6482 3.947037486325289e-35 1062
35.3554 3.059012592703626e-35 776
36.0625 1.679776923095585e-35 432
36.7696 7.692725438292792e-36 200
37.4767 6.487967637679361e-36 168
38.1838 2.047111962701824e-36 56
38.8909 1.968023837795037e-37 7

0.707107 7.24357825288657e-11 18
1.41421 1.048248706803952e-10 62
2.12132 1.146592469550301e-10 98
2.82843 9.555040506264341e-10 210
3.53554 2.940953530321246e-09 350
4.24264 8.287737602719013e-10 450
4.94975 2.080053803444935e-11 602
5.65686 6.819480025615312e-12 762
6.36396 2.229973430812954e-12 1142
7.07107 2.420596931308962e-13 1250
7.77818 7.14487957246375e-14 1458
8.48528 2.878175217986128e-14 1814
9.19239 8.537605619005823e-15 2178
9.8995 1.974330983141837e-15 2498
10.6066 2.742980642003867e-16 2622
11.3137 4.149958833896651e-17 3338
12.0208 1.022258973491321e-17 3722
12.7279 2.971767919088706e-18 4170
13.435 6.443573128505142e-19 4358
14.1421 1.095707938978113e-19 5034
14.8492 1.369481931607618e-20 5714
15.5564 2.87917630738773e-21 5982
16.2635 8.080017652391914e-22 6602
16.9706 1.886040343896701e-22 7130
17.6777 3.063365040630852e-23 8034
18.3848 3.586461870872624e-24 8606
19.0919 7.747249357398775e-25 9066
19.799 1.966596075428792e-25 9962
20.5061 4.098519787952339e-26 10550
21.2132 5.913385791147615e-27 11226
21.9203 8.433663904882739e-28 12146
22.6274 1.711047121422755e-28 12303
23.3345 4.355474054895113e-29 12584
24.0416 7.619399787329105e-30 12120
24.7487 7.758301616508335e-31 11180
25.4559 8.743966928462255e-32 11096
26.163 1.234919806250089e-32 10056
26.8701 2.448217495100637e-33 9716
27.5772 9.377429097720151e-34 8604
28.2843 7.657017418978145e-34 8060
28.9914 7.161001212840041e-34 7320
29.6985 6.562323567494042e-34 6356
30.4056 5.933110687992562e-34 5348
31.1127 4.962714071714857e-34 4308
31.8198 4.283228687877462e-34 3563
32.5269 2.937082720270184e-34 2448
33.234 2.24650963997323e-34 1868
33.9411 1.720231112061593e-34 1358
34.6482 1.28061886161521e-34 1062
35.3554 1.056530694981629e-34 776
36.0625 5.922966695350042e-35 432
36.7696 2.504942467133191e-35 200
37.4767 1.828520118395937e-35 168
38.1838 6.702478009903788e-36 56
38.8909 5.790612477410572e-37 7

0.707107 5.510173797841933e-10 18
1.41421 3.717538714313791e-09 62
2.12132 4.092893533126836e-09 98
2.82843 3.315685018605579e-08 210
3.53554 7.414967299968524e-08 350
4.24264 3.063610765612856e-08 450
4.94975 1.219793725094181e-09 602
5.65686 2.635435625819077e-10 762
6.36396 1.977030769308689e-10 1142
7.07107 7.48029786643178e-11 1250
7.77818 3.33768950740993e-11 1458
8.48528 7.519490769885741e-12 1814
9.19239 1.703844819275983e-12 2178
9.8995 7.302974468220556e-13 2498
10.6066 3.287978254905184e-13 2622
11.3137 1.409545220543759e-13 3338
12.0208 3.867060421726735e-14 3722
12.7279 1.044923743090413e-14 4170
13.435 3.847899505114539e-15 4358
14.1421 2.235579087839022e-15 5034
14.8492 8.635702174851815e-16 5714
15.5564 2.536904160805125e-16 5982
16.2635 7.699884938915742e-17 6602
16.9706 2.452192584290092e-17 7130
17.6777 9.15867129704016e-18 8034
18.3848 3.236376524723223e-18 8606
19.0919 1.018315625302948e-18 9066
19.799 2.664302379076803e-19 9962
20.5061 6.861463380023019e-20 10550
21.2132 2.241738661887302e-20 11226
21.9203 8.89752720289805e-21 12146
22.6274 2.83599159385148e-21 12303
23.3345 8.293256347769629e-22 12584
24.0416 1.830895567084255e-22 12120
24.7487 3.962193809133312e-23 11180
25.4559 1.418364417323586e-23 11096
26.163 3.602931537525335e-24 10056
26.8701 6.847656189226965e-25 9716
27.5772 1.065737140562641e-25 8604
28.2843 2.456917362102056e-26 8060
28.9914 7.359783742776615e-27 7320
29.6985 1.75014303659273e-27 6356
30.4056 4.060371760873993e-28 5348
31.1127 6.836540890984615e-29 4308
31.8198 1.121634199077931e-29 3563
32.5269 1.729838506881801e-30 2448
33.234 4.307210860586114e-31 1868
33.9411 8.115188583342287e-32 1358
34.6482 1.154789788639026e-32 1062
35.3554 1.647235012176141e-33 776
36.0625 2.591745406179275e-34 432
36.7696 7.41246335546697e-35 200
37.4767 4.723485729938217e-35 168
38.1838 1.058086109084875e-35 56
38.8909 2.593050910749559e-36 7

0.707107 5.72771033505169e-10 18
1.41421 1.377328768859048e-09 62
2.12132 3.105634722259247e-09 98
2.82843 3.795793208223676e-08 210
3.53554 2.462518061186554e-08 350
4.24264 1.542725877838538e-08 450
4.94975 2.690279317969383e-09 602
5.65686 2.601306276268205e-09 762
6.36396 1.013170979542888e-09 1142
7.07107 2.50480878699088e-10 1250
7.77818 1.007764945588264e-10 1458
8.48528 3.218476292472936e-11 1814
9.19239 1.575604605615627e-11 2178
9.8995 4.74574052424428e-12 2498
10.6066 1.633568021638358e-12 2622
11.3137 9.084903543520691e-13 3338
12.0208 2.203490490643487e-13 3722
12.7279 8.949648975791653e-14 4170
13.435 2.539906509004467e-14 4358
14.1421 1.268483379492768e-14 5034
14.8492 3.929039924127797e-15 5714
15.5564 1.295294460438859e-15 5982
16.2635 4.629766178707298e-16 6602
16.9706 1.494632011852035e-16 7130
17.6777 5.83053478955685e-17 8034
18.3848 1.507262520169494e-17 8606
19.0919 5.136090374519309e-18 9066
19.799 1.858814031368144e-18 9962
20.5061 4.966798713971647e-19 10550
21.2132 1.692304261376897e-19 11226
21.9203 5.073967217330425e-20 12146
22.6274 1.547888248626327e-20 12303
23.3345 5.086900582776802e-21 12584
24.0416 1.412304885197349e-21 12120
24.7487 4.298029912015273e-22 11180
25.4559 1.223663880481324e-22 11096
26.163 3.005555236369285e-23 10056
26.8701 9.3588717170017e-24 9716
27.5772 3.102299623894912e-24 8604
28.2843 1.056243165464064e-24 8060
28.9914 2.526959523277396e-25 7320
29.6985 5.668162555334408e-26 6356
30.4056 1.684803364560029e-26 5348
31.1127 4.237050327580418e-27 4308
31.8198 9.564271542089433e-28 3563
32.5269 1.72015513985043e-28 2448
33.234 4.414446090032709e-29 1868
33.9411 8.301578606162018e-30 1358
34.6482 1.821828879491194e-30 1062
35.3554 4.378076775320489e-31 776
36.0625 6.045122277180931e-32 432
36.7696 1.046856382618887e-32 200
37.4767 4.30556779632469e-33 168
38.1838 8.554879963341695e-34 56
38.8909 7.723065297131452e-35 7

0.707107 1.199786439692385e-09 18
1.41421 3.730575011064177e-09 62
2.12132 9.695417796339239e-09 98
2.82843 3.315327425689283e-08 210
3.53554 2.168838471089501e-08 350
4.24264 1.771315045364487e-08 450
4.94975 1.140665674112625e-08 602
5.65686 6.354737598435689e-09 762
6.36396 2.501870062641477e-09 1142
7.07107 1.03553043162398e-09 1250
7.77818 5.205080691386714e-10 1458
8.48528 2.756120213787408e-10 1814
9.19239 8.486683766164761e-11 2178
9.8995 2.649237042243184e-11 2498
10.6066 9.814025072355235e-12 2622
11.3137 4.907228954918909e-12 3338
12.0208 1.672925159718201e-12 3722
12.7279 5.608225230871362e-13 4170
13.435 1.940617864699482e-13 4358
14.1421 7.468932093751279e-14 5034
14.8492 2.732475814249566e-14 5714
15.5564 9.507364972092018e-15 5982
16.2635 3.370108593261348e-15 6602
16.9706 1.161476422750989e-15 7130
17.6777 4.06323864592529e-16 8034
18.3848 1.372379155103367e-16 8606
19.0919 4.705861241926024e-17 9066
19.799 1.697326232181022e-17 9962
20.5061 5.391617724662014e-18 10550
21.2132 1.777970672808998e-18 11226
21.9203 6.100676751670216e-19 12146
22.6274 1.982802694488162e-19 12303
23.3345 6.975682106394132e-20 12584
24.0416 2.218595232036367e-20 12120
24.7487 6.716818230342246e-21 11180
25.4559 2.292475236045604e-21 11096
26.163 6.445355403257725e-22 10056
26.8701 2.021269059822724e-22 9716
27.5772 6.037511883942424e-23 8604
28.2843 1.981579381648488e-23 8060
28.9914 6.433092303359974e-24 7320
29.6985 1.721826180487916e-24 6356
30.4056 4.841591143533424e-25 5348
31.1127 1.271270726482366e-25 4308
31.8198 3.641658601255913e-26 3563
32.5269 8.220149838393331e-27 2448
33.234 2.125982795594695e-27 1868
33.9411 4.820791148676907e-28 1358
34.6482 9.916559207913046e-29 1062
35.3554 2.205191870632951e-29 776
36.0625 3.454912818727015e-30 432
36.7696 7.620208079128917e-31 200
37.4767 1.883017398299423e-31 168
38.1838 1.867283118218522e-32 56
38.8909 1.505684227738242e-33 7

0.707107 4.111449665375585e-10 18
1.41421 2.066698241271606e-09 62
2.12132 6.233945982361755e-09 98
2.82843 3.085147339612003e-08 210
3.53554 1.333118720788713e-08 350
4.24264 1.430861950380356e-08 450
4.94975 2.316614868409916e-08 602
5.65686 1.318214035935615e-08 762
6.36396 3.726982299706208e-09 1142
7.07107 1.842606600255678e-09 1250
7.77818 1.098059745924322e-09 1458
8.48528 6.143876529808133e-10 1814
9.19239 2.939843278642794e-10 2178
9.8995 1.440385573530438e-10 2498
10.6066 9.388247146983986e-11 2622
11.3137 4.71897557517611e-11 3338
12.0208 2.333627531594134e-11 3722
12.7279 1.103796018399872e-11 4170
13.435 5.28021114066291e-12 4358
14.1421 2.952902740317684e-12 5034
14.8492 1.349763374142814e-12 5714
15.5564 6.280252868643049e-13 5982
16.2635 2.529094177717659e-13 6602
16.9706 1.174411232060779e-13 7130
17.6777 6.06034177536469e-14 8034
18.3848 2.449567465542332e-14 8606
19.0919 9.327515488522917e-15 9066
19.799 3.998616631718288e-15 9962
20.5061 1.561187099101112e-15 10550
21.2132 6.287887678709605e-16 11226
21.9203 2.625094365746477e-16 12146
22.6274 1.030595055493278e-16 12303
23.3345 3.886292005259973e-17 12584
24.0416 1.395416602647913e-17 12120
24.7487 5.104296209256759e-18 11180
25.4559 1.975648164148031e-18 11096
26.163 6.785377698908002e-19 10056
26.8701 2.435586786274757e-19 9716
27.5772 8.155625657535088e-20 8604
28.2843 3.165326723077066e-20 8060
28.9914 1.142355933792433e-20 7320
29.6985 3.867178906548907e-21 6356
30.4056 1.3068323849337e-21 5348
31.1127 4.152045866482652e-22 4308
31.8198 1.49922654614925e-22 3563
32.5269 3.424806571358963e-23 2448
33.234 8.584622541490313e-24 1868
33.9411 2.338756834561605e-24 1358
34.6482 8.164186717012129e-25 1062
35.3554 2.328385384074921e-25 776
36.0625 4.590210977933136e-26 432
36.7696 1.066213984048348e-26 200
37.4767 3.445084623964473e-27 168
38.1838 4.062417862088972e-28 56
38.8909 4.155233650016108e-29 7

0.707107 1.308955126473284e-09 18
1.41421 3.743796073514813e-09 62
2.12132 1.055826880428776e-08 98
2.82843 5.463851874200409e-08 210
3.53554 2.621387030621618e-08 350
4.24264 2.652743018457407e-08 450
4.94975 3.471754539449703e-08 602
5.65686 3.006234435537734e-08 762
6.36396 1.854021539672015e-08 1142
7.07107 6.956219846046912e-09 1250
7.77818 4.181000910680938e-09 1458
8.48528 2.641744784072829e-09 1814
9.19239 1.306606103922017e-09 2178
9.8995 7.168813831236188e-10 2498
10.6066 4.374145912412552e-10 2622
11.3137 2.92234790923821e-10 3338
12.0208 1.312223650485903e-10 3722
12.7279 5.713882967694437e-11 4170
13.435 2.564918501824728e-11 4358
14.1421 1.445952061253954e-11 5034
14.8492 8.352290511842652e-12 5714
15.5564 3.878201819173108e-12 5982
16.2635 1.719307611155488e-12 6602
16.9706 7.620592749749357e-13 7130
17.6777 3.60044090606006e-13 8034
18.3848 1.590099147917197e-13 8606
19.0919 6.809448707208636e-14 9066
19.799 2.937390425760113e-14 9962
20.5061 1.222019462087526e-14 10550
21.2132 5.494866219519457e-15 11226
21.9203 2.638945173755795e-15 12146
22.6274 1.280741911034339e-15 12303
23.3345 5.625343841797902e-16 12584
24.0416 2.135737402493773e-16 12120
24.7487 8.882528784622031e-17 11180
25.4559 4.017801396649917e-17 11096
26.163 1.600650619163597e-17 10056
26.8701 6.481481831336787e-18 9716
27.5772 2.455689825426281e-18 8604
28.2843 9.7432692021424e-19 8060
28.9914 3.947756551900937e-19 7320
29.6985 1.597980245510333e-19 6356
30.4056 7.373145690814251e-20 5348
31.1127 3.221896324435811e-20 4308
31.8198 1.433528297898539e-20 3563
32.5269 4.065005686905235e-21 2448
33.234 1.337130566927612e-21 1868
33.9411 3.87144181024143e-22 1358
34.6482 1.065568174380531e-22 1062
35.3554 3.783010820866094e-23 776
36.0625 1.135582851133547e-23 432
36.7696 3.900700257018956e-24 200
37.4767 2.124700717401588e-24 168
38.1838 5.316756686965049e-25 56
38.8909 3.471556334153444e-26 7

0.707107 1.453405986347324e-09 18
1.41421 5.880832605766014e-09 62
2.12132 1.89774990196554e-08 98
2.82843 6.935827436397732e-08 210
3.53554 4.906431608068149e-08 350
4.24264 5.310055641258782e-08 450
4.94975 8.676765459158796e-08 602
5.65686 5.435811041970129e-08 762
6.36396 3.216703240107933e-08 1142
7.07107 1.86883496109955e-08 1250
7.77818 1.406519430622482e-08 1458
8.48528 8.970240615952359e-09 1814
9.19239 5.108209082423087e-09 2178
9.8995 2.986568145047774e-09 2498
10.6066 1.853655416578923e-09 2622
11.3137 1.057462581793685e-09 3338
12.0208 5.420014944931982e-10 3722
12.7279 2.611590242256027e-10 4170
13.435 1.294607564767458e-10 4358
14.1421 7.441412428815539e-11 5034
14.8492 3.792433933542902e-11 5714
15.5564 1.826083094151909e-11 5982
16.2635 9.209777611800155e-12 6602
16.9706 4.679733755769153e-12 7130
17.6777 2.372635126573515e-12 8034
18.3848 1.153211373218261e-12 8606
19.0919 5.601949326814232e-13 9066
19.799 2.838733394715382e-13 9962
20.5061 1.380285289299034e-13 10550
21.2132 7.126130322511334e-14 11226
21.9203 3.993215393673904e-14 12146
22.6274 2.256935342720017e-14 12303
23.3345 1.24513496842061e-14 12584
24.0416 6.056952893618825e-15 12120
24.7487 2.984420307761294e-15 11180
25.4559 1.605016247934938e-15 11096
26.163 8.304989920175889e-16 10056
26.8701 4.623514295812508e-16 9716
27.5772 2.323808054056546e-16 8604
28.2843 1.240693745445599e-16 8060
28.9914 6.700923469455793e-17 7320
29.6985 3.073296576024425e-17 6356
30.4056 1.451452240611438e-17 5348
31.1127 6.955162604718669e-18 4308
31.8198 3.414308526693093e-18 3563
32.5269 1.276595855398634e-18 2448
33.234 5.438809910052355e-19 1868
33.9411 2.26791325354976e-19 1358
34.6482 9.466277941181849e-20 1062
35.3554 3.802322070427798e-20 776
36.0625 1.120763846590955e-20 432
36.7696 3.65217571549243e-21 200
37.4767 1.95451789765767e-21 168
38.1838 4.365034331081188e-22 56
38.8909 5.101113553058998e-23 7

0.707107 5.149290666607312e-09 18
1.41421 1.434650157586772e-08 62
2.12132 4.314310594423837e-08 98
2.82843 1.691250042341884e-07 210
3.53554 1.349030581660704e-07 350
4.24264 1.247688205167571e-07 450
4.94975 1.586296521727535e-07 602
5.65686 1.157948094352393e-07 762
6.36396 1.13194285988197e-07 1142
7.07107 1.059883351706432e-07 1250
7.77818 1.042190537628964e-07 1458
8.48528 9.098840800418152e-08 1814
9.19239 6.809730366959589e-08 2178
9.8995 4.952742170450316e-08 2498
10.6066 3.356435251385038e-08 2622
11.3137 3.398809131331403e-08 3338
12.0208 3.241657530204787e-08 3722
12.7279 2.858142909265263e-08 4170
13.435 2.227009659955059e-08 4358
14.1421 2.044371831566687e-08 5034
14.8492 2.738609571990256e-08 5714
15.5564 3.348631326999244e-08 5982
16.2635 3.548527850005494e-08 6602
16.9706 3.583572730372525e-08 7130
17.6777 4.452022086757693e-08 8034
18.3848 5.085360266780193e-08 8606
19.0919 5.029863303970669e-08 9066
19.799 5.023621969940933e-08 9962
20.5061 5.010123770305159e-08 10550
21.2132 5.134159183144351e-08 11226
21.9203 5.210711003483404e-08 12146
22.6274 4.840575653621278e-08 12303
23.3345 4.251521086018125e-08 12584
24.0416 3.573584251791254e-08 12120
24.7487 2.963173117404886e-08 11180
25.4559 2.342351639401639e-08 11096
26.163 1.727784337613961e-08 10056
26.8701 1.476389173101525e-08 9716
27.5772 1.174200300930608e-08 8604
28.2843 9.58814386172911e-09 8060
28.9914 7.533169796519439e-09 7320
29.6985 5.742322313822424e-09 6356
30.4056 4.264230704625163e-09 5348
31.1127 2.797437708206433e-09 4308
31.8198 1.881869331721396e-09 3563
32.5269 1.06477045973097e-09 2448
33.234 6.963551875341625e-10 1868
33.9411 4.430864833932275e-10 1358
34.6482 2.616274522322089e-10 1062
35.3554 1.296026823754998e-10 776
36.0625 3.838013191626223e-11 432
36.7696 1.263290949672362e-11 200
37.4767 6.849264941777258e-12 168
38.1838 2.333725131167828e-12 56
38.8909 2.966498373113514e-13 7

0.707107 1.411234195281484e-08 18
1.41421 4.827453733206715e-08 62
2.12132 9.924267867359736e-08 98
2.82843 3.413058963569697e-07 210
3.53554 2.805828457260245e-07 350
4.24264 2.820177159360667e-07 450
4.94975 3.58074407103741e-07 602
5.65686 3.73788860005724e-07 762
6.36396 4.141279025767863e-07 1142
7.07107 4.222258044426069e-07 1250
7.77818 4.072276440198549e-07 1458
8.48528 4.492631149872215e-07 1814
9.19239 4.396007178824647e-07 2178
9.8995 4.119238553651794e-07 2498
10.6066 3.791038683244083e-07 2622
11.3137 4.277939495067657e-07 3338
12.0208 4.149802264465722e-07 3722
12.7279 4.324608644680302e-07 4170
13.435 4.085283649926043e-07 4358
14.1421 4.038088302393392e-07 5034
14.8492 4.140393815581905e-07 5714
15.5564 3.790419807430509e-07 5982
16.2635 3.483441612374867e-07 6602
16.9706 3.430840654580372e-07 7130
17.6777 3.377972558622354e-07 8034
18.3848 3.310461244729949e-07 8606
19.0919 3.132662983329713e-07 9066
19.799 2.889083511244015e-07 9962
20.5061 2.609512219359624e-07 10550
21.2132 2.449419797549127e-07 11226
21.9203 2.266068955583866e-07 12146
22.6274 2.039100418874801e-07 12303
23.3345 1.775667563079504e-07 12584
24.0416 1.369392321279337e-07 12120
24.7487 1.052271822507775e-07 11180
25.4559 8.814188165008675e-08 11096
26.163 6.372497313224722e-08 10056
26.8701 5.088005294586414e-08 9716
27.5772 3.684030039632725e-08 8604
28.2843 2.750969198579716e-08 8060
28.9914 2.057348217378193e-08 7320
29.6985 1.493388128351511e-08 6356
30.4056 1.120474082264113e-08 5348
31.1127 7.826631454433892e-09 4308
31.8198 5.579615929806247e-09 3563
32.5269 2.905997258321055e-09 2448
33.234 1.681342617685318e-09 1868
33.9411 1.052649580495488e-09 1358
34.6482 8.12625202142924e-10 1062
35.3554 6.369641925415668e-10 776
36.0625 2.944238184169714e-10 432
36.7696 1.326061523037343e-10 200
37.4767 5.698495763695886e-11 168
38.1838 1.230506681882611e-11 56
38.8909 1.329736770486831e-12 7

0.707107 1.157190242514812e-07 18
1.41421 2.330035177463813e-07 62
2.12132 2.69313606969364e-07 98
2.82843 7.132840509079944e-07 210
3.53554 6.609671907479383e-07 350
4.24264 5.68962047094456e-07 450
4.94975 6.400748430584854e-07 602
5.65686 7.118379949475153e-07 762
6.36396 8.116514111659047e-07 1142
7.07107 7.455839392188342e-07 1250
7.77818 7.314818322420133e-07 1458
8.48528 8.521838206105771e-07 1814
9.19239 9.42895222236198e-07 2178
9.8995 9.156520776177468e-07 2498
10.6066 8.974267398189713e-07 2622
11.3137 9.661405369887689e-07 3338
12.0208 9.91973413197904e-07 3722
12.7279 9.636095748467295e-07 4170
13.435 9.112110374294126e-07 4358
14.1421 8.74799915477614e-07 5034
14.8492 8.601612409870289e-07 5714
15.5564 7.786140538748853e-07 5982
16.2635 6.835074676713283e-07 6602
16.9706 6.207104944212528e-07 7130
17.6777 5.790966002805514e-07 8034
18.3848 5.239028588758457e-07 8606
19.0919 4.45986051998012e-07 9066
19.799 4.086268221231129e-07 9962
20.5061 3.650108408881511e-07 10550
21.2132 3.332406214753764e-07 11226
21.9203 3.198813479300649e-07 12146
22.6274 2.831097017881592e-07 12303
23.3345 2.437253898101125e-07 12584
24.0416 1.852289251643138e-07 12120
24.7487 1.419007812747115e-07 11180
25.4559 1.175192185641932e-07 11096
26.163 8.547935370771432e-08 10056
26.8701 6.762225923134219e-08 9716
27.5772 4.982172610429513e-08 8604
28.2843 3.893192940702158e-08 8060
28.9914 2.994496034510972e-08 7320
29.6985 2.140291532041827e-08 6356
30.4056 1.543130602406651e-08 5348
31.1127 1.069413519042378e-08 4308
31.8198 7.190858489186703e-09 3563
32.5269 3.736955860601044e-09 2448
33.234 2.166999454894724e-09 1868
33.9411 1.300030297363865e-09 1358
34.6482 8.514843784649222e-10 1062
35.3554 5.321763048906289e-10 776
36.0625 3.376013418169114e-10 432
36.7696 1.4867259055728e-10 200
37.4767 7.922025833862508e-11 168
38.1838 2.307314929827143e-11 56
38.8909 2.024058843691252e-12 7

0.707107 1.854080032333411e-07 18
1.41421 3.08653178049956e-07 62
2.12132 4.325668295082023e-07 98
2.82843 1.052595187222839e-06 210
3.53554 9.296196907633667e-07 350
4.24264 8.866922970619488e-07 450
4.94975 9.995727804843274e-07 602
5.65686 1.158989170688689e-06 762
6.36396 1.32487480670329e-06 1142
7.07107 1.275866453576408e-06 1250
7.77818 1.356694387571949e-06 1458
8.48528 1.576197469592466e-06 1814
9.19239 1.762962726575933e-06 2178
9.8995 1.759249770210268e-06 2498
10.6066 1.68906566353298e-06 2622
11.3137 2.044300904150515e-06 3338
12.0208 1.988978317402275e-06 3722
12.7279 2.045460522178494e-06 4170
13.435 1.873554568337803e-06 4358
14.1421 1.881136250740653e-06 5034
14.8492 1.852696960413763e-06 5714
15.5564 1.673483407545896e-06 5982
16.2635 1.549529142550679e-06 6602
16.9706 1.37481011565337e-06 7130
17.6777 1.251992623434207e-06 8034
18.3848 1.090558148245058e-06 8606
19.0919 8.960170430433523e-07 9066
19.799 8.138857523458129e-07 9962
20.5061 6.976435052078088e-07 10550
21.2132 6.109817766356972e-07 11226
21.9203 5.640486970099855e-07 12146
22.6274 4.812728981073584e-07 12303
23.3345 4.107399413590371e-07 12584
24.0416 3.133064550194757e-07 12120
24.7487 2.337143892666241e-07 11180
25.4559 1.887201682629155e-07 11096
26.163 1.407652030265281e-07 10056
26.8701 1.069233134042901e-07 9716
27.5772 7.776515496846078e-08 8604
28.2843 6.116495242607949e-08 8060
28.9914 4.507707074020595e-08 7320
29.6985 3.314920991322419e-08 6356
30.4056 2.340927816226806e-08 5348
31.1127 1.58773872613258e-08 4308
31.8198 1.077071376091564e-08 3563
32.5269 5.504195833360571e-09 2448
33.234 3.142769936623739e-09 1868
33.9411 1.958956644319748e-09 1358
34.6482 1.322682448123475e-09 1062
35.3554 8.318495326944889e-10 776
36.0625 4.374575084752748e-10 432
36.7696 2.033533257241793e-10 200
37.4767 1.058842480200561e-10 168
38.1838 3.057422328774262e-11 56
38.8909 2.854564924332253e-12 7

0.707107 2.275087745566461e-07 18
1.41421 4.438423322553795e-07 62
2.12132 5.845156821245724e-07 98
2.82843 1.412341553273332e-06 210
3.53554 1.177944208052151e-06 350
4.24264 1.193889458376607e-06 450
4.94975 1.357108876798571e-06 602
5.65686 1.523641696802298e-06 762
6.36396 1.73430944719205e-06 1142
7.07107 1.678930827874686e-06 1250
7.77818 1.781254088910952e-06 1458
8.48528 2.045944622108045e-06 1814
9.19239 2.254927160004998e-06 2178
9.8995 2.415156776210705e-06 2498
10.6066 2.278208705879204e-06 2622
11.3137 2.653746386793516e-06 3338
12.0208 2.538831845339573e-06 3722
12.7279 2.576642566945441e-06 4170
13.435 2.407030800261743e-06 4358
14.1421 2.333127557390887e-06 5034
14.8492 2.295873675868288e-06 5714
15.5564 2.093955884632687e-06 5982
16.2635 1.879809563003376e-06 6602
16.9706 1.665433829019261e-06 7130
17.6777 1.457469066091195e-06 8034
18.3848 1.269448228903849e-06 8606
19.0919 1.064045853055546e-06 9066
19.799 9.529715233953225e-07 9962
20.5061 8.140429539532668e-07 10550
21.2132 7.050955452688413e-07 11226
21.9203 6.471802524120138e-07 12146
22.6274 5.577013810754371e-07 12303
23.3345 4.716141636022756e-07 12584
24.0416 3.537598880680412e-07 12120
24.7487 2.658720740226575e-07 11180
25.4559 2.080755740054572e-07 11096
26.163 1.53226152502297e-07 10056
26.8701 1.162624850613331e-07 9716
27.5772 8.32592363793584e-08 8604
28.2843 6.566253322276621e-08 8060
28.9914 4.923618978558702e-08 7320
29.6985 3.577118419336158e-08 6356
30.4056 2.563969358132267e-08 5348
31.1127 1.75858191461691e-08 4308
31.8198 1.214764396476071e-08 3563
32.5269 6.041696553389583e-09 2448
33.234 3.399067495284362e-09 1868
33.9411 2.159192697802257e-09 1358
34.6482 1.4617635308014e-09 1062
35.3554 9.270719483701169e-10 776
36.0625 5.005064604029017e-10 432
36.7696 2.413863593668676e-10 200
37.4767 1.487084570084291e-10 168
38.1838 4.428513373137381e-11 56
38.8909 5.869267928852663e-12 7

0.707107 3.959429437323065e-07 18
1.41421 4.330227070458438e-07 62
2.12132 6.698136336143234e-07 98
2.82843 1.716579375648111e-06 210
3.53554 1.470599281774903e-06 350
4.24264 1.408983673260113e-06 450
4.94975 1.690046481057074e-06 602
5.65686 1.941272557040962e-06 762
6.36396 2.172985484451844e-06 1142
7.07107 2.103558683240163e-06 1250
7.77818 2.321795185530949e-06 1458
8.48528 2.645225282282526e-06 1814
9.19239 3.013157146238914e-06 2178
9.8995 3.111613076826599e-06 2498
10.6066 3.167662324578041e-06 2622
11.3137 3.544169730650114e-06 3338
12.0208 3.467416495970361e-06 3722
12.7279 3.56605296224316e-06 4170
13.435 3.17975907639381e-06 4358
14.1421 3.170193026862685e-06 5034
14.8492 3.042719878274296e-06 5714
15.5564 2.724237773713809e-06 5982
16.2635 2.456707429020509e-06 6602
16.9706 2.148834214164248e-06 7130
17.6777 1.92456733470083e-06 8034
18.3848 1.63666906833708e-06 8606
19.0919 1.337963702721913e-06 9066
19.799 1.188942223968224e-06 9962
20.5061 9.892203788597751e-07 10550
21.2132 8.594293607021485e-07 11226
21.9203 7.844457421021463e-07 12146
22.6274 6.73692525906383e-07 12303
23.3345 5.487245181438286e-07 12584
24.0416 4.090136772534263e-07 12120
24.7487 3.027029087536071e-07 11180
25.4559 2.375518183938689e-07 11096
26.163 1.756031725767164e-07 10056
26.8701 1.346624830289171e-07 9716
27.5772 9.618567383916e-08 8604
28.2843 7.364574355130214e-08 8060
28.9914 5.485322352922982e-08 7320
29.6985 3.942237157614206e-08 6356
30.4056 2.858965956196364e-08 5348
31.1127 1.927683147399861e-08 4308
31.8198 1.346047170092727e-08 3563
32.5269 6.631963789583748e-09 2448
33.234 3.97521979767465e-09 1868
33.9411 2.340382768037364e-09 1358
34.6482 1.540164875617742e-09 1062
35.3554 9.778604462510389e-10 776
36.0625 4.809348274125061e-10 432
36.7696 2.497043964381101e-10 200
37.4767 1.582312817006666e-10 168
38.1838 5.152833527123721e-11 56
38.8909 8.030440021853636e-12 7

0.707107 4.4351837125797e-07 18
1.41421 4.381227850746667e-07 62
2.12132 7.665971435073353e-07 98
2.82843 1.768508792293717e-06 210
3.53554 1.443245161252171e-06 350
4.24264 1.569925742813851e-06 450
4.94975 1.684186927054598e-06 602
5.65686 2.095947796336151e-06 762
6.36396 2.362896395416674e-06 1142
7.07107 2.380238850068289e-06 1250
7.77818 2.731374907887024e-06 1458
8.48528 3.01534949798219e-06 1814
9.19239 3.393433566127328e-06 2178
9.8995 3.711687986299074e-06 2498
10.6066 3.506644125551017e-06 2622
11.3137 4.093999838891124e-06 3338
12.0208 3.964513469798918e-06 3722
12.7279 4.040201166961846e-06 4170
