1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
28.9914 4.97350746152678e-32 6.42672734812797e-30 7320
29.6985 4.233744227267265e-32 5.847719713386845e-30 6356
30.4056 3.64832947934383e-32 5.132368137206656e-30 5348
31.1127 2.802832950802717e-32 4.499772834852871e-30 4308
31.8198 2.37682182678215e-32 3.830574133058155e-30 3563
32.5269 1.516147113805344e-32 2.852748759196143e-30 2448
33.234 1.122493954120369e-32 2.261366327104685e-30 1868
33.9411 8.280800429554243e-33 1.693957923700034e-30 1358
34.6482 6.543702535305787e-33 1.421355199228926e-30 1062
35.3554 4.711621619605588e-33 1.027158057643147e-30 776
36.0625 2.914803785139892e-33 6.748748538155276e-31 432
