#t    av|LHS-RHS|_over_av|LHS+RHS|    av|LHS|    av|RHS|
50.9117040000026    1.19395289240724e-18    165315.687879563    165315.687879562
51.2652575000027    9.3483282174051e-19    254962.258788479    254962.258788479
51.6188110000028    2.3500505628243e-19    160093.570374738    160093.570374736
51.9723645000029    1.23234454507203e-18    184755.733134393    184755.733134393
52.325918000003    7.25299862155166e-19    110772.307100894    110772.307100896
52.6794715000031    1.68649336369421e-18    149543.418231063    149543.418231063
53.0330250000032    2.94260375617704e-19    374484.901119487    374484.901119488
53.3865785000033    3.57036674830536e-19    367888.488700446    367888.488700444
53.7401320000034    1.68316225538024e-19    383988.177639117    383988.177639112
54.0936855000036    1.91160832810462e-19    464513.686307935    464513.686307933
54.4472390000037    9.39206306809012e-19    294036.358424912    294036.358424913
54.8007925000038    6.8159447885162e-19    261276.420392902    261276.420392904
55.1543460000039    1.73294106035675e-19    645282.805669296    645282.805669295
55.507899500004    3.26708096815226e-19    479452.021546075    479452.021546079
55.8614530000041    1.85822931271629e-19    574449.373657333    574449.373657338
56.2150065000042    1.42495778209877e-19    671591.663973506    671591.663973508
56.5685600000043    4.33593675306237e-19    380046.395577562    380046.39557756
56.9221135000044    6.82814409255981e-19    354955.619912181    354955.619912183
57.2756670000045    8.45925318055587e-19    295028.641470966    295028.641470969
57.6292205000046    2.4953197409509e-19    631130.547483344    631130.547483343
57.9827740000047    1.65566912754137e-19    809606.711081898    809606.711081893
58.3363275000048    1.3285145178029e-19    869421.261777307    869421.261777302
58.6898810000049    1.51618552808502e-19    839382.309994012    839382.309994012
59.043434500005    4.17190441001278e-19    516588.062832398    516588.062832399
59.3969880000051    5.65334569201063e-19    450833.153011223    450833.153011222
59.7505415000052    9.67974655256548e-20    1012571.20272374    1012571.20272374
60.1040950000053    1.58561780671347e-19    908180.752035875    908180.752035879
60.4576485000054    7.86324696434391e-20    1183237.55707262    1183237.55707262
60.8112020000055    6.94509314961853e-20    1227013.96696328    1227013.96696328
61.1647555000056    2.02124213543304e-19    717656.473544164    717656.473544164
61.5183090000057    3.5635186291631e-19    523338.776880201    523338.7768802
61.8718625000058    4.22533611344717e-19    504242.86008753    504242.860087527
62.2254160000059    1.58107423634299e-19    874056.148801233    874056.14880123
62.578969500006    6.1808284866106e-20    1392720.79971866    1392720.79971866
62.9325230000061    5.08598264263925e-20    1484187.72291846    1484187.72291846
63.2860765000062    9.62849652524361e-20    1110629.46744178    1110629.46744178
63.6396300000063    2.30717570144638e-19    721618.933831709    721618.933831707
63.9931835000064    2.9981585018716e-19    618548.501960412    618548.501960408
64.3467370000062    6.00468156627842e-20    1285543.38397896    1285543.38397896
64.7002905000059    5.7138900293721e-20    1531203.9720124    1531203.97201241
65.0538440000057    3.29355746645579e-20    1873770.33581119    1873770.33581119
65.4073975000054    4.04165827390974e-20    1677651.70402871    1677651.70402871
65.7609510000052    7.97065006655538e-20    1177402.59352668    1177402.59352668
66.1145045000049    2.00815057965304e-19    712076.589085887    712076.58908589
66.4680580000047    2.26250629752753e-19    747885.315984319    747885.31598432
66.8216115000044    9.08075455362477e-20    1260322.87459036    1260322.87459036
67.1751650000042    2.60242724807847e-20    2204873.93133321    2204873.93133321
67.5287185000039    2.51668700084738e-20    2211436.32874347    2211436.32874346
67.8822720000037    7.44730945490293e-20    1361059.69871243    1361059.69871243
68.2358255000034    1.44578022889803e-19    961236.899768829    961236.899768832
68.5893790000032    1.77340298658886e-19    797786.275663381    797786.275663383
68.9429325000029    4.45929408651057e-20    1569831.58298908    1569831.58298908
69.2964860000027    2.77594773518139e-20    2182714.55442036    2182714.55442035
69.6500395000024    2.09362433530204e-20    2441653.81024993    2441653.81024993
70.0035930000022    3.42176385589703e-20    1987985.36422099    1987985.36422099
70.3571465000019    4.06916723506907e-20    1708329.35647858    1708329.35647857
70.7107000000017    1.39971220641515e-19    910145.798652046    910145.798652046
71.0642535000014    1.28665592166843e-19    977069.622365545    977069.622365546
71.4178070000012    4.7753559545214e-20    1739031.96432844    1739031.96432844
71.7713605000009    1.75215589137605e-20    2836323.29810221    2836323.29810221
72.1249140000007    1.79576372239041e-20    2738024.71350947    2738024.71350947
72.4784675000004    2.87778916210075e-20    2039968.82307453    2039968.82307453
72.8320210000002    5.44122056645667e-20    1428101.11919854    1428101.11919854
73.1855744999999    9.31012758126683e-20    1019676.34377437    1019676.34377437
73.5391279999996    2.82390387269271e-20    2044366.41458195    2044366.41458195
73.8926814999994    1.46655376524348e-20    3077568.86179563    3077568.86179563
74.2462349999991    1.15173366623423e-20    3277809.91627692    3277809.91627693
74.5997884999989    1.35506630670163e-20    2910553.87746596    2910553.87746596
74.9533419999986    1.71656257850874e-20    2537213.66623953    2537213.66623953
75.3068954999984    4.61980003815529e-20    1348182.24905794    1348182.24905794
75.6604489999981    4.53219571073367e-20    1385346.10034718    1385346.10034717
76.0140024999979    1.52999588191205e-20    2864465.95104205    2864465.95104205
76.3675559999976    8.61443615202398e-21    3861409.25859978    3861409.25859978
76.7211094999974    7.85975718998866e-21    3946882.16788417    3946882.16788416
77.0746629999971    8.81854017970766e-21    3642904.9458417    3642904.9458417
77.4282164999969    1.72571106824771e-20    2412024.68851101    2412024.68851101
77.7817699999966    3.39081873490644e-20    1460359.07215573    1460359.07215573
78.1353234999964    1.34117819615833e-20    2857979.68497608    2857979.68497607
78.4888769999961    7.23299137241466e-21    4331429.33657736    4331429.33657736
78.8424304999959    5.58984097145612e-21    4817187.63327336    4817187.63327336
79.1959839999956    5.53460845564807e-21    4762200.8009944    4762200.80099441
79.5495374999954    8.24748744977503e-21    3656043.28200534    3656043.28200534
79.9030909999951    1.88311334884087e-20    2007814.98709442    2007814.98709441
80.2566444999949    1.73189678573067e-20    2028411.32634615    2028411.32634615
80.6101979999946    7.02067001339923e-21    4309294.50669505    4309294.50669506
80.9637514999944    4.85158247070642e-21    5271940.32656292    5271940.32656293
81.3173049999941    4.00722052451793e-21    5863969.78034248    5863969.78034249
81.6708584999939    4.92099131640087e-21    5028242.45611611    5028242.45611611
82.0244119999936    9.11722538427537e-21    3279421.60463903    3279421.60463904
82.3779654999934    1.60116992066175e-20    1871223.30634869    1871223.3063487
82.7315189999931    8.52996036303008e-21    3368632.08845112    3368632.08845112
83.0850724999928    4.86250692757852e-21    5234846.2785134    5234846.2785134
83.4386259999926    3.5354114548811e-21    6368142.74720452    6368142.74720452
83.7921794999923    3.47487649088187e-21    6258594.66280091    6258594.66280092
84.1457329999921    4.97711820262981e-21    4890799.36260939    4890799.36260939
84.4992864999918    1.04910612953284e-20    2686003.6354814    2686003.6354814
84.8528399999916    1.11939608589454e-20    2444556.77988565    2444556.77988565
85.2063934999913    5.00022793450507e-21    5073758.97205769    5073758.97205769
85.5599469999911    3.39047333229541e-21    6631015.49738793    6631015.49738792
85.9135004999908    2.97233730966198e-21    7111883.85419599    7111883.85419598
86.2670539999906    3.51441051641089e-21    6296913.22991537    6296913.22991537
86.6206074999903    6.00289069448892e-21    4352202.00175013    4352202.00175013
86.9741609999901    1.18548498082016e-20    2259519.06925907    2259519.06925907
87.3277144999898    7.4747794628712e-21    3602442.27619634    3602442.27619633
87.6812679999896    3.79804172032344e-21    6150553.067515    6150553.067515
88.0348214999893    2.77259231916023e-21    7547991.72866519    7547991.72866518
88.3883749999891    2.71503260520133e-21    7558064.90696014    7558064.90696014
88.7419284999888    3.74259855620586e-21    6159417.33917041    6159417.3391704
89.0954819999886    7.45942997878733e-21    3595112.79881307    3595112.79881307
89.4490354999883    1.03078022605243e-20    2492439.09958751    2492439.0995875
89.8025889999881    4.99608346176566e-21    5005670.75703244    5005670.75703243
90.1561424999878    3.0748457229102e-21    7114655.63003933    7114655.63003933
90.5096959999876    2.52474458692512e-21    7993206.85007804    7993206.85007805
90.8632494999873    2.8208777894279e-21    7411946.52923985    7411946.52923985
91.2168029999871    4.27128793880919e-21    5510346.27441648    5510346.27441648
91.5703564999868    8.78555228063061e-21    2897649.37828559    2897649.37828559
91.9239099999865    7.67086446905729e-21    3304935.40160008    3304935.40160008
92.2774634999863    3.73524277469472e-21    6165086.27978941    6165086.27978941
92.631016999986    2.60349393450769e-21    7817052.2628694    7817052.26286939
92.9845704999858    2.40739943629821e-21    8182940.24346379    8182940.24346378
93.3381239999855    2.96249338611581e-21    7067986.6362444    7067986.63624439
93.6916774999853    5.12184455346745e-21    4641618.24619173    4641618.24619172
94.045230999985    8.84000576028081e-21    2570672.43075231    2570672.43075231
94.3987844999848    5.65381012518286e-21    4300669.4911966    4300669.4911966
94.7523379999845    3.15761445684138e-21    6866237.20066149    6866237.20066148
95.1058914999843    2.40399427873321e-21    8159830.09560409    8159830.09560408
95.459444999984    2.44620433640277e-21    7972986.2884944    7972986.28849439
95.8129984999838    3.34763507288133e-21    6403587.85161135    6403587.85161134
96.1665519999835    6.07202616273647e-21    3834548.99733088    3834548.99733089
96.5201054999833    7.98548754314227e-21    2634716.64067428    2634716.64067428
96.873658999983    4.41277516623878e-21    5167498.02508808    5167498.02508809
97.2272124999828    2.78412910445732e-21    7324279.04021961    7324279.04021961
97.5807659999825    2.31743463922514e-21    8198322.78140965    8198322.78140965
97.9343194999823    2.52033351612916e-21    7717965.01170174    7717965.01170174
98.287872999982    3.66690448658322e-21    5790267.50936286    5790267.50936286
98.6414264999818    6.62334279188944e-21    3106770.47547338    3106770.47547337
98.9949799999815    6.81719760110573e-21    3038379.39994911    3038379.39994911
99.3485334999813    3.65769980417416e-21    5884138.3123775    5884138.3123775
99.702086999981    2.488806996433e-21    7731006.65525077    7731006.65525077
100.055640499981    2.28094057728692e-21    8137828.82688359    8137828.8268836
100.409193999981    2.62773875724269e-21    7365770.57226779    7365770.5722678
100.76274749998    4.11133977122716e-21    5140271.08759772    5140271.08759773
101.11630099998    7.097106676898e-21    2487536.2612144    2487536.26121441
101.46985449998    5.77670894761856e-21    3587034.61726847    3587034.61726848
101.823407999979    3.18961245362327e-21    6364002.0299758    6364002.02997579
102.176961499979    2.35803052209055e-21    7913467.863179    7913467.86317899
102.530514999979    2.26314171528949e-21    8150521.71693303    8150521.71693303
102.884068499979    2.79202455104396e-21    7019271.94794929    7019271.9479493
103.237621999978    4.47798811440144e-21    4616300.69272305    4616300.69272305
103.591175499978    7.0655172089811e-21    2339317.66085641    2339317.66085641
103.944728999978    4.79953936466386e-21    4326113.45279211    4326113.45279212
104.298282499978    2.82473190037338e-21    6932658.19968434    6932658.19968436
104.651835999977    2.20839365365613e-21    8255510.92114291    8255510.92114291
105.005389499977    2.23674712045829e-21    8168825.88002502    8168825.88002503
105.358942999977    2.93823458156766e-21    6695941.1524575    6695941.1524575
105.712496499977    5.00215847863856e-21    3986276.18224743    3986276.18224743
106.066049999976    6.73181703386828e-21    2457565.65966575    2457565.65966575
106.419603499976    3.98424285816861e-21    5140854.79900647    5140854.79900648
106.773156999976    2.49749099635765e-21    7537272.35659128    7537272.35659128
107.126710499976    2.09083223941073e-21    8540015.06015046    8540015.06015046
107.480263999975    2.23773720117183e-21    8146602.95089557    8146602.95089557
107.833817499975    3.12066164448833e-21    6319262.25359572    6319262.25359571
108.187370999975    5.44319826398486e-21    3424687.66748052    3424687.66748052
108.540924499975    6.14203539165459e-21    2848857.10389624    2848857.10389623
108.894477999974    3.38967940752436e-21    5900532.38939784    5900532.38939785
109.248031499974    2.23918632350743e-21    8118653.36088953    8118653.36088952
109.601584999974    2.00444747192927e-21    8751386.91618327    8751386.91618327
109.955138499974    2.25444043171175e-21    8032535.72097681    8032535.72097682
110.308691999973    3.35066697245417e-21    5851247.70682475    5851247.70682476
110.662245499973    5.85075419995704e-21    2901875.41634084    2901875.41634084
111.015798999973    5.39671739732548e-21    3415644.24398817    3415644.24398817
111.369352499973    2.95587173040405e-21    6575163.01563414    6575163.01563414
111.722905999972    2.12071884345477e-21    8386141.95001357    8386141.95001356
112.076459499972    1.9706156003944e-21    8805003.08862799    8805003.08862798
112.430012999972    2.34154749146824e-21    7712611.76809559    7712611.76809559
112.783566499972    3.65014187068299e-21    5302629.38793079    5302629.38793078
113.137119999971    6.12225286244407e-21    2553093.19469153    2553093.19469153
113.490673499971    4.77088867628975e-21    3985548.73375171    3985548.73375171
113.844226999971    2.73883609660106e-21    6895873.3973728    6895873.39737279
114.197780499971    2.05258180367505e-21    8447823.17244007    8447823.17244006
114.55133399997    2.00418138705552e-21    8612069.39767827    8612069.39767827
114.90488749997    2.50164227216529e-21    7280721.25479551    7280721.25479551
115.25844099997    4.02770132532295e-21    4714271.91207835    4714271.91207836
115.61199449997    6.10851543016801e-21    2349108.23613824    2349108.23613824
115.965547999969    4.21913642549596e-21    4537814.92724579    4537814.92724579
116.319101499969    2.58450121763147e-21    7166113.02045012    7166113.02045011
116.672654999969    2.01423666310816e-21    8527671.6009919    8527671.60099188
117.026208499969    2.05735682678733e-21    8390643.29302718    8390643.29302718
117.379761999968    2.64759965695723e-21    6899753.05084585    6899753.05084585
117.733315499968    4.3734911162257e-21    4118640.37770964    4118640.37770963
118.086868999968    5.86614739092025e-21    2379140.46515153    2379140.46515153
118.440422499968    3.71783618879629e-21    5045480.6725626    5045480.6725626
118.793975999967    2.39238696639527e-21    7477588.92301283    7477588.92301283
119.147529499967    1.96607224836361e-21    8575063.24733603    8575063.24733602
119.501082999967    2.09580036192544e-21    8159560.68866562    8159560.68866562
119.854636499967    2.80458232893511e-21    6392987.76615101    6392987.766151
120.208189999966    4.63519854204209e-21    3562938.53051581    3562938.5305158
120.561743499966    5.49755639529945e-21    2573991.13752479    2573991.13752478
120.915296999966    3.35494864724906e-21    5489632.55750013    5489632.55750012
121.268850499966    2.27868640757999e-21    7646672.83308839    7646672.83308839
121.622403999965    1.99318952645557e-21    8391541.21183631    8391541.21183631
121.975957499965    2.19248904293883e-21    7797748.25801882    7797748.25801882
122.329510999965    3.01399526061932e-21    5928135.62651436    5928135.62651437
122.683064499965    4.85276437364432e-21    3137395.43769356    3137395.43769357
123.036617999964    5.11607893194433e-21    2845964.3601284    2845964.3601284
123.390171499964    3.12008499237042e-21    5781003.52876742    5781003.52876742
123.743724999964    2.21125912701574e-21    7744303.09714049    7744303.0971405
124.097278499964    2.0022670871609e-21    8290294.08416231    8290294.08416232
124.450831999963    2.24184366865247e-21    7622345.35291376    7622345.35291377
124.804385499963    3.18997591969944e-21    5557855.63236156    5557855.63236157
125.157938999963    5.03646475621333e-21    2730442.74180031    2730442.74180031
125.511492499963    4.76472070846492e-21    3223211.0022844    3223211.0022844
125.865045999962    2.91987610737439e-21    6112985.74182087    6112985.74182087
126.218599499962    2.14652099074191e-21    7868778.53783427    7868778.53783427
126.572152999962    1.99393332311102e-21    8337907.27899381    8337907.27899381
126.925706499962    2.31702473190305e-21    7400350.29439351    7400350.29439352
127.279259999961    3.3927232519611e-21    5145129.01397895    5145129.01397896
127.632813499961    5.19978333517946e-21    2372444.39744458    2372444.39744457
127.986366999961    4.3730629530857e-21    3641780.1271719    3641780.1271719
128.339920499961    2.71405813751148e-21    6458186.52467484    6458186.52467483
128.69347399996    2.0666977453435e-21    8064308.33649838    8064308.33649838
129.04702749996    1.97535714324733e-21    8345746.41468885    8345746.41468885
129.40058099996    2.41656590306282e-21    7115452.9389248    7115452.93892481
129.75413449996    3.65241648224938e-21    4679454.75367499    4679454.753675
130.107687999959    5.28137009920484e-21    2180308.22725319    2180308.22725319
130.461241499959    3.97805150453536e-21    4208218.50073046    4208218.50073046
130.814794999959    2.53880837541912e-21    6848808.47228384    6848808.47228384
131.168348499959    2.00530426155562e-21    8240861.09583746    8240861.09583746
131.521901999958    2.02004484158132e-21    8198949.12972575    8198949.12972575
131.875455499958    2.56313789717797e-21    6755396.66499561    6755396.66499561
132.229008999958    3.99241380339921e-21    4149038.62493844    4149038.62493844
132.582562499958    5.27349597858839e-21    2181471.75820165    2181471.75820165
132.936115999957    3.64487527739166e-21    4677543.68570788    4677543.68570787
133.289669499957    2.42154659950511e-21    7093426.64282428    7093426.64282427
133.643222999957    2.00423165743958e-21    8248766.57607336    8248766.57607336
133.996776499957    2.08555781423916e-21    7986942.83378856    7986942.83378854
134.350329999956    2.72220522826106e-21    6355046.54746886    6355046.54746886
134.703883499956    4.20386302753833e-21    3711892.52829371    3711892.5282937
135.057436999956    5.17029503290031e-21    2351007.92200901    2351007.92200901
135.410990499956    3.42011679350021e-21    5057202.16686658    5057202.16686659
135.764543999955    2.31245137631826e-21    7323073.47926816    7323073.47926817
136.118097499955    1.97375563979803e-21    8314503.41732834    8314503.41732834
136.471650999955    2.13171824984581e-21    7838854.67504792    7838854.6750479
136.825204499955    2.84330645808501e-21    6091613.44253275    6091613.44253275
137.178757999954    4.43077524496922e-21    3319556.65787974    3319556.65787974
137.532311499954    4.92659084386402e-21    2597521.43891805    2597521.43891805
137.885864999954    3.16457795876804e-21    5443102.85718436    5443102.85718437
138.239418499954    2.2327211264396e-21    7516764.50873005    7516764.50873006
138.592971999953    1.98011616936676e-21    8276221.31283318    8276221.31283318
138.946525499953    2.18989483981346e-21    7615504.25193238    7615504.2519324
139.300078999953    2.9878077637186e-21    5712799.64336637    5712799.64336636
139.653632499953    4.60759412084123e-21    2921100.67696191    2921100.67696191
140.007185999952    4.64979407342282e-21    2908155.90312154    2908155.90312155
140.360739499952    2.98505667653389e-21    5757052.38189848    5757052.38189847
140.714292999952    2.17304400657884e-21    7667640.30877012    7667640.30877011
141.067846499952    1.98615573817692e-21    8215383.74022508    8215383.74022508
141.421399999951    2.2566322844392e-21    7378594.11314296    7378594.11314296
141.774953499951    3.15749088097575e-21    5302758.68628728    5302758.68628727
142.128506999951    4.76691557410465e-21    2582123.22978098    2582123.22978099
142.482060499951    4.42003577039612e-21    3238431.06176907    3238431.06176906
142.83561399995    2.83348526128467e-21    6038640.70035874    6038640.70035874
143.18916749995    2.13894208906886e-21    7710240.33385985    7710240.33385984
143.54272099995    2.0162597766734e-21    8061049.6009555    8061049.6009555
