#t    <phi>    <pi>    <phi^2>    <pi^2>    rms(phi)    rms(pi)
0    1.00000000000001    0.707107175690106    1.00000000000003    0.500000557912751    1.12501299906831e-07    5.5827883304353e-07
0.3535535    0.732695145025103    0.788437961799652    0.536842175543361    0.621634419606938    7.08402246099174e-08    3.8584281381503e-07
0.707106999999999    0.458970306500097    0.734747747950863    0.210653742248796    0.539854253118932    5.56400976733902e-08    2.59649356924743e-07
1.0606605    0.226071779146905    0.575066290253456    0.0511084493266491    0.330701238185913    4.66443511451708e-08    2.01953931348738e-07
1.414214    0.0507680235036382    0.425263183309291    0.00257739221046772    0.180848775078376    4.19505946190266e-08    1.57559004162508e-07
1.76776750000001    0.081388369396358    0.329647805889077    0.00662406667299934    0.108667675927504    3.62592659020024e-08    1.45587655531774e-07
2.121321    0.183404371138503    0.241558920471319    0.0336371633527106    0.0583507120592867    2.97327258940997e-08    1.32777669181205e-07
2.4748745    0.243146212822395    0.0802711212572481    0.0591200808098745    0.00644345290791334    3.05509303341996e-08    1.32318345202904e-07
2.82842799999999    0.233717919249459    0.129286304975566    0.0546240657782974    0.0167149486542485    2.84898934690147e-08    1.16047706202136e-07
3.18198149999998    0.164145653226494    0.240378297853457    0.0269437954731531    0.0577817260789359    2.45984226760984e-08    1.02176848641712e-07
3.53553499999997    0.0774253654147153    0.238690816942839    0.00599468720960267    0.0569733060928484    2.20708309586953e-08    9.17905261875595e-08
3.88908849999997    0.00145803398822287    0.207572043883322    2.1258631112554e-06    0.0430861534019063    2.10313524930083e-08    8.13186818245117e-08
4.24264199999997    0.0699407160016088    0.179361815135391    0.00489170375481813    0.0321706607286684    2.07036281450282e-08    7.82828996838206e-08
4.59619549999999    0.125370437724154    0.125717505560252    0.0157177466551465    0.0158048912042979    1.97054528684468e-08    7.69853117505766e-08
4.949749    0.151189259075454    0.0110115086248861    0.0228581920597851    0.000121253322202088    1.39829480058337e-08    7.83949621206627e-08
5.30330250000002    0.132245890691197    0.109908234277566    0.0174889756047083    0.012079819962017    1.54726152115147e-08    6.90386462405995e-08
5.65685600000003    0.0828587621535184    0.156200387692362    0.00686557446561358    0.0243985611152484    1.56178424655738e-08    6.39458247653315e-08
6.01040950000005    0.0279721807525277    0.150303813588784    0.000782442896052285    0.0225912363793355    1.43616982947518e-08    5.82418594637244e-08
6.36396300000006    0.0226845803777079    0.136506929189379    0.000514590186912884    0.0186341417167174    1.40095281949706e-08    5.60130363526107e-08
6.71751650000007    0.0680720821982722    0.117386754525638    0.00463380837480851    0.0137796501380654    1.38605343475151e-08    5.5463379947789e-08
7.07107000000009    0.101472709729369    0.0630964530826362    0.0102967108198209    0.00398116239161238    1.26757020329077e-08    5.53684606507963e-08
7.4246235000001    0.107574510934175    0.0311261709758746    0.011572275402727    0.000968838519622439    8.15898597279814e-09    5.53507309373694e-08
7.77817700000012    0.0825924712704371    0.100656701880723    0.00682151631055809    0.0101317716335073    1.02443291338395e-08    5.04676449950687e-08
8.13173050000013    0.0431031877120776    0.115831563486457    0.00185788479094273    0.0134169510997192    1.18173839403211e-08    4.4716664144247e-08
8.48528400000015    0.00316242350551858    0.109171736867848    1.00009224283757e-05    0.0119184681307445    1.09217742071599e-08    4.28580901667466e-08
8.83883750000016    0.0340161286046276    0.100711904583613    0.00115709700524668    0.0101428877248605    1.07139438816952e-08    4.1443617243038e-08
9.19239100000018    0.0664855245138723    0.0783417380497557    0.00442032496988481    0.00613742792065841    9.58135208508153e-09    4.33168100843387e-08
