#t    E^kin_cmplxscal0    E^grad_cmplxscal0    E^kin_U10    E^grad_U10    Vpot_term_0    E_tot
132.229008999958    1.00604558555411e-09    5.2819759290364e-10    4.06373042927008e-10    3.2812811682385e-10    7.18917852130376e-12    2.27593351672991e-09
132.582562499958    1.08757288140619e-09    4.58912125975165e-10    3.58380103153794e-10    3.4392973363485e-10    1.30901120703192e-13    2.2489257452907e-09
132.936115999957    9.34215736766067e-10    5.4680217458312e-10    4.14684670127905e-10    3.15883690654737e-10    1.09068632527602e-11    2.22249313538459e-09
133.289669499957    6.7073162047567e-10    6.56844883473645e-10    4.9152566804485e-10    2.91132202373744e-10    8.82207116039287e-11    2.19845508597184e-09
133.643222999957    4.38255506894935e-10    7.20811815448524e-10    5.42824098092833e-10    2.75684452494763e-10    2.00196130675182e-10    2.17777200360624e-09
133.996776499957    4.86520691856809e-10    7.02619649298337e-10    5.1986259641228e-10    2.77872834907104e-10    1.71755550017884e-10    2.15863132249241e-09
134.350329999956    7.42062222097618e-10    5.95475419335196e-10    4.58492825793097e-10    2.87723548880842e-10    5.38516124735525e-11    2.13760562858031e-09
134.703883499956    9.50750560133548e-10    4.77163446912223e-10    3.72457845667817e-10    3.10031781963304e-10    3.64608130766755e-12    2.11404971598456e-09
135.057436999956    9.90039259275402e-10    4.38355801178954e-10    3.36398681798504e-10    3.24347385269999e-10    2.52434627390018e-13    2.08939356215025e-09
135.410990499956    8.29069822727379e-10    5.24438620734652e-10    4.02389298264502e-10    2.94450859764834e-10    1.51824099431404e-11    2.06553101143451e-09
135.764543999955    5.80793043214445e-10    6.25157157243046e-10    4.72580523580666e-10    2.70533009712241e-10    9.49320326499241e-11    2.04399576640032e-09
136.118097499955    4.03360209970726e-10    6.69645325082496e-10    5.10053881528361e-10    2.58625265588018e-10    1.83692302712924e-10    2.02537698488252e-09
136.471650999955    4.86765452054318e-10    6.38353919976129e-10    4.83162259375307e-10    2.61365057972044e-10    1.38028765095696e-10    2.00767545447349e-09
136.825204499955    7.22398781509163e-10    5.37917159156927e-10    4.12616107610338e-10    2.77834277505131e-10    3.72949097770713e-11    1.98806123555863e-09
