#t    E^kin_scal0    E^grad_scal0    E^kin_scal1    E^grad_scal1    Vpot_term_0    Vpot_term_1    E_tot
0    0.125000208327254    6.27581495156007e-14    2.32143803223177e-13    1.92943786774519e-14    0.250000000000023    2.44888119869366e-13    0.375000208327837
0.5    0.0694732610601794    1.1572773061189e-14    5.03749266057533e-14    3.50161569802444e-15    0.0720499151730537    5.36588203882223e-14    0.141523176233352
1    0.0307207421041665    3.11784337258862e-15    1.19840961319995e-14    9.90299503761471e-16    0.0110937681102814    1.16879037487701e-14    0.0418145102144756
1.5    0.0115958787756253    1.27454346075544e-15    3.19231947794176e-15    5.37761769015935e-16    0.000653020997519697    2.49301490747559e-15    0.0122488997731525
2    0.00452350675793126    6.96861047331631e-16    7.6156288717019e-16    5.73131862070645e-16    1.66076910867002e-06    1.98540627203343e-16    0.00452516752704216
2.49999999999999    0.00211152606309399    4.15643754209083e-16    4.92809475861223e-16    3.76244834812734e-16    1.09694207675229e-05    5.08846270688527e-16    0.00212249548386331
2.99999999999998    0.000925890701155564    2.55865126271287e-16    6.04469350005751e-16    1.27378533367703e-16    0.000282862954587129    1.03065404828782e-15    0.00120875365574471
3.49999999999997    8.53073686116329e-05    1.6484283084188e-16    9.83566618678614e-16    5.25566190165132e-17    0.000873792769582943    6.70211834537897e-16    0.000959100138196447
3.99999999999996    0.000183073682170393    1.12040001479972e-16    7.09253020604444e-16    3.45534035906686e-17    0.000745945948101321    4.92839940174922e-16    0.000929019630273064
4.49999999999995    0.000520658819592093    7.92808010278777e-17    3.80869190028503e-16    2.53014163286942e-17    0.000181492109084953    2.53663241237444e-16    0.000702150928677785
4.99999999999994    0.000430533818010172    6.16846979570027e-17    1.4592026154284e-16    3.68010389780482e-17    8.98410419464082e-06    8.76359527493549e-17    0.000439517922205144
5.49999999999993    0.000279958080897842    4.69523027044412e-17    4.88944577828675e-17    5.25766347988378e-17    1.12947129543552e-12    7.6962998254127e-20    0.000279958082027462
5.99999999999992    0.000183329044664819    3.50309392479578e-17    1.42151369773019e-16    1.58319737484727e-17    5.98214147698134e-06    7.76877559712968e-17    0.000189311186142071
6.49999999999991    8.01054477098252e-05    2.56516209711856e-17    2.08667895398094e-16    8.69802506110251e-18    6.17615812074093e-05    8.28458658218365e-17    0.00014186702891756
6.9999999999999    5.48905441685619e-07    1.85609236291045e-17    1.73788328693339e-16    4.9879245013424e-18    0.000130623831202011    1.24020378892812e-16    0.000131172736644018
7.49999999999988    4.86110698164891e-05    1.54482383989163e-17    1.13770771834572e-16    4.54136281005618e-18    7.64659624812459e-05    1.02818686473756e-16    0.000125077032297972
7.99999999999987    8.73867601157376e-05    1.33180936353213e-17    5.83522931937418e-17    6.5347004927187e-18    1.17840344659247e-05    5.70952135121398e-17    9.91707945817976e-05
8.49999999999986    7.27050040520694e-05    1.1114426014261e-17    3.00430391789951e-17    9.66937428216642e-18    1.53055241330574e-07    9.3188355678266e-18    7.28580592934602e-05
8.99999999999985    5.44382002056807e-05    9.78174553650275e-18    1.09967456009411e-17    1.60658839686525e-17    6.61998791134151e-08    2.24707523682523e-17    5.45044000848534e-05
9.49999999999984    3.68527578835158e-05    7.2732919873206e-18    8.09739883273788e-17    5.01446952977099e-18    5.36801360321471e-06    3.80688303634927e-17    4.22207714868618e-05
9.99999999999983    9.80047847638544e-06    5.88683199544863e-18    6.24997054893999e-17    2.35750729240334e-18    2.65054580145884e-05    1.0510921570616e-16    3.63059364911497e-05
10.4999999999998    2.19462634871869e-06    4.70519683130703e-18    4.34265844540808e-17    2.0062161082715e-18    3.3479304582077e-05    1.10765362430827e-16    3.56739309309566e-05
10.9999999999998    2.1074936089285e-05    4.19875609640736e-18    2.76615346372319e-17    2.36734418678332e-18    1.16332574240742e-05    7.68364814509845e-17    3.27081935134703e-05
11.4999999999998    2.57028960926555e-05    4.02624178478914e-18    1.81501409169394e-17    3.04810197755813e-18    8.62934677491397e-07    2.70073186952472e-17    2.65658307701991e-05
11.9999999999998    2.11491416618517e-05    3.44845903292242e-18    1.58838032773707e-17    6.43582604310083e-18    2.50057046648067e-11    3.04688874180447e-19    2.11491666675825e-05
12.4999999999998    1.6762474304254e-05    3.03316568195021e-18    2.61522189533803e-17    5.80710303358647e-18    3.34716091088321e-07    6.63559685575429e-17    1.70971903954437e-05
12.9999999999998    9.48848265001603e-06    2.3636181432522e-18    8.01290035391803e-17    1.72468756735652e-18    4.88479653006627e-06    7.72259967482253e-17    1.43732791802437e-05
13.4999999999998    5.30525481667085e-07    1.89426008199579e-18    1.87273829611162e-17    1.96263987354747e-18    1.2961580098951e-05    1.54665880578688e-16    1.34921055807954e-05
13.9999999999997    3.90618949986727e-06    1.79755851177999e-18    1.85216422896843e-17    1.80869801355765e-18    9.36381930221991e-06    1.26420953730592e-16    1.32700088022357e-05
14.4999999999997    9.99886272740879e-06    1.6192164633211e-18    7.69689223703117e-17    1.14681096028501e-18    1.78381882394759e-06    1.25429274200602e-17    1.17826815514487e-05
14.9999999999997    9.80609106224326e-06    1.53674341769616e-18    3.13419448131131e-17    1.62990443113988e-18    3.56937005961626e-08    2.85308731802001e-18    9.84178476287679e-06
15.4999999999997    8.22720268475738e-06    1.484927876303e-18    1.160031576184e-17    9.84475066322781e-18    4.74773996585684e-09    1.847195167109e-17    8.23195042476464e-06
15.9999999999997    6.29402855999004e-06    1.12028848730999e-18    1.61627723746274e-16    9.50414620369976e-19    6.91489348823233e-07    7.92348737730163e-18    6.9855179089849e-06
16.4999999999998    2.18234657818516e-06    1.00310947921342e-18    1.27514368054243e-17    3.08347340865936e-18    4.09066168958862e-06    2.27221475755564e-16    6.27300826801784e-06
16.9999999999999    1.58438493843759e-07    8.37923406625682e-19    2.82676025981532e-17    2.4067687574918e-18    6.0136637787775e-06    2.1612091473965e-16    6.17210227286889e-06
17.4999999999999    3.47365117865678e-06    7.64912921994843e-19    8.29889153557619e-17    1.97499598901966e-18    2.42239655291531e-06    1.01450388123224e-16    5.89604773175927e-06
18    4.95583838096747e-06    8.09926612771842e-19    8.88796696457684e-18    3.60643423260015e-18    2.1666073772147e-07    7.58255826357562e-17    5.17249911877807e-06
18.5000000000001    4.44249418040985e-06    7.31466149618538e-19    3.69997236342391e-17    5.39588820259422e-18    5.37621425125816e-11    1.31557859210365e-18    4.44254794259681e-06
19.0000000000002    3.78464487783589e-06    6.65721474448315e-19    2.30024599559666e-17    1.40436053938957e-17    5.49568003474697e-08    1.64679382395784e-16    3.83960167838575e-06
19.5000000000002    2.39894287295409e-06    5.48745486061038e-19    8.13677746231972e-17    5.26139534259147e-18    9.91778437783584e-07    2.88821828313268e-16    3.39072131111368e-06
20.0000000000003    2.34783413247903e-07    4.50505507596e-19    8.11177413547956e-17    4.08117237848584e-18    2.98434950162432e-06    3.53334257215701e-16    3.21913291531121e-06
20.5000000000004    7.63092212343566e-07    4.31024835885117e-19    1.09913863692442e-16    3.54656086501455e-18    2.42743429890373e-06    2.8293061029514e-16    3.19052651164412e-06
21.0000000000005    2.43084466589379e-06    4.27335061411152e-19    2.37046040622886e-16    4.83145255166693e-19    5.23798570628353e-07    1.30131920517078e-17    2.95464323677312e-06
21.5000000000006    2.59044207500216e-06    4.0421154698357e-19    9.20086785951536e-17    9.91668491973354e-19    1.36926235248179e-08    6.52514617666657e-18    2.60413469862691e-06
22.0000000000006    2.28850551798503e-06    4.02321383281406e-19    4.28437927178728e-17    2.45874539498169e-17    6.74072538728448e-10    3.73983107398e-17    2.28917959062899e-06
22.5000000000007    1.86181684828217e-06    3.33314654692136e-19    5.35971744470874e-16    6.09577660814723e-19    1.66341886367769e-07    1.76864547254324e-17    2.02815873520454e-06
23.0000000000008    7.48109639300368e-07    2.85523296458105e-19    9.73561037165003e-17    9.58252961295499e-18    1.1162777622437e-06    6.7654879002576e-16    1.86438740232784e-06
23.5000000000009    1.78230074624296e-08    2.49542125800751e-19    2.98916507141603e-16    6.11109537775466e-18    1.81831893798193e-06    5.42939323335083e-16    1.83614194629257e-06
24.000000000001    9.73362261192163e-07    2.51803371136334e-19    4.77318814673035e-16    3.5054409126692e-18    8.10727342358506e-07    1.90274410980846e-16    1.78408960422202e-06
24.500000000001    1.54105592436581e-06    2.36201858254422e-19    1.60727079320171e-17    1.36725143591373e-17    8.27830534493769e-08    3.16903123219629e-16    1.62383897816207e-06
25.0000000000011    1.44890147612171e-06    2.50999409398289e-19    1.47976410065619e-16    1.40984254419267e-17    6.24846287269857e-11    7.11938233548015e-18    1.44896396091988e-06
25.5000000000012    1.28269635697162e-06    2.20130563059409e-19    3.8421399930393e-17    6.04669345826232e-17    1.40765568600073e-08    6.04373284400418e-16    1.29677291453511e-06
26.0000000000013    8.72430190028654e-07    1.89871467118713e-19    9.57595846115361e-17    2.67026255290438e-17    3.04232493080721e-07    1.3102709968222e-15    1.1766626845423e-06
26.5000000000013    1.17427826339461e-07    1.61477175975152e-19    8.18113626054982e-16    1.15521830168871e-17    1.0080014826146e-06    9.39556701555157e-16    1.12542931072344e-06
27.0000000000014    2.21221037911746e-07    1.54161805738954e-19    9.3703174744304e-16    9.38374543146862e-18    8.9760031152738e-07    7.24912554276288e-16    1.11882135111061e-06
27.5000000000015    8.45719156731489e-07    1.4962026245993e-19    9.41570364517773e-16    2.12695122937949e-18    2.13239822570864e-07    1.29074616983077e-16    1.05895898037527e-06
28.0000000000016    9.54459795270207e-07    1.56853361734568e-19    3.91919869228573e-16    3.56557427563969e-18    6.85079364736246e-09    4.14459500320481e-17    9.61310589354658e-07
28.5000000000017    8.69001318906495e-07    1.48649364251856e-19    2.14628951578796e-16    1.01701583046402e-16    1.25723191245217e-10    1.07712985869205e-16    8.69127042521933e-07
29.0000000000017    7.349295206079e-07    1.32267468404898e-19    2.30438764507294e-15    6.81481025026895e-18    5.46776145001426e-08    2.16818745792562e-16    7.89607137636196e-07
29.5000000000018    3.27809801330871e-07    1.14338794981013e-19    1.19594930717965e-15    3.57186460175432e-17    4.08647156088003e-07    2.31732631056186e-15    7.36456960967982e-07
30.0000000000019    1.60907194671245e-09    9.80445168529484e-20    2.61293925672303e-15    1.66250341106281e-17    7.24163816642029e-07    1.37940101493387e-15    7.25772892597805e-07
30.500000000002    3.60562812612057e-07    9.96542771947799e-20    2.92017853262666e-15    6.39229935685423e-18    3.51079824038783e-07    3.25804770401126e-16    7.11642639903316e-07
31.000000000002    6.21866722036113e-07    1.02787460459143e-19    1.22323343490012e-16    6.83857341024566e-17    3.99907765608152e-08    1.62941023347562e-15    6.6185750041715e-07
31.5000000000021    6.04253935987952e-07    1.00472198426589e-19    7.70153990869681e-16    5.51776885583504e-17    6.40677135985101e-11    4.37560119315459e-17    6.04318004570738e-07
32.0000000000022    5.47975406588145e-07    9.61710301522329e-20    7.62800272574946e-17    3.3002017876522e-16    4.5799213918235e-09    2.79150089756393e-15    5.52555331177866e-07
32.5000000000021    3.92373077926842e-07    8.32615529071174e-20    1.09745306390965e-16    1.52954804000549e-16    1.17697027862253e-07    6.7723906789429e-15    5.10070112824268e-07
33.000000000002    6.62189944287447e-08    6.85031443373011e-20    6.82099714158713e-15    3.14402519130484e-17    4.24144552625645e-07    2.33596205588532e-15    4.90363556242857e-07
33.5000000000019    7.97371982914919e-08    6.88600044478395e-20    7.24588876994245e-15    2.2725702264668e-17    4.08446097315483e-07    1.63263558428623e-15    4.88183304508294e-07
34.0000000000018    3.62818004970521e-07    6.90710657258411e-20    4.23379342872153e-15    2.8220099025686e-17    1.05445197576259e-07    1.55796922437848e-15    4.68263208366832e-07
34.5000000000017    4.29082778187731e-07    6.79101810138054e-20    2.03565836190434e-15    2.93512792060907e-17    4.03044180414661e-09    3.55728786883068e-16    4.33113222412684e-07
35.0000000000016    3.98692477950727e-07    7.18576439023271e-20    1.28517623290748e-15    5.24445585490666e-16    2.5653404546153e-11    3.64533991875127e-16    3.98718133529501e-07
35.5000000000015    3.46587983763113e-07    6.08830958532613e-20    1.16151436577887e-14    9.15488056952792e-17    2.16550213674834e-08    2.36657977715458e-15    3.68243019203929e-07
36.0000000000014    1.67916173426033e-07    5.2636459341718e-20    1.16697362166991e-14    1.34156420090716e-16    1.78952542128732e-07    7.99540394372099e-15    3.46868735354114e-07
36.5000000000013    2.0183886268631e-13    4.98096750997108e-20    2.04007885198275e-14    3.47673478364291e-17    3.41985188998549e-07    2.58097797172328e-15    3.41985413853996e-07
37.0000000000012    1.5849445620754e-07    4.52687598551887e-20    1.85030820010863e-14    7.83312352394677e-18    1.78704823389506e-07    4.25587978374537e-16    3.37199298533594e-07
37.5000000000011    2.95678067894279e-07    5.10699653923918e-20    1.48245649452415e-15    3.8616242518108e-16    2.24234990710439e-08    9.5087809518272e-15    3.18101578342774e-07
38.000000000001    2.94884856511211e-07    4.91020628560325e-20    4.75642641621883e-15    2.58145452577101e-16    6.34009281396214e-11    2.87351645058003e-16    2.94948262741324e-07
38.5000000000009    2.71897692579327e-07    4.85138523042124e-20    1.82073565552281e-16    2.07320221680465e-15    1.72341163924575e-09    1.49220733997152e-14    2.73621121395971e-07
