#t    E^kin_scal0    E^grad_scal0    E^kin_scal1    E^grad_scal1    Vpot_term_0    Vpot_term_1    E_tot
24.500000000001    1.54206966442102e-06    2.56072435922554e-19    1.86307947649068e-17    1.61391344940044e-17    8.28605692374205e-08    3.61866705095729e-16    1.62493023405534e-06
25.0000000000011    1.44988005714708e-06    2.46542573645746e-19    1.68998463556018e-16    1.74144456081241e-17    6.26311105885753e-11    8.61580408216794e-18    1.44994268845294e-06
25.5000000000012    1.28357338478081e-06    2.32634543221073e-19    4.76548592436089e-17    7.18570120642961e-17    1.40799430157907e-08    6.94306365212165e-16    1.29765332861065e-06
26.0000000000013    8.73078696003523e-07    1.93994096942807e-19    1.19163520539965e-16    3.16002335904697e-17    3.04384397602645e-07    1.49961951699442e-15    1.17746309525675e-06
26.5000000000013    1.17558614906041e-07    1.65856929508798e-19    9.16362394772422e-16    1.40210229644527e-17    1.00863126079317e-06    1.10504595346553e-15    1.1261898777348e-06
27.0000000000014    2.21306351126492e-07    1.5807971876748e-19    1.05287442740723e-15    1.14494531471907e-17    8.98272409466512e-07    8.58432796217534e-16    1.11957876251592e-06
27.5000000000015    8.46253885941851e-07    1.56637501673228e-19    1.0945898977603e-15    2.31812391016795e-18    2.13429882612287e-07    1.39374818026641e-16    1.05968376979058e-06
28.0000000000016    9.55113293117946e-07    1.59846827481733e-19    4.59465771231569e-16    3.84342288758633e-18    6.85928948359265e-09    4.4524366437502e-17    9.61972583109532e-07
28.5000000000017    8.69602410051609e-07    1.53651243294264e-19    2.41558821843104e-16    1.23357582742135e-16    1.25618128284772e-10    1.26437760846285e-16    8.69728028671401e-07
29.0000000000017    7.35457534669071e-07    1.38192657495355e-19    2.66779120112917e-15    7.54690091996176e-18    5.46975508206706e-08    2.36305875844141e-16    7.90155088401524e-07
29.5000000000018    3.28093781967736e-07    1.14953076262721e-19    1.3346956442826e-15    4.32584444241264e-17    4.08872471151182e-07    2.71692085288294e-15    7.36966257213908e-07
30.0000000000019    1.60398116688353e-09    1.03156068029804e-19    2.95697376027864e-15    2.0424568305515e-17    7.24667829678989e-07    1.64674039482768e-15    7.26271815470114e-07
30.500000000002    3.60758728483424e-07    1.02617650862516e-19    3.33954291698205e-15    8.07236117524887e-18    3.51377389134367e-07    4.06357921670184e-16    7.12136121371867e-07
31.000000000002    6.22287336073522e-07    1.04996300182565e-19    1.31207461203089e-16    8.1634506089824e-17    4.00332902671949e-08    1.88099654100806e-15    6.6232062843466e-07
31.5000000000021    6.04678344362589e-07    1.03816351669078e-19    8.85862922854587e-16    6.90393082103947e-17    6.42342564235239e-11    5.36567452784229e-17    6.04742579627676e-07
32.0000000000022    5.48364783963342e-07    1.00207161259904e-19    9.7644331489325e-17    3.95268160271464e-16    4.58013401230269e-09    3.23098862970447e-15    5.52944921699646e-07
32.5000000000021    3.92680670255328e-07    8.39864358672864e-20    1.32980783244589e-16    1.83070409885674e-16    1.17749224138965e-07    7.83409527680817e-15    5.10429902544524e-07
33.000000000002    6.62993474873124e-08    7.27867185710982e-20    7.77105629637027e-15    3.89195866139245e-17    4.2440738803874e-07    2.81665123462227e-15    4.90706746152752e-07
33.5000000000019    7.97569789852918e-08    6.99102056692631e-20    8.27546108928397e-15    2.83749778223187e-17    4.0876822261044e-07    1.99465197362236e-15    4.8852521189429e-07
34.0000000000018    3.63046578875186e-07    7.0412291872826e-20    4.99230468044403e-15    3.18869995200661e-17    1.05548288237049e-07    1.71674465948805e-15    4.68594873853241e-07
34.5000000000017    4.29385668964285e-07    7.16720772863751e-20    2.41157315326949e-15    3.19735355325155e-17    4.03611250394622e-09    3.8312186009427e-16    4.33421784294972e-07
35.0000000000016    3.98977458862736e-07    7.15321267684822e-20    1.4583486876719e-15    6.41220517888683e-16    2.5607733259808e-11    4.31418396545764e-16    3.99003069127055e-07
35.5000000000015    3.46846125972323e-07    6.55384447667214e-20    1.35795254589613e-14    1.04955439480043e-16    2.16606728070766e-08    2.63104428947051e-15    3.6850681509499e-07
36.0000000000014    1.68070786791451e-07    5.4441624196783e-20    1.32615418909256e-14    1.649982834303e-16    1.79045328692484e-07    9.54780711612093e-15    3.47116138458336e-07
36.5000000000013    1.44430407562046e-13    4.91590858481592e-20    2.34585784341448e-14    4.38421114852027e-17    3.42227441090383e-07    3.20708708378654e-15    3.42227612230348e-07
37.0000000000012    1.58573675108543e-07    5.02249525076114e-20    2.1461800943923e-14    9.70330418679897e-18    1.78866395148729e-07    5.23148050668429e-16    3.37440092251974e-07
37.5000000000011    2.95881071480627e-07    4.97510654855312e-20    1.59385505077101e-15    4.66698767624385e-16    2.24497619625522e-08    1.1111841764142e-14    3.18330846615624e-07
38.000000000001    2.95098004866235e-07    5.17190960802849e-20    5.51806715393528e-15    3.26152344310055e-16    6.35764196030402e-11    3.57658080612572e-16    2.95161587487767e-07
38.5000000000009    2.7209642225308e-07    5.03264953143702e-20    2.24362519424333e-16    2.50714735377148e-15    1.7231084883358e-09    1.74291479925654e-14    2.73819550902124e-07
39.0000000000008    2.02958433085433e-07    4.39493312482213e-20    2.16274262745506e-15    1.12956881695878e-15    5.28298797528219e-08    4.4252177134843e-14    2.55788360382787e-07
39.5000000000007    4.09372984628842e-08    3.99185522794959e-20    6.07662807864408e-14    7.41649129829843e-17    2.05886087044884e-07    4.73662648518164e-15    2.4682345108488e-07
40.0000000000006    3.28220204894732e-08    3.59342415735715e-20    6.17567565355911e-14    4.17472870907958e-17    2.13077451392032e-07    2.63558711321022e-15    2.45899536315632e-07
40.5000000000005    1.7863186424627e-07    3.67855140349656e-20    2.35758190278827e-14    3.80657237131382e-16    5.93626585484592e-08    1.92309117658745e-14    2.37994565982154e-07
41.0000000000004    2.20353697855746e-07    3.78606717682001e-20    1.43005278168149e-14    3.12616907954333e-16    2.64513892172908e-09    3.76533387607621e-15    2.22998855155991e-07
41.5000000000003    2.07886533618318e-07    3.87862793108117e-20    9.977406331661e-15    3.82337339313928e-15    5.00462676314919e-12    1.55505734334131e-15    2.07891553600957e-07
42.0000000000002    1.84545375282515e-07    3.78879522826091e-20    7.65180580873268e-14    1.25144130161099e-15    9.69838294504525e-09    2.67628148468859e-14    1.94243862759913e-07
42.5000000000001    9.58567231289703e-08    5.05793167723024e-20    1.19566098708675e-13    5.49491205584673e-16    8.84318969131019e-08    2.90795438610518e-14    1.84288769237257e-07
43    3.3151146042818e-10    4.31258686865616e-20    1.73577726477076e-13    4.15416847056383e-17    1.81413548382243e-07    3.04431018910682e-15    1.81745236506293e-07
43.4999999999999    7.81691856240682e-08    3.04179689827133e-20    1.37900669608092e-13    9.81698138916794e-17    1.01696055369544e-07    8.85671309940989e-15    1.79865387849195e-07
43.9999999999998    1.57452860620908e-07    2.94352807467694e-20    1.99685873833376e-14    2.85376226910195e-15    1.39491959437251e-08    7.06119224263224e-14    1.71402149998935e-07
44.4999999999997    1.60625960063903e-07    3.79590543825103e-20    3.88582750922709e-14    1.69553478643409e-15    6.2255601953351e-11    2.464181448982e-15    1.60688258683885e-07
44.9999999999996    1.49924072416567e-07    3.49709764268921e-20    1.32700891462078e-15    1.7545872843814e-14    7.1210141349834e-10    1.03813470071558e-13    1.50636296516453e-07
45.4999999999995    1.15689803987466e-07    1.20958899774042e-19    4.64190059569266e-14    7.1747862802034e-15    2.62597133206633e-08    2.59530503028349e-13    1.41949830432546e-07
45.9999999999994    2.70513978208944e-08    2.57861722190226e-19    4.48874986089098e-13    7.7193726820389e-17    1.10312988057255e-07    6.68032507971289e-15    1.37364841510912e-07
46.4999999999993    1.46858782843914e-08    9.46547013687157e-20    4.36433455370868e-13    1.29998629802017e-16    1.22208115928294e-07    1.46141064349247e-14    1.3689444539034e-07
