1:binCentralValue 2:valuesAverage 3:multiplicity
11.25 4.406953232283494e-33 25946
11.5 1.158141963460346e-33 26118
11.75 4.737886345690843e-34 27506
12 3.816689561550955e-34 29066
12.25 2.763165572456744e-34 30450
12.5 1.453419729106259e-34 31742
12.75 5.82482351604652e-35 32250
13 1.994738127789343e-35 34250
13.25 5.748349765777466e-36 35454
13.5 1.659700898637997e-36 36434
13.75 6.127798189971872e-37 37682
14 3.131702344256057e-37 39294
14.25 2.290597913828454e-37 41426
14.5 2.09513118312874e-37 42066
14.75 2.17882187238559e-37 43490
15 2.386357741649666e-37 45702
15.25 2.598081547068637e-37 46634
15.5 2.862174577963667e-37 48554
15.75 3.050999078897187e-37 48870
16 3.375664724822122e-37 50963
16.25 3.619922147944286e-37 51576
16.5 3.632720827161558e-37 49316
16.75 3.758154764745141e-37 49344
17 3.762033763627006e-37 47192
17.25 3.92710611518983e-37 47576
17.5 3.875649344823979e-37 45348
17.75 3.883051170430851e-37 44060
18 3.966989054884743e-37 43872
18.25 3.919732027247185e-37 41756
18.5 3.970343917563235e-37 41528
18.75 3.869712475863672e-37 39300
19 3.925366636816009e-37 38276
19.25 3.885381328996839e-37 36900
19.5 3.782536562915727e-37 34724
19.75 3.738491548908185e-37 33960
20 3.65688092647637e-37 32144
20.25 3.606116942819195e-37 30704
20.5 3.54779574126409e-37 28896
20.75 3.429103782982164e-37 26924
21 3.327201874102503e-37 25656
21.25 3.190263745376162e-37 23228
21.5 3.066324249208064e-37 21816
21.75 2.864350742349859e-37 19472
22 2.704297309345747e-37 17696
22.25 2.418322814189746e-37 15588
22.5 2.152876419593163e-37 13760
22.75 1.852044472459837e-37 11565
23 1.630566525338554e-37 10016
23.25 1.402870319945426e-37 8652
23.5 1.262423142409645e-37 7652
23.75 1.08293721029493e-37 6542
24 9.299772912453487e-38 5478
24.25 8.365598514088416e-38 4886
24.5 6.535592498813837e-38 4068
24.75 5.471765006876104e-38 3326
25 4.565102624349612e-38 2696
25.25 3.927946389576707e-38 2304
25.5 3.309598350130676e-38 1934
25.75 2.187641228210246e-38 1344
26 1.410145729449836e-38 848
26.25 1.541040646671787e-38 888
26.5 1.083652136780987e-38 584
26.75 7.342288199715293e-39 344
27 2.241839205472524e-39 102
27.25 2.28363914109852e-39 104
27.5 4.950750550269879e-40 24
27.75 2.728930714261076e-43 1

0.25 8.949057074588453e-12 18
0.5 7.039516135585611e-12 62
0.75 3.656247431522619e-13 98
1 3.985021957776249e-12 210
1.25 2.755127614734203e-11 350
1.5 7.385250855288452e-11 450
1.75 9.56919291428725e-11 602
2 2.301167008638111e-11 762
2.25 5.237614726000583e-12 1142
2.5 5.659068257586987e-12 1250
2.75 1.980950046514245e-12 1458
3 4.488451601722975e-13 1814
3.25 1.386619908964849e-13 2178
3.5 7.057306421967762e-14 2498
3.75 4.566555063006585e-14 2622
4 6.783727255274101e-14 3338
4.25 6.285652662054852e-14 3722
4.5 3.431405471686386e-14 4170
4.75 1.052416815039373e-14 4358
5 1.799537884895782e-15 5034
5.25 9.052539472423954e-17 5714
5.5 1.634436849430879e-17 5982
5.75 8.927489568189936e-18 6602
6 6.07635574917346e-18 7130
6.25 8.014835552994879e-18 8034
6.5 7.741008848853315e-18 8606
6.75 4.781861127673826e-18 9066
7 2.230351373919738e-18 9962
7.25 7.518738874811972e-19 10550
7.5 1.770107840564533e-19 11226
7.75 3.548503014999095e-20 12146
8 1.276532471216919e-20 12606
8.25 7.332759435641739e-21 13802
8.5 4.899803508334585e-21 14754
8.75 3.506321412873438e-21 15194
9 2.610770336837099e-21 16454
9.25 1.681476937759386e-21 17154
9.5 9.887754467954717e-22 18266
9.75 4.796205518203243e-22 18750
10 2.160097579935883e-22 20234
10.25 9.572424354241968e-23 21450
10.5 4.478706562941278e-23 21962
10.75 2.504689947329509e-23 23462
11 1.423173140577794e-23 24042
11.25 8.222958351238906e-24 25946
11.5 4.509249382330156e-24 26118
11.75 2.63391596730204e-24 27506
12 1.521515611286082e-24 29066
12.25 8.416128256260409e-25 30450
12.5 4.714724245431345e-25 31742
12.75 2.661339283369753e-25 32250
13 1.608166762372163e-25 34250
13.25 9.347680203610264e-26 35454
13.5 5.295509972342512e-26 36434
13.75 3.00427340053122e-26 37682
14 1.708001755575612e-26 39294
14.25 9.532977652148443e-27 41426
14.5 5.280991748533609e-27 42066
14.75 3.029604491687868e-27 43490
15 1.704624139391208e-27 45702
15.25 9.490588527737497e-28 46634
15.5 5.286322508695529e-28 48554
15.75 2.735387209689519e-28 48870
16 1.450992399446405e-28 50963
16.25 6.848432312146329e-29 51576
16.5 2.651921350343055e-29 49316
16.75 9.95086127774642e-30 49344
17 3.889724124464317e-30 47192
17.25 1.541072402624785e-30 47576
17.5 5.699199365309395e-31 45348
17.75 2.252751224005507e-31 44060
18 9.614421051418852e-32 43872
18.25 4.096225554388708e-32 41756
18.5 1.826320477070388e-32 41528
18.75 7.818479967961136e-33 39300
19 3.126411920700481e-33 38276
19.25 1.166173914211166e-33 36900
19.5 4.725790375547921e-34 34724
19.75 2.144199687836412e-34 33960
20 1.215693624054258e-34 32144
20.25 8.223368696734704e-35 30704
20.5 5.993111886711657e-35 28896
20.75 4.653047614697781e-35 26924
21 4.004399468295422e-35 25656
21.25 3.661755698641012e-35 23228
21.5 3.416600374027761e-35 21816
21.75 3.155599017694454e-35 19472
22 2.971038520794203e-35 17696
22.25 2.654325178927868e-35 15588
22.5 2.418143030305022e-35 13760
22.75 2.081160909058071e-35 11565
23 1.857278595382402e-35 10016
23.25 1.603673950246936e-35 8652
23.5 1.401808729509792e-35 7652
23.75 1.233065321877858e-35 6542
24 1.050966342274066e-35 5478
24.25 9.223998584204906e-36 4886
24.5 7.702133334091567e-36 4068
24.75 6.321607425659471e-36 3326
25 5.163327476845898e-36 2696
25.25 4.646500845228096e-36 2304
25.5 3.909389906719477e-36 1934
25.75 2.654446066064707e-36 1344
26 1.584183331236388e-36 848
26.25 1.758889661021169e-36 888
26.5 1.229529620780414e-36 584
26.75 8.081655398135476e-37 344
27 2.303313416921034e-37 102
27.25 2.596232268565374e-37 104
27.5 5.625177286464687e-38 24
27.75 2.37054493844591e-41 1

0.25 4.082298446389453e-10 18
0.5 4.635912491838465e-10 62
0.75 2.182654517306464e-10 98
1 3.397529826256811e-10 210
1.25 7.565653404943932e-10 350
1.5 1.779476612173531e-09 450
1.75 2.587751199557992e-09 602
2 5.60965658566816e-10 762
2.25 2.113999972641188e-10 1142
2.5 1.80187216459631e-10 1250
2.75 1.456162373814836e-10 1458
3 1.688946412607706e-10 1814
3.25 1.462770454967235e-10 2178
3.5 9.756579836894148e-11 2498
3.75 5.755539548820408e-11 2622
4 5.580187837504648e-11 3338
4.25 4.476907786346962e-11 3722
4.5 2.627353743610432e-11 4170
4.75 1.472995307608503e-11 4358
5 1.029596084394359e-11 5034
5.25 7.413691347655673e-12 5714
5.5 4.835485758626785e-12 5982
5.75 3.195080380778532e-12 6602
6 1.717114621690126e-12 7130
6.25 8.430051778413738e-13 8034
6.5 3.323723561578601e-13 8606
6.75 1.114679296935339e-13 9066
7 4.14628467146989e-14 9962
7.25 2.8867724875472e-14 10550
7.5 3.827596167564808e-14 11226
7.75 4.444617895775343e-14 12146
8 4.085795886050766e-14 12606
8.25 3.410637657687904e-14 13802
8.5 2.330253082780286e-14 14754
8.75 1.349186745873945e-14 15194
9 7.228785544419792e-15 16454
9.25 3.263058817550447e-15 17154
9.5 1.310040600381955e-15 18266
9.75 4.610236978680184e-16 18750
10 2.336128188357674e-16 20234
10.25 2.276724397189965e-16 21450
10.5 2.496976348747291e-16 21962
10.75 2.686367893612633e-16 23462
11 2.472119455870393e-16 24042
11.25 2.042439893761054e-16 25946
11.5 1.50333508929352e-16 26118
11.75 1.081729000137682e-16 27506
12 7.671164624954215e-17 29066
12.25 4.888603262105634e-17 30450
12.5 3.045684020554667e-17 31742
12.75 1.868693823375298e-17 32250
13 1.122981170438105e-17 34250
13.25 6.835996491861377e-18 35454
13.5 4.209092596351374e-18 36434
13.75 2.8862006404509e-18 37682
14 2.188500887047692e-18 39294
14.25 1.738188265951422e-18 41426
14.5 1.420167254095943e-18 42066
14.75 1.157066303708079e-18 43490
15 9.063700142804249e-19 45702
15.25 6.813259280323678e-19 46634
15.5 4.944589304288403e-19 48554
15.75 3.151786407446992e-19 48870
16 2.028447615259567e-19 50963
16.25 1.183862868206501e-19 51576
16.5 5.449240058459113e-20 49316
16.75 2.302209456357124e-20 49344
17 1.010831826822907e-20 47192
17.25 6.339067790272703e-21 47576
17.5 4.648613183589429e-21 45348
17.75 3.412426358900559e-21 44060
18 2.209541297695096e-21 43872
18.25 1.159450644960492e-21 41756
18.5 5.17436244176503e-22 41528
18.75 1.954551721768818e-22 39300
19 7.45423906460519e-23 38276
19.25 3.321164078894959e-23 36900
19.5 2.279587547776271e-23 34724
19.75 1.927528649742737e-23 33960
20 1.57620013627398e-23 32144
20.25 1.13105490347162e-23 30704
20.5 7.209859452919112e-24 28896
20.75 4.155914617196701e-24 26924
21 2.266197699343576e-24 25656
21.25 1.080943639430862e-24 23228
21.5 5.090227657771897e-25 21816
21.75 2.24455133333812e-25 19472
22 9.933595304715487e-26 17696
22.25 5.244058675284263e-26 15588
22.5 3.050897232953796e-26 13760
22.75 1.932409904538219e-26 11565
23 1.241578658994695e-26 10016
23.25 7.570036477829432e-27 8652
23.5 3.965839976914416e-27 7652
23.75 1.718190777065914e-27 6542
24 6.814015480234853e-28 5478
24.25 2.522857369982428e-28 4886
24.5 8.219266793619462e-29 4068
24.75 2.633172058282398e-29 3326
25 1.004590969379916e-29 2696
25.25 4.765595513499406e-30 2304
25.5 3.176787274353091e-30 1934
25.75 1.589507970117693e-30 1344
26 9.559194044004593e-31 848
26.25 6.535366854447903e-31 888
26.5 2.425347346049229e-31 584
26.75 7.756792610075026e-32 344
27 1.531721480386575e-32 102
27.25 1.129127447354321e-32 104
27.5 2.470912289606328e-33 24
27.75 4.590683869955922e-36 1

0.25 5.970718153131684e-10 18
0.5 4.084917481330776e-10 62
0.75 6.435131729484193e-10 98
1 8.416081337768863e-10 210
1.25 5.267552315071532e-10 350
1.5 1.58982538899648e-09 450
1.75 6.804905100186084e-09 602
2 1.6784782503391e-09 762
2.25 3.295791214829583e-09 1142
2.5 1.012082507724988e-09 1250
2.75 5.19804817596751e-10 1458
3 7.133485648783123e-10 1814
3.25 1.503334675580594e-09 2178
3.5 1.407933965621733e-09 2498
3.75 7.062750656409659e-10 2622
4 1.237506302431461e-09 3338
4.25 7.33080184219676e-10 3722
4.5 2.179205520042486e-10 4170
4.75 5.945248498870136e-11 4358
5 3.061389518279634e-11 5034
5.25 4.694059548401889e-11 5714
5.5 4.835425237241835e-11 5982
5.75 2.875065345414209e-11 6602
6 6.825633062490449e-12 7130
6.25 1.04892766325555e-11 8034
6.5 1.127252734561752e-11 8606
6.75 6.064354155290243e-12 9066
7 2.350118742630522e-12 9962
7.25 6.266892322438623e-13 10550
7.5 8.480475319270608e-13 11226
7.75 1.281127817620445e-12 12146
8 8.84056368774468e-13 12606
8.25 3.317300433153314e-13 13802
8.5 1.597753279400634e-13 14754
8.75 1.839348513056784e-13 15194
9 1.638430239884983e-13 16454
9.25 9.801272499816319e-14 17154
9.5 4.318587486727687e-14 18266
9.75 2.363204003769865e-14 18750
10 2.44594275299686e-14 20234
10.25 2.258137107250856e-14 21450
10.5 1.395365264144578e-14 21962
10.75 8.16191431075347e-15 23462
11 5.94298927524708e-15 24042
11.25 4.939759667565317e-15 25946
11.5 3.497275227875843e-15 26118
11.75 2.235555330231647e-15 27506
12 1.499106554126037e-15 29066
12.25 1.092471081222984e-15 30450
12.5 8.614619016467049e-16 31742
12.75 6.517802456332321e-16 32250
13 4.757937359246297e-16 34250
13.25 3.321397440492209e-16 35454
13.5 2.454746310866279e-16 36434
13.75 1.789516293061001e-16 37682
14 1.385191283645908e-16 39294
14.25 1.038729319902362e-16 41426
14.5 7.443793834345051e-17 42066
14.75 5.552423687588496e-17 43490
15 4.035806984999753e-17 45702
15.25 2.851958428590777e-17 46634
15.5 2.055884270269973e-17 48554
15.75 1.43689567769742e-17 48870
16 1.090404197156052e-17 50963
16.25 7.729368872066247e-18 51576
16.5 4.870523703616981e-18 49316
16.75 2.868227344750273e-18 49344
17 1.590492212186882e-18 47192
17.25 9.664082356561169e-19 47576
17.5 5.939213337407947e-19 45348
17.75 3.648601111532448e-19 44060
18 2.202083274406782e-19 43872
18.25 1.281925404136244e-19 41756
18.5 8.330243360399077e-20 41528
18.75 5.31372239342279e-20 39300
19 3.295296459316344e-20 38276
19.25 2.071951880937144e-20 36900
19.5 1.457371196661727e-20 34724
19.75 9.276955618482167e-21 33960
20 5.942453376741329e-21 32144
20.25 3.723381968015624e-21 30704
20.5 2.369912511133724e-21 28896
20.75 1.426786977729069e-21 26924
21 8.979117597378129e-22 25656
21.25 5.482417523281563e-22 23228
21.5 3.646012614707847e-22 21816
21.75 2.425656190754949e-22 19472
22 1.640429300618836e-22 17696
22.25 1.038768822504913e-22 15588
22.5 5.805048757186461e-23 13760
22.75 2.94833562850778e-23 11565
23 1.513996083989561e-23 10016
23.25 7.871685040703049e-24 8652
23.5 4.312159949062285e-24 7652
23.75 2.416168601013203e-24 6542
24 1.412003421461836e-24 5478
24.25 8.051361986356391e-25 4886
24.5 3.662897979292148e-25 4068
24.75 1.551494878556685e-25 3326
25 6.163415947286526e-26 2696
25.25 3.09558179228426e-26 2304
25.5 2.299880198676511e-26 1934
25.75 1.37460987936578e-26 1344
26 8.524716610189139e-27 848
26.25 6.01513917235074e-27 888
26.5 2.715118417055003e-27 584
26.75 1.031849094568975e-27 344
27 2.571231429927705e-28 102
27.25 2.126892986680926e-28 104
27.5 3.886667471773012e-29 24
27.75 6.134761312754498e-32 1

0.25 7.351279474379018e-10 18
0.5 8.727271600852138e-10 62
0.75 5.602189004738232e-10 98
1 8.371947383578945e-10 210
1.25 1.705416113185656e-09 350
1.5 3.842334377839689e-09 450
1.75 8.206028061554468e-09 602
2 8.214920771926321e-09 762
2.25 7.875047647354894e-09 1142
2.5 3.154196679807469e-09 1250
2.75 2.032968991013318e-09 1458
3 2.250408059317379e-09 1814
3.25 3.935248510456252e-09 2178
3.5 5.951250587278188e-09 2498
3.75 6.334287975622299e-09 2622
4 5.820379140042081e-09 3338
4.25 2.12292618292956e-09 3722
4.5 1.056106808617793e-09 4170
4.75 6.035976318196253e-10 4358
5 4.474494194606305e-10 5034
5.25 3.432377034284951e-10 5714
5.5 2.314503901702161e-10 5982
5.75 1.941232970510623e-10 6602
6 1.448765510608473e-10 7130
6.25 1.16812474695339e-10 8034
6.5 7.898560065488231e-11 8606
6.75 6.92025167399491e-11 9066
7 7.412728204801086e-11 9962
7.25 7.902697947572524e-11 10550
7.5 8.252663664066057e-11 11226
7.75 8.692728282175755e-11 12146
8 8.188710162494801e-11 12606
8.25 7.894755775177659e-11 13802
8.5 6.841864465086447e-11 14754
8.75 5.184314615716628e-11 15194
9 3.902024507444403e-11 16454
9.25 2.58310835869813e-11 17154
9.5 1.832672226297444e-11 18266
9.75 1.524656725284729e-11 18750
10 1.698933108418842e-11 20234
10.25 2.139262523158122e-11 21450
10.5 2.551768701986449e-11 21962
10.75 2.944330918443608e-11 23462
11 2.964920565554085e-11 24042
11.25 2.908327436244717e-11 25946
11.5 2.443144918291356e-11 26118
11.75 2.051039192502388e-11 27506
12 1.667917879400685e-11 29066
12.25 1.346826689140285e-11 30450
12.5 1.13777532932739e-11 31742
12.75 1.016101595367603e-11 32250
13 1.010010479361596e-11 34250
13.25 1.035114408249747e-11 35454
13.5 1.033210416620686e-11 36434
13.75 1.022015485352929e-11 37682
14 1.009125394738683e-11 39294
14.25 9.786774217593676e-12 41426
14.5 9.008373274402735e-12 42066
14.75 8.401497779536912e-12 43490
15 7.819788790431908e-12 45702
15.25 7.135665870571319e-12 46634
15.5 6.700976007731923e-12 48554
15.75 6.044765172878945e-12 48870
16 5.830864442397959e-12 50963
16.25 5.506541455945931e-12 51576
16.5 4.83178561113204e-12 49316
16.75 3.917055791631458e-12 49344
17 2.79294602985207e-12 47192
17.25 2.030169198436617e-12 47576
17.5 1.495843675445395e-12 45348
17.75 1.242544800794574e-12 44060
18 1.093431967315993e-12 43872
18.25 9.083664085695339e-13 41756
18.5 7.017963824186546e-13 41528
18.75 4.852339741209716e-13 39300
19 3.177310971889133e-13 38276
19.25 2.132434541076718e-13 36900
19.5 1.537688751820555e-13 34724
19.75 1.278456910063215e-13 33960
20 1.108517943158551e-13 32144
20.25 9.390561415363217e-14 30704
20.5 7.556970381864858e-14 28896
20.75 5.59603156949354e-14 26924
21 4.118941061326276e-14 25656
21.25 2.909179429282188e-14 23228
21.5 2.112391647393663e-14 21816
21.75 1.528087099865153e-14 19472
22 1.178174239499631e-14 17696
22.25 8.789810786429118e-15 15588
22.5 5.919186510317296e-15 13760
22.75 3.638654256728823e-15 11565
23 2.176755266121282e-15 10016
23.25 1.422248770274532e-15 8652
23.5 1.136928068884773e-15 7652
23.75 9.528857778022151e-16 6542
24 7.896013820855079e-16 5478
24.25 6.870896137995332e-16 4886
24.5 5.431246186545177e-16 4068
24.75 3.917395435573959e-16 3326
25 2.673086963000479e-16 2696
25.25 1.948682403997335e-16 2304
25.5 1.368965662104426e-16 1934
25.75 7.485632985455959e-17 1344
26 3.857594734034484e-17 848
26.25 3.072511462016113e-17 888
26.5 1.402519390426393e-17 584
26.75 5.434639911398422e-18 344
27 1.085989050792837e-18 102
27.25 8.165645516123312e-19 104
27.5 1.144648291882663e-19 24
27.75 3.118376880023847e-21 1

0.25 1.76100624685828e-09 18
0.5 2.101355712561106e-09 62
0.75 1.926440280556749e-09 98
1 2.605560494858223e-09 210
1.25 5.124947567173254e-09 350
1.5 8.530775355541227e-09 450
1.75 1.814287327694694e-08 602
2 3.670816983254887e-08 762
2.25 3.495259578229694e-08 1142
2.5 1.637194122391116e-08 1250
2.75 1.304377688882307e-08 1458
3 1.460373376988493e-08 1814
3.25 1.778636732100122e-08 2178
3.5 2.022925478529637e-08 2498
3.75 2.099200621435944e-08 2622
4 1.657243084485779e-08 3338
4.25 8.348973864680868e-09 3722
4.5 5.393169101116201e-09 4170
4.75 3.739356488698506e-09 4358
5 3.177460172762688e-09 5034
5.25 3.088414082758234e-09 5714
5.5 3.143928086099547e-09 5982
5.75 3.403859431367215e-09 6602
6 3.295220292093006e-09 7130
6.25 3.381579401681327e-09 8034
6.5 3.460588391478723e-09 8606
6.75 3.918403311905104e-09 9066
7 4.210462863284662e-09 9962
7.25 3.922733132472135e-09 10550
7.5 4.29849555083816e-09 11226
7.75 5.029379153285771e-09 12146
8 5.571000259027144e-09 12606
8.25 5.871439153463573e-09 13802
8.5 5.955081542262453e-09 14754
8.75 6.067843141329938e-09 15194
9 6.857993524369698e-09 16454
9.25 7.198853669754646e-09 17154
9.5 7.382211523505685e-09 18266
9.75 7.390983121211129e-09 18750
10 7.792609177861438e-09 20234
10.25 8.256217947992999e-09 21450
10.5 8.176782797339648e-09 21962
10.75 8.200966373654242e-09 23462
11 7.872233755717258e-09 24042
11.25 7.877241225021574e-09 25946
11.5 7.411779206566116e-09 26118
11.75 7.354144985825401e-09 27506
12 7.032871800674711e-09 29066
12.25 6.843486972191861e-09 30450
12.5 6.564172321105883e-09 31742
12.75 6.219075464635671e-09 32250
13 6.257113413836454e-09 34250
13.25 6.043599111320185e-09 35454
13.5 5.801052717799335e-09 36434
13.75 5.735024700340255e-09 37682
14 5.677826076610858e-09 39294
14.25 5.787032476109109e-09 41426
14.5 5.757166182887372e-09 42066
14.75 5.793963733498113e-09 43490
15 6.084417772661532e-09 45702
15.25 6.203673118420294e-09 46634
15.5 6.447655446342385e-09 48554
15.75 6.57209771677272e-09 48870
16 6.625676438775001e-09 50963
16.25 6.208858539512883e-09 51576
16.5 5.496624743475747e-09 49316
16.75 4.945058776038506e-09 49344
17 4.492522303967438e-09 47192
17.25 4.208726384096279e-09 47576
17.5 3.742043118296399e-09 45348
17.75 3.425285864626713e-09 44060
18 3.128771334120559e-09 43872
18.25 2.755107259926593e-09 41756
18.5 2.482270614011821e-09 41528
18.75 2.13834735172889e-09 39300
19 1.856887474786642e-09 38276
19.25 1.599218465751899e-09 36900
19.5 1.347398469907236e-09 34724
19.75 1.127003546476498e-09 33960
20 9.53029589724389e-10 32144
20.25 7.862873697287617e-10 30704
20.5 6.489181105702028e-10 28896
20.75 5.210244570230465e-10 26924
21 4.387267746213559e-10 25656
21.25 3.502235756826198e-10 23228
21.5 2.89192171206889e-10 21816
21.75 2.319968447728999e-10 19472
22 1.885967217092387e-10 17696
22.25 1.49261444792473e-10 15588
22.5 1.061332865155163e-10 13760
22.75 7.132878353669266e-11 11565
23 5.146080232642813e-11 10016
23.25 4.029278501385034e-11 8652
23.5 3.295923954013985e-11 7652
23.75 2.742413013006719e-11 6542
24 2.268955440046485e-11 5478
24.25 1.939695031612537e-11 4886
24.5 1.544398855686865e-11 4068
24.75 1.218675114627198e-11 3326
25 9.422341295767516e-12 2696
25.25 7.368271108265665e-12 2304
25.5 5.622807290463847e-12 1934
25.75 3.560949169056732e-12 1344
26 2.188910709229423e-12 848
26.25 1.946863459385468e-12 888
26.5 1.133465399617328e-12 584
26.75 6.019765015505877e-13 344
27 1.632750962867893e-13 102
27.25 1.604801074427241e-13 104
27.5 3.403348286145058e-14 24
27.75 7.077646470834057e-17 1

0.25 3.015224953980439e-09 18
0.5 8.576838775764071e-09 62
0.75 1.196173842273742e-08 98
1 2.814154672266924e-08 210
1.25 3.155462038188777e-08 350
1.5 4.302231626010827e-08 450
1.75 6.110529182975436e-08 602
2 1.120596973959415e-07 762
2.25 1.025089655254713e-07 1142
2.5 6.349881777256993e-08 1250
2.75 4.736829663162424e-08 1458
3 4.389272168194445e-08 1814
3.25 6.14383240060837e-08 2178
3.5 6.68793132152003e-08 2498
3.75 7.194947105098313e-08 2622
4 6.834571693831636e-08 3338
4.25 4.793890639365428e-08 3722
4.5 3.079278424905831e-08 4170
4.75 1.997777369606816e-08 4358
5 2.000539408377224e-08 5034
5.25 1.947213323138016e-08 5714
5.5 1.716649531542079e-08 5982
5.75 1.77829540259144e-08 6602
6 1.556532871740846e-08 7130
6.25 1.437361014034927e-08 8034
6.5 1.412007461408012e-08 8606
6.75 1.296186617520178e-08 9066
7 1.299994173265574e-08 9962
7.25 1.209431319403173e-08 10550
7.5 1.169305572672684e-08 11226
7.75 1.178220244463534e-08 12146
8 1.068648411435045e-08 12606
8.25 1.101948344262684e-08 13802
8.5 1.150012761987479e-08 14754
8.75 1.07949844686955e-08 15194
9 1.094395866157048e-08 16454
9.25 1.050749861858788e-08 17154
9.5 9.827109858066709e-09 18266
9.75 9.250077241286601e-09 18750
10 9.467502079186499e-09 20234
10.25 9.821458322019597e-09 21450
10.5 8.993647430951983e-09 21962
10.75 8.685445451098334e-09 23462
11 8.443338019701748e-09 24042
11.25 8.922433375242838e-09 25946
11.5 8.794598436688031e-09 26118
11.75 8.967468112667532e-09 27506
12 9.119070746035066e-09 29066
12.25 8.662714748727727e-09 30450
12.5 8.751422752473751e-09 31742
12.75 8.495669565698179e-09 32250
13 8.540113035124303e-09 34250
13.25 8.361653868314542e-09 35454
13.5 8.51872847362752e-09 36434
13.75 8.797448750785895e-09 37682
14 9.26106284870245e-09 39294
14.25 9.822944590291747e-09 41426
14.5 1.013295416267266e-08 42066
14.75 1.08847826315655e-08 43490
15 1.15339342541653e-08 45702
15.25 1.215146863541978e-08 46634
15.5 1.304809696740757e-08 48554
15.75 1.377166500275044e-08 48870
16 1.447525234585606e-08 50963
16.25 1.353812465288412e-08 51576
16.5 1.161445660963098e-08 49316
16.75 1.028357349057572e-08 49344
17 8.874181020363195e-09 47192
17.25 8.15147655570619e-09 47576
17.5 7.279041304312856e-09 45348
17.75 6.550955239453345e-09 44060
18 6.147561150092832e-09 43872
18.25 5.607133359265694e-09 41756
18.5 5.17444350067579e-09 41528
18.75 4.69306861375162e-09 39300
19 4.496525495426989e-09 38276
19.25 4.23663954735694e-09 36900
19.5 3.898969697956566e-09 34724
19.75 3.750872328910633e-09 33960
20 3.574201326338544e-09 32144
20.25 3.400959989324433e-09 30704
20.5 3.311763130455822e-09 28896
20.75 3.118850655315724e-09 26924
21 2.99937990268988e-09 25656
21.25 2.798830361430066e-09 23228
21.5 2.605915065979797e-09 21816
21.75 2.312716546347747e-09 19472
22 2.054197418114332e-09 17696
22.25 1.826841651347604e-09 15588
22.5 1.532869010403015e-09 13760
22.75 1.22294601589985e-09 11565
23 1.011252474862154e-09 10016
23.25 8.328780419031081e-10 8652
23.5 6.893144199851267e-10 7652
23.75 5.885039901766066e-10 6542
24 4.682800186080007e-10 5478
24.25 4.071303905723282e-10 4886
24.5 3.295435063349865e-10 4068
24.75 2.544231613033442e-10 3326
25 2.003858592660507e-10 2696
25.25 1.599231621552166e-10 2304
25.5 1.302531270586079e-10 1934
25.75 8.03058385663936e-11 1344
26 5.398416747703242e-11 848
26.25 4.918039901616486e-11 888
26.5 3.172817821156412e-11 584
26.75 2.070738864117758e-11 344
27 4.957847830379941e-12 102
27.25 5.688872779176476e-12 104
27.5 1.354676812971701e-12 24
27.75 1.899950626163879e-15 1

0.25 5.236980907314688e-09 18
0.5 2.665142950194408e-08 62
0.75 5.265617782343828e-08 98
1 7.890966178844221e-08 210
1.25 1.022515683642292e-07 350
1.5 1.145114417736647e-07 450
1.75 1.682778012916627e-07 602
2 2.537971501197534e-07 762
2.25 2.398618182608234e-07 1142
2.5 1.682919424239393e-07 1250
2.75 1.478843908426263e-07 1458
3 1.542320438952e-07 1814
3.25 1.683973757875581e-07 2178
3.5 1.824004652517256e-07 2498
3.75 1.752051723824453e-07 2622
4 1.731350653461596e-07 3338
4.25 1.297379373681791e-07 3722
4.5 1.002624907091472e-07 4170
4.75 8.672179139408762e-08 4358
5 7.454967311723511e-08 5034
5.25 7.336983537253321e-08 5714
5.5 7.11933143917023e-08 5982
5.75 7.068781695177918e-08 6602
6 6.754930788877695e-08 7130
6.25 6.960593771284393e-08 8034
6.5 6.474619557039607e-08 8606
6.75 6.258569913867541e-08 9066
7 6.421443412101917e-08 9962
7.25 6.005768869063391e-08 10550
7.5 5.837889988418155e-08 11226
7.75 6.227003071777848e-08 12146
8 5.758721477588192e-08 12606
8.25 5.814501062302846e-08 13802
8.5 6.063863050101475e-08 14754
8.75 5.877019720091607e-08 15194
9 6.166064695568499e-08 16454
9.25 5.784724307824871e-08 17154
9.5 5.74549737360974e-08 18266
9.75 5.655970140020443e-08 18750
10 5.738515429325296e-08 20234
10.25 5.789785206147159e-08 21450
10.5 5.638499230237879e-08 21962
10.75 5.716406558970998e-08 23462
11 5.38353756374843e-08 24042
11.25 5.452981773196477e-08 25946
11.5 5.401150765274889e-08 26118
11.75 5.596227829189092e-08 27506
12 5.574767895073032e-08 29066
12.25 5.406961353587748e-08 30450
12.5 5.244641529762348e-08 31742
12.75 5.076360433203741e-08 32250
13 5.224099634734313e-08 34250
13.25 5.216070245928545e-08 35454
13.5 5.131153720349925e-08 36434
13.75 5.020368481477446e-08 37682
14 5.071719166886071e-08 39294
14.25 5.105954431019464e-08 41426
14.5 5.101187880150635e-08 42066
14.75 5.175945718636712e-08 43490
15 5.455036586123652e-08 45702
15.25 5.519926372110705e-08 46634
15.5 5.702369462504639e-08 48554
15.75 5.765168865881162e-08 48870
16 5.774187673723557e-08 50963
16.25 5.444686341048313e-08 51576
16.5 4.713031129957979e-08 49316
16.75 4.18160690466366e-08 49344
17 3.641654667549015e-08 47192
17.25 3.272926256190532e-08 47576
17.5 2.823412253035084e-08 45348
