1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
16.617 2.939344359356677e-32 1.268947570018465e-32 27506
16.9705 1.082122618701546e-31 3.862684249542297e-32 29066
17.3241 4.373973409222772e-32 1.610753835801841e-32 30450
17.6776 3.844891129142137e-32 1.914244856360809e-32 31742
18.0312 5.042011095668732e-32 1.479754765761015e-32 32250
18.3848 5.204347738327644e-32 2.401798936738027e-32 34250
18.7383 4.681574291048814e-32 1.873667726973228e-32 35454
19.0919 4.670668467033226e-32 1.893494895964825e-32 36434
19.4454 4.187977131652827e-32 2.098802906694e-32 37682
19.799 8.01257366645948e-32 1.977578041836028e-32 39294
20.1525 5.777968734084948e-32 2.197481449644977e-32 41426
20.5061 5.571456919058983e-32 1.929218457297029e-32 42066
20.8596 5.43962292063314e-32 2.483304409509675e-32 43490
21.2132 6.335642364663556e-32 2.619893237649461e-32 45702
21.5667 7.416871886540174e-32 2.206637511543012e-32 46634
21.9203 7.784949558546293e-32 2.484300252291773e-32 48554
22.2738 5.568061059837859e-32 2.473933664776188e-32 48870
22.6274 1.253018353170761e-31 7.972090075743651e-32 50963
22.9809 6.150237073575086e-32 2.327993401830131e-32 51576
23.3345 6.925045752820874e-32 2.601655792363485e-32 49316
23.6881 5.492655893988879e-32 2.035269557435231e-32 49344
24.0416 5.666527795773415e-32 2.129055207816405e-32 47192
24.3952 5.120347805452238e-32 2.145984264887555e-32 47576
24.7487 5.394438466874192e-32 2.103814965845768e-32 45348
25.1023 4.896925738859485e-32 1.808324679091898e-32 44060
25.4558 5.203490757921449e-32 2.164962956144212e-32 43872
25.8094 4.016475066929052e-32 1.724551004209629e-32 41756
26.1629 4.66996938213446e-32 1.850592878205928e-32 41528
26.5165 4.234327793696331e-32 1.672941741931088e-32 39300
26.87 4.072029310673323e-32 1.441885469995254e-32 38276
27.2236 3.986409156774595e-32 1.566792966465138e-32 36900
27.5771 4.159554775302114e-32 1.594693513207338e-32 34724
27.9307 3.77222685128135e-32 1.597266032221371e-32 33960
28.2842 3.089531861062888e-32 1.233747659922382e-32 32144
28.6378 3.546688273198494e-32 1.328033089257615e-32 30704
28.9913 3.183738761986348e-32 1.304449081507257e-32 28896
29.3449 2.845616311517128e-32 1.222704029771233e-32 26924
29.6985 2.879935430730927e-32 1.319014385078793e-32 25656
