1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
12.0208 1.855325866479464e-45 2.995541673984343e-44 14754
12.3744 2.038856727921961e-45 3.163826640347621e-44 15194
12.7279 2.269243071369379e-45 3.734786451399491e-44 16454
13.0815 2.401559559586963e-45 4.209073357169132e-44 17154
13.435 2.426726787142774e-45 4.195409478852498e-44 18266
13.7886 2.339396069308764e-45 4.041588424187582e-44 18750
14.1421 2.476591860857277e-45 4.520373521645873e-44 20234
14.4957 2.6412638381596e-45 4.570355446250366e-44 21450
14.8492 2.659811596870021e-45 4.763640539466425e-44 21962
15.2028 2.685034528075286e-45 4.719047144137507e-44 23462
15.5563 2.851044185390372e-45 5.014152583490366e-44 24042
15.9099 2.892043043208844e-45 5.061429035896569e-44 25946
16.2634 2.84853838213483e-45 4.877597646785258e-44 26118
16.617 2.988534864907808e-45 5.040252068652981e-44 27506
16.9705 2.960612750544849e-45 4.978622143671492e-44 29066
17.3241 3.196614959784787e-45 5.594625261317366e-44 30450
17.6776 3.519447023379502e-45 6.065639091493574e-44 31742
18.0312 3.911731040733324e-45 6.537118167012203e-44 32250
18.3848 4.068967384905097e-45 7.015797670966697e-44 34250
18.7383 4.50636782424845e-45 7.717890978460643e-44 35454
19.0919 4.740628363827302e-45 8.503205453584551e-44 36434
19.4454 4.644102592336064e-45 7.905344659801122e-44 37682
19.799 4.654730317020322e-45 8.493774379760941e-44 39294
20.1525 5.271395383512681e-45 9.341534581273026e-44 41426
20.5061 5.377450336299363e-45 9.084801238862258e-44 42066
20.8596 5.693144253757215e-45 9.601122444320262e-44 43490
21.2132 5.924458292446938e-45 1.003516374542674e-43 45702
21.5667 6.223287029042404e-45 1.032050497443588e-43 46634
21.9203 6.716761967625413e-45 1.058221013129586e-43 48554
22.2738 6.703494357472659e-45 1.033787279476716e-43 48870
22.6274 5.918781904916296e-45 1.008706920006805e-43 50963
22.9809 4.570783944660427e-45 8.223390777182721e-44 51576
23.3345 3.745632176957832e-45 6.417044736042509e-44 49316
23.6881 3.590605250640898e-45 6.092289670736927e-44 49344
24.0416 3.387835738889582e-45 5.844398703906417e-44 47192
24.3952 3.386589802108167e-45 5.723484702528206e-44 47576
24.7487 3.153453059961849e-45 5.412670982456546e-44 45348
25.1023 3.08792809306736e-45 5.182629302738149e-44 44060
25.4558 3.105505942497275e-45 5.228138560296684e-44 43872
25.8094 2.879676460776093e-45 4.895534817454212e-44 41756
26.1629 2.934738881181723e-45 4.916212952941816e-44 41528
26.5165 2.713938374861757e-45 4.664611527305907e-44 39300
26.87 2.656024438920168e-45 4.490689033873242e-44 38276
27.2236 2.583446422176804e-45 4.418898837920537e-44 36900
27.5771 2.370335946894038e-45 4.071324736501113e-44 34724
27.9307 2.409467645103514e-45 4.115765417769136e-44 33960
28.2842 2.288908996786123e-45 3.83234365363405e-44 32144
28.6378 2.214649208708382e-45 3.747953174306252e-44 30704
28.9913 2.064623529959596e-45 3.53865453905342e-44 28896
29.3449 1.858422401749451e-45 3.180129877787864e-44 26924
29.6985 1.914807096154245e-45 3.104555497998531e-44 25656
30.052 1.58973009842492e-45 2.716619568494307e-44 23228
30.4056 1.591281561880865e-45 2.625963085652937e-44 21816
