1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
11.6672 1.258777107695522e-17 3.535461032229392e-19 13802
12.0208 1.827377040345811e-17 3.957550198605249e-19 14754
12.3744 1.997645905372709e-17 4.308165681295363e-19 15194
12.7279 2.798534857413531e-17 4.941497121175582e-19 16454
13.0815 1.987628020231194e-17 5.348446007841344e-19 17154
13.435 2.448827800397948e-17 5.837927949980757e-19 18266
13.7886 2.367708699275735e-17 6.30988381648675e-19 18750
14.1421 3.614436656438023e-17 6.99247775944602e-19 20234
14.4957 2.579990911471705e-17 7.630064703946661e-19 21450
14.8492 2.997141081053275e-17 8.014477942655879e-19 21962
15.2028 3.001797832585141e-17 8.825917527197222e-19 23462
15.5563 2.803103208906461e-17 9.367774919507621e-19 24042
15.9099 3.042875496485832e-17 1.032704741154517e-18 25946
16.2634 3.359303301579025e-17 1.070889363351848e-18 26118
16.617 3.339029897733685e-17 1.166894081486631e-18 27506
16.9705 7.690413747298078e-17 1.254877389557126e-18 29066
17.3241 3.757766959725132e-17 1.362905183354533e-18 30450
17.6776 4.033620458329092e-17 1.419643769752589e-18 31742
18.0312 4.001280289573906e-17 1.490289439486187e-18 32250
18.3848 4.492696249135744e-17 1.623633184666102e-18 34250
18.7383 4.779312067278236e-17 1.738740651598535e-18 35454
19.0919 5.455212988407227e-17 1.817164437271071e-18 36434
19.4454 5.67109920271909e-17 1.903928573620859e-18 37682
19.799 6.227192849072667e-17 2.053988670296079e-18 39294
20.1525 6.915490740999573e-17 2.19347677736404e-18 41426
20.5061 7.008586206062653e-17 2.267366463834203e-18 42066
20.8596 7.547133910570293e-17 2.414753914463555e-18 43490
21.2132 8.371297392277737e-17 2.595179855739419e-18 45702
21.5667 8.569267548268627e-17 2.721570320385084e-18 46634
21.9203 9.338142092940768e-17 2.855631498050433e-18 48554
22.2738 9.335211277327376e-17 2.936372757770482e-18 48870
22.6274 1.065637014104434e-16 3.122984180198234e-18 50963
22.9809 1.066792831483935e-16 3.237274262221539e-18 51576
23.3345 1.086863140721508e-16 3.17064948478848e-18 49316
23.6881 1.056233121634296e-16 3.280062552956916e-18 49344
24.0416 1.056539290932127e-16 3.164618881084762e-18 47192
24.3952 1.09343355506303e-16 3.265150449149179e-18 47576
24.7487 1.044698396896561e-16 3.183477829646984e-18 45348
25.1023 1.013373203325879e-16 3.15869566216149e-18 44060
25.4558 1.037263808809867e-16 3.235618247634089e-18 43872
25.8094 9.726603096214899e-17 3.110032447311921e-18 41756
26.1629 9.917177971811699e-17 3.18457947661626e-18 41528
26.5165 9.166620974075266e-17 3.064625252582636e-18 39300
26.87 8.740794522744433e-17 3.054593358313627e-18 38276
27.2236 8.556691689957558e-17 2.996000431521277e-18 36900
27.5771 8.096387800207469e-17 2.868057514586677e-18 34724
27.9307 8.188652102131792e-17 2.8495735269133e-18 33960
28.2842 7.465085266563021e-17 2.737749627213137e-18 32144
28.6378 7.262524066512613e-17 2.649565281897225e-18 30704
28.9913 7.122447231411652e-17 2.545224073296586e-18 28896
