1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
6.36395 2.590052098260875 0.004542905046283834 4170
6.71751 2.801742038181346 0.00462413205932049 4358
7.07106 3.409617333548768 0.005353539434157204 5034
7.42461 4.035692844216695 0.006153624202461888 5714
7.77817 4.16218264448081 0.006574095832785435 5982
8.13172 4.694995138549408 0.007386329668664418 6602
8.48527 4.826883085160176 0.007810497390140043 7130
8.83882 5.025049798081299 0.008587822025628326 8034
9.19238 4.522472888674278 0.008942305789306231 8606
9.54593 4.004865425934209 0.009516735419604088 9066
9.89948 3.196036646867646 0.01005747858935726 9962
10.253 2.223533733515148 0.01064749629750218 10550
10.6066 1.205746747374582 0.01109572242523927 11226
10.9601 0.431654103005309 0.01177707159847098 12146
11.3137 0.09762030588860784 0.01219136112427502 12606
11.6672 0.08059163040822724 0.01319091165212743 13802
12.0208 0.07465677366028918 0.01439634158767138 14754
12.3744 0.0666588481701452 0.01463307591190835 15194
12.7279 0.06242742295374688 0.01606187867047801 16454
13.0815 0.05733786774125695 0.01630962444313143 17154
13.435 0.05264322941803314 0.01782795006862122 18266
13.7886 0.04955947403799039 0.0178954127846349 18750
14.1421 0.04631877175373308 0.01959796251320353 20234
14.4957 0.04467390146246344 0.02080447416880629 21450
14.8492 0.04006266869821383 0.02123404807854111 21962
15.2028 0.0379760459288181 0.02274957231333947 23462
15.5563 0.03460509041996229 0.02338583549542519 24042
15.9099 0.03301398454699625 0.02513929046136872 25946
16.2634 0.02858786119608955 0.02539881755420451 26118
16.617 0.02600449798198312 0.0272136735479743 27506
16.9705 0.02306807679080593 0.028067819566611 29066
17.3241 0.02025662400155931 0.03024817265402313 30450
17.6776 0.01634321439996344 0.03149336982526534 31742
18.0312 0.01357334909858417 0.03160185331876619 32250
18.3848 0.01122230376321401 0.03439951083597901 34250
18.7383 0.009130283234441903 0.03525330821234415 35454
19.0919 0.007255975321314596 0.03695591606407162 36434
19.4454 0.005776406502279378 0.03755118398819935 37682
19.799 0.004730928093997815 0.03960685905630298 39294
20.1525 0.003952830737111838 0.04174753529462767 41426
20.5061 0.003355854367296386 0.04268665087882694 42066
20.8596 0.002865366184778932 0.04419112645115041 43490
21.2132 0.002620393778244444 0.04714825781462966 45702
21.5667 0.002398592728393927 0.04838346585892052 46634
21.9203 0.002215443781370013 0.0501795114565849 48554
22.2738 0.00200588197722344 0.05027790615537154 48870
22.6274 0.001902553441493645 0.05229861471819804 50963
22.9809 0.001690861219987942 0.05409772308497882 51576
23.3345 0.001422457083658154 0.05077004825810007 49316
23.6881 0.001225253344517844 0.05094331837453299 49344
24.0416 0.001039991992088135 0.0481160072319846 47192
24.3952 0.0009128192566376282 0.04854905836149967 47576
24.7487 0.0007671055019265445 0.04559815122692355 45348
25.1023 0.000643638550419022 0.04485610563210399 44060
25.4558 0.0005660320744803788 0.04423966321715814 43872
25.8094 0.0004579425283233025 0.04166223055159015 41756
26.1629 0.0004004649177571334 0.04139364232537573 41528
26.5165 0.0003266035085152 0.03875431406325305 39300
26.87 0.0002800546603870911 0.03811988937683686 38276
27.2236 0.0002383755867905759 0.03638969292222362 36900
27.5771 0.0002007438263769549 0.03408083389392439 34724
27.9307 0.0001742551841098131 0.03370133649959497 33960
28.2842 0.0001481484423680833 0.03188405806611783 32144
28.6378 0.0001269090265022042 0.03045486577357333 30704
28.9913 0.000108454421138844 0.02854393460345782 28896
29.3449 9.16645864966664e-05 0.02661132921225158 26924
29.6985 7.994915036196953e-05 0.02552032745018352 25656
30.052 6.573585096166986e-05 0.02320946415121875 23228
30.4056 5.740683289538679e-05 0.02172898469597462 21816
30.7591 4.674502478761922e-05 0.01895720728891005 19472
31.1127 3.929420643023346e-05 0.01715730677197335 17696
31.4662 3.164125861370922e-05 0.01526418256931615 15588
31.8198 2.485879228726871e-05 0.01342204897997096 13760
32.1733 1.938094140424605e-05 0.01119066509260408 11565
32.5269 1.522877645526982e-05 0.00961406546261837 10016
32.8804 1.231549707484269e-05 0.008289235265375901 8652
33.234 9.563266357693575e-06 0.007154297030156831 7652
33.5875 7.902899953288435e-06 0.006231378743349628 6542
33.9411 6.009754288591312e-06 0.005141545128362316 5478
34.2946 5.124920438230593e-06 0.004573738003609056 4886
34.6482 4.171174994708051e-06 0.003903241971658708 4068
35.0017 3.170382476076393e-06 0.003182858734317378 3326
35.3553 2.46614007041023e-06 0.002565283466135857 2696
35.7089 1.914195731529888e-06 0.002128417326270497 2304
36.0624 1.576269183187619e-06 0.001833275718371487 1934
36.416 1.015129258539944e-06 0.001218860138310362 1344
36.7695 6.128226662354569e-07 0.0007715705236950809 848
37.1231 6.234269856520704e-07 0.0008371387110345176 888
37.4766 3.858527208226309e-07 0.0005828996863157459 584
37.8302 2.325653880717959e-07 0.0003515924670977974 344
38.1837 7.226065608251296e-08 9.687421521068503e-05 102
38.5373 7.419479424308435e-08 0.0001202189185263847 104
38.8908 1.196793855596614e-08 2.679235449586808e-05 24
39.2444 1.810036722409175e-12 2.056847601066362e-07 1

