#t    E^kin_scal0    E^grad_scal0    E^kin_scal1    E^grad_scal1    Vpot_term_0    Vpot_term_1    E_tot
0    0.12500020832726    4.58965320882033e-14    2.634037303616e-13    1.41329771740759e-14    0.250000000000022    2.53157771062473e-13    0.375000208327859
0.5    0.0694732610601778    1.12658929946805e-14    5.79950776748391e-14    2.57087253244348e-15    0.0720499151730541    5.49174029853036e-14    0.141523176233359
1    0.0307207421041663    2.36898714020332e-15    1.34678100942373e-14    7.48828798100708e-16    0.0110937681102809    1.22243312654595e-14    0.0418145102144759
1.5    0.0115958787756249    1.20273085416111e-15    3.25667165375026e-15    4.40090995290199e-16    0.000653020997519605    2.87400489790202e-15    0.0122488997731523
2    0.00452350675793122    5.83467035799011e-16    8.154091045759e-16    4.72311666140704e-16    1.66076910866877e-06    2.23046545171352e-16    0.00452516752704198
2.49999999999999    0.00211152606309372    3.9098594584574e-16    4.37285907806746e-16    4.16127784173257e-16    1.09694207675362e-05    7.33054641398023e-16    0.00212249548386323
2.99999999999998    0.000925890701155199    2.18259350241965e-16    5.10854755644115e-16    1.38087418600498e-16    0.000282862954587201    1.47027591183946e-15    0.00120875365574474
3.49999999999997    8.53073686114815e-05    1.41398797884461e-16    1.35415987616591e-15    3.80642665893374e-17    0.00087379276958283    6.71865632389145e-16    0.000959100138196517
3.99999999999996    0.000183073682170477    9.41784303352473e-17    9.93927307486411e-16    2.44833782657373e-17    0.000745945948100958    4.84044655119627e-16    0.000929019630273032
4.49999999999995    0.000520658819592029    6.91498205667292e-17    5.42846707855986e-16    1.52222790703362e-17    0.000181492109084804    2.39533623889457e-16    0.0007021509286777
4.99999999999994    0.000430533818010079    5.42263835774986e-17    1.96477449712229e-16    3.09376307751198e-17    8.98410419462734e-06    9.90487878336484e-17    0.000439517922205087
5.49999999999993    0.000279958080897816    4.2427441521047e-17    5.49908199702847e-17    4.72274246346999e-17    1.1294712958354e-12    9.95084488233907e-20    0.000279958082027432
5.99999999999992    0.00018332904466475    3.16281309043528e-17    1.62684761027068e-16    1.74988982805811e-17    5.98214147699076e-06    1.05100995354329e-16    0.000189311186142058
6.49999999999991    8.01054477097423e-05    2.15952326978833e-17    2.85423568437848e-16    4.94588507018056e-18    6.17615812074335e-05    7.44421171897802e-17    0.000141867028917562
6.9999999999999    5.48905441675865e-07    1.60449997968716e-17    2.20966997092349e-16    3.80247260692752e-18    0.000130623831201966    1.44332347136013e-16    0.000131172736644027
7.49999999999988    4.86110698165138e-05    1.31145189645828e-17    1.43942923728539e-16    3.45427233959768e-18    7.6465962481169e-05    1.20593302728332e-16    0.000125077032297964
7.99999999999987    8.73867601157194e-05    1.14365776672514e-17    5.81640434928918e-17    7.55493803903057e-18    1.17840344659042e-05    8.20764495855589e-17    9.91707945817828e-05
8.49999999999986    7.27050040520513e-05    1.03192175831454e-17    3.31662662654524e-17    1.13943857146479e-17    1.53055241329915e-07    1.37262666264243e-17    7.28580592934498e-05
8.99999999999985    5.44382002056654e-05    8.54602173185464e-18    1.24090675542922e-17    1.6567068553171e-17    6.61998791138102e-08    3.01411641716839e-17    5.45044000848468e-05
9.49999999999984    3.6852757883476e-05    6.6467965437707e-18    1.04820224349506e-16    4.13720797623459e-18    5.36801360322044e-06    4.76537849529616e-17    4.22207714868597e-05
9.99999999999983    9.80047847635406e-06    4.82896649109824e-18    7.88772431107673e-17    2.54398508930487e-18    2.65054580145768e-05    1.36332110249082e-16    3.63059364911535e-05
10.4999999999998    2.1946263487264e-06    4.07217006350288e-18    5.21261215528428e-17    2.2076059294186e-18    3.34793045820266e-05    1.45420180712342e-16    3.56739309309568e-05
10.9999999999998    2.10749360892775e-05    3.6266855419619e-18    2.74752151932445e-17    2.85649052531258e-18    1.16332574240475e-05    1.05831673513187e-16    3.27081935134648e-05
11.4999999999998    2.57028960926426e-05    3.5039373543617e-18    2.53135280305909e-17    2.46503748689887e-18    8.62934677488287e-07    3.25309962790681e-17    2.65658307701947e-05
11.9999999999998    2.1149141661844e-05    3.15047477286771e-18    1.90344568547517e-17    8.01711233833544e-18    2.50057046641723e-11    4.43588179697754e-19    2.11491666675793e-05
12.4999999999998    1.67624743042198e-05    2.71376590841167e-18    3.51139117471829e-17    7.56560051865952e-18    3.34716091089099e-07    8.89713016852066e-17    1.70971903954433e-05
12.9999999999998    9.48848264997386e-06    2.05916653418602e-18    1.11648549683086e-16    1.96414564922829e-18    4.88479653005822e-06    9.90235974080461e-17    1.43732791802468e-05
13.4999999999998    5.30525481660304e-07    1.65223635120767e-18    2.06171201981789e-17    2.63096646873988e-18    1.2961580098901e-05    2.11052763090884e-16    1.34921055807973e-05
13.9999999999997    3.90618949986062e-06    1.47815167283245e-18    1.95013303920226e-17    2.43553277953582e-18    9.36381930217456e-06    1.7380280241021e-16    1.32700088022324e-05
14.4999999999997    9.99886272738321e-06    1.45182523635012e-18    1.0263272172569e-16    1.16940249330435e-18    1.78381882393865e-06    1.76339894320365e-17    1.17826815514447e-05
14.9999999999997    9.80609106222911e-06    1.38734375585292e-18    4.29919706146307e-17    1.70406159244121e-18    3.56937005958996e-08    3.8151015323003e-18    9.84178476287491e-06
15.4999999999997    8.22720268474214e-06    1.29929033386729e-18    1.43908357045773e-17    1.37348811155092e-17    4.7477399658901e-09    2.61464991032412e-17    8.2319504247636e-06
15.9999999999997    6.29402855993502e-06    1.0539134602459e-18    2.20350819473461e-16    8.73575122514408e-19    6.91489348818887e-07    1.084161454915e-17    6.98551790898702e-06
16.4999999999998    2.18234657815066e-06    8.26021653203628e-19    1.55119344233091e-17    4.42372956466714e-18    4.09066168953775e-06    3.13049678500051e-16    6.27300826802223e-06
16.9999999999999    1.58438493842911e-07    7.13877918707491e-19    3.19589984815713e-17    3.4883702960617e-18    6.01366377868612e-06    3.02154089669112e-16    6.17210227286735e-06
17.4999999999999    3.47365117861569e-06    6.90966499519154e-19    1.04885824843844e-16    2.87671762784567e-18    2.42239655288257e-06    1.47146622416517e-16    5.89604773175386e-06
18    4.95583838093616e-06    6.90321314690762e-19    1.32755736215889e-17    4.89767847914056e-18    2.16660737719406e-07    1.01656798831137e-16    5.17249911877609e-06
18.5000000000001    4.44249418039269e-06    6.70141386391025e-19    4.98074801940025e-17    8.18667354445621e-18    5.37621425122013e-11    2.00003421990808e-18    4.44254794259586e-06
19.0000000000002    3.78464487775829e-06    6.04879144867981e-19    3.49219168766449e-17    2.05648033694417e-17    5.49568003465593e-08    2.27339425183256e-16    3.83960167838828e-06
19.5000000000002    2.39894287285371e-06    4.76928755946473e-19    1.22411043332685e-16    7.59880670028011e-18    9.9177843774501e-07    3.92157615418756e-16    3.39072131112137e-06
20.0000000000003    2.34783413235731e-07    3.94352456241185e-19    9.99344570782288e-17    6.10899727301463e-18    2.9843495014691e-06    5.02913149222703e-16    3.21913291531418e-06
20.5000000000004    7.63092212304274e-07    3.68331933298457e-19    1.3812793826904e-16    5.34747919395052e-18    2.42743429878229e-06    4.0648718740824e-16    3.19052651163689e-06
21.0000000000005    2.43084466580767e-06    3.70442249856145e-19    3.32393351149886e-16    5.01084058234274e-19    5.23798570610351e-07    1.62195565995991e-17    2.9546432367675e-06
21.5000000000006    2.59044207495958e-06    3.72428093092961e-19    1.32197992566309e-16    1.10047206964895e-18    1.36926235246596e-08    7.8867044683167e-18    2.60413469862579e-06
22.0000000000006    2.28850551794135e-06    3.59059389806092e-19    5.64788537617514e-17    3.76469782001139e-17    6.7407253868416e-10    5.42896740730959e-17    2.2891795906288e-06
22.5000000000007    1.86181684808874e-06    3.10239876992807e-19    7.53218551947891e-16    6.62775534152656e-19    1.663418863487e-07    2.11397293957117e-17    2.02815873521277e-06
23.0000000000008    7.48109639183674e-07    2.41808559092106e-19    1.20040789982506e-16    1.45409914846803e-17    1.11627776205466e-06    9.66392023693726e-16    1.86438740233955e-06
23.5000000000009    1.78230074574629e-08    2.16925700791033e-19    3.88985795420991e-16    9.40476411112893e-18    1.81831893764006e-06    7.91674391626099e-16    1.83614194628781e-06
24.000000000001    9.73362261027521e-07    2.15493097162895e-19    6.45946198662785e-16    5.52764737066585e-18    8.10727342237276e-07    2.90982229253793e-16    1.78408960420747e-06
24.500000000001    1.54105592423009e-06    2.17149720919483e-19    2.18729650994062e-17    2.03033180234248e-17    8.27830534437424e-08    4.41362945671382e-16    1.62383897815759e-06
25.0000000000011    1.4489014760499e-06    2.21107656937999e-19    2.0629038528164e-16    2.26688182450638e-17    6.24846287397787e-11    1.10880384401258e-17    1.44896396091891e-06
25.5000000000012    1.28269635667871e-06    2.07017142991316e-19    6.22674183555711e-17    9.12023117240448e-17    1.40765568561032e-08    8.54759528345706e-16    1.29677291454325e-06
26.0000000000013    8.72430189606369e-07    1.67199911938157e-19    1.56248676979867e-16    4.00110601837873e-17    3.04232492925346e-07    1.83916035762481e-15    1.1766626845673e-06
