1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
2.5 2.355009538207613e-17 6.351192643564357e-17 1250
2.75 2.500442959102844e-17 9.961851762447659e-17 1458
3 2.849206244122626e-17 1.489297131913766e-16 1814
3.25 3.157995331800042e-17 2.058250969963157e-16 2178
3.5 3.778570970990084e-17 2.770059662395072e-16 2498
3.75 3.937642335281901e-17 3.525003613611741e-16 2622
4 2.619251630926589e-17 2.154992892287418e-16 3191
4.25 3.969504440281456e-25 3.63160040031264e-24 3044
4.5 2.352897070064514e-25 2.404947522317571e-24 2736
4.75 1.167388887279968e-25 1.313403576060217e-24 2276
5 5.591896141324424e-26 6.447931204550767e-25 2016
5.25 1.603289424686073e-26 2.085263429561466e-25 1640
5.5 1.780790212562e-27 2.518096240436308e-26 1056
5.75 1.116797101428351e-28 1.521723526788708e-27 683
6 9.636553901272524e-30 1.42523718359184e-28 350
6.25 3.622678405556096e-30 6.402207525944917e-29 192
6.5 1.510589924313705e-30 1.601868379264684e-29 44
6.75 4.914239079154483e-31 1.473290012145873e-29 24
7 3.371305588944019e-32 5.999740027668155e-31 1

0.25 1.980501003165377e-17 3.075266474391986e-14 18
0.5 3.522395208202245e-16 1.0618572409328e-12 62
0.75 1.474131049982635e-15 1.264236317280575e-11 98
1 9.955954497754806e-16 1.096745837199416e-10 210
1.25 4.165400027603989e-14 4.402771802698907e-10 350
1.5 1.896143587476374e-13 4.025506300624235e-10 450
1.75 1.454433516631167e-13 1.144001645562622e-10 602
2 1.446739079131993e-14 4.855842767226644e-12 762
2.25 8.914440423306882e-17 1.04153398681113e-14 1142
2.5 4.064217482710356e-18 2.751343204740203e-16 1250
2.75 4.110056177128761e-18 3.751097293962027e-16 1458
3 5.210819197564285e-18 5.023356830832357e-16 1814
3.25 6.459540945498089e-18 6.25010381360384e-16 2178
3.5 7.658437308377158e-18 8.393708224135664e-16 2498
3.75 8.920031579834102e-18 9.368992977765547e-16 2622
4 5.731577764667997e-18 6.181521815865055e-16 3191
4.25 9.829267283789078e-25 1.266256650758793e-22 3044
4.5 7.037705791787445e-25 7.627950842277244e-23 2736
4.75 3.702022245773635e-25 3.984954109871044e-23 2276
5 1.941442096316092e-25 1.86088567674365e-23 2016
5.25 6.177744428723271e-26 5.398958491197079e-24 1640
5.5 7.6201572709705e-27 4.621721006668649e-25 1056
5.75 3.443969040893689e-28 1.488617655706703e-26 683
6 2.593151754529897e-30 5.249240273102471e-28 350
6.25 1.134724627756436e-30 1.820470307489281e-28 192
6.5 3.050950029691591e-31 6.886646871682656e-29 44
6.75 2.477616099383115e-31 3.205533082456091e-29 24
7 1.711533121331565e-32 6.486692768708711e-31 1

0.25 1.200976950584071e-15 2.900524267826552e-15 18
0.5 7.070016606999881e-14 1.076067926707654e-13 62
0.75 1.310007347473082e-12 1.182956779243197e-12 98
1 1.678380969101405e-11 6.886197030412723e-12 210
1.25 8.840118300469767e-11 8.781558830381799e-12 350
1.5 9.13191249332593e-11 1.455391358717103e-12 450
1.75 2.526625435083346e-11 5.597055216692993e-12 602
2 9.005330156427592e-13 8.157693310754129e-13 762
2.25 1.285141923759988e-15 3.963640972040511e-15 1142
2.5 9.315080537765389e-18 1.09617931202629e-16 1250
2.75 1.120583980422176e-17 1.309090972579559e-16 1458
3 1.276389353434365e-17 1.579805192144904e-16 1814
3.25 1.475594409601955e-17 1.955398711762762e-16 2178
3.5 1.820851962425832e-17 2.361866880394081e-16 2498
3.75 1.951632521333251e-17 2.919468527238883e-16 2622
4 1.376509683209618e-17 1.698342171940722e-16 3191
4.25 2.325901690484956e-23 1.799274905833814e-22 3044
4.5 1.199964103536105e-23 8.11467504737903e-23 2736
4.75 5.593987446755322e-24 3.52889418772502e-23 2276
5 2.579551722327287e-24 1.474849597474485e-23 2016
5.25 8.179870632089475e-25 3.70153882871477e-24 1640
5.5 8.585978883721164e-26 2.812677787567799e-25 1056
5.75 3.210207511883608e-27 3.821184433135917e-27 683
6 7.254054432188254e-30 2.404895640073275e-28 350
6.25 2.189215034909963e-30 8.800204715315939e-29 192
6.5 7.697813880754073e-31 2.406707305133485e-29 44
6.75 3.5767233807871e-31 1.482900628123758e-29 24
7 4.902980008621068e-33 3.974040258158728e-31 1

0.25 5.696373647723625e-16 3.397859774259915e-14 18
0.5 3.476518924961645e-14 2.998847858491463e-12 62
0.75 6.226761834496669e-13 7.829085369307641e-11 98
1 6.802622360858566e-12 1.380551138203036e-09 210
1.25 2.506416934022285e-11 9.201033099248614e-09 350
1.5 1.36394745363205e-11 1.073164476718045e-08 450
1.75 1.246267346031817e-12 2.972846122918581e-09 602
2 3.120360355830359e-15 9.304558690162465e-11 762
2.25 3.696884477973215e-17 9.176277338231299e-14 1142
2.5 1.666998149140949e-18 3.390106281178396e-16 1250
2.75 2.287102404017964e-18 3.279424216920435e-16 1458
3 2.84489862336281e-18 4.197364656229375e-16 1814
3.25 3.323702328272264e-18 5.541318538047124e-16 2178
3.5 4.474672232251424e-18 6.396804499716037e-16 2498
3.75 4.866773556007728e-18 7.9855038756393e-16 2622
4 3.053302051395036e-18 4.756432382684051e-16 3191
4.25 4.557192276405107e-21 1.699976234307412e-20 3044
4.5 7.192965302036819e-22 1.017804140412773e-20 2736
4.75 5.755110119470667e-23 3.024961865505322e-21 2276
5 3.916309673067416e-24 8.304011589336157e-22 2016
5.25 3.662827252454689e-25 2.058651885287225e-22 1640
5.5 3.47032705282377e-26 2.007050073409304e-23 1056
5.75 2.20814443259411e-27 4.457366410520384e-25 683
6 8.50228131024057e-29 5.186779499824383e-27 350
6.25 2.161230715691092e-29 1.353711023449003e-27 192
6.5 4.362825555490071e-30 1.953253402500321e-28 44
6.75 8.104759167680201e-31 6.099465064485587e-29 24
7 1.995860462569012e-33 1.384244926867972e-31 1

0.25 3.705854453165495e-15 3.119823353775904e-14 18
0.5 4.097559818817818e-13 4.632009138961558e-12 62
0.75 1.229098975510085e-11 1.822801686574954e-10 98
1 2.244958133664798e-10 4.554661983314165e-09 210
1.25 1.31607929342552e-09 3.758882904891181e-08 350
1.5 1.126305558460238e-09 4.645847127007278e-08 450
1.75 1.892995203796214e-10 1.173670106518495e-08 602
2 2.673662730911706e-12 2.828075546010402e-10 762
2.25 5.24366972545576e-16 1.551303917535027e-13 1142
2.5 5.192851687693397e-18 2.368585313596093e-16 1250
2.75 4.207783472556231e-18 3.009153229621718e-16 1458
3 3.859452600757034e-18 3.893100307614762e-16 1814
3.25 4.402987814190833e-18 4.272303750163724e-16 2178
3.5 5.985296633720175e-18 4.298845836416166e-16 2498
3.75 5.811105139257918e-18 4.791324106736829e-16 2622
4 3.937739460527985e-18 3.057674445560211e-16 3191
4.25 6.628360264048456e-21 8.918689368665346e-18 3044
4.5 5.262575416884762e-21 1.323408313035829e-18 2736
4.75 2.002182528962244e-21 9.877620434970843e-20 2276
5 2.65948645140047e-22 5.518624972752198e-21 2016
5.25 3.674583208326651e-23 2.937045011523439e-22 1640
5.5 3.234332665379904e-24 1.777894334049e-23 1056
5.75 5.733552556894656e-26 6.043920081206234e-25 683
6 1.926814638986215e-27 4.551806118014238e-26 350
6.25 7.635288132586728e-28 9.229072017829358e-27 192
6.5 1.090614489873487e-28 8.921772269730269e-28 44
6.75 2.257689578123992e-29 1.435307251825405e-28 24
7 5.257864910074509e-32 9.460937662343696e-31 1

0.25 3.29571836563391e-15 4.954367840828316e-14 18
0.5 5.183989463976339e-13 3.458780534249381e-12 62
0.75 2.123073785581108e-11 4.864341965400239e-11 98
1 5.197406678556105e-10 1.057629190501381e-10 210
1.25 3.802818724075059e-09 4.390040962388522e-09 350
1.5 3.729396698125434e-09 2.400849751969461e-08 450
1.75 6.64112701063682e-10 1.209673308221065e-08 602
2 9.37958368057386e-12 4.156374154448009e-10 762
2.25 4.259713966841395e-15 1.766057539297071e-12 1142
2.5 2.333807276439361e-15 1.040048009532845e-12 1250
2.75 2.143064188882273e-15 7.53937906282637e-13 1458
3 1.955160909859198e-15 5.883102426626124e-13 1814
3.25 1.622428405203793e-15 4.346299921645367e-13 2178
3.5 1.178160773199843e-15 2.657300592245409e-13 2498
3.75 6.861884323011918e-16 1.243850010503334e-13 2622
4 4.401751274286193e-16 5.630958118911223e-14 3191
4.25 1.61111738931238e-16 1.289190998614096e-14 3044
4.5 3.372403152755188e-17 1.256631781502125e-15 2736
4.75 3.274902542210641e-18 5.69162759651257e-17 2276
5 1.634449755497352e-19 2.099800776127548e-18 2016
5.25 2.564837784612329e-21 2.595003365119379e-19 1640
5.5 6.055625438474115e-23 9.954699261495102e-20 1056
5.75 1.117953211658498e-23 3.774508499856437e-20 683
6 1.583361430658199e-24 8.223237229657206e-21 350
6.25 4.78506634082713e-25 1.952597561510833e-21 192
6.5 9.216197488716303e-26 2.097239181212132e-22 44
6.75 4.372897203326541e-26 6.234924021329415e-23 24
7 1.45942100100256e-27 1.587888685366729e-24 1

0.25 1.241560647805186e-14 1.222799336736701e-12 18
0.5 2.45237569983715e-13 1.343601875696365e-10 62
0.75 1.826791669655384e-11 8.050818246094395e-09 98
1 9.935164610910016e-10 2.56576842791112e-07 210
1.25 1.36866554896308e-08 2.101973791925788e-06 350
1.5 2.072190960737493e-08 1.95066428729858e-06 450
1.75 4.835689720775337e-09 2.774135929079943e-07 602
2 7.896872796481905e-11 2.504952779752239e-09 762
2.25 1.164653155467212e-13 1.958259487707589e-11 1142
2.5 1.827088855170936e-14 1.511135857904271e-11 1250
2.75 4.12644982024841e-14 9.794293136406317e-12 1458
3 9.76674943582323e-14 4.85788290717644e-12 1814
3.25 1.28678377214287e-13 1.790805613804822e-12 2178
3.5 1.125945802417512e-13 6.247917554799435e-13 2498
3.75 6.036069485692812e-14 3.377040464409392e-13 2622
4 2.735350727229336e-14 1.252509457269764e-13 3191
4.25 5.674216375178914e-15 7.842268038734772e-14 3044
4.5 4.720169254960181e-16 7.337492628556612e-14 2736
4.75 2.036018795122593e-17 1.690156339738228e-14 2276
5 3.050010931156024e-18 1.479814287083755e-15 2016
5.25 1.134570368242475e-18 2.600206969476727e-16 1640
5.5 3.910703815154132e-19 1.07899176375569e-16 1056
5.75 1.382010579524228e-19 4.346420138335277e-17 683
6 2.552174929016294e-20 1.048976683403961e-17 350
6.25 6.363411966556977e-21 3.102529822586701e-18 192
6.5 6.935543158620286e-22 4.169152633415797e-19 44
6.75 2.615559122147105e-22 1.570086736783797e-19 24
7 8.548643814380321e-24 3.936391225706872e-21 1

0.25 9.41022108873048e-12 6.367148881239374e-11 18
0.5 8.941125037788038e-11 6.168555182764352e-10 62
0.75 1.412961496964871e-10 2.142629970434136e-08 98
1 3.736907342610212e-10 8.896675216145236e-07 210
1.25 6.692488356883361e-09 9.060194935079322e-06 350
1.5 2.173063348554817e-08 9.474577948530887e-06 450
1.75 7.88373694070482e-09 1.398192010079526e-06 602
2 1.227590811903991e-09 1.670854242693429e-08 762
2.25 1.085005267137288e-09 8.092176690382076e-09 1142
2.5 7.540886338428883e-10 8.358349417392635e-09 1250
2.75 5.36753456667289e-10 8.785596202732691e-09 1458
3 4.066840611982125e-10 8.513929425368099e-09 1814
3.25 2.998399615374835e-10 7.543899097796108e-09 2178
3.5 1.847767822030266e-10 5.763114038687701e-09 2498
3.75 8.926440478444767e-11 3.594074470453862e-09 2622
4 4.351997597229301e-11 2.43079729757224e-09 3191
4.25 1.261572034488042e-11 9.686781654032545e-10 3044
4.5 3.020488219791596e-12 2.27371046502208e-10 2736
4.75 1.169646450304173e-12 3.559680906958111e-11 2276
5 7.341460989969181e-13 1.058387118305006e-11 2016
5.25 3.567199910926135e-13 4.014215944974312e-12 1640
5.5 1.478690721875195e-13 1.421459574177412e-12 1056
5.75 5.858702033155795e-14 4.955242794119695e-13 683
6 1.325996134783889e-14 1.462357192604461e-13 350
6.25 3.622180167167443e-15 5.106273662429194e-14 192
6.5 4.511678763178955e-16 9.216413612085423e-15 44
6.75 1.484970295298699e-16 3.4584189093679e-15 24
7 1.155076176129415e-18 1.777762400796065e-16 1

0.25 3.426058870528384e-10 1.091140496948426e-08 18
0.5 2.620694511727627e-09 1.004710694131718e-07 62
0.75 4.26100291821897e-09 1.819530470426546e-07 98
1 1.780947723625902e-08 5.298871354284589e-07 210
1.25 2.424690110334998e-07 6.347504199292656e-06 350
1.5 3.880633388075581e-07 1.763140631943514e-05 450
1.75 7.276803354871175e-08 6.265584178357535e-06 602
2 2.962495366679156e-09 1.78241008716008e-06 762
2.25 6.871149333298943e-10 1.368726064367781e-06 1142
2.5 9.836913162530687e-10 7.140681061178381e-07 1250
2.75 1.592165121638513e-09 3.579186284430435e-07 1458
3 2.054300697033363e-09 1.753225359850485e-07 1814
3.25 1.904149075040352e-09 1.180331649969007e-07 2178
3.5 1.726425859134009e-09 8.57763091406632e-08 2498
3.75 1.53890856404126e-09 6.935502460849887e-08 2622
4 1.939754443866806e-09 6.153158525625226e-08 3191
4.25 1.556902837424558e-09 3.85795496716933e-08 3044
4.5 8.814639621302246e-10 1.360502920931885e-08 2736
4.75 4.083625267912779e-10 4.650206137042879e-09 2276
5 2.512931067240078e-10 2.493078773862353e-09 2016
5.25 1.504178646556698e-10 1.776983748594967e-09 1640
5.5 6.697045209781339e-11 8.82722382080091e-10 1056
5.75 2.43556715559815e-11 4.446250840154893e-10 683
6 6.244342311663528e-12 1.951382600164741e-10 350
6.25 2.559697187532448e-12 9.628092980909039e-11 192
6.5 4.654998878163775e-13 1.611485031883307e-11 44
6.75 2.616471999093162e-13 1.262176319044225e-11 24
7 3.172859337807177e-16 1.203425613404535e-14 1

0.25 1.811943403264211e-10 8.743423432582668e-09 18
0.5 1.2612762783145e-09 6.678364361946758e-08 62
0.75 3.878383907972256e-09 1.472022267239198e-07 98
1 1.209299341046731e-08 3.755732722220077e-07 210
1.25 6.891167491589127e-08 3.479810090081889e-06 350
1.5 3.198885517770965e-07 7.197672067747789e-06 450
1.75 2.056368485309899e-07 1.53501352621041e-06 602
2 1.131754441009147e-07 4.152071623311306e-07 762
2.25 8.875730544695845e-08 8.837366173256679e-07 1142
2.5 4.034159236239104e-08 1.190448742557177e-06 1250
2.75 1.718548391941921e-08 1.310563182472347e-06 1458
3 1.084815857485359e-08 1.193466058293722e-06 1814
3.25 9.705933638343576e-09 9.333809599288765e-07 2178
3.5 9.970302272133221e-09 7.613738054248763e-07 2498
3.75 9.656366372776103e-09 6.16260814906516e-07 2622
4 1.109829665516429e-08 5.569258353994322e-07 3191
4.25 9.216074854402738e-09 4.41439152379438e-07 3044
4.5 7.303452069853568e-09 3.190104870587283e-07 2736
4.75 5.646868533263386e-09 2.411251967951389e-07 2276
5 4.744941140225546e-09 1.938043023510237e-07 2016
5.25 3.834644252703541e-09 1.408457955241585e-07 1640
5.5 2.647138419493033e-09 9.851815909623197e-08 1056
5.75 1.716121935671604e-09 6.613059477234547e-08 683
6 1.023189494237825e-09 2.51314479346761e-08 350
6.25 7.043679134436724e-10 1.906387478793404e-08 192
6.5 1.32776882142862e-10 4.499983234003752e-09 44
6.75 1.312834459281635e-10 1.842500971293764e-09 24
7 7.036284768665202e-13 2.804118789198512e-12 1

0.25 6.882980039548101e-11 1.702380342709828e-08 18
0.5 1.148516952207189e-09 1.806540697810986e-07 62
0.75 2.400554007859648e-09 3.22209544323414e-07 98
1 7.871515631810161e-09 9.39046217749599e-07 210
1.25 2.57081839458783e-08 2.238638863327608e-06 350
1.5 6.055858301683536e-08 6.53395241494287e-06 450
1.75 1.503387866015279e-07 7.611579031850856e-06 602
2 1.954763724324035e-07 4.479596637209583e-06 762
2.25 1.932877384131925e-07 2.605131831466e-06 1142
2.5 9.156501353572582e-08 2.214409496129872e-06 1250
2.75 3.511558549116366e-08 2.396673802404369e-06 1458
3 2.66993192055939e-08 2.587216563133928e-06 1814
3.25 2.287258055095486e-08 2.82203817898306e-06 2178
3.5 2.08585953883048e-08 2.941135413525062e-06 2498
3.75 1.869267945736069e-08 2.549964511896544e-06 2622
4 1.983293412917833e-08 2.692867951333264e-06 3191
4.25 1.613159281339276e-08 2.111186111817957e-06 3044
4.5 1.118100150783077e-08 1.437241377700619e-06 2736
4.75 7.14961093578117e-09 9.944171246782805e-07 2276
5 5.417193270795363e-09 6.904366490675944e-07 2016
5.25 3.867799041273962e-09 4.929349779814152e-07 1640
