1:binCentralValue 2:valuesAverage 3:multiplicity
5.5 2.052310879355933e-05 1056
5.75 1.33600632874331e-05 683
6 5.554026944280226e-06 350
6.25 3.462159575894736e-06 192
6.5 7.466021898932452e-07 44
6.75 4.217086470784565e-07 24
7 6.27249234407126e-09 1

0.25 1.132916186845223e-07 18
0.5 3.766928318882552e-07 62
0.75 5.076256356513649e-07 98
1 1.166794391416533e-06 210
1.25 1.953612007686319e-06 350
1.5 3.197321244006898e-06 450
1.75 5.392920650977782e-06 602
2 1.020205963988166e-05 762
2.25 1.197852836646339e-05 1142
2.5 1.120523648729946e-05 1250
2.75 1.214471684635124e-05 1458
3 1.554229506302083e-05 1814
3.25 1.985955824481544e-05 2178
3.5 2.363035993449039e-05 2498
3.75 2.915900450557306e-05 2622
4 3.643976888767805e-05 3191
4.25 4.110270779407835e-05 3044
4.5 4.034795624271813e-05 2736
4.75 3.767732070589724e-05 2276
5 3.936231699884531e-05 2016
5.25 3.596787445623768e-05 1640
5.5 2.299884418225775e-05 1056
5.75 1.445632845624524e-05 683
6 7.113799744113679e-06 350
6.25 3.74476052330825e-06 192
6.5 8.134090932173963e-07 44
6.75 4.683954907783475e-07 24
7 5.963594482007336e-09 1

0.25 1.418026382398329e-07 18
0.5 4.30695197694973e-07 62
0.75 5.767009678443797e-07 98
1 1.285549265475036e-06 210
1.25 2.183362393702577e-06 350
1.5 3.529126719224846e-06 450
1.75 5.843967127935586e-06 602
2 1.099510420676056e-05 762
2.25 1.314622303646246e-05 1142
2.5 1.231013367202547e-05 1250
2.75 1.308413235905088e-05 1458
3 1.665886085985412e-05 1814
3.25 2.149734116448403e-05 2178
3.5 2.605803265905498e-05 2498
3.75 3.213880007998153e-05 2622
4 4.145238135712175e-05 3191
4.25 4.276980782142925e-05 3044
4.5 4.507921209262635e-05 2736
4.75 4.083059639961196e-05 2276
5 4.264526718220299e-05 2016
5.25 3.773896501130078e-05 1640
5.5 2.430922604509145e-05 1056
5.75 1.717553262932066e-05 683
6 7.588457382381431e-06 350
6.25 4.457302101992816e-06 192
6.5 8.032404967480643e-07 44
6.75 5.675567292685742e-07 24
7 3.766295825794237e-09 1

0.25 1.34501678695284e-07 18
0.5 5.572284219106987e-07 62
0.75 7.34627907452749e-07 98
1 1.584867802806032e-06 210
1.25 2.478352692379256e-06 350
1.5 3.619241648436189e-06 450
1.75 6.531851218893351e-06 602
2 1.158067269577779e-05 762
2.25 1.40779692983207e-05 1142
2.5 1.269356952373002e-05 1250
2.75 1.425577825827762e-05 1458
3 1.806829297665143e-05 1814
3.25 2.318302570099261e-05 2178
3.5 3.030064201855006e-05 2498
3.75 3.51052917546483e-05 2622
4 4.390735493407735e-05 3191
4.25 4.816162180984863e-05 3044
4.5 4.651243421072887e-05 2736
4.75 4.432388033662445e-05 2276
5 4.622699855166704e-05 2016
5.25 3.916238061590675e-05 1640
5.5 2.800568856861764e-05 1056
5.75 1.80349187421473e-05 683
6 7.727351750587063e-06 350
6.25 5.412213244849615e-06 192
6.5 9.012106769961643e-07 44
6.75 6.798850398636655e-07 24
7 2.305294730749032e-09 1

0.25 1.838304995898812e-07 18
0.5 5.371076832504615e-07 62
0.75 7.562658320068644e-07 98
1 1.603573742842031e-06 210
1.25 2.664985384903977e-06 350
1.5 3.662728968361317e-06 450
1.75 6.590127678373868e-06 602
2 1.254207855920948e-05 762
2.25 1.45898111539965e-05 1142
2.5 1.348248497489685e-05 1250
2.75 1.462440078121862e-05 1458
3 1.983225204933104e-05 1814
3.25 2.546450068178678e-05 2178
3.5 3.242016561540248e-05 2498
3.75 3.636546429983119e-05 2622
4 4.863192309910155e-05 3191
4.25 5.152463053934759e-05 3044
4.5 5.092191656656285e-05 2736
4.75 4.587853154726972e-05 2276
5 4.733191037473799e-05 2016
5.25 4.303825389645707e-05 1640
5.5 3.023881949223501e-05 1056
5.75 1.837652997723394e-05 683
6 9.306780694036002e-06 350
6.25 6.161706086473868e-06 192
6.5 8.853770987886936e-07 44
6.75 6.308959576981733e-07 24
7 1.7456030373511e-09 1

0.25 1.33104283831995e-07 18
0.5 5.156717413803344e-07 62
0.75 8.269870588407862e-07 98
1 1.749570709515149e-06 210
1.25 2.818488836832879e-06 350
1.5 4.296621593328931e-06 450
1.75 7.060332151606807e-06 602
2 1.301354428109028e-05 762
2.25 1.605920549592651e-05 1142
2.5 1.495403793982516e-05 1250
2.75 1.56844383454239e-05 1458
3 2.170529765249693e-05 1814
3.25 2.721872148299195e-05 2178
3.5 3.376214746482819e-05 2498
3.75 3.891893898222944e-05 2622
4 5.154467103420252e-05 3191
4.25 5.417201647984614e-05 3044
4.5 5.511461546522309e-05 2736
4.75 4.956558440280603e-05 2276
5 5.048408659412364e-05 2016
5.25 4.597907998399114e-05 1640
5.5 3.150532401554645e-05 1056
5.75 2.034534252459039e-05 683
6 9.165160107993035e-06 350
6.25 6.452285874190716e-06 192
6.5 1.048600029158324e-06 44
6.75 6.610253757625802e-07 24
7 2.423979887301199e-09 1

0.25 2.1613683181202e-07 18
0.5 5.797896890640783e-07 62
0.75 9.016063674949736e-07 98
1 2.090509951395962e-06 210
1.25 3.188685418349269e-06 350
1.5 4.680197741447196e-06 450
1.75 7.452928654974788e-06 602
2 1.339987154758515e-05 762
2.25 1.60109561715207e-05 1142
2.5 1.586128826171555e-05 1250
2.75 1.772226570876398e-05 1458
3 2.284249081288211e-05 1814
3.25 2.845224851775974e-05 2178
3.5 3.621793249086173e-05 2498
3.75 4.163298187103624e-05 2622
4 5.352671337107684e-05 3191
4.25 5.683065827644561e-05 3044
4.5 5.695852887647401e-05 2736
4.75 5.338185329869782e-05 2276
5 5.274779825575519e-05 2016
5.25 4.801436323367449e-05 1640
5.5 3.35697707806344e-05 1056
5.75 2.064289340134394e-05 683
6 1.061223077353561e-05 350
6.25 6.565369808352473e-06 192
6.5 1.201979985298701e-06 44
6.75 7.144229607808536e-07 24
7 2.66230749647325e-09 1

0.25 1.854626393601079e-07 18
0.5 7.244513124720888e-07 62
0.75 1.055755336726061e-06 98
1 1.990066987463602e-06 210
1.25 3.420031639619135e-06 350
1.5 4.566877828215656e-06 450
1.75 7.755627839931209e-06 602
2 1.320113306962023e-05 762
2.25 1.670448179497764e-05 1142
2.5 1.549210365040923e-05 1250
2.75 1.914601572399909e-05 1458
3 2.442051224136613e-05 1814
3.25 2.998895293982228e-05 2178
3.5 3.79027430594099e-05 2498
3.75 4.417005328014328e-05 2622
4 5.606445356199216e-05 3191
4.25 5.99386469211855e-05 3044
4.5 5.857254017882847e-05 2736
4.75 5.456278418079482e-05 2276
5 5.351766866613368e-05 2016
5.25 4.932752371090376e-05 1640
5.5 3.38348556011425e-05 1056
5.75 2.21036998019352e-05 683
6 1.079411470358074e-05 350
6.25 6.189221280101955e-06 192
6.5 1.2736575165743e-06 44
6.75 7.581930695138912e-07 24
7 1.451309506591924e-09 1

0.25 1.276758281360086e-07 18
0.5 6.688426589678088e-07 62
0.75 1.133715744385421e-06 98
1 2.211937636707016e-06 210
1.25 3.711354682768512e-06 350
1.5 4.776829069500369e-06 450
1.75 7.983552791304701e-06 602
2 1.315727441688522e-05 762
2.25 1.668662681540939e-05 1142
2.5 1.629130457980922e-05 1250
2.75 1.90623691713715e-05 1458
3 2.499506848372221e-05 1814
3.25 3.129581279468384e-05 2178
3.5 4.00443178870006e-05 2498
3.75 4.554797345944046e-05 2622
4 5.765795166058316e-05 3191
4.25 6.07445961135778e-05 3044
4.5 6.123665953152033e-05 2736
4.75 5.705862124965428e-05 2276
5 5.403961119184247e-05 2016
5.25 4.92980138252783e-05 1640
5.5 3.493729462483029e-05 1056
5.75 2.347854944398183e-05 683
6 1.080933996044729e-05 350
6.25 6.306886501842376e-06 192
6.5 1.269468432377368e-06 44
6.75 6.691696952716395e-07 24
7 3.693449646923721e-09 1

0.25 2.976086694489359e-07 18
0.5 7.522520538207076e-07 62
0.75 1.139680263967863e-06 98
1 2.227299181869076e-06 210
1.25 3.71352804823344e-06 350
1.5 5.56435110057496e-06 450
1.75 8.130068352519293e-06 602
2 1.332768095630393e-05 762
2.25 1.774383553770054e-05 1142
2.5 1.705072039304925e-05 1250
2.75 1.96474510785302e-05 1458
3 2.577839810635987e-05 1814
3.25 3.215676382334816e-05 2178
3.5 4.101902323522959e-05 2498
3.75 4.755704164025183e-05 2622
4 6.247166582093218e-05 3191
4.25 6.435616433980784e-05 3044
4.5 6.47372386858041e-05 2736
4.75 5.918777998382628e-05 2276
5 5.581114637807954e-05 2016
5.25 5.128893356818877e-05 1640
5.5 3.651383269509292e-05 1056
5.75 2.461736350684912e-05 683
6 1.142439206763539e-05 350
6.25 7.033966400164322e-06 192
6.5 1.207026735933168e-06 44
6.75 6.712248574450388e-07 24
7 4.895435273664829e-09 1

0.25 1.07791280692553e-07 18
0.5 8.782705578042108e-07 62
0.75 1.157819966417185e-06 98
1 2.335281829163695e-06 210
1.25 3.640492295513677e-06 350
1.5 5.15302032596704e-06 450
1.75 8.763299455598889e-06 602
2 1.414104472284314e-05 762
2.25 1.888230234105709e-05 1142
2.5 1.855333472788141e-05 1250
2.75 2.080228992730779e-05 1458
3 2.725233077259443e-05 1814
3.25 3.352021880643902e-05 2178
3.5 4.261714716225247e-05 2498
3.75 4.996404103230278e-05 2622
4 6.088360644723055e-05 3191
4.25 6.493884490564495e-05 3044
4.5 6.487345477846207e-05 2736
4.75 6.036175357256691e-05 2276
5 5.998951294749166e-05 2016
5.25 5.299429796184338e-05 1640
5.5 3.792452015351244e-05 1056
5.75 2.34145798084147e-05 683
6 1.167153300618989e-05 350
6.25 7.964098368583595e-06 192
6.5 1.336405211995839e-06 44
6.75 6.212197416731522e-07 24
7 4.329292455436526e-09 1

0.25 3.154103760108648e-07 18
0.5 7.90704781820936e-07 62
0.75 1.159852411181951e-06 98
1 2.57630292783472e-06 210
1.25 3.716022751205928e-06 350
1.5 5.362257618410944e-06 450
1.75 8.916612270826147e-06 602
2 1.500804570258194e-05 762
2.25 1.896063754006061e-05 1142
2.5 1.750900623912318e-05 1250
2.75 2.120315085808747e-05 1458
3 2.754621632713793e-05 1814
3.25 3.46691993566264e-05 2178
3.5 4.282398324812472e-05 2498
3.75 5.138463600870511e-05 2622
4 6.237513636301444e-05 3191
4.25 6.834963246294252e-05 3044
4.5 6.744723141716576e-05 2736
4.75 5.974477624038531e-05 2276
5 6.111073370649078e-05 2016
5.25 5.379567345734191e-05 1640
5.5 3.855481571562292e-05 1056
5.75 2.571395608722082e-05 683
6 1.201837586525312e-05 350
6.25 7.932671208134052e-06 192
6.5 1.307115490121309e-06 44
6.75 6.399980695774347e-07 24
7 4.432089051781322e-09 1

0.25 1.919561894569258e-07 18
0.5 7.512958077362247e-07 62
0.75 1.366546715704966e-06 98
1 2.487924443323754e-06 210
1.25 3.883590982419379e-06 350
1.5 6.240362121087073e-06 450
1.75 8.780534508262243e-06 602
2 1.555314992835947e-05 762
2.25 1.942251772708411e-05 1142
2.5 1.890207022783028e-05 1250
2.75 2.140233626413946e-05 1458
3 2.843648555510948e-05 1814
3.25 3.436193536729355e-05 2178
3.5 4.433041353340532e-05 2498
3.75 5.214551667882107e-05 2622
4 6.533117767459357e-05 3191
4.25 6.959420971338323e-05 3044
4.5 6.825036162855056e-05 2736
4.75 6.231270210572658e-05 2276
5 6.226540298360382e-05 2016
5.25 5.246662405502791e-05 1640
5.5 4.146860080335643e-05 1056
5.75 2.535589666969728e-05 683
6 1.264754730644289e-05 350
6.25 7.732383442258291e-06 192
6.5 1.260718324408316e-06 44
6.75 6.690415686014576e-07 24
7 4.736215561219719e-09 1

0.25 2.189339874575924e-07 18
0.5 9.140201290267639e-07 62
0.75 1.6687889180448e-06 98
1 2.728242008552532e-06 210
1.25 3.96543964983332e-06 350
1.5 6.078652383279483e-06 450
1.75 8.844850092507128e-06 602
2 1.570894902501842e-05 762
2.25 1.972461948549816e-05 1142
2.5 1.942431682741074e-05 1250
2.75 2.251971926610306e-05 1458
3 2.755336826728906e-05 1814
3.25 3.638218212614492e-05 2178
3.5 4.588865545574535e-05 2498
3.75 5.240198346151573e-05 2622
4 6.685870120104965e-05 3191
4.25 7.058042896150358e-05 3044
4.5 6.655560307451963e-05 2736
4.75 6.381655022405451e-05 2276
5 6.272354988195542e-05 2016
5.25 5.421968965757435e-05 1640
5.5 3.930209964772564e-05 1056
5.75 2.452355226672471e-05 683
6 1.231156176840859e-05 350
6.25 8.189925253961555e-06 192
6.5 1.333547414246141e-06 44
6.75 7.286641185130756e-07 24
7 4.889314143234973e-09 1

0.25 2.675552686300932e-07 18
0.5 1.004345428030095e-06 62
0.75 1.617410519462268e-06 98
1 2.658318852455802e-06 210
1.25 4.130928262591931e-06 350
1.5 5.766549870718804e-06 450
1.75 9.67692097377106e-06 602
2 1.54961017639517e-05 762
2.25 1.941610598677962e-05 1142
2.5 1.930685279097342e-05 1250
2.75 2.39880275444335e-05 1458
3 2.867603767194087e-05 1814
3.25 3.619887816163486e-05 2178
3.5 4.747110762856431e-05 2498
3.75 5.26364420176155e-05 2622
4 6.743362600142239e-05 3191
4.25 7.018924739492665e-05 3044
4.5 7.09692682290242e-05 2736
4.75 6.402649337956801e-05 2276
5 6.283681364539262e-05 2016
5.25 5.775527062738376e-05 1640
5.5 4.215033212226435e-05 1056
5.75 2.634581702304474e-05 683
6 1.337090127867043e-05 350
6.25 8.334847590759906e-06 192
6.5 1.365009831261967e-06 44
6.75 7.316365646286998e-07 24
7 1.776489359411816e-09 1

0.25 1.77678160056824e-07 18
0.5 1.171504264633111e-06 62
0.75 1.495214880637995e-06 98
1 3.204660400837494e-06 210
1.25 4.192917274216286e-06 350
1.5 6.611135550820414e-06 450
1.75 9.824109575092389e-06 602
2 1.544480075078786e-05 762
2.25 2.034920168062062e-05 1142
2.5 1.955573723460426e-05 1250
2.75 2.441342351403676e-05 1458
3 2.865834248832192e-05 1814
3.25 3.785912606978736e-05 2178
3.5 4.653965083742491e-05 2498
3.75 5.250340822037665e-05 2622
4 6.791577208451961e-05 3191
4.25 7.25561910312744e-05 3044
4.5 7.065915936045962e-05 2736
4.75 6.475794503828102e-05 2276
5 6.51689449663297e-05 2016
5.25 5.898213837590791e-05 1640
5.5 3.908992176490266e-05 1056
5.75 2.777172793430857e-05 683
6 1.315810120945856e-05 350
6.25 8.09094778365556e-06 192
6.5 1.357234365509861e-06 44
6.75 8.113043622110278e-07 24
7 2.542031785483115e-09 1

0.25 2.890239194119109e-07 18
0.5 1.291381272960369e-06 62
0.75 1.607839944395037e-06 98
1 2.733734220406867e-06 210
1.25 4.442459738505488e-06 350
1.5 6.894737050181139e-06 450
1.75 9.540373394886225e-06 602
2 1.54547467611351e-05 762
2.25 2.045561157225991e-05 1142
2.5 2.000558398975882e-05 1250
2.75 2.426187288951693e-05 1458
3 2.881037036509233e-05 1814
3.25 3.676381024390763e-05 2178
3.5 4.745226612141785e-05 2498
3.75 5.40353679856971e-05 2622
4 7.063529599510369e-05 3191
4.25 7.352909472531113e-05 3044
4.5 7.347648828212964e-05 2736
4.75 6.58138282286285e-05 2276
5 6.663750897853908e-05 2016
5.25 5.652074816921344e-05 1640
5.5 4.321940629158414e-05 1056
5.75 2.693194909195131e-05 683
6 1.25668211178649e-05 350
6.25 8.383428059236792e-06 192
6.5 1.30140156443008e-06 44
6.75 7.598296216391566e-07 24
7 3.368837898717759e-09 1

0.25 1.834016673447178e-07 18
0.5 1.177149085748629e-06 62
0.75 1.610562218147278e-06 98
1 3.303691464658191e-06 210
1.25 4.783420365256391e-06 350
1.5 6.558699473706924e-06 450
1.75 9.868150927716303e-06 602
2 1.549681149048624e-05 762
2.25 2.153984655432855e-05 1142
2.5 2.070856385635554e-05 1250
2.75 2.375561956748865e-05 1458
3 2.919879385821676e-05 1814
3.25 3.819489764998338e-05 2178
3.5 4.630749462189379e-05 2498
3.75 5.514096230823994e-05 2622
4 7.183322989756911e-05 3191
4.25 7.405076192401274e-05 3044
4.5 7.168109599050158e-05 2736
4.75 6.578544275158662e-05 2276
5 6.74364876487852e-05 2016
5.25 5.932812396541103e-05 1640
5.5 4.234790969327125e-05 1056
5.75 2.741078589077349e-05 683
6 1.287647878382945e-05 350
6.25 8.666456524039801e-06 192
6.5 1.381371695658325e-06 44
6.75 8.243184054374655e-07 24
7 3.147018886847878e-09 1

0.25 2.399719533614645e-07 18
0.5 1.136021734873524e-06 62
0.75 1.615223455158252e-06 98
1 3.210596334720939e-06 210
1.25 4.858873777905644e-06 350
1.5 6.884330402329964e-06 450
1.75 1.024912964144041e-05 602
2 1.543406627731845e-05 762
2.25 2.095532961441066e-05 1142
2.5 2.037262803224496e-05 1250
2.75 2.415590885200028e-05 1458
3 3.04592160332625e-05 1814
3.25 3.902117890128625e-05 2178
3.5 5.044421611093502e-05 2498
3.75 5.598874964440756e-05 2622
4 7.041354683708495e-05 3191
4.25 7.52437682220137e-05 3044
4.5 7.454976849171504e-05 2736
4.75 6.678051847063045e-05 2276
5 6.633943305062558e-05 2016
5.25 5.716221523606412e-05 1640
5.5 4.19672834771606e-05 1056
5.75 2.76408960219627e-05 683
6 1.458330963393822e-05 350
6.25 8.60184537125967e-06 192
6.5 1.413196390470049e-06 44
6.75 8.120292401504971e-07 24
7 3.438790748670158e-09 1

0.25 3.626279512105679e-07 18
0.5 1.200066170614666e-06 62
0.75 1.671643376781911e-06 98
1 3.149933848237892e-06 210
1.25 4.744588097240103e-06 350
1.5 6.86032823432389e-06 450
1.75 1.03510467600448e-05 602
2 1.547531038445956e-05 762
2.25 2.198437360937538e-05 1142
2.5 2.109691663192631e-05 1250
2.75 2.499199990007373e-05 1458
3 3.047983992103571e-05 1814
3.25 3.851213480647307e-05 2178
3.5 4.89112508382946e-05 2498
3.75 5.71522910869987e-05 2622
4 7.257276865461674e-05 3191
4.25 7.697843976917273e-05 3044
4.5 7.353893234858445e-05 2736
4.75 6.747395733247855e-05 2276
5 6.507517469075491e-05 2016
5.25 5.781128604186063e-05 1640
5.5 4.276803106368545e-05 1056
5.75 2.935869075373713e-05 683
6 1.40987951424634e-05 350
6.25 8.453253169021453e-06 192
6.5 1.612536654000735e-06 44
6.75 9.027692409197267e-07 24
7 2.313903041549126e-09 1

0.25 1.594822183788492e-07 18
0.5 1.157558916692989e-06 62
0.75 1.581918414260899e-06 98
1 3.378298174608642e-06 210
1.25 4.683442015517615e-06 350
1.5 7.59396156363117e-06 450
1.75 1.003237854218301e-05 602
2 1.571795249009878e-05 762
2.25 2.263191673428149e-05 1142
2.5 2.051087567450782e-05 1250
2.75 2.485504233195672e-05 1458
3 3.084001323958741e-05 1814
3.25 3.950879736019944e-05 2178
3.5 4.935772036046708e-05 2498
3.75 5.758365821644057e-05 2622
4 7.248054799969225e-05 3191
4.25 7.606556832358577e-05 3044
4.5 7.494303369458897e-05 2736
4.75 6.926605744153094e-05 2276
5 6.811203340989749e-05 2016
5.25 6.153587229910883e-05 1640
5.5 4.215587416892614e-05 1056
5.75 2.605599390773652e-05 683
6 1.426093593307477e-05 350
6.25 8.273605831655271e-06 192
6.5 1.568740396338877e-06 44
6.75 8.766693444699422e-07 24
7 2.909586114125519e-09 1

0.25 3.92501578673385e-07 18
0.5 1.154001296385448e-06 62
0.75 1.683984111799477e-06 98
1 3.777871642228306e-06 210
1.25 4.842873127188081e-06 350
1.5 7.177879772176179e-06 450
1.75 1.127720380651358e-05 602
2 1.653884570808518e-05 762
2.25 2.21371624995014e-05 1142
2.5 2.177422179788011e-05 1250
2.75 2.479636700231117e-05 1458
3 3.186044296160554e-05 1814
3.25 3.996926467996357e-05 2178
3.5 4.929879843101325e-05 2498
3.75 5.894346375893389e-05 2622
4 7.345197306043591e-05 3191
4.25 7.664827712540088e-05 3044
4.5 7.503564403433118e-05 2736
4.75 6.867332074043073e-05 2276
5 6.936039514308279e-05 2016
5.25 6.005308973094545e-05 1640
5.5 4.392386561331345e-05 1056
5.75 2.843939518198795e-05 683
6 1.424269963406055e-05 350
6.25 8.913877617434955e-06 192
6.5 1.591624435400381e-06 44
6.75 9.103389754797869e-07 24
7 1.772967174686996e-09 1

0.25 2.314130708941325e-07 18
0.5 1.368270523357498e-06 62
0.75 1.842410425050904e-06 98
1 2.920391910303765e-06 210
1.25 5.011796211713405e-06 350
1.5 7.127399394078039e-06 450
1.75 1.115048292625818e-05 602
2 1.720670629607905e-05 762
2.25 2.199807673695642e-05 1142
2.5 2.077443096539159e-05 1250
2.75 2.574457661812923e-05 1458
3 3.238720916473847e-05 1814
3.25 4.029464956426553e-05 2178
3.5 5.15135137471494e-05 2498
3.75 5.751978560514056e-05 2622
4 7.294731832333498e-05 3191
4.25 7.926564874828404e-05 3044
4.5 7.511407711711924e-05 2736
4.75 6.775530975678186e-05 2276
5 6.941624821172239e-05 2016
5.25 5.935219246603543e-05 1640
5.5 4.358935956712768e-05 1056
5.75 2.968669089890888e-05 683
6 1.347579892000861e-05 350
6.25 8.567021452297818e-06 192
6.5 1.476411624468982e-06 44
6.75 9.035398160569888e-07 24
7 9.781711160436997e-10 1

0.25 2.855199776012623e-07 18
0.5 1.520312483719083e-06 62
0.75 1.92541032313479e-06 98
1 3.824235969941573e-06 210
1.25 5.155788290861444e-06 350
1.5 7.840466493135927e-06 450
1.75 1.059741850646695e-05 602
2 1.760303780490768e-05 762
2.25 2.173922456816008e-05 1142
2.5 2.213503638232053e-05 1250
2.75 2.658498414917315e-05 1458
3 3.262373408080536e-05 1814
3.25 4.149948767009843e-05 2178
3.5 5.053754033120934e-05 2498
3.75 5.603888936388119e-05 2622
4 7.532276380308856e-05 3191
4.25 7.819920328057334e-05 3044
4.5 7.720357975241932e-05 2736
4.75 6.747175838263148e-05 2276
5 7.0876342910759e-05 2016
5.25 5.840027021438036e-05 1640
5.5 4.433399442520019e-05 1056
5.75 2.883519728899984e-05 683
6 1.419047081180158e-05 350
6.25 8.341520265459009e-06 192
6.5 1.503443458657959e-06 44
6.75 9.675128860233286e-07 24
7 4.979808709190837e-10 1

0.25 3.783084563529702e-07 18
0.5 1.518973202433669e-06 62
0.75 1.832882103991472e-06 98
1 3.44841040326936e-06 210
1.25 5.107307686410982e-06 350
1.5 7.361314528600062e-06 450
1.75 1.129739611655971e-05 602
2 1.725529901373133e-05 762
2.25 2.374241745916545e-05 1142
2.5 2.17643869460716e-05 1250
2.75 2.643286475540025e-05 1458
3 3.356180256446538e-05 1814
3.25 4.055842425139635e-05 2178
3.5 5.298412730024198e-05 2498
3.75 5.795566745769649e-05 2622
4 7.510271002946323e-05 3191
4.25 7.845064935466999e-05 3044
4.5 7.636514563463158e-05 2736
4.75 7.139571654347926e-05 2276
5 6.903221481218409e-05 2016
5.25 6.296384116089526e-05 1640
5.5 4.346569580592922e-05 1056
5.75 2.864992685418089e-05 683
6 1.401128582515412e-05 350
6.25 8.28233280072636e-06 192
6.5 1.451701102652191e-06 44
6.75 1.00222836495021e-06 24
7 3.033360951038256e-10 1

0.25 2.039595194747833e-07 18
0.5 1.585871500336165e-06 62
0.75 1.879581248744217e-06 98
1 3.421671271700346e-06 210
1.25 5.333225335649682e-06 350
1.5 7.321493763623589e-06 450
1.75 1.075681869337197e-05 602
2 1.720648977411088e-05 762
2.25 2.326609377955187e-05 1142
2.5 2.179428210608328e-05 1250
2.75 2.670166821074743e-05 1458
3 3.360866789073084e-05 1814
3.25 4.125990494060571e-05 2178
3.5 4.995754645958952e-05 2498
3.75 5.912485486410894e-05 2622
4 7.653743013108521e-05 3191
4.25 7.992015330702089e-05 3044
4.5 7.697311966366501e-05 2736
4.75 6.781216043731398e-05 2276
5 6.868269411410066e-05 2016
5.25 6.00577241186277e-05 1640
5.5 4.524443924892645e-05 1056
5.75 2.907223669637864e-05 683
6 1.466780038427222e-05 350
6.25 8.552675381996057e-06 192
6.5 1.572588155714851e-06 44
6.75 1.042087575450177e-06 24
7 3.028866118312723e-11 1

0.25 4.240924046366528e-07 18
0.5 1.509895852227604e-06 62
0.75 1.934403901993267e-06 98
1 3.420554805773325e-06 210
1.25 5.651489464487008e-06 350
1.5 7.980009559619318e-06 450
1.75 1.157194156949921e-05 602
2 1.750965514933929e-05 762
2.25 2.32255012435897e-05 1142
2.5 2.22065776916816e-05 1250
2.75 2.661626458745719e-05 1458
3 3.402326867372887e-05 1814
3.25 4.183754221276772e-05 2178
3.5 5.147138056341656e-05 2498
3.75 5.900715843442804e-05 2622
4 7.551738749634621e-05 3191
4.25 8.127995029907137e-05 3044
4.5 7.466444286192686e-05 2736
4.75 7.062129136437983e-05 2276
5 6.67732047217303e-05 2016
5.25 6.239669928760367e-05 1640
5.5 4.391389484417508e-05 1056
5.75 2.797035710670033e-05 683
6 1.568367912538775e-05 350
6.25 8.139409661819561e-06 192
6.5 1.636669882622832e-06 44
6.75 1.061876405616036e-06 24
7 1.502041653459442e-10 1

0.25 3.124638678531099e-07 18
0.5 1.35319497829392e-06 62
0.75 1.604052521247567e-06 98
1 3.696007023996763e-06 210
1.25 5.876567073863158e-06 350
1.5 7.829746827553498e-06 450
1.75 1.146595900507738e-05 602
2 1.845330564319063e-05 762
2.25 2.377798496934184e-05 1142
2.5 2.264976074044838e-05 1250
2.75 2.643327125555472e-05 1458
3 3.356846212736426e-05 1814
3.25 4.130191734068609e-05 2178
3.5 5.314093839581774e-05 2498
3.75 6.010127709960624e-05 2622
4 7.738992819250703e-05 3191
4.25 8.036471898571833e-05 3044
4.5 8.053814508821269e-05 2736
4.75 6.925163576019811e-05 2276
5 6.92342597077763e-05 2016
5.25 6.074717402923974e-05 1640
5.5 4.604001769056886e-05 1056
5.75 3.001873413143914e-05 683
6 1.413105943550846e-05 350
6.25 8.642003457741688e-06 192
6.5 1.655417953398662e-06 44
6.75 1.107867148199338e-06 24
7 3.808431211034208e-11 1

0.25 3.462626631900392e-07 18
0.5 1.409900606953973e-06 62
0.75 1.497044368970225e-06 98
1 3.614868657043131e-06 210
1.25 5.825804413706905e-06 350
1.5 7.778555005981385e-06 450
1.75 1.204504311261943e-05 602
2 1.934912133566676e-05 762
2.25 2.342470521442658e-05 1142
2.5 2.225977721677703e-05 1250
2.75 2.654601663394031e-05 1458
3 3.269025083789313e-05 1814
3.25 4.196090743402415e-05 2178
3.5 5.277847643393899e-05 2498
3.75 6.18424837069664e-05 2622
4 7.654015535270101e-05 3191
4.25 8.178572849779706e-05 3044
4.5 7.761386258725007e-05 2736
4.75 7.24092961800233e-05 2276
5 7.194934193269356e-05 2016
5.25 6.196592198850229e-05 1640
5.5 4.262147808505442e-05 1056
5.75 2.933754270043913e-05 683
6 1.520489394410893e-05 350
6.25 9.197907758273706e-06 192
6.5 1.591179997107455e-06 44
6.75 1.120807918165478e-06 24
7 2.960881062020793e-11 1

0.25 4.570692715160784e-07 18
0.5 1.643182987040095e-06 62
0.75 1.788415778386656e-06 98
1 3.443130987653429e-06 210
1.25 5.451925398117068e-06 350
1.5 7.49542017212509e-06 450
1.75 1.164278828025846e-05 602
2 1.933785939298878e-05 762
2.25 2.40742745543278e-05 1142
2.5 2.35692545406163e-05 1250
2.75 2.674054451768034e-05 1458
3 3.422538117267356e-05 1814
3.25 4.263810824910227e-05 2178
3.5 5.38089727314656e-05 2498
3.75 6.210023784328802e-05 2622
4 7.588579360964576e-05 3191
4.25 8.300800195511436e-05 3044
4.5 7.918044980517818e-05 2736
4.75 6.876412576897584e-05 2276
5 7.103718680586146e-05 2016
5.25 6.313244435326231e-05 1640
5.5 4.600415626516392e-05 1056
5.75 2.903514384191826e-05 683
6 1.47413674604513e-05 350
6.25 9.344779957356984e-06 192
6.5 1.428554147082964e-06 44
6.75 1.178835025152516e-06 24
7 2.224639014829927e-10 1

0.25 3.216784716428327e-07 18
