#t    <phi>    <pi>    <phi^2>    <pi^2>    rms(phi)    rms(pi)
0    9.85508151674506e-25    -1.80299524142418e-24    4.21929617954954e-15    5.26807460723199e-13    6.4956109639891e-08    7.25815032031715e-07
0.5    -2.80629470681426e-17    -6.01625314444416e-15    1.70495141708666e-15    2.59464764395468e-13    4.12910573500687e-08    5.09376839280574e-07
1    1.82181850686557e-16    -5.75530880050124e-15    9.67173351826185e-16    1.18334631299426e-13    3.10994107954827e-08    3.43998010603879e-07
1.5    5.98853286018564e-17    6.32404242018325e-16    9.37222453076352e-16    4.64383022919502e-14    3.06140891270074e-08    2.15495480908418e-07
2    5.51320159979626e-16    1.19645610611562e-15    1.44231336211689e-15    1.62999412226596e-14    3.79778009120708e-08    1.27671223157999e-07
2.49999999999999    9.2855303815164e-16    -6.98233387009022e-16    1.84443457514428e-15    1.12522526041367e-14    4.2946880854659e-08    1.06076635524213e-07
2.99999999999998    -7.89178707873414e-16    9.82442549729689e-16    7.28500008168094e-16    1.60973458298637e-14    2.69907393038444e-08    1.26875316077887e-07
3.49999999999997    -3.27922961715367e-16    -7.09602418429164e-15    1.89407406696481e-16    5.11417433548069e-14    1.37625363467815e-08    2.26145403125526e-07
3.99999999999996    -9.07002059581304e-17    -6.93388642058875e-15    1.47689800396903e-16    4.53734110390644e-14    1.21527692480727e-08    2.13010354300124e-07
4.49999999999995    3.29753535293719e-16    -3.63358355156897e-15    1.48168664029081e-16    3.01220087660791e-14    1.21724551356364e-08    1.73556932348089e-07
4.99999999999994    -1.4894966859093e-16    2.57456970291375e-15    2.75378816311738e-16    1.30001002737126e-14    1.6594541762632e-08    1.14017982238385e-07
5.49999999999993    1.01858479603899e-15    1.98167655365937e-15    7.80263218486903e-16    4.23160159019745e-15    2.79331920568864e-08    6.50507616419473e-08
5.99999999999992    1.47996623397496e-15    -2.74219028317367e-15    3.58094162342372e-16    1.42739932057837e-14    1.89233760820412e-08    1.19473818076529e-07
6.49999999999991    -8.69096504630344e-16    7.9890501822343e-15    7.89365727892612e-17    2.81572207699304e-14    8.88462564148093e-09    1.67801134590712e-07
6.9999999999999    -9.25684463861038e-16    2.19021105713421e-15    1.05237668813256e-16    2.44066516144613e-14    1.02585412614687e-08    1.56226283366344e-07
7.49999999999988    -7.8772014107155e-16    2.31527120519871e-16    1.14923240672954e-16    1.78848098064724e-14    1.07202257752789e-08    1.33734101135322e-07
7.99999999999987    -1.27681818430595e-16    -7.11399712622899e-15    1.99246321446983e-16    8.11975190675978e-15    1.41154639118586e-08    9.01096660007112e-08
8.49999999999986    -4.21493169666931e-16    4.31181323994441e-15    2.92379606996629e-16    5.15278533569823e-15    1.70991112925973e-08    7.17829042021721e-08
8.99999999999985    1.73109208633164e-15    3.51689606868055e-15    9.76225554683225e-16    2.12380458335632e-15    3.12446084098236e-08    4.60847543484427e-08
9.49999999999984    -1.61157408443761e-16    -1.13347455187991e-14    1.71399419343427e-16    1.9596712226466e-14    1.30919601031865e-08    1.39988257459209e-07
9.99999999999983    1.23615006489925e-15    -6.10198838014853e-16    2.20673027211101e-16    1.60208388070637e-14    1.48550673916714e-08    1.26573452220692e-07
10.4999999999998    1.13861255777273e-15    4.50513861071612e-15    2.09437874000017e-16    1.15056992319495e-14    1.44719685599443e-08    1.07264622462159e-07
10.9999999999998    8.29517670766017e-16    1.02053880422229e-14    2.58573343685015e-16    6.60434175675071e-15    1.60802159091542e-08    8.12671013187416e-08
11.4999999999998    -1.54765948254973e-15    -9.69980152451622e-16    2.91828136571753e-16    6.60684521244358e-15    1.70829779772659e-08    8.12825024986533e-08
11.9999999999998    6.97969157668398e-16    5.5263545255756e-15    7.39229285401531e-16    5.36337182170222e-15    2.7188771310994e-08    7.32350450378928e-08
12.4999999999998    2.92837894946566e-15    -1.45725704033403e-16    1.28153480912085e-15    1.06236182317985e-14    3.57985308234967e-08    1.03070937862224e-07
12.9999999999998    -2.23959492899548e-15    1.60482486442464e-15    3.73365527220616e-16    3.61087750523136e-14    1.93226687396077e-08    1.90023090839807e-07
13.4999999999998    -1.37278591954827e-15    -1.60426065345203e-14    4.88518284008559e-16    7.11424348553973e-15    2.21024497286739e-08    8.43459749219811e-08
13.9999999999997    -1.1532796333562e-15    -1.49250331209981e-14    4.73313634013586e-16    7.18924756941425e-15    2.17557724297159e-08    8.47894307647718e-08
14.4999999999997    7.22109868481218e-16    -1.35320254436412e-14    1.10025653409451e-16    4.04269271300232e-14    1.04893113887162e-08    2.01064485004247e-07
14.9999999999997    -1.50889973241538e-15    6.28581338373381e-15    1.68278669213011e-16    1.80403070687406e-14    1.29722268409479e-08    1.34314210226396e-07
15.4999999999997    2.05292426640878e-15    6.38428044784652e-15    3.16219630287017e-15    6.40933540080441e-15    5.62334091343408e-08    8.00583249937467e-08
15.9999999999997    -2.82802515154204e-17    -1.64515642350082e-14    1.08647557833989e-16    1.03817374743344e-13    1.04234139241416e-08    3.2220703707918e-07
16.4999999999998    1.75439510158321e-15    -1.57526237190431e-15    1.28983819726129e-15    7.71276156865872e-15    3.59143174411165e-08    8.78223295560914e-08
16.9999999999999    1.66627956287023e-15    4.3028443699316e-15    1.02678061525118e-15    1.67674255925605e-14    3.20434176587201e-08    1.29489094492782e-07
17.4999999999999    1.27097159117033e-15    1.40840587276915e-14    7.87855248987066e-16    5.8122179873583e-14    2.80687593061586e-08    2.41085420284145e-07
18    -2.41032860820825e-15    -2.40024787039869e-15    1.81997353690237e-15    7.76229583039113e-15    4.26611478619875e-08    8.81038922544919e-08
18.5000000000001    7.34840220103981e-16    8.34308239035724e-15    2.27309642811776e-15    3.06532749937801e-14    4.76770010394714e-08    1.75080767058464e-07
19.0000000000002    4.08237942037108e-15    3.12315800935873e-17    8.08132916597556e-15    2.25655132925301e-14    8.98962133016488e-08    1.50218218910124e-07
19.5000000000002    -3.01330255090009e-15    -3.66502178575555e-16    3.28149749334779e-15    8.2870027121379e-14    5.72843564452616e-08    2.87871546217022e-07
20.0000000000003    -1.38355509865624e-15    -2.62729757202967e-14    2.42597825083286e-15    7.08040313387215e-14    4.92542206397874e-08    2.66090269154512e-07
20.5000000000004    -1.04719965639398e-15    -2.68731508030874e-14    2.17416185559388e-15    1.02479871057361e-13    4.66279085483563e-08    3.20124774201187e-07
21.0000000000005    1.7017743684582e-15    -1.74413472891756e-14    1.86756435538098e-16    2.58288950900834e-13    1.36658858307135e-08    5.0822136013831e-07
21.5000000000006    -2.59561717089858e-15    8.38981624177172e-15    5.61656743746674e-16    1.07440886577953e-13    2.36992983808945e-08    3.27781766695392e-07
22.0000000000006    2.61604265704297e-15    1.01793649805352e-14    1.74253962067121e-14    4.79188306781676e-14    1.32005288555846e-07    2.18903701837515e-07
22.5000000000007    1.62526549499881e-15    -2.29939515133867e-14    4.31933980698838e-16    6.65966225954452e-13    2.07830214525905e-08    8.16067537618334e-07
23.0000000000008    2.0527008507673e-15    1.87881408840208e-14    7.62229853386878e-15    1.10455072012339e-13    8.73057760624621e-08    3.32347817823946e-07
23.5000000000009    1.31267202001969e-15    2.71889600910152e-14    4.89249421283979e-15    3.72426040037077e-13    6.99463666879116e-08    6.10267187416361e-07
24.000000000001    2.9319898127661e-16    2.94210233704314e-14    2.69307104661926e-15    6.43863155182707e-13    5.18948075111496e-08    8.02410839397566e-07
24.500000000001    -3.31505972412768e-15    -1.12517010740849e-14    1.27833271492167e-14    2.26879355235887e-14    1.13063376692971e-07    1.50625149040884e-07
25.0000000000011    1.47240166631351e-16    1.25964285111011e-14    1.16892565320582e-14    2.22368817905762e-13    1.08116865160151e-07    4.71559983359235e-07
25.5000000000012    5.73763511185584e-15    4.51413643311019e-15    6.00363778411932e-14    6.96541279776277e-14    2.4502321898382e-07    2.63920685012804e-07
26.0000000000013    -4.21910101626493e-15    -1.1585175357132e-14    2.7786609270147e-14    1.81151697342231e-13    1.66693159038237e-07    4.25619192873431e-07
26.5000000000013    -1.16350039906574e-15    -4.41023838567661e-14    1.156069179467e-14    1.31587684259452e-12    1.07520657525287e-07    1.14711675194573e-06
27.0000000000014    -1.20703512361921e-15    -4.06559720956805e-14    9.57606485219927e-15    1.57298472925239e-12    9.78573699431947e-08    1.25418687971625e-06
27.5000000000015    2.26717950281677e-15    -2.54478491110454e-14    2.84887809575779e-15    1.7587258037659e-12    5.33748826299204e-08    1.32616959841715e-06
28.0000000000016    -3.83421820593185e-15    9.94787127289052e-15    5.02775770908754e-15    7.70146420961728e-13    7.09066831059494e-08    8.77579865859357e-07
28.5000000000017    2.60358643469402e-15    1.22961306403718e-14    1.18457667063995e-13    4.03419810388355e-13    3.44176796231233e-07    6.35153375483713e-07
29.0000000000017    -1.81414300089076e-15    -3.20263110836213e-14    9.78214900431004e-15    4.73383696011279e-12    9.89047471272741e-08    2.17573825634261e-06
29.5000000000018    5.1004941623222e-15    -2.01808033356233e-14    4.46077333444468e-14    2.35134656527102e-12    2.11205429249455e-07    1.53341010994157e-06
30.0000000000019    5.07916582949015e-15    -1.48952648771619e-15    2.06294910274628e-14    5.46259359582843e-12    1.43629701063056e-07    2.33721920149318e-06
30.500000000002    2.91915605262278e-15    2.57473658308682e-14    7.52398388247012e-15    6.443029476129e-12    8.67409008626848e-08    2.53831232832546e-06
31.000000000002    -4.53967073554559e-15    -6.34106818125008e-15    9.73404186972329e-14    2.38189486433751e-13    3.11994260679957e-07    4.88046602727394e-07
31.5000000000021    2.00224762148484e-15    1.72464480770593e-14    7.25410584652255e-14    1.83238257965597e-12    2.69334473220985e-07    1.35365526617967e-06
32.0000000000022    1.11602668067763e-14    2.14001895771794e-14    4.96453179248688e-13    2.22616892251905e-13    7.04594336656695e-07    4.71822945872606e-07
32.5000000000021    -7.12953515439642e-15    -9.56621644205725e-14    2.37324406163125e-13    2.92342556414727e-13    4.87159528453591e-07    5.40687115081096e-07
33.000000000002    7.67937050975088e-15    -1.32577080803098e-13    4.65058711822947e-14    1.74049630207129e-11    2.1565219957676e-07    4.17192557708223e-06
33.5000000000019    6.65224193382567e-15    -1.04482114715909e-13    3.3858428850246e-14    1.91246481086708e-11    1.84006600018168e-07    4.37317368837218e-06
34.0000000000018    7.3195851343226e-15    -1.16889860988366e-14    5.23730544113191e-14    1.22093861358559e-11    2.28851599101512e-07    3.49419320242254e-06
34.5000000000017    -7.71457470068178e-15    7.46182268393901e-15    5.82815807453238e-14    6.08462852559859e-12    2.41415783960626e-07    2.46670398013191e-06
35.0000000000016    2.16007454438555e-15    2.11263875430682e-14    9.04038101261542e-13    3.66256218973582e-12    9.50809182360762e-07    1.91378216883109e-06
35.5000000000015    -9.24053865609474e-15    -6.40491316801246e-14    1.79781769482399e-13    3.5889464055824e-11    4.24006803580319e-07    5.990781589728e-06
36.0000000000014    1.71408362819197e-14    -8.97983434009257e-14    2.41078636820854e-13    3.51291000452303e-11    4.90997593498027e-07    5.9269806854106e-06
36.5000000000013    2.18311146790736e-14    -2.0889818989928e-14    6.01545183335819e-14    6.4456059363706e-11    2.45264180698245e-07    8.02845311150947e-06
37.0000000000012    1.82477589728952e-14    6.8166579625431e-14    1.30472311072803e-14    6.1001701987419e-11    1.14224476830844e-07    7.81035863372604e-06
37.5000000000011    -1.3060302015084e-14    7.18139397400537e-14    7.79275138638142e-13    4.33422870362402e-12    8.82765619311345e-07    2.08188104934552e-06
38.000000000001    2.01275670716972e-14    3.21940477972475e-14    4.89676932850227e-13    1.65359463231061e-11    6.99769199701035e-07    4.06644148157896e-06
38.5000000000009    3.31619076849394e-14    1.05757831380635e-14    4.41515506549398e-12    7.01356375773363e-13    2.10122703806466e-06    8.3747022381298e-07
39.0000000000008    -1.93286118063461e-14    -1.11384005785338e-13    2.02873722123324e-12    6.28945602471698e-12    1.42433746746803e-06    2.50787878987741e-06
39.5000000000007    -3.3756959379037e-15    -2.11446129346038e-13    1.15578130575481e-13    1.95766968347779e-10    3.3996783756038e-07    1.39916749657708e-05
40.0000000000006    -1.8139032310407e-14    -1.62068431671396e-13    6.34685553879044e-14    2.04292986863513e-10    2.519296635728e-07    1.42931097688191e-05
