1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
20.5061 3.483471035563287e-20 0 42066
20.8596 3.625570481065731e-20 0 43490
21.2132 3.785461575193976e-20 0 45702
21.5667 3.853791631596509e-20 0 46634
21.9203 4.025967832035301e-20 0 48554
22.2738 4.062950123522803e-20 0 48870
22.6274 4.265105679007803e-20 0 50963
22.9809 4.180432959063589e-20 0 51576
23.3345 3.949106827860639e-20 0 49316
23.6881 3.902180682388527e-20 0 49344
24.0416 3.629653507716644e-20 0 47192
24.3952 3.667079040571478e-20 0 47576
24.7487 3.426041155377942e-20 0 45348
25.1023 3.304545865733908e-20 0 44060
25.4558 3.271455895906909e-20 0 43872
25.8094 3.091481516706472e-20 0 41756
26.1629 2.987713462684825e-20 0 41528
26.5165 2.870682556070124e-20 0 39300
26.87 2.785453779897195e-20 0 38276
27.2236 2.669674320693485e-20 0 36900
27.5771 2.496732294524268e-20 0 34724
27.9307 2.387134913995644e-20 0 33960
28.2842 2.295745375893324e-20 0 32144
28.6378 2.176202223715757e-20 0 30704
28.9913 2.03089879701237e-20 0 28896
29.3449 1.878850611402013e-20 0 26924
29.6985 1.817112298748686e-20 0 25656
30.052 1.630776625739804e-20 0 23228
30.4056 1.535038480918753e-20 0 21816
30.7591 1.35731744779722e-20 0 19472
31.1127 1.240558586846707e-20 0 17696
31.4662 1.071396708502557e-20 0 15588
31.8198 9.263392206702222e-21 0 13760
32.1733 7.866901000768485e-21 0 11565
32.5269 6.659541769380871e-21 0 10016
32.8804 5.74852036149387e-21 0 8652
33.234 5.03120663402341e-21 0 7652
33.5875 4.32026303408231e-21 0 6542
33.9411 3.537053936595639e-21 0 5478
34.2946 3.239975324626535e-21 0 4886
34.6482 2.688105224441191e-21 0 4068
35.0017 2.212935921997839e-21 0 3326
35.3553 1.803722789336219e-21 0 2696
35.7089 1.509103262383141e-21 0 2304
36.0624 1.306314425099203e-21 0 1934
36.416 9.282347559967222e-22 0 1344
36.7695 5.812532900588433e-22 0 848
37.1231 6.337320123731027e-22 0 888
37.4766 3.992520585935963e-22 0 584
37.8302 2.112137171866108e-22 0 344
38.1837 7.535698120371303e-23 0 102
38.5373 7.544800342703901e-23 0 104
38.8908 1.164010095532347e-23 0 24
39.2444 4.183967684001573e-25 0 1

0.353553 0.6351780861484559 4.606343869979245e-17 18
0.707106 3.031031617045909 6.908330129021776e-16 62
1.06066 6.234815144860964 3.999651509699869e-15 98
1.41421 7.169554180133071 1.547209256777088e-14 210
1.76777 12.33087241024934 4.462673047355155e-14 350
2.12132 14.31210564278692 8.934303005327378e-14 450
2.47487 24.07505423862391 1.835417327105146e-13 602
2.82842 25.74709650553815 3.158776556644137e-13 762
3.18198 42.04601187871316 6.196743925938104e-13 1142
3.53553 45.31614701230129 7.881653384201956e-13 1250
3.88908 67.81360071431443 1.130024718765422e-12 1458
4.24264 80.26550203136486 1.506859719762378e-12 1814
4.59619 103.1910834054232 1.965090594237941e-12 2178
4.94974 126.3865403006408 2.34213746912855e-12 2498
5.3033 140.1626699816063 2.379265108454102e-12 2622
5.65685 88.36695451428045 2.964039040565141e-12 3338
6.0104 2.201633261600461e-11 2.875452647671486e-12 3722
6.36395 1.900401957690271e-11 2.835699789824529e-12 4170
6.71751 1.477880448269692e-11 2.609890875449171e-12 4358
7.07106 1.330743804358145e-11 2.451314845894869e-12 5034
7.42461 1.186245911710352e-11 2.272054245416393e-12 5714
7.77817 9.75175441672796e-12 1.815972491755358e-12 5982
8.13172 8.845910649030758e-12 1.541097082093244e-12 6602
