1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
8.75 2.127154177788426e-33 7.961254388456634e-32 1220
9 1.337557880086822e-33 6.184071028068999e-32 782
9.25 8.072821343441107e-34 3.328910051996615e-32 432
9.5 6.545440198956157e-34 2.706724395687387e-32 350
9.75 3.538923593678762e-34 1.474466201047557e-32 168
10 1.61458781276685e-34 5.658845593909336e-33 56
10.25 9.354765252379293e-36 1.441527297286569e-33 6
10.5 2.64546696751415e-38 1.53781112725538e-35 1

0.25 5.4128949352514e-20 5.682425694499312e-19 18
0.5 5.162597163771783e-19 4.111819785240404e-18 62
0.75 1.007210546230664e-18 5.391999301740688e-18 98
1 3.261455794859206e-18 2.950361910542023e-17 210
1.25 6.393263929756034e-18 9.148831503891205e-17 350
1.5 9.316524925499104e-18 1.346797219612168e-16 450
1.75 1.378632522837228e-17 8.643957321707372e-17 602
2 1.935787272283762e-17 1.326654404366314e-16 762
2.25 2.970266341626992e-17 2.515240189606693e-16 1142
2.5 3.0358197235368e-17 3.13789387819506e-16 1250
2.75 3.712448661954e-17 4.034945562381158e-16 1458
3 4.784368477427805e-17 5.894211389396312e-16 1814
3.25 6.443316621443348e-17 7.762525707237663e-16 2178
3.5 7.120927365683165e-17 1.084186104209053e-15 2498
3.75 7.706981195111335e-17 1.245819900631019e-15 2622
4 4.799249439188538e-17 8.259288148382669e-16 3338
4.25 1.789688803980671e-27 3.717752481547826e-26 3722
4.5 9.502285030216273e-28 1.256503736264214e-26 4170
4.75 3.834653926604414e-28 5.40906613888424e-27 4358
5 1.721473856986247e-28 2.973383052390983e-27 5034
5.25 6.48919614666119e-29 1.370318836027661e-27 5714
5.5 2.761916970777486e-29 6.281177008172982e-28 5982
5.75 1.710663755494519e-29 4.645058932270992e-28 6602
6 1.493720062041647e-29 3.770580881699679e-28 6923
6.25 1.151212601783816e-29 2.857821236478296e-28 7032
6.5 5.557790813266605e-30 1.723023879663231e-28 6632
6.75 1.959258604985353e-30 6.939526523378012e-29 5988
7 8.326391346742398e-31 2.136744443165714e-29 5744
7.25 3.509049867583349e-31 8.077605143761581e-30 5048
7.5 1.566308871320958e-31 3.429457903283491e-30 4452
7.75 6.360770156317804e-32 1.407218343158493e-30 3920
8 5.202831784379823e-33 1.566863994784944e-31 3096
8.25 3.257226466730672e-33 1.250264852879489e-31 2552
8.5 2.323371727212596e-33 9.1370105631258e-32 1755
8.75 1.530135609944841e-33 7.028135471084642e-32 1220
9 1.083588148093861e-33 4.762865910267507e-32 782
9.25 6.341254823014607e-34 2.417684612637942e-32 432
9.5 5.189887191361895e-34 2.170492524007486e-32 350
9.75 2.620949301422225e-34 9.860318652742078e-33 168
10 1.246112295391446e-34 3.959493766316603e-33 56
10.25 3.18814847380688e-35 5.105855392956247e-34 6
10.5 4.334333079575184e-38 3.537185550479647e-37 1

0.25 2.536646364729859e-19 2.695326195154205e-20 18
0.5 6.504721849042588e-19 6.06330570360617e-19 62
0.75 1.628870327025133e-18 1.542651029767529e-18 98
1 5.623589666524699e-18 4.615215742338025e-18 210
1.25 6.068518795748926e-18 3.04808069293615e-17 350
1.5 2.250729272684096e-17 4.818856794555463e-17 450
1.75 1.432233162429465e-17 3.627212270909867e-17 602
2 1.821975082855829e-17 6.12096604678038e-17 762
2.25 2.730358383329997e-17 1.184448878282819e-16 1142
2.5 2.735428199752816e-17 1.504771885080201e-16 1250
2.75 3.178121687277515e-17 2.031797130411924e-16 1458
3 3.9006069139099e-17 3.125793006197595e-16 1814
3.25 4.989495887617992e-17 4.3565513720963e-16 2178
3.5 5.840187660642011e-17 5.714647916717224e-16 2498
3.75 5.903691498249151e-17 7.021935140078842e-16 2622
4 3.718675971683733e-17 4.608136809049642e-16 3338
4.25 1.216139730676708e-26 9.524214877790919e-26 3722
4.5 5.225750889164531e-27 5.990992194050267e-26 4170
4.75 1.660503139265317e-27 3.417761829357266e-26 4358
5 5.709560685348316e-28 1.859245962445469e-26 5034
5.25 1.256034266620279e-28 6.372210209217794e-27 5714
5.5 3.344345434711225e-29 1.331460531959539e-27 5982
5.75 1.836648712271711e-29 3.569582660169006e-28 6602
6 1.434434758856986e-29 2.595498228584963e-28 6923
6.25 1.057934483268242e-29 2.06604685012729e-28 7032
6.5 5.914990481816252e-30 1.080744670472562e-28 6632
6.75 2.102604830690514e-30 4.010435657726952e-29 5988
7 3.824358422125799e-31 1.193007632598826e-29 5744
7.25 6.896106761953129e-32 2.927933096234797e-30 5048
7.5 2.546861610039179e-32 1.041894983576238e-30 4452
7.75 9.485024871678966e-33 3.231715612467936e-31 3920
8 3.335194492147501e-33 1.1116139401747e-31 3096
8.25 2.73468690953382e-33 9.563132497073134e-32 2552
8.5 1.938388171244575e-33 6.907501375245084e-32 1755
8.75 1.373388455963902e-33 4.818330480603276e-32 1220
9 8.705425675547811e-34 3.78970101249137e-32 782
9.25 4.576846153097047e-34 2.126685393820787e-32 432
9.5 3.926535104819726e-34 1.867225749507865e-32 350
9.75 2.023949675728077e-34 9.006988403380385e-33 168
10 6.861366214782946e-35 3.492861718916002e-33 56
10.25 1.90522548309013e-35 4.283781774479364e-34 6
10.5 3.428525189898339e-39 3.911401471793658e-38 1

0.25 7.513491645791382e-21 6.067246141769348e-19 18
0.5 4.427823198352845e-20 3.358487864276093e-18 62
0.75 2.507230414923492e-19 4.693787345052095e-18 98
1 7.563562129099389e-19 1.768213745765185e-17 210
1.25 1.857588397122203e-18 4.445926531099694e-17 350
1.5 1.288774925814246e-17 7.539664909798071e-17 450
1.75 7.12670085130253e-18 3.664805396304851e-17 602
2 8.120173684987519e-18 6.877234877924696e-17 762
2.25 1.395674073953501e-17 1.162473970899416e-16 1142
2.5 1.472893381278457e-17 1.40971646333875e-16 1250
2.75 1.702432221639326e-17 1.909678228640004e-16 1458
3 2.218919460557907e-17 2.763931492643294e-16 1814
3.25 2.897054942532025e-17 3.765248003559996e-16 2178
3.5 3.445985957789752e-17 4.881100475770892e-16 2498
3.75 3.641683502384058e-17 5.726718081163888e-16 2622
4 2.342733676100033e-17 3.675416061926183e-16 3338
4.25 2.537026961467727e-26 4.22156363150236e-25 3722
4.5 7.8347094105617e-27 2.975244674298155e-25 4170
4.75 3.023483611614384e-27 1.777015046318495e-25 4358
5 1.358629805722586e-27 1.02832385642129e-25 5034
5.25 5.483473630774153e-28 3.560931858671959e-26 5714
5.5 1.541728578756183e-28 6.375685220388512e-27 5982
5.75 2.833564704007676e-29 6.689726915214129e-28 6602
6 1.119417343322126e-29 2.525818916322435e-28 6923
6.25 8.287275954325209e-30 1.946808799955134e-28 7032
6.5 4.869550213267147e-30 1.112204143013017e-28 6632
6.75 2.122950216881185e-30 3.65664139083249e-29 5988
7 7.270199268755432e-31 6.750384299474481e-30 5744
7.25 2.469957324930378e-31 1.224871133792031e-30 5048
7.5 9.71753022828426e-32 5.387035127913161e-31 4452
7.75 3.256473820863e-32 2.27953393711396e-31 3920
8 3.776835545641408e-33 9.848950480213025e-32 3096
8.25 2.198257512457088e-33 8.116641658671636e-32 2552
8.5 1.644224860968546e-33 6.177359773863268e-32 1755
8.75 1.085995414482385e-33 4.405820057957038e-32 1220
9 7.491825901963613e-34 3.297604350840636e-32 782
9.25 4.227155146812735e-34 1.632179432631426e-32 432
9.5 3.615589469144512e-34 1.387755971893274e-32 350
9.75 1.68472983648785e-34 8.361820175011676e-33 168
10 4.850010401934562e-35 3.17923171342309e-33 56
10.25 4.847166449879913e-36 7.135249103864889e-34 6
10.5 1.18897867387956e-37 7.28971042247142e-36 1

0.25 1.574002536145605e-19 1.224238339948995e-20 18
0.5 2.243788130325449e-19 3.538007358857582e-19 62
0.75 9.285246150773176e-19 6.882017852604016e-19 98
1 2.701667811166384e-18 2.944201419039542e-18 210
1.25 2.412998144790346e-18 1.591644408450106e-17 350
1.5 2.831748077070785e-17 3.065962109220367e-17 450
1.75 7.85236830493795e-18 1.892403988824771e-17 602
2 1.00309985199211e-17 3.129335867233437e-17 762
2.25 1.472841260029743e-17 6.102580243439004e-17 1142
2.5 1.395774575581909e-17 8.250996597497535e-17 1250
2.75 1.619717412585093e-17 1.115867224345088e-16 1458
3 2.002739532159165e-17 1.693057605630674e-16 1814
3.25 2.480215663531839e-17 2.437990861320342e-16 2178
3.5 2.901604380829112e-17 3.206232105476845e-16 2498
3.75 3.238445636808068e-17 3.569603533641009e-16 2622
4 2.005059547795516e-17 2.381313700695496e-16 3338
4.25 1.795002067572024e-25 3.468802089525975e-24 3722
4.5 5.836103257864522e-26 2.268286239163762e-24 4170
4.75 2.746812719687083e-26 1.065379266291075e-24 4358
5 1.237447207854457e-26 4.614844764442064e-25 5034
5.25 4.061700647604089e-27 1.186868242202171e-25 5714
5.5 7.412004291054801e-28 1.484802549876968e-26 5982
5.75 5.638829766326258e-29 8.283621266439539e-28 6602
6 9.972117612071603e-30 2.01943885018541e-28 6923
6.25 7.158739543479324e-30 1.558116117629048e-28 7032
6.5 3.764035561936804e-30 9.182033741343333e-29 6632
6.75 1.212216017111488e-30 3.750809012018242e-29 5988
7 2.336546600940116e-31 8.327750141432236e-30 5744
7.25 3.760689909120956e-32 1.467023792895174e-30 5048
7.5 1.385972106659448e-32 5.074985773551158e-31 4452
7.75 5.411556366399548e-33 1.920745466552965e-31 3920
8 2.421033778871563e-33 8.166440285825878e-32 3096
8.25 2.070450272466176e-33 6.856968470311961e-32 2552
8.5 1.538874662043975e-33 5.635836333787723e-32 1755
8.75 9.512438649950983e-34 3.930254158258899e-32 1220
9 6.598058222135422e-34 3.089266029358185e-32 782
9.25 3.338358247075142e-34 1.614513875335082e-32 432
9.5 2.98038455041101e-34 1.381021881778089e-32 350
9.75 1.433067781381198e-34 6.779595615058192e-33 168
10 6.363613021278923e-35 2.270894421943108e-33 56
10.25 5.857295984577016e-36 4.314468535375102e-34 6
10.5 1.581466766847378e-37 2.935727881606283e-37 1

0.25 1.288833250281001e-19 2.047096080900951e-19 18
0.5 7.643021623845607e-19 1.932577220004383e-18 62
0.75 1.243088819057458e-18 2.978835986649234e-18 98
1 2.374575775865975e-18 9.27199827969061e-18 210
1.25 2.958655365504364e-18 2.378795510303517e-17 350
1.5 2.374011132033676e-17 3.30824949164479e-17 450
1.75 5.134908649988867e-18 2.971297824705435e-17 602
2 5.65092579061935e-18 4.823154800326165e-17 762
2.25 8.625990471542925e-18 8.477304753398827e-17 1142
2.5 8.523288888800067e-18 9.451323964967522e-17 1250
2.75 1.00607395459086e-17 1.126458148204844e-16 1458
3 1.269868903415482e-17 1.601317761826784e-16 1814
3.25 1.685033893639018e-17 2.150255793817714e-16 2178
3.5 2.048687312381964e-17 2.726685735665509e-16 2498
3.75 2.112985417579523e-17 3.27834282206672e-16 2622
4 1.334045410961043e-17 2.15269663701327e-16 3338
4.25 3.602454290128087e-25 2.289952704519338e-23 3722
4.5 3.448912817895069e-25 1.266182123271358e-23 4170
4.75 3.018288093837165e-25 5.730475707227618e-24 4358
5 2.094632533965902e-25 2.651485874023858e-24 5034
5.25 8.901459074849963e-26 6.350084113585547e-25 5714
5.5 1.716616881880413e-26 7.867224905287098e-26 5982
5.75 8.731115715429207e-28 2.376506376241711e-27 6602
6 1.18830399518383e-29 1.886498576543385e-28 6923
6.25 6.746137957926991e-30 1.447430775301575e-28 7032
6.5 3.958834175489394e-30 7.711181033715589e-29 6632
6.75 1.51450068371326e-30 2.949999670974738e-29 5988
7 3.505914524568988e-31 7.330697075945523e-30 5744
7.25 8.190132259534842e-32 1.683104329144619e-30 5048
7.5 3.402922865263383e-32 7.639262203379633e-31 4452
7.75 1.179492735180394e-32 3.22893184734277e-31 3920
8 2.174566115615423e-33 8.454526551279328e-32 3096
8.25 1.684108759434316e-33 7.077343109588942e-32 2552
8.5 1.226188700715575e-33 5.539040581491762e-32 1755
8.75 8.100782421404053e-34 3.749346976173659e-32 1220
9 6.174149368100402e-34 2.898330060583962e-32 782
9.25 3.354586072031848e-34 1.37591469618031e-32 432
9.5 2.599249512496288e-34 1.318081631289526e-32 350
9.75 1.373456708447054e-34 6.233319029070529e-33 168
10 5.363667832063398e-35 2.090419031234361e-33 56
10.25 8.027410294099082e-36 1.931674980410086e-34 6
10.5 2.194256121534937e-37 1.598307186608492e-38 1

0.25 3.391299471804231e-19 2.700550759186005e-18 18
0.5 1.62537540036174e-18 1.415606224731313e-17 62
0.75 2.942849866642637e-18 2.184873847385861e-17 98
1 3.784126186048597e-18 3.448815121306699e-17 210
1.25 3.257368186552662e-18 3.716525143190094e-17 350
1.5 4.234651566527397e-17 4.536440976392068e-17 450
1.75 6.484214816519422e-18 4.928346030425007e-17 602
2 1.428873728491859e-17 7.923202221866343e-17 762
2.25 3.284827145127739e-17 2.35825818754065e-16 1142
2.5 2.47728527281193e-17 4.648869958995798e-16 1250
2.75 1.138733190931307e-17 4.4761429869186e-16 1458
3 1.32320002757148e-17 2.193899022625174e-16 1814
3.25 1.625088501731554e-17 1.522783260584121e-16 2178
3.5 1.8365596929935e-17 1.94422724359187e-16 2498
3.75 1.92411434448352e-17 2.287002592861967e-16 2622
4 1.192831787590829e-17 1.529876136821577e-16 3338
4.25 7.609389226300936e-24 1.888917861188113e-22 3722
4.5 5.212523230151662e-24 1.156807968464895e-22 4170
4.75 3.257518765275087e-24 6.239897861451208e-23 4358
5 1.732268222338714e-24 3.014737303553574e-23 5034
5.25 6.196637233729418e-25 1.04565624446626e-23 5714
5.5 8.086555357195302e-26 1.425067143286952e-24 5982
5.75 2.610972624432302e-27 4.832634248855957e-26 6602
6 1.337574269753967e-29 2.764968650716894e-28 6923
6.25 5.852023647793253e-30 1.24841027390663e-28 7032
6.5 3.110062794082507e-30 7.323468748697027e-29 6632
6.75 1.217926193877541e-30 2.788783486590228e-29 5988
7 2.895205970697917e-31 5.549043341163897e-30 5744
7.25 6.169251424086026e-32 1.066355967297467e-30 5048
7.5 2.107339760233125e-32 4.60206714226607e-31 4452
7.75 6.922766314677053e-33 1.757868846529078e-31 3920
8 1.885183633016513e-33 6.718894304919136e-32 3096
8.25 1.550213240730242e-33 5.781068315773807e-32 2552
8.5 1.199054164209693e-33 4.359372795106843e-32 1755
8.75 7.878457946610417e-34 2.874143791230004e-32 1220
9 5.349787066239853e-34 2.39408944575101e-32 782
9.25 2.789854848753844e-34 1.183089332505206e-32 432
9.5 2.67321363338296e-34 1.020953740071103e-32 350
9.75 1.355808356529389e-34 5.95585001542062e-33 168
10 3.482013878959982e-35 2.111589853407052e-33 56
10.25 6.224474194357603e-36 2.843212059123717e-34 6
10.5 8.207534812042976e-37 7.150121734112124e-39 1

0.25 1.003538952285668e-16 1.919804583385185e-16 18
0.5 4.787428179295672e-16 1.156473540144347e-15 62
0.75 6.81045709340115e-16 2.127243603388709e-15 98
1 9.815635524616685e-16 4.060392210633134e-15 210
1.25 8.720200195007544e-16 5.628074348999348e-15 350
1.5 6.408125715913064e-16 6.479892654418176e-15 450
1.75 3.584460864314951e-16 8.555920988692477e-15 602
2 1.069732307383586e-16 1.088222019848891e-14 762
2.25 1.111580686515082e-16 1.384585063518614e-14 1142
2.5 6.074309586031379e-16 4.669119912336818e-15 1250
2.75 4.039084492122285e-16 4.232132388244623e-16 1458
3 5.482183255052043e-17 8.329270086383018e-16 1814
3.25 1.189746537262553e-17 2.542809849454043e-16 2178
3.5 1.315809439758359e-17 1.823251431952898e-16 2498
3.75 1.404085283638141e-17 2.083423662071203e-16 2622
4 8.466877720487129e-18 1.428578834438578e-16 3338
4.25 5.05021923686466e-23 6.967676478396746e-22 3722
4.5 4.407282266385301e-23 3.107894277157928e-22 4170
4.75 2.715732065856421e-23 1.328698546146205e-22 4358
5 1.584192976544497e-23 7.273078841581097e-23 5034
5.25 5.911527096003409e-24 2.425677901483061e-23 5714
5.5 7.855258230197168e-25 3.423810232033034e-24 5982
5.75 2.164143067602163e-26 1.069867991053357e-25 6602
6 9.771829031543398e-29 4.049663376911399e-28 6923
6.25 1.465016738951691e-29 1.451711563625881e-28 7032
6.5 3.940715982096559e-30 7.250027785963319e-29 6632
6.75 1.006821848539938e-30 2.826863006524073e-29 5988
7 1.552282291828053e-31 5.868990052724483e-30 5744
7.25 2.452098453045063e-32 1.122651494436405e-30 5048
7.5 1.083299453460234e-32 4.462435489846954e-31 4452
7.75 4.131836091457342e-33 1.751594838015311e-31 3920
8 1.628379330562558e-33 6.29613676593913e-32 3096
8.25 1.405877035344471e-33 5.299228820337367e-32 2552
8.5 1.031981040285727e-33 4.034565784165998e-32 1755
8.75 6.622595534838551e-34 2.84807261701768e-32 1220
9 5.073539094819818e-34 2.117421145422461e-32 782
9.25 2.436793914593872e-34 1.134317282099482e-32 432
9.5 2.241513936091146e-34 1.007832831919008e-32 350
9.75 1.104562668778934e-34 5.937810979437834e-33 168
10 3.22172064120937e-35 1.651801220635166e-33 56
10.25 3.604578062588023e-36 4.8837582499878e-34 6
10.5 2.239123241303977e-38 1.487544898892235e-35 1

0.25 1.673961158202132e-15 1.784153398064292e-14 18
0.5 9.081463666334552e-15 9.664314193924887e-14 62
0.75 1.428742323305657e-14 1.690395781018642e-13 98
1 2.06595929223648e-14 3.085117298645794e-13 210
1.25 1.759620709938582e-14 4.14544567569387e-13 350
1.5 1.039335062743016e-14 4.756918065425087e-13 450
1.75 5.082537383913105e-15 6.634212232863065e-13 602
2 1.601022558361351e-15 9.820981386958434e-13 762
2.25 1.474846964574933e-15 2.134716553573782e-12 1142
2.5 1.356413662248718e-14 2.537185680874929e-12 1250
2.75 3.647080288502029e-14 1.360666357659877e-12 1458
3 1.995723144478145e-14 2.984892030548914e-13 1814
3.25 2.030481964155722e-15 1.747957394171576e-14 2178
3.5 5.43630829100915e-17 4.048786180063519e-16 2498
3.75 1.293803788283401e-17 1.60657112260607e-16 2622
4 7.767668104369412e-18 1.077614925159024e-16 3338
4.25 1.663610596034016e-21 1.251646679893465e-20 3722
4.5 1.163178445474759e-21 6.151708454256489e-21 4170
4.75 7.037368651977231e-22 2.794522869941002e-21 4358
5 3.804765660026836e-22 1.484110652910398e-21 5034
5.25 1.28280773382236e-22 4.993500005139242e-22 5714
5.5 2.391542856200658e-23 7.359460632625747e-23 5982
5.75 2.775918089754519e-24 4.35607728067981e-24 6602
6 3.049319171633782e-25 5.082989608768707e-25 6923
6.25 1.862327237172225e-26 5.210687786255488e-26 7032
6.5 4.92148525452146e-28 4.165474295131117e-27 6632
6.75 1.652729262802702e-29 4.66656218131577e-28 5988
7 1.662561895590017e-30 5.251944387458538e-29 5744
7.25 3.36149848900454e-31 8.659603458801246e-30 5048
7.5 1.058621891881244e-31 2.699581322963186e-30 4452
7.75 2.84898332801607e-32 7.002872761906917e-31 3920
8 4.868308613706172e-33 1.504051706223571e-31 3096
