1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
0.5 3.813819677522104e-18 1.367383809052885e-16 62
0.75 7.817845756323978e-18 4.35090861483884e-16 98
1 1.370077922255946e-17 1.09850802286498e-15 210
1.25 2.054465727433183e-17 2.947077872974334e-15 350
1.5 1.603076379105992e-17 4.089453194110897e-15 450
1.75 2.07581039406797e-17 5.246729169648027e-15 602
2 3.650115074571637e-17 8.433933300194685e-15 762
2.25 1.007719678372415e-16 1.126958674043932e-14 1142
2.5 1.699927053477759e-16 1.116648444130877e-14 1250
2.75 2.807575630402948e-16 1.065846747684395e-14 1458
3 4.522484329850368e-16 1.106397503099755e-14 1814
3.25 6.041445836791752e-16 1.159232005317597e-14 2178
3.5 6.73274924239866e-16 1.266764397352108e-14 2498
3.75 7.221178775820119e-16 1.523903359383383e-14 2622
4 4.469977354008603e-16 1.041863331680147e-14 3338
4.25 2.522177978243138e-28 1.186729537198429e-26 3722
4.5 2.282216568824997e-28 1.162294934723133e-26 4170
4.75 2.050027104305807e-28 1.014476019723831e-26 4358
5 1.865340766980186e-28 9.567824902471286e-27 5034
5.25 1.706745417431268e-28 9.230096437155541e-27 5714
5.5 1.460442815145584e-28 7.797478595172566e-27 5982
5.75 1.244594129360934e-28 7.0312044408196e-27 6602
6 1.052738307924269e-28 5.839859536667389e-27 6923
6.25 7.689656387008964e-29 4.553087226501797e-27 7032
6.5 5.031595487315191e-29 2.789915035610287e-27 6632
6.75 2.886362947199434e-29 1.700023514183988e-27 5988
7 1.647430721616295e-29 1.061894381583782e-27 5744
7.25 7.297742743618345e-30 5.31091940193763e-28 5048
7.5 2.788818266474288e-30 2.201418265045329e-28 4452
7.75 6.397786120823204e-31 5.183303697285392e-29 3920
8 1.134945494993603e-32 9.203118615374349e-31 3096
8.25 2.539237286876937e-41 9.107326715565537e-40 2552
8.5 1.320338790720622e-41 3.765601404133343e-40 1755
8.75 6.331586432559042e-42 1.659939919492392e-40 1220
9 2.94408852853769e-42 8.018657239195198e-41 782
9.25 1.299466579697086e-42 3.820250902661519e-41 432
9.5 7.016787896824078e-43 2.199224846939018e-41 350
9.75 2.807681615909285e-43 7.024797801202815e-42 168
10 6.033890607257536e-44 2.687720659919936e-42 56
10.25 7.607933584726662e-45 2.661266832815032e-43 6
10.5 9.743408285473618e-46 1.17010370555796e-44 1

0.25 3.616263976822584e-18 1.364019005169784e-17 18
0.5 2.844323339030547e-17 1.713780379556977e-16 62
0.75 7.712002048539792e-17 7.798592250823905e-16 98
1 1.54745751772814e-16 2.664920075505728e-15 210
1.25 2.700871029545813e-16 9.058797823914017e-15 350
1.5 1.891111941036467e-16 1.271628270771399e-14 450
1.75 9.298704821365342e-17 1.335110348641256e-14 602
2 2.60096188493695e-17 1.145296223763129e-14 762
2.25 1.601804458638237e-17 6.077425535598576e-15 1142
2.5 2.885346788373719e-17 5.282972153523261e-15 1250
2.75 2.484683033378292e-17 9.407770771550315e-15 1458
3 3.721524081979843e-17 1.039940845167303e-14 1814
3.25 7.713579707662142e-17 8.681915359291582e-15 2178
3.5 8.138105429722248e-17 1.473196389976946e-14 2498
3.75 6.278876288167674e-17 2.362511923793357e-14 2622
4 3.311843109912095e-17 1.689497785197176e-14 3338
4.25 2.733546362846168e-28 3.626382611900297e-26 3722
4.5 2.351397677010062e-28 2.853075855063592e-26 4170
4.75 1.866252575101079e-28 2.284538635103559e-26 4358
5 1.638445810173327e-28 1.871163658475922e-26 5034
5.25 1.417687790363768e-28 1.590174689743025e-26 5714
5.5 1.154071831778336e-28 1.364564351072089e-26 5982
5.75 1.037351570129332e-28 1.312421338564951e-26 6602
6 9.550116376333058e-29 1.190833891463706e-26 6923
6.25 7.897321206291238e-29 9.952502688265341e-27 7032
6.5 5.755185403936554e-29 7.27246307805595e-27 6632
6.75 3.900605615914821e-29 4.937132128423323e-27 5988
7 2.555766093972151e-29 3.360654170559474e-27 5744
7.25 1.297093512223587e-29 1.780873169207199e-27 5048
7.5 5.101050733225544e-30 6.810391343087671e-28 4452
7.75 1.225070506313415e-30 1.855780008754308e-28 3920
8 2.358500204971612e-32 3.441767718929778e-30 3096
8.25 2.708427521224072e-41 3.729076173334932e-39 2552
8.5 1.222561084062464e-41 2.02949843933305e-39 1755
8.75 5.360358846292405e-42 1.039361090866399e-39 1220
9 2.834275148881644e-42 5.152105180738896e-40 782
9.25 1.316485020036941e-42 2.216583109856494e-40 432
9.5 7.707351315666534e-43 1.487314826703747e-40 350
9.75 2.806481223742596e-43 4.912172647454119e-41 168
10 8.374904037433968e-44 1.104939186176829e-41 56
10.25 6.860344663014154e-45 2.618985862270167e-42 6
10.5 1.355945461011798e-45 7.159023210754331e-43 1

0.25 3.112024215863752e-18 1.207697605790985e-16 18
0.5 1.955523786376178e-17 1.221279883973859e-15 62
0.75 3.484819217160795e-17 4.360633045089515e-15 98
1 2.930805647282389e-17 1.146775851536921e-14 210
1.25 6.500805496523752e-18 2.669328134628781e-14 350
1.5 8.156810015206101e-17 2.263777833862988e-14 450
1.75 1.751814280483103e-16 1.169302864013173e-14 602
2 1.481814118302571e-16 2.871024035669223e-15 762
2.25 6.309694726465953e-17 6.690418574684839e-16 1142
2.5 8.407170173751391e-17 5.92357882948509e-16 1250
2.75 6.330529083766779e-17 7.712120604820723e-16 1458
3 9.714013896915412e-17 1.25556960282432e-15 1814
3.25 1.332058746804247e-16 1.258320839234582e-15 2178
3.5 1.131783176518461e-16 2.153544837621909e-15 2498
3.75 1.926340344538124e-16 1.85512405285343e-15 2622
4 1.340915777456879e-16 1.344319760163467e-15 3338
4.25 7.082998284262553e-28 1.842966158621766e-26 3722
4.5 5.002618822231859e-28 1.365122686900873e-26 4170
4.75 3.195087885275036e-28 9.273366333941733e-27 4358
5 2.260869622166883e-28 6.639650808699866e-27 5034
5.25 1.549275749118198e-28 5.077194157524923e-27 5714
5.5 1.248105261494648e-28 3.982642828908414e-27 5982
5.75 1.111532265123498e-28 3.664011559040956e-27 6602
6 1.046194104138967e-28 3.212751376163392e-27 6923
6.25 8.284057163704753e-29 2.674707704524169e-27 7032
6.5 5.918319878800598e-29 1.909351306399417e-27 6632
6.75 3.936576429835371e-29 1.226234579701132e-27 5988
7 2.447276805035344e-29 8.14668310559609e-28 5744
7.25 1.288138417754018e-29 4.438240800888599e-28 5048
7.5 5.132430399936925e-30 1.805908227527411e-28 4452
7.75 1.527945205738823e-30 5.571696974206324e-29 3920
8 3.23439106864955e-32 1.232795906907306e-30 3096
8.25 4.945409508974465e-41 1.505133202813723e-39 2552
8.5 1.959151193177129e-41 7.620777159208983e-40 1755
8.75 7.791208053142354e-42 3.496491930062483e-40 1220
9 3.731515339527377e-42 1.942601135629914e-40 782
9.25 1.995544455895697e-42 8.119461277743144e-41 432
9.5 1.248127720040455e-42 4.888645847530116e-41 350
9.75 4.662674263867036e-43 1.897111074030988e-41 168
10 1.14046934311345e-43 6.700889433804985e-42 56
10.25 1.597480600292485e-44 5.90940101687232e-43 6
10.5 6.701814933182226e-45 1.082520347183654e-44 1

0.25 7.850820766358313e-18 1.082374257092802e-15 18
0.5 1.051223185637444e-16 1.119191519143349e-14 62
0.75 4.835543437077523e-16 3.799785557102836e-14 98
1 1.566438295702629e-15 8.317845556195878e-14 210
1.25 4.202654624904555e-15 1.174667371006437e-13 350
1.5 3.472372531073264e-15 3.530557531098755e-14 450
1.75 1.41541448850395e-15 2.005733713391621e-15 602
2 1.910572839095636e-16 1.330907122389513e-15 762
2.25 1.388189278129511e-17 1.097255795473993e-15 1142
2.5 1.112183242164719e-17 1.018925940137658e-15 1250
2.75 1.288673444459138e-17 1.694595096323393e-15 1458
3 1.949800061334085e-17 1.821332965414732e-15 1814
3.25 2.058697218319192e-17 3.029396806092793e-15 2178
3.5 2.812305332085502e-17 3.283781847396977e-15 2498
3.75 3.398578599778819e-17 3.712048388246727e-15 2622
4 3.017848384888831e-17 2.799393021432036e-15 3338
4.25 1.712407002048718e-27 4.119452931636808e-25 3722
4.5 1.245756524982478e-27 2.898463478925569e-25 4170
4.75 6.784458757656643e-28 1.862649428581029e-25 4358
5 3.670661601605867e-28 1.054378462563906e-25 5034
5.25 1.515657319918865e-28 4.587176878460361e-26 5714
5.5 6.015606890110971e-29 1.671495620375275e-26 5982
5.75 4.228307297485303e-29 9.182403422364652e-27 6602
6 3.885814171137424e-29 7.592393913068222e-27 6923
6.25 3.228363355290156e-29 6.227148900904936e-27 7032
6.5 2.425888866308505e-29 4.455472515631427e-27 6632
6.75 1.587234750070694e-29 2.864937295710345e-27 5988
7 9.56479961352982e-30 1.952715551441143e-27 5744
7.25 5.160906475688566e-30 1.046349860373557e-27 5048
7.5 2.229510908076766e-30 4.480246055479046e-28 4452
7.75 8.03257754003306e-31 1.53134813841193e-28 3920
8 1.994642992890382e-32 3.548653240096e-30 3096
8.25 8.655700805112917e-41 1.128015366205289e-38 2552
8.5 2.986163354549336e-41 2.995736011697673e-39 1755
8.75 8.829189186901781e-42 1.067535525275174e-39 1220
9 3.198794992887798e-42 4.990506768625582e-40 782
9.25 1.219134329829469e-42 2.319897570179223e-40 432
9.5 6.301287392907018e-43 1.432772335172389e-40 350
9.75 2.445871653666854e-43 4.559986533523738e-41 168
10 6.739028662493451e-44 9.950654706763327e-42 56
10.25 9.163449203610524e-45 8.535705162032498e-43 6
10.5 3.970609642781863e-45 2.719922315282723e-44 1

0.25 9.708133460783477e-20 5.36351346919596e-16 18
0.5 2.570463392642271e-17 8.698720420815179e-15 62
0.75 4.264517996651625e-16 4.660255055963303e-14 98
1 3.402624776829799e-15 1.662437239763591e-13 210
1.25 1.865208045356841e-14 4.41535968563442e-13 350
1.5 2.339260884267412e-14 2.981701652751481e-13 450
1.75 1.112663138273392e-14 7.747464480298595e-14 602
2 1.345578049787717e-15 3.927799321538024e-15 762
2.25 5.021997128129365e-17 7.850388016182278e-17 1142
2.5 4.141696284945413e-17 1.170099483801421e-16 1250
2.75 3.499130785898778e-17 2.166053800660241e-16 1458
3 4.448404316592908e-17 3.383031318571364e-16 1814
3.25 5.543724504533333e-17 4.700653741198229e-16 2178
3.5 6.008651169701008e-17 6.112463781329241e-16 2498
3.75 6.477780293631896e-17 8.073890785426952e-16 2622
4 4.131848305032649e-17 7.997720734423574e-16 3338
4.25 1.240366928518747e-26 2.449863931889689e-25 3722
4.5 8.163093231127324e-27 1.795666853217619e-25 4170
4.75 3.930913018335094e-27 1.076574632997511e-25 4358
5 1.772127170671327e-27 5.867746104722535e-26 5034
5.25 6.378259434654249e-28 2.287919478160436e-26 5714
5.5 1.923575237920805e-28 5.680949991128077e-27 5982
5.75 1.119534087431368e-28 2.122894974908259e-27 6602
6 9.300303713579282e-29 1.658587454353842e-27 6923
6.25 7.22242560528774e-29 1.438504732899956e-27 7032
6.5 5.079094656427828e-29 1.07775863965359e-27 6632
6.75 3.068454424112619e-29 7.070017416708042e-28 5988
7 1.800591841678598e-29 4.650878830422171e-28 5744
7.25 9.102459488344597e-30 2.397012469440073e-28 5048
7.5 3.723197754204648e-30 1.034788767646615e-28 4452
7.75 1.368102288857643e-30 4.478873173490736e-29 3920
8 4.411807160158423e-32 1.165532248728299e-30 3096
8.25 3.574630404395344e-40 1.681467471389609e-38 2552
8.5 8.036438068983689e-41 4.230842790964579e-39 1755
8.75 1.90693241130292e-41 8.944378862689941e-40 1220
9 6.173451845283921e-42 2.65155493444021e-40 782
9.25 2.131679991346823e-42 8.035342366619361e-41 432
9.5 1.183427163840999e-42 5.108063744819155e-41 350
9.75 4.545855631810779e-43 1.91948026506428e-41 168
10 1.31439751225e-43 3.330163015707333e-42 56
10.25 1.380179200213722e-44 5.796389494109467e-43 6
10.5 4.416698387330893e-45 1.077313756004289e-43 1

0.25 2.503423963020193e-18 7.742933232791638e-15 18
0.5 1.004956134277139e-16 1.650778830485855e-13 62
0.75 1.10849924951163e-15 1.084894956937449e-12 98
1 7.62688854283838e-15 4.417372569242163e-12 210
1.25 3.781005938719258e-14 1.194266304370019e-11 350
1.5 4.031502878546791e-14 6.794372421261527e-12 450
1.75 1.411840684842867e-14 1.199260484989603e-12 602
2 9.272952916076867e-16 2.665799109797795e-14 762
2.25 8.974250436046267e-18 1.899689644704583e-16 1142
2.5 6.026666267734911e-18 3.991574656151522e-16 1250
2.75 7.309079514501629e-18 5.382122094643868e-16 1458
3 9.389785039154495e-18 8.093739289147517e-16 1814
3.25 1.17134481956312e-17 1.108875497451016e-15 2178
3.5 1.327710900021439e-17 1.393852341008438e-15 2498
3.75 1.705432413273123e-17 1.54476432794573e-15 2622
4 1.373886992774532e-17 1.101341446892443e-15 3338
4.25 4.347680473103236e-26 4.839162743395498e-24 3722
4.5 3.437684201427689e-26 3.774448639590999e-24 4170
4.75 2.272827973109507e-26 2.19285326711409e-24 4358
5 1.193723534138163e-26 1.225506849802582e-24 5034
5.25 4.124878047446141e-27 4.506536605357829e-25 5714
5.5 6.458627123082035e-28 8.299986434268187e-26 5982
5.75 6.021701823856165e-29 1.125216555879668e-26 6602
6 2.469326158675378e-29 5.276119920748175e-27 6923
6.25 2.100172972153158e-29 4.184774472924032e-27 7032
6.5 1.571564069216933e-29 3.035406620384022e-27 6632
6.75 9.825856270682631e-30 1.970588287222596e-27 5988
7 5.695095274021901e-30 1.249820105298244e-27 5744
7.25 3.192593658130608e-30 6.068372332391456e-28 5048
7.5 1.290783263402312e-30 2.461243026807315e-28 4452
7.75 4.898994391392641e-31 1.089161456704018e-28 3920
8 1.978697810816293e-32 3.227013954221897e-30 3096
8.25 1.042643581311828e-39 2.436515781430204e-37 2552
8.5 2.811871797618151e-40 5.166517947835356e-38 1755
8.75 7.402800888918873e-41 7.776273178791862e-39 1220
9 1.516522669493095e-41 1.09088010085158e-39 782
9.25 3.436850783502236e-42 2.554363096706349e-40 432
9.5 8.696061636133753e-43 1.191209488432732e-40 350
9.75 1.849331722365148e-43 4.906900201242137e-41 168
10 4.01217509586856e-44 9.829811491640726e-42 56
10.25 5.349080378305516e-45 8.05800932538618e-43 6
10.5 4.041837845346902e-45 3.144424512655893e-45 1

0.25 7.888373483445486e-17 1.746688523076186e-15 18
0.5 3.839850076633195e-15 5.524705542231594e-14 62
0.75 4.910521365375766e-14 4.997777293888024e-13 98
1 3.736730437790658e-13 2.659629247280023e-12 210
1.25 1.858570534250521e-12 8.638794578683873e-12 350
1.5 1.711135477353437e-12 4.907679055813913e-12 450
1.75 4.37843507193329e-13 6.900566241524815e-13 602
2 1.573766164252978e-14 7.677129311813747e-15 762
2.25 3.061659805148361e-17 4.094437842481738e-17 1142
2.5 1.96165958482197e-17 6.933485618314893e-17 1250
2.75 1.980236545749679e-17 1.081898022109226e-16 1458
3 2.390096871337494e-17 1.754582804948808e-16 1814
3.25 2.956386380101392e-17 2.433103838501598e-16 2178
3.5 3.029014855964283e-17 3.396392751354927e-16 2498
3.75 3.246099546529827e-17 4.532584144024617e-16 2622
4 2.179086259521946e-17 3.901724287843177e-16 3338
4.25 3.253932997309203e-25 4.192090593592347e-24 3722
4.5 2.312679246962111e-25 3.220988171548359e-24 4170
4.75 1.298092914697879e-25 2.023114456410077e-24 4358
5 6.815318984372658e-26 1.030674779104048e-24 5034
5.25 2.316966556537299e-26 3.066209579983776e-25 5714
5.5 3.712904576664581e-27 3.857495570155858e-26 5982
5.75 2.833132981031758e-28 2.707203638395023e-27 6602
6 7.414376859557245e-29 1.196490064727685e-27 6923
6.25 5.141273778884381e-29 1.071706583645512e-27 7032
6.5 3.676824452709714e-29 7.872521014036826e-28 6632
6.75 2.206574145844213e-29 5.224340008615005e-28 5988
7 1.252851406005394e-29 3.274082584476927e-28 5744
7.25 6.176806381448049e-30 1.647916829102119e-28 5048
7.5 2.39860138732484e-30 6.750609441033351e-29 4452
7.75 8.99459108573522e-31 2.692579405231337e-29 3920
8 3.898991999007659e-32 9.170448334137218e-31 3096
8.25 8.828637540794372e-39 2.529750931011279e-37 2552
8.5 2.176164157644388e-39 5.20750230726809e-38 1755
8.75 4.925071269259568e-40 9.116376638921155e-39 1220
9 6.531173408657203e-41 1.800803805862422e-39 782
9.25 8.977189810168472e-42 3.226013396880507e-40 432
9.5 1.668756649181931e-42 6.140845530426478e-41 350
9.75 4.276643981166721e-43 2.144006570337957e-41 168
10 9.006108685206348e-44 3.552179365247357e-42 56
10.25 1.817410514043775e-44 5.587093545683379e-43 6
10.5 1.762990799678344e-46 1.048173764963799e-43 1

0.25 1.551667984374487e-17 2.36885555445007e-14 18
0.5 3.714447731001014e-16 1.161494570330622e-12 62
0.75 1.678717161473471e-15 1.490439181215692e-11 98
1 1.153575121207074e-15 1.094326954298892e-10 210
1.25 5.090366523256935e-14 4.766149476077831e-10 350
1.5 1.809681841069855e-13 3.354700078369536e-10 450
1.75 8.366806883666767e-14 5.590646967553648e-11 602
2 3.748622997488097e-15 9.112893668573234e-13 762
2.25 4.62493684408687e-18 2.336640353361185e-16 1142
2.5 3.564082751124248e-18 2.642502741632632e-16 1250
2.75 4.187974309870674e-18 3.189887141915763e-16 1458
3 5.024119140903571e-18 5.098973665374858e-16 1814
3.25 6.320691677605539e-18 7.189746638757659e-16 2178
3.5 7.710268644495987e-18 8.238317099687437e-16 2498
3.75 9.277179237938186e-18 9.666103376498947e-16 2622
4 7.399475353259196e-18 7.024787551066252e-16 3338
4.25 7.932730696233683e-25 9.522250128523925e-23 3722
4.5 6.379796175457172e-25 7.439206328490891e-23 4170
4.75 4.242948753750297e-25 4.482594152445805e-23 4358
5 2.667531901249033e-25 2.310093606205249e-23 5034
5.25 9.644340036595799e-26 6.784576488334942e-24 5714
5.5 1.412184971655839e-26 8.398694040625546e-25 5982
5.75 6.535816255276872e-28 3.223581174549929e-26 6602
6 2.213739303298652e-29 3.715988464215868e-27 6923
6.25 1.588829827427461e-29 2.88267080772087e-27 7032
6.5 1.187828989354958e-29 2.056998324137653e-27 6632
6.75 7.744870442037716e-30 1.289161663851899e-27 5988
7 4.568010950340118e-30 7.927710175741343e-28 5744
7.25 2.24552617341504e-30 3.976258969349987e-28 5048
7.5 9.160526589623107e-31 1.578466999602126e-28 4452
7.75 3.192401706863468e-31 5.783428646341223e-29 3920
8 1.122252206589418e-32 2.350437758012024e-30 3096
8.25 1.759346737609717e-38 5.700728685449143e-36 2552
8.5 4.44257488156308e-39 1.483070874675401e-36 1755
8.75 9.493354383821879e-40 2.63431279959769e-37 1220
9 2.203245958055739e-40 4.679946471422679e-38 782
9.25 3.340588394478909e-41 6.789540451328736e-39 432
9.5 5.411174539315755e-42 9.436144833396962e-40 350
9.75 1.307523329121753e-42 1.915802496959341e-40 168
10 5.145790579825511e-43 5.352871318010408e-41 56
10.25 5.317640817711301e-44 4.459798973167133e-42 6
10.5 4.050668659798669e-45 9.341741648931616e-43 1

0.25 9.090105787353239e-16 2.225319638365944e-15 18
0.5 7.900469155230693e-14 1.177607826377388e-13 62
0.75 1.559760610794584e-12 1.388086458255287e-12 98
1 1.667637406920781e-11 6.916449334235651e-12 210
1.25 9.656149823599646e-11 8.721013222117475e-12 350
1.5 7.639141347135141e-11 1.851722018538277e-12 450
1.75 1.209274814433163e-11 3.656172078915412e-12 602
2 1.513508472662268e-13 2.104957127395421e-13 762
2.25 1.119621702119662e-17 1.144539143058001e-16 1142
2.5 7.657767880915718e-18 9.137671902755254e-17 1250
2.75 9.996956027413658e-18 1.060640071337603e-16 1458
3 1.120959932865972e-17 1.624335120130278e-16 1814
3.25 1.554010477019162e-17 1.93884080389593e-16 2178
3.5 1.664862027683297e-17 2.501897708360008e-16 2498
3.75 2.145022503856928e-17 2.700841916790472e-16 2622
4 1.620071628697123e-17 1.90623273171733e-16 3338
4.25 1.471073663179931e-23 1.824243919151726e-22 3722
4.5 9.578975270683773e-24 9.327487266660188e-23 4170
4.75 5.680338822171141e-24 4.439934787249022e-23 4358
5 3.161951035852892e-24 1.85675588614184e-23 5034
5.25 1.061065270149737e-24 4.133851107520545e-24 5714
5.5 1.357047313992041e-25 2.917973252915879e-25 5982
5.75 4.43385654779235e-27 5.430199630190807e-27 6602
6 5.521580163308924e-29 1.634889928380575e-27 6923
6.25 3.400778084268352e-29 1.217024072033281e-27 7032
6.5 2.324243136475736e-29 8.038366136924966e-28 6632
6.75 1.441734590248133e-29 4.901841624960804e-28 5988
7 8.177911574170392e-30 2.92848787134257e-28 5744
7.25 3.961296973845354e-30 1.469050261541138e-28 5048
7.5 1.558089891178055e-30 6.07422104462681e-29 4452
7.75 5.436703122268807e-31 1.97599909768087e-29 3920
8 1.380789805120436e-32 7.093325100151192e-31 3096
8.25 1.676827490367159e-37 8.0622360465278e-36 2552
8.5 3.592236352391818e-38 2.333490754342142e-36 1755
8.75 5.934808550997422e-39 4.968967809647966e-37 1220
9 8.406094418142051e-40 1.037304501856944e-37 782
9.25 1.033795868787717e-40 1.232162067184386e-38 432
9.5 1.424358946290241e-41 1.398750112618085e-39 350
9.75 5.628511373696416e-42 2.748528252054059e-40 168
10 2.101712698337842e-42 1.114379668989933e-40 56
10.25 6.249969851717408e-44 2.300950063641596e-42 6
10.5 3.255452054723367e-46 1.076660198272521e-42 1

0.25 4.304162098471483e-16 2.536471413765541e-14 18
0.5 3.885266631582321e-14 3.404390587062546e-12 62
0.75 7.399301399308056e-13 9.395903600124205e-11 98
1 6.767229932756795e-12 1.368470159729762e-09 210
1.25 2.670122190447619e-11 1.013744602417918e-08 350
1.5 1.034471547249013e-11 9.030890967388813e-09 450
1.75 4.511819987126141e-13 1.403984796320171e-09 602
2 4.26724399417232e-16 1.423622607077134e-11 762
2.25 1.698689318724731e-18 3.774585314837692e-16 1142
2.5 1.56686533050135e-18 2.945298049101084e-16 1250
2.75 2.122009237805725e-18 2.900615552740286e-16 1458
3 2.734403934447231e-18 4.36900939520063e-16 1814
3.25 3.477776212187862e-18 5.505653759251452e-16 2178
3.5 4.250807366931438e-18 6.636263756071226e-16 2498
3.75 4.956525282979189e-18 8.275732533306774e-16 2622
4 3.662540151872315e-18 6.313918437543688e-16 3338
4.25 1.310503763873559e-21 2.124911163297162e-20 3722
4.5 1.515893862056785e-22 7.061014119846802e-21 4170
4.75 1.272524217675167e-23 1.881089681742386e-21 4358
5 2.173307330793796e-24 7.601759580711497e-22 5034
5.25 5.943099162869363e-25 2.359605523281955e-22 5714
5.5 8.235162166024269e-26 2.643056807311135e-23 5982
5.75 4.193091417608674e-27 6.436342567334279e-25 6602
6 4.303973014482546e-28 5.314767739345599e-26 6923
6.25 1.708168332761477e-28 2.616585902473651e-26 7032
6.5 3.459919039932019e-29 8.31997490489687e-27 6632
6.75 8.663328779544752e-30 1.972635150971737e-27 5988
7 3.739354653180275e-30 6.275258267930169e-28 5744
7.25 1.827590637237633e-30 2.753012304780086e-28 5048
7.5 7.262675821052781e-31 1.10576164559965e-28 4452
7.75 2.441671109115622e-31 3.652268311868748e-29 3920
8 4.493479526587166e-33 1.151676353463434e-30 3096
8.25 5.811193447766345e-37 2.057065444828232e-34 2552
8.5 9.505998923036043e-38 4.872345830940342e-35 1755
8.75 1.313270391259111e-38 1.104704378896839e-35 1220
9 2.146068059244356e-39 1.584504555890439e-36 782
9.25 4.426467284755206e-40 1.904135708727313e-37 432
9.5 2.24280559874044e-40 2.503956479561036e-38 350
9.75 7.141551957204196e-41 9.29446456371871e-39 168
10 2.876649304229921e-41 4.231531161726e-39 56
10.25 4.920357040130885e-42 1.924247622420742e-40 6
10.5 3.968830943223502e-43 1.930791649864469e-40 1

0.25 2.739155783796057e-15 2.276274002663449e-14 18
0.5 4.688885748999761e-13 5.363193790101138e-12 62
0.75 1.478488331509986e-11 2.207579619747423e-10 98
1 2.223693198011678e-10 4.507323885738687e-09 210
1.25 1.432204416332633e-09 4.167442706820677e-08 350
1.5 9.03266741167566e-10 3.895706485034156e-08 450
1.75 8.00041784190561e-11 5.364215583828469e-09 602
2 2.634979007410831e-13 3.687046194829244e-11 762
2.25 5.926431950339739e-18 2.376132006443589e-16 1142
2.5 5.211059243502489e-18 2.008485902511431e-16 1250
2.75 3.602528028834842e-18 2.623246229349033e-16 1458
3 3.811594250033355e-18 3.429749892555814e-16 1814
3.25 4.849441182630766e-18 3.945521275021005e-16 2178
3.5 5.725433151280302e-18 4.110450444187766e-16 2498
3.75 7.02929567174404e-18 4.256015292980763e-16 2622
4 5.263628311243784e-18 2.95324935115042e-16 3338
4.25 2.697264551142731e-21 1.669551295732552e-18 3722
4.5 2.154813161268604e-21 1.300284464415732e-19 4170
4.75 4.34810967784126e-22 8.177125603390218e-21 4358
5 1.249570577468562e-22 1.419950701792039e-21 5034
5.25 3.504691109727552e-23 3.322961278774513e-22 5714
5.5 3.730688557263567e-24 3.262022665210732e-23 5982
5.75 8.97890531635797e-26 9.342016540587302e-25 6602
6 1.22962011805618e-26 2.659018003575648e-25 6923
6.25 6.048590023476826e-27 1.063505310609688e-25 7032
6.5 1.658743374362283e-27 2.412526971781795e-26 6632
6.75 2.439996044508234e-28 5.009484095861692e-27 5988
7 2.482858919038512e-29 7.119381535474216e-28 5744
7.25 3.38972629581857e-30 1.557638770008622e-28 5048
7.5 1.110268349607124e-30 5.819300277526982e-29 4452
7.75 3.597035736669309e-31 1.937571076296419e-29 3920
8 6.478103122962621e-33 3.384100341000258e-31 3096
