1:binCentralValue 2:valuesAverage 3:multiplicity
9 1.484245539948909e-07 782
9.25 8.321231637961522e-08 432
9.5 6.660045287846282e-08 350
9.75 3.525525693778892e-08 168
10 1.090581072551204e-08 56
10.25 1.279127613650086e-09 6
10.5 1.514119940559629e-11 1

0.25 4.689496100373358e-09 18
0.5 3.069485671844444e-08 62
0.75 3.856678101106015e-08 98
1 1.090099452977684e-07 210
1.25 1.342760002062784e-07 350
1.5 1.60240547359885e-07 450
1.75 2.599530765704041e-07 602
2 5.53101943696686e-07 762
2.25 4.306433999169417e-07 1142
2.5 2.843846843116917e-07 1250
2.75 2.374866141829092e-07 1458
3 2.522331328612504e-07 1814
3.25 2.626399258156406e-07 2178
3.5 2.885651279223776e-07 2498
3.75 2.946475978848634e-07 2622
4 4.01712966383928e-07 3338
4.25 4.27453758096898e-07 3722
4.5 4.597152816460475e-07 4170
4.75 4.562078552481847e-07 4358
5 5.395037337423654e-07 5034
5.25 6.592030075256483e-07 5714
5.5 7.778174826943634e-07 5982
5.75 9.915389365716498e-07 6602
6 1.114873579727584e-06 6923
6.25 1.21336440022937e-06 7032
6.5 1.246975960183551e-06 6632
6.75 1.253066035447676e-06 5988
7 1.322074998331727e-06 5744
7.25 1.245428141581099e-06 5048
7.5 1.16672746874973e-06 4452
7.75 1.111963643502068e-06 3920
8 9.967059092613673e-07 3096
8.25 8.682681182071851e-07 2552
8.5 6.815264808701752e-07 1755
8.75 5.04316984394441e-07 1220
9 2.929121618667063e-07 782
9.25 1.595508841804284e-07 432
9.5 1.398799507800762e-07 350
9.75 6.254476680797935e-08 168
10 2.32284306738293e-08 56
10.25 4.468474398477258e-09 6
10.5 3.078343920755042e-11 1

0.25 2.086314728492994e-08 18
0.5 4.301211634277379e-08 62
0.75 9.690066370183776e-08 98
1 1.430510057725586e-07 210
1.25 2.412490182171382e-07 350
1.5 2.943100001329702e-07 450
1.75 5.314584979139541e-07 602
2 1.115156872299994e-06 762
2.25 7.35687567098255e-07 1142
2.5 4.624985308486401e-07 1250
2.75 3.488205424620368e-07 1458
3 3.653996821131243e-07 1814
3.25 4.351000796103735e-07 2178
3.5 5.080323052652554e-07 2498
3.75 5.75376022445784e-07 2622
4 7.592113566525149e-07 3338
4.25 8.426387607772204e-07 3722
4.5 8.872481962643132e-07 4170
4.75 9.265874952951938e-07 4358
5 1.088371939263826e-06 5034
5.25 1.285586994031052e-06 5714
5.5 1.528871521124868e-06 5982
5.75 1.906619272534646e-06 6602
6 2.275017152233365e-06 6923
6.25 2.458873905565389e-06 7032
6.5 2.407353132704849e-06 6632
6.75 2.340034728959505e-06 5988
7 2.444934038785934e-06 5744
7.25 2.343704630296156e-06 5048
7.5 2.169081514017305e-06 4452
7.75 2.115301350477321e-06 3920
8 1.914779253273063e-06 3096
8.25 1.580103880030838e-06 2552
8.5 1.177980564156476e-06 1755
8.75 8.612957436696561e-07 1220
9 5.305809941344183e-07 782
9.25 2.684070205048788e-07 432
9.5 2.287206652267609e-07 350
9.75 1.299122889677239e-07 168
10 3.475540344457726e-08 56
10.25 5.794957358891112e-09 6
10.5 6.218527379071769e-12 1

0.25 1.68851645600624e-08 18
0.5 6.753660603730974e-08 62
0.75 1.207409832651536e-07 98
1 3.308854679770591e-07 210
1.25 3.41499525303436e-07 350
1.5 4.791709604545572e-07 450
1.75 9.257291492040829e-07 602
2 1.899999371359832e-06 762
2.25 1.238546851674548e-06 1142
2.5 8.363942839582958e-07 1250
2.75 7.340160671686491e-07 1458
3 7.630567952675613e-07 1814
3.25 8.500724713252865e-07 2178
3.5 9.650679169658509e-07 2498
3.75 1.033300707353718e-06 2622
4 1.388054156391048e-06 3338
4.25 1.495911316735691e-06 3722
4.5 1.575360646600414e-06 4170
4.75 1.595736091323568e-06 4358
5 1.873402969671969e-06 5034
5.25 2.307258161826056e-06 5714
5.5 2.67447397071222e-06 5982
5.75 3.351124976488148e-06 6602
6 3.895094280469394e-06 6923
6.25 4.170629007618571e-06 7032
6.5 4.088032143372766e-06 6632
6.75 3.962946350008351e-06 5988
7 4.146673337631602e-06 5744
7.25 3.894299177445949e-06 5048
7.5 3.680475697448306e-06 4452
7.75 3.670426734535345e-06 3920
8 3.193238455262667e-06 3096
8.25 2.778226717894793e-06 2552
8.5 2.018038121702013e-06 1755
8.75 1.503259779098544e-06 1220
9 9.634765851576795e-07 782
9.25 5.427048194749659e-07 432
9.5 4.73818081819204e-07 350
9.75 2.045249134696537e-07 168
10 5.881379736303694e-08 56
10.25 1.430400011044671e-08 6
10.5 4.975765350384948e-12 1

0.25 3.653436874514824e-08 18
0.5 9.94170936116638e-08 62
0.75 1.684872888782784e-07 98
1 2.852129813750925e-07 210
1.25 4.546616409711621e-07 350
1.5 6.779574551039323e-07 450
1.75 1.353603831839473e-06 602
2 2.637514615424081e-06 762
2.25 1.730185117396878e-06 1142
2.5 1.019003183489436e-06 1250
2.75 8.909874263555821e-07 1458
3 8.920114828606526e-07 1814
3.25 1.118423565494434e-06 2178
3.5 1.304169931922936e-06 2498
3.75 1.386283458803927e-06 2622
4 1.9396017745526e-06 3338
4.25 2.143806139496417e-06 3722
4.5 2.178654908391127e-06 4170
4.75 2.301594173169064e-06 4358
5 2.718559253855561e-06 5034
5.25 3.32063040616754e-06 5714
5.5 3.843221394310629e-06 5982
5.75 4.786021149563613e-06 6602
6 5.487088492982685e-06 6923
6.25 5.819666733727854e-06 7032
6.5 5.652690603829129e-06 6632
6.75 5.544237169913612e-06 5988
7 5.514678781872685e-06 5744
7.25 5.305521847939433e-06 5048
7.5 5.075395369436583e-06 4452
7.75 4.900712614380582e-06 3920
8 4.174024223522633e-06 3096
8.25 3.656515181436267e-06 2552
8.5 2.791214482226999e-06 1755
8.75 1.946706453576505e-06 1220
9 1.225966960171092e-06 782
9.25 6.916526970471353e-07 432
9.5 6.26214467023304e-07 350
9.75 2.645332789749658e-07 168
10 1.213561834976268e-07 56
10.25 1.705479598234363e-08 6
10.5 3.000699171767796e-11 1

0.25 5.055325255608437e-08 18
0.5 1.04613981019431e-07 62
0.75 2.018272147796349e-07 98
1 4.734400534613802e-07 210
1.25 5.736782631751343e-07 350
1.5 8.694640269026418e-07 450
1.75 1.772891066152776e-06 602
2 3.55337918970947e-06 762
2.25 2.174490308024092e-06 1142
2.5 1.482969389285331e-06 1250
2.75 1.30482531582193e-06 1458
3 1.383774438799634e-06 1814
3.25 1.579775329005521e-06 2178
3.5 1.850902433077282e-06 2498
3.75 2.002877045422761e-06 2622
4 2.684456163505387e-06 3338
4.25 2.950572591669738e-06 3722
4.5 3.065258379102793e-06 4170
4.75 3.144883559654051e-06 4358
5 3.750702024454346e-06 5034
5.25 4.563555583795927e-06 5714
5.5 5.298573754001421e-06 5982
5.75 6.531140014480093e-06 6602
6 7.600072220892767e-06 6923
6.25 8.110879637309114e-06 7032
6.5 7.584620477111154e-06 6632
6.75 7.540025467538021e-06 5988
7 7.638171395547713e-06 5744
7.25 7.368031900334689e-06 5048
7.5 6.849863089049081e-06 4452
7.75 6.441538294213294e-06 3920
8 5.541234266257322e-06 3096
8.25 5.142559916561935e-06 2552
8.5 3.533353876718876e-06 1755
8.75 2.578957989047639e-06 1220
9 1.632009707725552e-06 782
9.25 9.661101127409378e-07 432
9.5 7.096997439585727e-07 350
9.75 3.143546489723984e-07 168
10 1.0105843922697e-07 56
10.25 2.047051013278097e-08 6
10.5 2.383926117245132e-10 1

0.25 4.332171162900827e-08 18
0.5 1.339979176497857e-07 62
0.75 2.724159455990499e-07 98
1 4.339007575462903e-07 210
1.25 6.779973916551414e-07 350
1.5 1.117734782913527e-06 450
1.75 2.465149824912644e-06 602
2 4.272223491742249e-06 762
2.25 2.523235422434834e-06 1142
2.5 1.613286552548955e-06 1250
2.75 1.439943367497534e-06 1458
3 1.495585680300706e-06 1814
3.25 1.752046350257639e-06 2178
3.5 2.130691599285166e-06 2498
3.75 2.383688179570077e-06 2622
4 3.226191838149187e-06 3338
4.25 3.507692478136787e-06 3722
4.5 3.731553615189228e-06 4170
4.75 3.91766663632509e-06 4358
5 4.575050494413671e-06 5034
5.25 5.544596048873572e-06 5714
5.5 6.281886691073241e-06 5982
5.75 7.904843086459003e-06 6602
6 9.310574093122583e-06 6923
6.25 9.467232607681012e-06 7032
6.5 9.15521764458653e-06 6632
6.75 8.634273349550066e-06 5988
7 9.007079872648097e-06 5744
7.25 8.389365192421881e-06 5048
7.5 7.864445335520007e-06 4452
7.75 7.442050346522003e-06 3920
8 6.203683767667882e-06 3096
8.25 5.606116116878254e-06 2552
8.5 4.093953321701116e-06 1755
8.75 2.864164910933464e-06 1220
9 1.790600291525817e-06 782
9.25 1.017783361024007e-06 432
9.5 9.609429773420373e-07 350
9.75 3.61917349908166e-07 168
10 1.878994611144856e-07 56
10.25 1.804137807214775e-08 6
10.5 1.667722578863262e-11 1

0.25 6.151366547735883e-08 18
0.5 1.555228030105441e-07 62
0.75 2.611693186139639e-07 98
1 5.290233928999883e-07 210
1.25 7.914000436801523e-07 350
1.5 1.264499108890208e-06 450
1.75 2.845619904861397e-06 602
2 4.876577341104395e-06 762
2.25 2.901542714616474e-06 1142
2.5 1.995607020529097e-06 1250
2.75 1.805594028043968e-06 1458
3 1.905664138000006e-06 1814
3.25 2.256026954957081e-06 2178
3.5 2.697424460267671e-06 2498
3.75 2.93106215019214e-06 2622
4 3.926421234331953e-06 3338
4.25 4.291108720424576e-06 3722
4.5 4.486728087718342e-06 4170
4.75 4.73148706138097e-06 4358
5 5.697835406744671e-06 5034
5.25 6.745540884033518e-06 5714
5.5 7.805953661111759e-06 5982
5.75 9.789086501488183e-06 6602
6 1.08449943027119e-05 6923
6.25 1.187991082881665e-05 7032
6.5 1.108961052368439e-05 6632
6.75 1.042621023444021e-05 5988
7 1.071195787689154e-05 5744
7.25 1.018140596850119e-05 5048
7.5 9.43950990640936e-06 4452
7.75 9.127820807641245e-06 3920
8 7.881785281653146e-06 3096
8.25 6.865435008700533e-06 2552
8.5 4.955513398308576e-06 1755
8.75 3.379051176569093e-06 1220
9 2.121310021006993e-06 782
9.25 1.171162670972427e-06 432
9.5 9.956110935769156e-07 350
9.75 4.795375926330404e-07 168
10 1.797938446201912e-07 56
10.25 3.152773786470243e-08 6
10.5 1.105742860760548e-10 1

0.25 5.239861264672016e-08 18
0.5 1.660007803511412e-07 62
0.75 2.590515405368406e-07 98
1 5.563075563751952e-07 210
1.25 8.985430892022785e-07 350
1.5 1.456261194054487e-06 450
1.75 3.079596789860364e-06 602
2 5.213139190804369e-06 762
2.25 3.125538239944133e-06 1142
2.5 2.131470033551497e-06 1250
2.75 1.909253488152808e-06 1458
3 2.099098755421979e-06 1814
3.25 2.39428257073032e-06 2178
3.5 2.817963256361462e-06 2498
3.75 3.156298579961065e-06 2622
4 4.4767893562642e-06 3338
4.25 4.79992254547804e-06 3722
4.5 5.028391217034555e-06 4170
4.75 5.167174197142781e-06 4358
5 6.203676291958944e-06 5034
5.25 7.335694300687207e-06 5714
5.5 8.60265642191852e-06 5982
5.75 1.089707332122207e-05 6602
6 1.236097971705729e-05 6923
6.25 1.308811394508753e-05 7032
6.5 1.215017937324091e-05 6632
6.75 1.134151671924371e-05 5988
7 1.169332801184015e-05 5744
7.25 1.076605657401298e-05 5048
7.5 1.052619943557543e-05 4452
7.75 9.894877804711535e-06 3920
8 8.300135097805156e-06 3096
8.25 7.410679425932975e-06 2552
8.5 5.461948863454822e-06 1755
8.75 3.663814425098872e-06 1220
9 2.277568858016507e-06 782
9.25 1.353021286513545e-06 432
9.5 1.079465941597594e-06 350
9.75 4.442730360575994e-07 168
10 2.494171846837801e-07 56
10.25 2.794913980533199e-08 6
10.5 6.505680674160445e-12 1

0.25 1.075561901932677e-07 18
0.5 1.496178523710925e-07 62
0.75 3.196214067561762e-07 98
1 6.311481031808427e-07 210
1.25 9.725693781856975e-07 350
1.5 1.58479083633116e-06 450
1.75 3.485835996329477e-06 602
2 5.541401865508029e-06 762
2.25 3.633003360290621e-06 1142
2.5 2.482638928548708e-06 1250
2.75 2.152798417582717e-06 1458
3 2.529998221409854e-06 1814
3.25 2.735586708937212e-06 2178
3.5 3.292277926039385e-06 2498
3.75 3.766989580760586e-06 2622
4 5.183640425255862e-06 3338
4.25 5.435879539055518e-06 3722
4.5 5.841118182921673e-06 4170
4.75 6.007890085910762e-06 4358
5 7.369847722945954e-06 5034
5.25 8.719383557393544e-06 5714
5.5 1.019051224170615e-05 5982
5.75 1.259225890528407e-05 6602
6 1.426925586014876e-05 6923
6.25 1.500946936863405e-05 7032
6.5 1.438792750220688e-05 6632
6.75 1.312474640030325e-05 5988
7 1.33428699177875e-05 5744
7.25 1.269227689723704e-05 5048
7.5 1.187853470413206e-05 4452
7.75 1.108261342255814e-05 3920
8 9.701686792165149e-06 3096
8.25 8.33379045043347e-06 2552
8.5 6.233944596260625e-06 1755
8.75 4.128271386391234e-06 1220
9 2.490240620939079e-06 782
9.25 1.535719954353424e-06 432
9.5 1.306431504954145e-06 350
9.75 5.639384167655943e-07 168
10 2.110358608156209e-07 56
10.25 3.527839013636583e-08 6
10.5 6.686642513935024e-11 1

0.25 6.779316054107841e-08 18
0.5 1.684534856123113e-07 62
0.75 3.900384541613991e-07 98
1 6.646790267807109e-07 210
1.25 1.036582202087375e-06 350
1.5 1.806712472723341e-06 450
1.75 3.681265762282596e-06 602
2 5.588929457638117e-06 762
2.25 3.600575235438935e-06 1142
2.5 2.524439576850212e-06 1250
2.75 2.266185626777289e-06 1458
3 2.597320121116633e-06 1814
3.25 2.870665185575722e-06 2178
3.5 3.506446139085291e-06 2498
3.75 3.907244716836709e-06 2622
4 5.330264012100365e-06 3338
4.25 5.912977672342321e-06 3722
4.5 6.244000206402363e-06 4170
4.75 6.487967692375547e-06 4358
5 7.694445251723259e-06 5034
5.25 9.456821309810198e-06 5714
5.5 1.072840077792863e-05 5982
5.75 1.336292750161767e-05 6602
6 1.52439657739798e-05 6923
6.25 1.587880458868442e-05 7032
6.5 1.519347847485722e-05 6632
6.75 1.392232265744372e-05 5988
7 1.397443245840279e-05 5744
7.25 1.307546768188007e-05 5048
7.5 1.231799295313196e-05 4452
7.75 1.195451873069522e-05 3920
8 9.997060448762748e-06 3096
8.25 9.065098340623231e-06 2552
8.5 6.592400182826604e-06 1755
8.75 4.155122453579761e-06 1220
9 2.705792754349519e-06 782
9.25 1.629466029725632e-06 432
9.5 1.296605410385443e-06 350
9.75 5.549182900864891e-07 168
10 2.716496092216028e-07 56
10.25 2.62337635376798e-08 6
10.5 6.48332931619233e-11 1

0.25 8.513505106781629e-08 18
0.5 2.1671163080019e-07 62
0.75 3.859915228402645e-07 98
1 7.313579710876771e-07 210
1.25 1.136982557590825e-06 350
1.5 1.969812020350376e-06 450
1.75 3.945344989420774e-06 602
2 5.451854730032598e-06 762
2.25 3.92966331248063e-06 1142
2.5 2.732120454166474e-06 1250
2.75 2.625215375027736e-06 1458
3 2.767984361153773e-06 1814
3.25 3.270894041881188e-06 2178
3.5 3.992321156666032e-06 2498
3.75 4.347064184588679e-06 2622
4 5.864422347924105e-06 3338
4.25 6.532732691101379e-06 3722
4.5 6.88685009353219e-06 4170
4.75 7.097151534504118e-06 4358
5 8.590549364006918e-06 5034
5.25 1.034868073091763e-05 5714
5.5 1.191310271253711e-05 5982
5.75 1.480862943490938e-05 6602
6 1.683226826589439e-05 6923
6.25 1.781718542856619e-05 7032
6.5 1.715719485877991e-05 6632
6.75 1.552093736593568e-05 5988
7 1.612268526367222e-05 5744
7.25 1.439606810714229e-05 5048
7.5 1.336235530473378e-05 4452
7.75 1.304779309647239e-05 3920
8 1.135148181832798e-05 3096
8.25 1.014443889809198e-05 2552
8.5 7.17709726194537e-06 1755
8.75 4.681358636838835e-06 1220
9 3.070440626247216e-06 782
9.25 1.753127387833448e-06 432
9.5 1.421300524793463e-06 350
9.75 6.264013912099594e-07 168
10 2.090691860205326e-07 56
10.25 4.212256220952952e-08 6
10.5 1.069629093781815e-10 1

0.25 1.125326357825898e-07 18
0.5 1.994213885696462e-07 62
0.75 3.631360293204823e-07 98
1 6.952284732354548e-07 210
1.25 1.109621854387707e-06 350
1.5 2.043884898107192e-06 450
1.75 3.920690740148782e-06 602
2 5.437130545182448e-06 762
2.25 4.158900381287431e-06 1142
2.5 2.862520777078748e-06 1250
2.75 2.622381160927799e-06 1458
3 3.020477563933479e-06 1814
3.25 3.298014156578329e-06 2178
3.5 4.286665478124596e-06 2498
3.75 4.477855517594563e-06 2622
4 6.113037880920841e-06 3338
4.25 6.814506940688022e-06 3722
4.5 7.170438197350779e-06 4170
4.75 7.566037938293081e-06 4358
5 9.184438421315472e-06 5034
5.25 1.084282595067021e-05 5714
5.5 1.246040297598578e-05 5982
5.75 1.552740015453062e-05 6602
6 1.775047739940003e-05 6923
6.25 1.876419072386845e-05 7032
6.5 1.768359525987698e-05 6632
6.75 1.639089216592574e-05 5988
7 1.64328587978198e-05 5744
7.25 1.533629412214026e-05 5048
7.5 1.424744721303098e-05 4452
7.75 1.37629273839975e-05 3920
8 1.137384372750184e-05 3096
8.25 1.025125722321817e-05 2552
8.5 7.37772466254506e-06 1755
8.75 5.048065737379127e-06 1220
9 3.132406707770062e-06 782
9.25 1.851111108263026e-06 432
9.5 1.476485929315645e-06 350
9.75 6.693731594173033e-07 168
10 2.957687465364307e-07 56
10.25 2.686150099047895e-08 6
10.5 9.443133163744427e-11 1

0.25 8.312990677363361e-08 18
0.5 2.371436578313222e-07 62
0.75 4.040577807389618e-07 98
1 7.967804663878577e-07 210
1.25 1.196168566541978e-06 350
1.5 1.986243140349595e-06 450
1.75 4.009194134751598e-06 602
2 5.653425270170776e-06 762
2.25 3.947011615014808e-06 1142
2.5 3.005825124576376e-06 1250
2.75 2.787348292397929e-06 1458
3 3.182951779603621e-06 1814
3.25 3.563318475700996e-06 2178
3.5 4.485876763878136e-06 2498
3.75 5.02648501818877e-06 2622
4 6.558147891758438e-06 3338
4.25 7.250337583982672e-06 3722
4.5 7.812681494881898e-06 4170
4.75 8.199284686119382e-06 4358
5 1.002519241884042e-05 5034
5.25 1.177702626126664e-05 5714
5.5 1.356015637058668e-05 5982
5.75 1.667895693722467e-05 6602
6 1.943754705317158e-05 6923
6.25 1.997575359519706e-05 7032
6.5 1.925892570895741e-05 6632
6.75 1.791087586543811e-05 5988
7 1.783040973977974e-05 5744
7.25 1.629565918562747e-05 5048
7.5 1.568860727000992e-05 4452
7.75 1.482237300223673e-05 3920
8 1.266143061687565e-05 3096
8.25 1.139814388307647e-05 2552
8.5 8.052373607304473e-06 1755
8.75 5.523350413025435e-06 1220
9 3.36197400401573e-06 782
9.25 2.029856566730759e-06 432
9.5 1.604548943021463e-06 350
9.75 7.653304722475031e-07 168
10 2.181105670077297e-07 56
10.25 3.67997390889188e-08 6
10.5 3.605444001953091e-10 1

0.25 1.103012400952751e-07 18
0.5 2.592980527013023e-07 62
0.75 4.475753772187575e-07 98
1 7.728315033120022e-07 210
1.25 1.207966462007905e-06 350
1.5 2.196778794042576e-06 450
1.75 4.34735830949703e-06 602
2 5.7326616483115e-06 762
2.25 4.440366490848527e-06 1142
2.5 2.982094994041004e-06 1250
2.75 2.948526380248165e-06 1458
3 3.305194648145978e-06 1814
3.25 3.886546122586213e-06 2178
3.5 4.577198796902198e-06 2498
3.75 5.044958116876838e-06 2622
4 6.848010146071582e-06 3338
4.25 7.512526669883699e-06 3722
4.5 8.174007063239806e-06 4170
4.75 8.405264095551405e-06 4358
5 1.006365646007493e-05 5034
5.25 1.234963547976475e-05 5714
5.5 1.419197010550335e-05 5982
5.75 1.742916397057637e-05 6602
6 2.003287332806267e-05 6923
6.25 2.113991473960839e-05 7032
6.5 1.973708500227568e-05 6632
6.75 1.823923341539221e-05 5988
7 1.842233843682444e-05 5744
7.25 1.725630159500332e-05 5048
7.5 1.595220283214301e-05 4452
7.75 1.510584828774774e-05 3920
8 1.281742967771063e-05 3096
8.25 1.165523456645642e-05 2552
8.5 8.180961209908657e-06 1755
8.75 5.75516643132379e-06 1220
9 3.388822102044361e-06 782
9.25 1.962192685690344e-06 432
9.5 1.62676387926181e-06 350
9.75 8.034204083480638e-07 168
10 3.189412445630083e-07 56
10.25 2.144042142817325e-08 6
10.5 6.663130249881918e-11 1

0.25 8.899905488983565e-08 18
0.5 2.43010676708731e-07 62
0.75 4.384094736536109e-07 98
1 7.573833215253338e-07 210
1.25 1.276403711968402e-06 350
1.5 2.219275992525061e-06 450
1.75 4.318703433917869e-06 602
2 5.783629551219028e-06 762
2.25 4.275736374467176e-06 1142
2.5 3.227531599308466e-06 1250
2.75 3.182589536034364e-06 1458
3 3.492540572694721e-06 1814
3.25 4.105778518861559e-06 2178
3.5 4.905604157454885e-06 2498
3.75 5.434873147071151e-06 2622
4 7.251332970672893e-06 3338
4.25 7.83292916544339e-06 3722
4.5 8.396664513478939e-06 4170
4.75 8.97560678307267e-06 4358
5 1.079043556600844e-05 5034
5.25 1.293731380480473e-05 5714
5.5 1.495877435682412e-05 5982
5.75 1.87676584224148e-05 6602
6 2.189512426142096e-05 6923
6.25 2.209645957950306e-05 7032
6.5 2.118066328092353e-05 6632
6.75 1.953265442073706e-05 5988
7 1.997331712262475e-05 5744
7.25 1.80261653774614e-05 5048
7.5 1.702972238186683e-05 4452
7.75 1.632213606648149e-05 3920
8 1.403393390542427e-05 3096
8.25 1.203201135001811e-05 2552
8.5 8.585770748008409e-06 1755
8.75 6.065390145477898e-06 1220
9 3.741548590454572e-06 782
9.25 2.11328500894991e-06 432
9.5 1.882930759008466e-06 350
9.75 7.830391497622441e-07 168
10 2.913716806522893e-07 56
10.25 4.849096626155598e-08 6
10.5 3.137836851971291e-10 1

0.25 1.113629069581427e-07 18
0.5 2.484807796272215e-07 62
0.75 4.417972269598743e-07 98
1 9.207051189623172e-07 210
1.25 1.360828825164639e-06 350
1.5 2.263043403363009e-06 450
1.75 4.445326814566795e-06 602
2 5.944110950083978e-06 762
2.25 4.487130678596135e-06 1142
2.5 3.391604903806468e-06 1250
2.75 3.183873165991159e-06 1458
3 3.536970667805842e-06 1814
3.25 4.230027911192793e-06 2178
3.5 5.083129187351254e-06 2498
3.75 5.376186005442744e-06 2622
4 7.38146286481292e-06 3338
4.25 8.085340764204106e-06 3722
4.5 8.892448432822573e-06 4170
4.75 9.185961097094894e-06 4358
5 1.114041158999959e-05 5034
5.25 1.335507811653603e-05 5714
5.5 1.559251628122896e-05 5982
5.75 1.911461876898169e-05 6602
6 2.189540417275793e-05 6923
6.25 2.285166356811062e-05 7032
6.5 2.186151052080782e-05 6632
6.75 2.018249075690777e-05 5988
7 1.987306207207727e-05 5744
7.25 1.848950386265522e-05 5048
7.5 1.765051804719673e-05 4452
7.75 1.671483525483441e-05 3920
8 1.430127560584106e-05 3096
8.25 1.253415653338088e-05 2552
8.5 8.864648501483577e-06 1755
8.75 6.039800346865883e-06 1220
9 3.894101110631623e-06 782
9.25 2.407480360358531e-06 432
9.5 1.733845857946614e-06 350
9.75 8.386126913427567e-07 168
10 3.361651019349168e-07 56
10.25 1.996476862680165e-08 6
10.5 4.11992679275699e-10 1

0.25 9.592589507077994e-08 18
0.5 2.71224256840652e-07 62
0.75 4.494368161129333e-07 98
1 8.028049255768103e-07 210
1.25 1.464349853482559e-06 350
1.5 2.28495395561252e-06 450
1.75 4.465431581724095e-06 602
2 6.143956968124209e-06 762
2.25 4.530222534034704e-06 1142
2.5 3.508338791004704e-06 1250
2.75 3.307685574975513e-06 1458
3 3.627665221500553e-06 1814
3.25 4.301334262553518e-06 2178
3.5 5.262213925207192e-06 2498
3.75 5.809266074173225e-06 2622
4 7.820747183198476e-06 3338
4.25 8.461009940046549e-06 3722
4.5 9.203733483368728e-06 4170
4.75 9.936505962349979e-06 4358
5 1.193588095773793e-05 5034
5.25 1.415383579805999e-05 5714
5.5 1.668061180191651e-05 5982
5.75 2.029854181220483e-05 6602
6 2.299438776142313e-05 6923
6.25 2.423334935611204e-05 7032
6.5 2.299161679547347e-05 6632
6.75 2.161834326791161e-05 5988
7 2.147120606758155e-05 5744
7.25 1.958427037896431e-05 5048
7.5 1.860909489949304e-05 4452
7.75 1.7499782024543e-05 3920
8 1.489629676997168e-05 3096
8.25 1.309379008206067e-05 2552
8.5 9.376741102776115e-06 1755
8.75 6.29797522503599e-06 1220
9 3.990005117260738e-06 782
9.25 2.35828379277531e-06 432
9.5 1.888909827931871e-06 350
9.75 8.708995755664563e-07 168
10 2.96184006856518e-07 56
10.25 4.439896439004144e-08 6
10.5 9.111541471232014e-10 1

0.25 1.157544102283425e-07 18
0.5 2.546180130951881e-07 62
0.75 4.180895544647627e-07 98
1 8.352383227550619e-07 210
1.25 1.425392185231713e-06 350
1.5 2.323637070719855e-06 450
1.75 4.536799120472357e-06 602
2 6.282035155938005e-06 762
2.25 4.564788994039387e-06 1142
2.5 3.49189693940751e-06 1250
2.75 3.283662825033789e-06 1458
3 3.886391221893645e-06 1814
3.25 4.331822838140319e-06 2178
3.5 5.184722799280065e-06 2498
3.75 5.742837564281336e-06 2622
4 7.93608003433579e-06 3338
4.25 8.506027690324686e-06 3722
4.5 9.317622822974268e-06 4170
4.75 1.000978660290599e-05 4358
5 1.203432528070403e-05 5034
5.25 1.436371205565631e-05 5714
5.5 1.692619605395469e-05 5982
5.75 2.035126892355453e-05 6602
6 2.371519658359756e-05 6923
6.25 2.499564234920492e-05 7032
6.5 2.343377799038939e-05 6632
6.75 2.171291536120245e-05 5988
7 2.18832745787766e-05 5744
7.25 2.046731162308827e-05 5048
7.5 1.927434255119148e-05 4452
7.75 1.809696317140091e-05 3920
8 1.520571570957056e-05 3096
8.25 1.332047409613992e-05 2552
8.5 9.905677534166228e-06 1755
8.75 6.507853811728836e-06 1220
9 3.854031773167079e-06 782
9.25 2.501185339693932e-06 432
9.5 2.032644331236143e-06 350
9.75 8.702086779376542e-07 168
10 3.309214403325902e-07 56
10.25 2.338361345448065e-08 6
10.5 8.203720858078728e-10 1

0.25 1.01831521314315e-07 18
0.5 2.522500311554428e-07 62
0.75 4.939631409643707e-07 98
1 9.372368169676185e-07 210
1.25 1.390964026712421e-06 350
1.5 2.475836000159449e-06 450
1.75 4.811681068388011e-06 602
2 6.329817207702395e-06 762
2.25 4.539883122678805e-06 1142
2.5 3.579238841300458e-06 1250
2.75 3.393638411187838e-06 1458
3 3.758057937314599e-06 1814
3.25 4.515399076728687e-06 2178
3.5 5.588089873280472e-06 2498
3.75 6.069812654210086e-06 2622
4 8.191049176971718e-06 3338
4.25 8.84752506760692e-06 3722
4.5 9.663618510433753e-06 4170
4.75 1.045034809309136e-05 4358
5 1.271494273811762e-05 5034
5.25 1.524569746124318e-05 5714
5.5 1.734392812234724e-05 5982
5.75 2.150355192387897e-05 6602
6 2.414125403168696e-05 6923
6.25 2.630123018304406e-05 7032
6.5 2.467134133262084e-05 6632
6.75 2.277581198521987e-05 5988
7 2.282251369047304e-05 5744
7.25 2.143462092125331e-05 5048
7.5 1.944215261286071e-05 4452
7.75 1.868306362342042e-05 3920
8 1.643342852502718e-05 3096
8.25 1.423552075262653e-05 2552
8.5 1.038640485291e-05 1755
8.75 6.738851024412993e-06 1220
9 4.051568802555876e-06 782
9.25 2.659848985702322e-06 432
9.5 1.980435690465894e-06 350
9.75 9.199811060405092e-07 168
10 3.372327341226469e-07 56
10.25 4.466442321096866e-08 6
10.5 8.265462619526338e-10 1

0.25 1.263849003870082e-07 18
0.5 2.943809110801038e-07 62
0.75 5.489881380159825e-07 98
1 8.78831093763348e-07 210
1.25 1.381079553518647e-06 350
1.5 2.189765901852483e-06 450
1.75 4.59282640428096e-06 602
2 6.546395731067048e-06 762
