#t    E^kin_scal0    E^grad_scal0    E^kin_scal1    E^grad_scal1    Vpot_term_0    Vpot_term_1    E_tot
0    0.125000208327261    5.3944622638868e-14    2.65456991311481e-13    1.71182632172128e-14    0.250000000000021    2.52067648747683e-13    0.375000208327871
0.5    0.0694732610601781    1.17983668373585e-14    5.85543005652072e-14    3.09938385605757e-15    0.0720499151730537    5.4636460269537e-14    0.14152317623336
1    0.0307207421041656    2.84692889839137e-15    1.36276292058014e-14    8.95898731448547e-16    0.011093768110281    1.21433138069902e-14    0.0418145102144761
1.5    0.0115958787756248    1.21815676253397e-15    3.29964768991362e-15    5.2805318465885e-16    0.000653020997519597    2.85052867968062e-15    0.0122488997731523
2    0.00452350675793106    6.77438094394013e-16    8.39333656342296e-16    5.48263509825434e-16    1.66076910866871e-06    2.15811466451893e-16    0.00452516752704201
2.49999999999999    0.00211152606309375    3.95440631556591e-16    5.01486277430708e-16    4.16891974390841e-16    1.09694207675329e-05    6.42892820971162e-16    0.00212249548386324
2.99999999999998    0.000925890701155239    2.52080460067095e-16    6.11380608087139e-16    1.38394500669092e-16    0.0002828629545872    1.28581830711273e-15    0.00120875365574473
3.49999999999997    8.5307368611509e-05    1.51322917183991e-16    1.18547592016306e-15    5.05368948241166e-17    0.000873792769582873    7.37714875308022e-16    0.000959100138196507
3.99999999999996    0.000183073682170489    1.06807005280756e-16    8.59785585526063e-16    3.30717888474099e-17    0.000745945948101007    5.40625522618014e-16    0.000929019630273036
4.49999999999995    0.000520658819592046    7.57339062411635e-17    4.711900540287e-16    2.22079159640503e-17    0.000181492109084809    2.69890879290678e-16    0.000702150928677694
4.99999999999994    0.000430533818010084    5.89307899989253e-17    1.70833277058412e-16    3.79448005733842e-17    8.98410419462668e-06    1.0241866085693e-16    0.000439517922205081
5.49999999999993    0.000279958080897799    4.55526089472608e-17    5.674905241285e-17    5.21540499358929e-17    1.12947129569689e-12    9.1852658152046e-20    0.000279958082027425
5.99999999999992    0.000183329044664747    3.43511604689267e-17    1.68140938841176e-16    1.72441533462233e-17    5.9821414769904e-06    9.66265738608633e-17    0.000189311186142053
6.49999999999991    8.01054477097433e-05    2.37894163621908e-17    2.68527737082094e-16    7.08484526139319e-18    6.17615812074329e-05    8.2389005722731e-17    0.000141867028917558
6.9999999999999    5.48905441677155e-07    1.78725678304728e-17    2.18730523821223e-16    4.26311134088802e-18    0.000130623831201967    1.39087357439335e-16    0.000131172736644024
7.49999999999988    4.86110698165143e-05    1.46830201947492e-17    1.43364155448316e-16    3.89809397356751e-18    7.64659624811674e-05    1.16453259942e-16    0.00012507703229796
7.99999999999987    8.73867601157196e-05    1.23747659794571e-17    6.24476137346787e-17    7.83132418640447e-18    1.17840344659031e-05    7.48709868636344e-17    9.91707945817802e-05
8.49999999999986    7.27050040520489e-05    1.12325516209836e-17    3.34642127907009e-17    1.16724655948968e-17    1.53055241329856e-07    1.23004666516975e-17    7.28580592934474e-05
8.99999999999985    5.44382002056635e-05    9.09838915036044e-18    1.23259017077482e-17    1.76150155917197e-17    6.61998791138018e-08    2.83346069686064e-17    5.45044000848447e-05
9.49999999999984    3.68527578834777e-05    7.32376514728802e-18    1.01806449018141e-16    4.89935114761461e-18    5.36801360322097e-06    4.53390471245839e-17    4.22207714868581e-05
9.99999999999983    9.80047847635541e-06    5.3427198422585e-18    7.6667797035942e-17    2.55477815320186e-18    2.65054580145807e-05    1.31177459650456e-16    3.63059364911519e-05
10.4999999999998    2.19462634872727e-06    4.5039835377008e-18    5.21266534720066e-17    2.1771005519209e-18    3.3479304582031e-05    1.38779350270944e-16    3.56739309309559e-05
10.9999999999998    2.10749360892802e-05    4.06742379715339e-18    3.02857293560174e-17    2.79240396940366e-18    1.1633257424048e-05    9.87377579862479e-17    3.27081935134641e-05
11.4999999999998    2.57028960926428e-05    3.73620767466774e-18    2.36140676002608e-17    2.86766785491545e-18    8.62934677488164e-07    3.24862624182283e-17    2.65658307701937e-05
11.9999999999998    2.11491416618431e-05    3.45362453330867e-18    1.96476679274385e-17    7.22158039035633e-18    2.50057046639821e-11    3.92945482200502e-19    2.11491666675785e-05
12.4999999999998    1.67624743042246e-05    2.89858137695844e-18    3.21055321577713e-17    7.57437004230347e-18    3.34716091089224e-07    8.58882695215446e-17    1.70971903954423e-05
12.9999999999998    9.48848264997884e-06    2.27425480849593e-18    1.04347270506229e-16    1.96488491632852e-18    4.88479653006116e-06    9.70033457448909e-17    1.43732791802456e-05
13.4999999999998    5.3052548166064e-07    1.84363882609168e-18    1.99410429345634e-17    2.55086844980124e-18    1.29615800989102e-05    2.01409340684217e-16    1.34921055807966e-05
13.9999999999997    3.90618949986361e-06    1.63567044109319e-18    1.99116220415225e-17    2.33163871325879e-18    9.36381930217997e-06    1.64958454331593e-16    1.32700088022324e-05
14.4999999999997    9.9988627273881e-06    1.59557729788615e-18    9.83891128108125e-17    1.31813549716893e-18    1.78381882393907e-06    1.62084201217914e-17    1.17826815514447e-05
14.9999999999997    9.80609106223122e-06    1.49504016342404e-18    4.04161777736282e-17    1.94401596827618e-18    3.56937005958805e-08    3.60696133972452e-18    9.84178476287457e-06
15.4999999999997    8.2272026847445e-06    1.39189251684922e-18    1.45564295185484e-17    1.25169482367356e-17    4.74773996589623e-09    2.43335370023712e-17    8.23195042476319e-06
15.9999999999997    6.29402855994362e-06    1.14906140844825e-18    2.10807239119577e-16    8.82805206709692e-19    6.91489348820221e-07    9.53458818727553e-18    6.98551790898622e-06
