#t    <phi>    <pi>    <phi^2>    <pi^2>    rms(phi)    rms(pi)
0    0.999999999999999    -0.500000416654173    1.00000000000001    0.250000416654522    1.28184635446111e-07    4.17942893976675e-07
0.5    0.732695233529614    -0.557509753366286    0.536842305237021    0.31081712509861    7.63032807377339e-08    2.71235485400087e-07
1    0.458970496081091    -0.519545144360683    0.210653916272927    0.2699271570288    6.63406987031512e-08    1.91595479163578e-07
1.5    0.226072004119371    -0.40663336778347    0.0511085510465509    0.165350695794947    4.44244325574795e-08    1.42359888831826e-07
2    0.0507682639087558    -0.300706532500512    0.00257741662031097    0.0904244186884944    4.3601331305186e-08    1.13902356787406e-07
2.49999999999999    -0.0813881021928751    -0.233096213582747    0.00662402317855935    0.0543338447866243    3.84788862351775e-08    1.04602795451819e-07
2.99999999999998    -0.183404089899399    -0.170808027744603    0.0336370601918279    0.0291753823420103    3.4025460006014e-08    9.63261708161521e-08
3.49999999999997    -0.243145988877866    -0.0567604809158505    0.0591199719073962    0.00322175219380767    2.88577655445643e-08    9.5050970085937e-08
3.99999999999996    -0.23371782584671    0.0914189779602533    0.0546240221185138    0.00835742953130446    2.29094174676249e-08    8.47723940254457e-08
4.49999999999995    -0.164145671418973    0.169973014131953    0.0269438014455862    0.0288908255331066    2.42993284768573e-08    7.50661972458743e-08
4.99999999999994    -0.0774254419202141    0.168779863060511    0.00599469905654101    0.0284866421747292    2.36907378318102e-08    6.59526342976892e-08
5.49999999999993    0.0014579203475054    0.146775575521667    2.12553174017538e-06    0.0215430695697202    2.24747526867717e-08    5.86896405043623e-08
5.99999999999992    0.0699405700643889    0.126827941509539    0.00489168334093213    0.0160853267475502    2.08683858544142e-08    5.55109349867932e-08
6.49999999999991    0.125370281030116    0.0888957510027784    0.0157177073655705    0.00790245454635117    1.7684876464798e-08    5.64489052455775e-08
6.9999999999999    0.151189141925803    0.00778644395956028    0.022858156636261    6.06287095384558e-05    1.7201243203763e-08    5.55260010350045e-08
7.49999999999988    0.132245845532787    -0.0777167431857844    0.0174889636606819    0.00603989217140777    1.65587473464364e-08    5.10724084396697e-08
7.99999999999987    0.0828587731932036    -0.110450300992343    0.00686557629508302    0.0121992689893012    1.62303782118547e-08    4.63156310862083e-08
8.49999999999986    0.0279722273531801    -0.106280817202198    0.00078244550309824    0.0112956121051688    1.56576031153262e-08    4.17898378433623e-08
8.99999999999985    -0.0226845044771159    -0.0965249491842697    0.000514586743372519    0.00931706581502741    1.50963992946553e-08    3.96964288065855e-08
9.49999999999984    -0.0680719826194019    -0.0830049633383682    0.00463379481773634    0.00688982393880534    1.39066517070005e-08    3.87309584594644e-08
9.99999999999983    -0.101472608840408    -0.0446159765857097    0.0102966903448786    0.00199058536669826    1.32161752353805e-08    4.07507218123319e-08
10.4999999999998    -0.107574442721123    0.0220094452787709    0.0115722607267603    0.000484415681480744    1.38494761743005e-08    3.91613661191034e-08
10.9999999999998    -0.0825924468302211    0.0711749795760831    0.00682151227340304    0.00506587771765713    1.16302117256626e-08    3.57622600188077e-08
11.4999999999998    -0.0431031964955063    0.081905253177571    0.00185788554813035    0.0067084704980831    1.12662377157567e-08    3.31183757051856e-08
11.9999999999998    -0.00316245804198174    0.077196050523567    1.00011408674358e-05    0.00595923021643804    1.1866536180244e-08    3.06900766369417e-08
12.4999999999998    0.0340160707081147    0.0712140497647901    0.00115709306641959    0.0050714408839029    1.1625706652151e-08    3.0032848918742e-08
12.9999999999998    0.0664854507447837    0.0553959760465326    0.00442031516073716    0.00306871416214898    9.68920903604676e-09    3.11396970152938e-08
13.4999999999998    0.0848553999636217    0.0135301772224256    0.00720043890298627    0.00018306569567124    7.84450678949631e-09    3.15490370443949e-08
13.9999999999997    0.0782308869114955    -0.0379477694752475    0.00612007166695929    0.00144003320814743    9.84722972742669e-09    3.00212349165012e-08
14.4999999999997    0.0516835912917379    -0.0627578050541562    0.00267119360881148    0.00393854209521624    8.79691105353901e-09    2.77015664720278e-08
14.9999999999997    0.0194385064009713    -0.0641469848315195    0.000377855531100692    0.00411483566297586    9.41430882367435e-09    2.57153007809729e-08
15.4999999999997    -0.0117391520817212    -0.0605326365306065    0.000137807691597872    0.0036642000853471    9.6334563129358e-09    2.42055899361189e-08
15.9999999999997    -0.0407813287104579    -0.0544555364775718    0.0016631167713905    0.00296540545306076    8.99600671014339e-09    2.45845141258438e-08
16.4999999999998    -0.0636009186602156    -0.0329407766103516    0.00404507685442343    0.00108509476369376    8.19485880251585e-09    2.59277296499975e-08
16.9999999999999    -0.0700325247842864    0.00911731512967372    0.00490455452766175    8.31254351744313e-05    8.2620028389369e-09    2.55743090462528e-08
17.4999999999999    -0.0557925623944977    0.0438738403415651    0.00311281001854399    0.00192491386631772    8.21182314428193e-09    2.3958687826361e-08
18    -0.0305112536409465    0.0538303265955462    0.000930936598742232    0.00289770406138367    7.89360805581914e-09    2.22919117892571e-08
18.5000000000001    -0.00382943003980035    0.0522883080331651    1.46645344297896e-05    0.00273406715697161    8.0159130726685e-09    2.12297761738446e-08
19.0000000000002    0.02165311376817    0.0494522594029834    0.000468857335857377    0.00244552596006039    7.93759795132672e-09    2.06451109488114e-08
19.5000000000002    0.0446291549259713    0.0402993827010329    0.0019917614694064    0.00162404024608477    7.11327712310755e-09    2.13471229521317e-08
20.0000000000003    0.0587797072141833    0.012897486148745    0.00345505398018514    0.000166345148957569    4.83117944626608e-09    2.2334000883205e-08
20.5000000000004    0.0558215471019608    -0.0237939766531876    0.00311604512085649    0.000566153324972884    7.46376484324849e-09    2.11859551550924e-08
21.0000000000005    0.0380457434520122    -0.0434615643300289    0.00144747859481637    0.00188890757401363    6.49183889475716e-09    1.98600091034748e-08
21.5000000000006    0.0152980707360985    -0.0458837921953031    0.000234030968246719    0.0021053223862221    6.86729180844953e-09    1.85105781231185e-08
22.0000000000006    -0.00720595683819558    -0.0440642264837912    5.19258139539868e-05    0.00194165605561516    7.00765418116076e-09    1.76605851352261e-08
22.5000000000007    -0.0285604735068492    -0.0405727155572871    0.000815700646935475    0.00164614524769285    6.50638509542728e-09    1.8125800707111e-08
23.0000000000008    -0.0459682601094032    -0.0262368102517751    0.00211308093748579    0.000688370212188014    5.75327563616462e-09    1.90167714597033e-08
23.5000000000009    -0.0519316968574577    0.00413089011732287    0.00269690113849491    1.70642531617652e-05    5.49047053015978e-09    1.9221853572262e-08
24.000000000001    -0.0424359278998863    0.0311484087586914    0.00180080797672438    0.000970223368198836    5.64496654710162e-09    1.77362783162629e-08
24.500000000001    -0.0239883489726182    0.0399809269867415    0.000575440886432143    0.00159847452271944    5.66928858863368e-09    1.67655548945033e-08
25.0000000000011    -0.00397610913493093    0.0395199946970044    1.58094438529192e-05    0.00156182998085151    6.16631021984933e-09    1.59851475209989e-08
25.5000000000012    0.0154041985423176    0.037879560407608    0.000237289332731179    0.00143486109667386    6.189676166943e-09    1.53805907989881e-08
26.0000000000013    0.0332136340961447    0.0318037530244312    0.00110314548987262    0.00101147870643928    5.67583476501522e-09    1.62203654656969e-08
26.5000000000013    0.0448105516576793    0.0118745817001156    0.00200798553986557    0.000141005690553018    4.42784334460828e-09    1.72622499340634e-08
27.0000000000014    0.04352970725275    -0.0165893696600652    0.00189483541351014    0.000275207185718561    4.45120004969546e-09    1.63723355976838e-08
27.5000000000015    0.0303900962752527    -0.0330180042690425    0.000923557951619159    0.00109018860591074    5.70912889282425e-09    1.53937171670158e-08
28.0000000000016    0.0128661976701506    -0.0356916945018523    0.000165539042487417    0.00127389705641377    5.30606017697874e-09    1.47974935827767e-08
28.5000000000017    -0.00473553277547266    -0.0346340607803523    2.24252706676074e-05    0.00119951816613733    5.62371783822001e-09    1.40693114493447e-08
29.0000000000017    -0.021625561241019    -0.0323731126448551    0.000467664898989095    0.00104801842231667    5.67587265135822e-09    1.40077902809743e-08
29.5000000000018    -0.035756262576345    -0.0219660820462486    0.00127851031342855    0.000482508760462761    4.70903180139675e-09    1.53256152058728e-08
30.0000000000019    -0.0412547731066284    0.00156341345452288    0.00170195630407942    2.44426163001909e-06    4.72892260368872e-09    1.53602997001898e-08
30.500000000002    -0.0344244068332784    0.0237792710727537    0.00118503978582308    0.000565453732751709    4.40266918013437e-09    1.4397614849971e-08
31.000000000002    -0.0199988469668547    0.0317268110439576    0.000399953880003697    0.00100659053901918    4.86595058974828e-09    1.36825511473236e-08
31.5000000000021    -0.00400105760699352    0.0317596392656172    1.60084619745059e-05    0.0010086746862823    5.02055248615508e-09    1.29145777622491e-08
32.0000000000022    0.0116340118958622    0.030699801516349    0.000135350232793091    0.000942477813143381    5.16766189396368e-09    1.26082375339395e-08
32.5000000000021    0.0261942743148295    0.0263579835335828    0.000686140006880559    0.000694743295956799    4.42134106355685e-09    1.32162744465964e-08
33.000000000002    0.0360905475064568    0.0109838612805411    0.00130252761931584    0.000120645208630376    4.3148185364342e-09    1.43061051102159e-08
33.5000000000019    0.0357518636063568    -0.0122273285096937    0.00127819575132756    0.000149507562484148    4.35067159886339e-09    1.34241326992712e-08
34.0000000000018    0.0254842407134897    -0.0264614973090421    0.000649446524743104    0.000700210839836609    4.49890026942586e-09    1.28947136215299e-08
34.5000000000017    0.0112681640575463    -0.0291878908955964    0.000126971521227797    0.000851932974933391    4.40931963074747e-09    1.22119143707614e-08
35.0000000000016    -0.00318274063380581    -0.0285265778304109    1.0129837942101e-05    0.000813765642714631    4.73058087743139e-09    1.17856916537862e-08
35.5000000000015    -0.0171555501771036    -0.0269572359499103    0.000294312901879143    0.00072669257005927    4.75362586062266e-09    1.16441598704022e-08
36.0000000000014    -0.0290870356707876    -0.0190116989263897    0.000846055644113683    0.000361444696067852    3.74334202643444e-09    1.28463936329831e-08
36.5000000000013    -0.0341992687116755    2.11179130175376e-05    0.0011695899804134    4.45966414597319e-10    3.60286334708385e-09    1.28211168288974e-08
37.0000000000012    -0.0290769643714921    0.0189619950829247    0.000845469857061036    0.000359557257525006    3.83384270017914e-09    1.21317627695378e-08
37.5000000000011    -0.0173057666150932    0.0262413089732441    0.000299489558136089    0.000688606296629396    3.98181485584967e-09    1.16407916016882e-08
38.000000000001    -0.00399060647980263    0.026544717375462    1.59249400766605e-05    0.000704622020543271    4.22195264791337e-09    1.09248086829709e-08
38.5000000000009    0.00911196933426514    0.0258102274011894    8.30279851486091e-05    0.000666167838501217    4.56453994669667e-09    1.05138258329668e-08
39.0000000000008    0.0214384692629714    0.0225644131636247    0.000459607964339386    0.000509152741418893    4.13700502051784e-09    1.14971872475389e-08
