1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
12.75 3.630797757485663e-34 2.616490860465004e-32 432
13 1.639394453544309e-34 1.11508989041936e-32 200
13.25 1.302915675936842e-34 1.129386165397546e-32 168
13.5 4.443758699988861e-35 3.458603739032172e-33 56
13.75 1.464365548543282e-36 8.870276957205313e-34 7

0.25 3.35634256738311e-19 2.882891706506609e-20 18
0.5 9.230775146384457e-19 9.393004142798399e-19 62
0.75 1.898788841232205e-18 1.614892624108239e-18 98
1 4.854269000756473e-18 4.856413241368054e-18 210
1.25 6.241117899942866e-18 3.625203489937245e-17 350
1.5 2.256557277390568e-17 4.05467856713644e-17 450
1.75 1.390747531774988e-17 3.136571462392607e-17 602
2 1.731020608071199e-17 6.35278013437243e-17 762
2.25 2.487607132377977e-17 1.196450764498498e-16 1142
2.5 2.681231491491762e-17 1.375089940489356e-16 1250
2.75 3.319664603814784e-17 2.100724938943087e-16 1458
3 3.996408406832086e-17 3.082402384912888e-16 1814
3.25 4.740730385520231e-17 4.597229444504131e-16 2178
3.5 5.633838826078633e-17 6.043726637331227e-16 2498
3.75 6.09521231892634e-17 7.140495131332127e-16 2622
4 3.767561869435658e-17 5.028697611823465e-16 3338
4.25 5.691381933568582e-27 9.5943421492924e-26 3722
4.5 9.858704663847532e-28 6.650579405120172e-26 4170
4.75 1.625752078787093e-28 3.051494137804961e-26 4358
5 6.03960776820356e-29 1.184334373744092e-26 5034
5.25 4.511422960224477e-29 2.945831442398436e-27 5714
5.5 2.318266241320468e-29 4.98675626537e-28 5982
5.75 1.051011982799753e-29 1.907078467306096e-28 6602
6 4.892663540065235e-30 1.243607907420315e-28 7130
6.25 2.599633777483249e-30 6.999413063410731e-29 8034
6.5 1.309839857502714e-30 3.974461316185775e-29 8606
6.75 8.755989937009227e-31 3.197152867935549e-29 9066
7 9.256664790437569e-31 3.924360968033906e-29 9962
7.25 9.704138475864983e-31 4.375235432967498e-29 10550
7.5 8.939794933995126e-31 3.289887188628893e-29 11226
7.75 3.08496152232012e-31 1.148791435443399e-29 12146
8 1.472252298674721e-32 4.481630965511389e-31 12303
8.25 5.471356565095585e-33 2.28835541688712e-31 12584
8.5 5.425027220052979e-33 2.442329090598721e-31 12120
8.75 5.29014287828487e-33 2.299688565888584e-31 11180
9 5.211751432097934e-33 2.497891019769895e-31 11096
9.25 4.732296311036106e-33 2.371607149347739e-31 10056
9.5 4.882694192679444e-33 2.480085570850936e-31 9716
9.75 4.406427454436496e-33 2.290289045817027e-31 8604
10 4.222683596813964e-33 2.25944626783859e-31 8060
10.25 3.852292061668088e-33 2.237710915765911e-31 7320
10.5 3.404215223352339e-33 1.987614002139804e-31 6356
10.75 3.013684315511692e-33 1.763362839827643e-31 5348
11 2.448868070536539e-33 1.495556355783799e-31 4308
11.25 2.079100381694099e-33 1.325487444733323e-31 3563
11.5 1.388241820076138e-33 9.632323180379213e-32 2448
11.75 1.085484725029196e-33 7.732565186439428e-32 1868
12 8.058112985790319e-34 5.531718275469631e-32 1358
12.25 6.53228929512084e-34 4.98103008223575e-32 1062
12.5 4.939677882837987e-34 3.655364347789282e-32 776
12.75 2.95236942870412e-34 1.95017533315671e-32 432
13 1.244696367803715e-34 9.142918797285891e-33 200
13.25 1.198592666525437e-34 7.865999269667651e-33 168
13.5 2.569172176416564e-35 3.249446272025856e-33 56
13.75 3.91619660500031e-36 3.539771384760541e-34 7

0.25 1.09679211672987e-20 6.051272182503513e-19 18
0.5 6.398397269021713e-20 5.589734264176665e-18 62
0.75 2.917853322773747e-19 5.027813892921602e-18 98
1 7.690904957201123e-19 1.508358434580938e-17 210
1.25 2.219616313672878e-18 5.05183140419176e-17 350
1.5 1.291106219042129e-17 5.929144264475946e-17 450
1.75 5.814344669728903e-18 3.759673120758601e-17 602
2 8.383158685356431e-18 6.642465179506981e-17 762
2.25 1.253877405677384e-17 1.194102329490314e-16 1142
2.5 1.309459752043404e-17 1.424373898235681e-16 1250
2.75 1.813175529961225e-17 1.935448159026622e-16 1458
3 2.2467930297294e-17 2.765087840916359e-16 1814
3.25 2.864070361090743e-17 3.825553613066515e-16 2178
3.5 3.33854385074755e-17 5.131151361968156e-16 2498
3.75 3.727137934399884e-17 5.877162458567908e-16 2622
4 2.277067514050398e-17 4.190388906007282e-16 3338
4.25 7.756055999570573e-27 5.535716565835567e-25 3722
4.5 1.574713137018325e-27 3.674636026205055e-25 4170
4.75 1.1670379967842e-27 1.898742710264724e-25 4358
5 1.152251856597082e-27 1.053372693245123e-25 5034
5.25 8.391801216630972e-28 4.511258204977234e-26 5714
5.5 2.862200833514149e-28 8.925702853516538e-27 5982
5.75 3.816323118433064e-29 7.454031104311616e-28 6602
6 6.278798530740584e-30 1.118407383522672e-28 7130
6.25 3.999344626916171e-30 5.790200786598183e-29 8034
6.5 2.508531211300189e-30 3.225003459846348e-29 8606
6.75 1.881639177921772e-30 2.854946635706789e-29 9066
7 1.74899869170819e-30 3.885485161254895e-29 9962
7.25 1.610514698135676e-30 4.398444595486972e-29 10550
7.5 1.089694845291639e-30 4.545105086548979e-29 11226
7.75 4.156268525041961e-31 1.536504442034012e-29 12146
8 1.643498204115671e-32 7.61036282723681e-31 12303
8.25 4.583438036339401e-33 2.008896977363216e-31 12584
8.5 4.640921844918731e-33 2.099942348317445e-31 12120
8.75 4.249561153237947e-33 2.079686169438029e-31 11180
9 4.284812282623281e-33 2.218348881137053e-31 11096
9.25 4.015497757286834e-33 2.13738238553875e-31 10056
9.5 4.003770858139689e-33 2.232560232977522e-31 9716
9.75 3.614044278410135e-33 2.066733529580288e-31 8604
10 3.531790056411589e-33 2.026130916129186e-31 8060
10.25 3.230144170232208e-33 1.993420246388362e-31 7320
10.5 2.862692437346572e-33 1.774427880002355e-31 6356
10.75 2.45647483833398e-33 1.574765160594127e-31 5348
11 2.010521666669467e-33 1.376635969427667e-31 4308
11.25 1.745659983552712e-33 1.17848613201823e-31 3563
11.5 1.17607922473474e-33 8.530675287138579e-32 2448
11.75 9.080242123934209e-34 6.791218776186474e-32 1868
12 6.441357408017372e-34 5.074461769742367e-32 1358
12.25 5.385049404059199e-34 4.226863752832339e-32 1062
12.5 4.121137191266602e-34 3.077069168154511e-32 776
12.75 2.60113319013136e-34 1.749099066455359e-32 432
13 9.189926928981107e-35 8.484230676782132e-33 200
13.25 1.082409737710599e-34 7.070117918051982e-33 168
13.5 2.537714104799937e-35 2.756892531737017e-33 56
13.75 7.952701850971453e-36 1.021104804537733e-34 7

0.25 1.793290228092973e-19 1.611003594093567e-20 18
0.5 3.755608837237055e-19 5.24441125471781e-19 62
0.75 8.919463033451271e-19 8.857598003563869e-19 98
1 2.513881039189475e-18 2.712055125265204e-18 210
1.25 2.564193458408672e-18 1.982120765611578e-17 350
1.5 2.703575418327079e-17 2.380766098483204e-17 450
1.75 7.246892126882216e-18 1.66196047068293e-17 602
2 9.312752849240364e-18 3.322709096164289e-17 762
2.25 1.292985074387557e-17 6.388848952144123e-17 1142
2.5 1.350832902368933e-17 7.624988605282922e-17 1250
2.75 1.585032340735242e-17 1.226308310863503e-16 1458
3 2.00367865509444e-17 1.719030208677463e-16 1814
3.25 2.441631653031251e-17 2.486218803226306e-16 2178
3.5 2.949353029850453e-17 3.219230730678916e-16 2498
3.75 3.089738800755349e-17 3.933660252892039e-16 2622
4 1.991738995204734e-17 2.65239417640984e-16 3338
4.25 3.923848509265689e-26 3.998254857092744e-24 3722
4.5 3.463681296058457e-26 1.747011784702852e-24 4170
4.75 2.362962679212068e-26 5.568895951036651e-25 4358
5 1.232346159330983e-26 1.518837174199675e-25 5034
5.25 3.944192797602589e-27 2.235314172956879e-26 5714
5.5 4.680903310136379e-28 1.808606864957636e-27 5982
5.75 2.573477177616384e-29 3.677086120404974e-28 6602
6 3.521085514408297e-30 1.134754795987711e-28 7130
6.25 1.90924858075295e-30 6.04541686290649e-29 8034
6.5 8.929328921071791e-31 3.110762098527001e-29 8606
6.75 6.410268591576204e-31 2.621199074801797e-29 9066
7 8.18280835321929e-31 3.516433565835069e-29 9962
7.25 1.042694384446404e-30 4.137398798739791e-29 10550
7.5 1.018566697051665e-30 4.019802511293183e-29 11226
7.75 3.537796537091086e-31 2.078897534146311e-29 12146
8 1.618851258103518e-32 7.671050978299185e-31 12303
8.25 4.233618495594812e-33 1.699748993955188e-31 12584
8.5 4.161550780721564e-33 1.828236300007924e-31 12120
8.75 3.960808549873537e-33 1.733559939605015e-31 11180
9 4.02220869357648e-33 1.914580336679442e-31 11096
9.25 3.69332794760032e-33 1.832851341010997e-31 10056
9.5 3.637068089177149e-33 1.909558186586702e-31 9716
9.75 3.284042312247457e-33 1.768631579789696e-31 8604
10 3.160674937595881e-33 1.798838252733503e-31 8060
10.25 2.98377560432279e-33 1.701540545285381e-31 7320
10.5 2.572016710625121e-33 1.542277191159476e-31 6356
10.75 2.228195412580399e-33 1.352515510053958e-31 5348
11 1.848151801088122e-33 1.158840242598488e-31 4308
11.25 1.549458888840086e-33 1.044764962948584e-31 3563
11.5 1.077873510464021e-33 7.369750725218629e-32 2448
11.75 8.368423656447351e-34 5.812089754092555e-32 1868
12 6.228450502680395e-34 4.334798045942256e-32 1358
12.25 4.772125263012298e-34 3.786419776910978e-32 1062
12.5 3.886949143416519e-34 2.650521949476982e-32 776
12.75 2.320555368827836e-34 1.539365556308701e-32 432
13 9.890739332540592e-35 7.807052376270442e-33 200
13.25 9.161211823105852e-35 6.387805808451817e-33 168
13.5 2.296337933604949e-35 2.045671787034653e-33 56
13.75 5.18205206471365e-36 1.212505989143428e-34 7

0.25 9.963257394020927e-20 2.455935457240113e-19 18
0.5 6.196806094278513e-19 2.750529925914905e-18 62
0.75 9.279468466184636e-19 2.716821660104148e-18 98
1 1.83915598579409e-18 8.902012893341931e-18 210
1.25 2.927837388119788e-18 3.047824768069864e-17 350
1.5 2.200683307330271e-17 2.520360638214061e-17 450
1.75 4.258897396202353e-18 2.685038821591941e-17 602
2 5.635114503387084e-18 4.855713778378801e-17 762
2.25 7.54127305251735e-18 8.239208668657228e-17 1142
2.5 7.764978208707578e-18 8.892782707356207e-17 1250
2.75 1.011564140765272e-17 1.196372929181879e-16 1458
3 1.279688375923863e-17 1.620934986178399e-16 1814
3.25 1.657135611153805e-17 2.198541982324562e-16 2178
3.5 2.003416521124333e-17 2.840376563157502e-16 2498
3.75 2.017925266537014e-17 3.610555755524969e-16 2622
4 1.371816415831714e-17 2.309177962800759e-16 3338
4.25 5.534053972659732e-25 1.831584387051415e-23 3722
4.5 6.324614049811735e-25 5.869675725376591e-24 4170
4.75 4.303079270445091e-25 1.798420050864979e-24 4358
5 2.979192697426176e-25 7.63351616546505e-25 5034
5.25 1.549523863083925e-25 2.877056928212261e-25 5714
5.5 2.907708131201091e-26 5.911763127354105e-26 5982
5.75 1.473207168120763e-27 3.942452106197304e-27 6602
6 8.523353594641727e-30 1.118596970133082e-28 7130
6.25 2.433835938527541e-30 6.2152644730935e-29 8034
6.5 1.226527242296586e-30 3.684856250501762e-29 8606
6.75 8.864739891511129e-31 3.428606915987797e-29 9066
7 9.653452101870104e-31 4.545715562549365e-29 9962
7.25 1.026668737960205e-30 5.458645935968423e-29 10550
7.5 9.492912743403574e-31 5.174264736191012e-29 11226
7.75 4.532247374501923e-31 2.29551524378591e-29 12146
8 2.06796362877064e-32 8.379494418263029e-31 12303
8.25 3.551837419637626e-33 1.610906398332634e-31 12584
8.5 3.605477125073844e-33 1.693410340395989e-31 12120
8.75 3.315463166402206e-33 1.646989558512664e-31 11180
9 3.465976599304868e-33 1.767991672576853e-31 11096
9.25 3.162191573384536e-33 1.722113029909243e-31 10056
9.5 3.134490133714671e-33 1.754680846652327e-31 9716
9.75 2.838665854458411e-33 1.6434563780196e-31 8604
10 2.682114867764199e-33 1.686011719666075e-31 8060
10.25 2.553035977661277e-33 1.604866718068572e-31 7320
10.5 2.279171334021296e-33 1.427768276868951e-31 6356
10.75 1.888557975218544e-33 1.286081236792115e-31 5348
11 1.610657115344418e-33 1.087638183081194e-31 4308
11.25 1.383645444073023e-33 9.340895354343913e-32 3563
11.5 9.441667560968021e-34 6.868471162237379e-32 2448
11.75 7.343754227193569e-34 5.259624310018932e-32 1868
12 5.52915951862218e-34 3.924338315462354e-32 1358
12.25 4.415734980021082e-34 3.214030635212394e-32 1062
12.5 3.289868074995767e-34 2.349993037460996e-32 776
12.75 1.975906298660667e-34 1.504726097854799e-32 432
13 9.126169455762452e-35 6.513633487381721e-33 200
