1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
12.25 2.313021332654158e-47 2.895529913540309e-45 1062
12.5 1.674019612503513e-47 2.239285766862549e-45 776
12.75 8.880999993967343e-48 1.13376196688574e-45 432
13 4.122370137157834e-48 6.398659992632489e-46 200
13.25 3.250362130520294e-48 4.28002348516275e-46 168
13.5 1.276253244702924e-48 1.668402701031929e-46 56
13.75 1.046763545074376e-49 2.533869605859362e-47 7

0.25 7.572684434680618e-19 2.375786304944608e-17 18
0.5 3.658027719530517e-18 1.437669549359567e-16 62
0.75 6.368075254908347e-18 3.436710122331381e-16 98
1 1.218924274239408e-17 1.11017077389127e-15 210
1.25 1.749811095095638e-17 2.497571094619654e-15 350
1.5 1.718820829894589e-17 3.931334207957341e-15 450
1.75 1.891707093863513e-17 5.085261567652534e-15 602
2 4.112591007778862e-17 7.603164722932419e-15 762
2.25 1.092690780937382e-16 1.111980886118017e-14 1142
2.5 1.887231277930412e-16 1.077558333897807e-14 1250
2.75 3.089592611955368e-16 9.380601754517862e-15 1458
3 4.294184603270246e-16 9.715397528211049e-15 1814
3.25 5.363480119634176e-16 1.077090572022317e-14 2178
3.5 6.774031503251307e-16 1.330469611565575e-14 2498
3.75 6.592817989731008e-16 1.651558015882016e-14 2622
4 4.057488101411103e-16 1.15033133395123e-14 3338
4.25 2.211726548381185e-28 1.106108930637688e-26 3722
4.5 2.22514766630256e-28 1.046487701188638e-26 4170
4.75 2.026719406249179e-28 9.183368578676376e-27 4358
5 1.895131653686813e-28 8.64670075718711e-27 5034
5.25 1.698166904327904e-28 7.394085993320785e-27 5714
5.5 1.395135469123764e-28 5.926541885388995e-27 5982
5.75 1.099305902598618e-28 4.920460039413169e-27 6602
6 8.981239747665485e-29 4.236463709806406e-27 7130
6.25 6.66909586539916e-29 3.723073565408302e-27 8034
6.5 4.75123745395727e-29 2.939379563754854e-27 8606
6.75 3.468987783018202e-29 2.201183737050322e-27 9066
7 2.512901722618834e-29 1.502756345508349e-27 9962
7.25 1.610393808973613e-29 8.788895117347836e-28 10550
7.5 7.636127138212122e-30 4.144121218027283e-28 11226
7.75 2.0411049509343e-30 1.138996553117393e-28 12146
8 6.055680036530783e-32 3.372914758744556e-30 12303
8.25 4.782313574928845e-41 1.98110435117996e-39 12584
8.5 3.007646431075392e-41 1.264835450225643e-39 12120
8.75 1.839224237442853e-41 8.136835948207444e-40 11180
9 1.153389332110972e-41 5.67941328992117e-40 11096
9.25 6.219703976275795e-42 3.562961325493631e-40 10056
9.5 3.663174779802581e-42 2.307770174380795e-40 9716
9.75 1.771009637091333e-42 1.28208927801453e-40 8604
10 8.940148099476278e-43 7.123524824238937e-41 8060
10.25 4.031245988827043e-43 3.544449738795046e-41 7320
10.5 1.639868124009494e-43 1.6303661451418e-41 6356
10.75 5.909285407471399e-44 6.262146910255107e-42 5348
11 1.72596522940009e-44 1.819591286898961e-42 4308
11.25 4.955409032504102e-45 4.495411203533634e-43 3563
11.5 7.798260039320237e-46 7.437318147915332e-44 2448
11.75 2.967059199290083e-46 2.696593811539376e-44 1868
12 1.93137592131665e-46 1.871878012166624e-44 1358
12.25 1.60087280211227e-46 1.541146701581345e-44 1062
12.5 1.086761947815431e-46 1.089311653311625e-44 776
12.75 6.865332123450695e-47 7.110749989269985e-45 432
13 2.667043640045339e-47 3.572438832435952e-45 200
13.25 2.388687216599287e-47 2.70521282192004e-45 168
13.5 7.309227455198507e-48 7.507195378353225e-46 56
13.75 1.231924336401142e-48 4.168762217445565e-47 7

0.25 5.252625138009785e-18 2.009398865593242e-17 18
0.5 2.928905355095779e-17 1.786859989450228e-16 62
0.75 6.028282609303539e-17 6.004057724281691e-16 98
1 1.486129264504312e-16 2.732658944764809e-15 210
1.25 2.239387781108718e-16 7.623479982231929e-15 350
1.5 1.790673076755715e-16 1.23188951301612e-14 450
1.75 7.671439639021178e-17 1.189302557627102e-14 602
2 2.191140657634288e-17 9.976350692777142e-15 762
2.25 1.694813348218893e-17 5.612738402590635e-15 1142
2.5 2.839733070176774e-17 6.053204754619828e-15 1250
2.75 2.290651480777261e-17 9.398154424657458e-15 1458
3 4.345993723322492e-17 8.011007612831194e-15 1814
3.25 7.32548609320167e-17 8.372073944524574e-15 2178
3.5 6.472778609140817e-17 2.005199744831673e-14 2498
3.75 4.863838703182641e-17 2.569194112913767e-14 2622
4 4.399244835440381e-17 1.402027828244695e-14 3338
4.25 2.433249625541963e-28 3.196719479713952e-26 3722
4.5 1.967293886910214e-28 2.658405650398147e-26 4170
4.75 1.607180851339675e-28 2.014075305018092e-26 4358
5 1.470396728425922e-28 1.671386813041809e-26 5034
5.25 1.099436821630315e-28 1.391420744254445e-26 5714
5.5 8.473221786367007e-29 1.08791050072587e-26 5982
5.75 7.028220783226103e-29 9.352321416886246e-27 6602
6 6.103882298734542e-29 8.074496248376986e-27 7130
6.25 5.119236058449494e-29 7.126748010907045e-27 8034
6.5 4.121618570309837e-29 5.501038090053446e-27 8606
6.75 3.03754569170165e-29 4.061818199619047e-27 9066
7 2.025018988693062e-29 2.797310843776253e-27 9962
7.25 1.206495383411083e-29 1.681132390087673e-27 10550
7.5 5.830252536413192e-30 7.985066588700226e-28 11226
7.75 1.521300799138635e-30 2.306012318154201e-28 12146
8 4.652529719775889e-32 7.554958701042765e-30 12303
8.25 4.374028059272852e-41 7.152216176546791e-39 12584
8.5 2.755745248099364e-41 4.705727856831951e-39 12120
8.75 1.762971523135415e-41 3.003613285708013e-39 11180
9 1.169148976845805e-41 2.13617948665288e-39 11096
9.25 7.160662736443937e-42 1.269491836910334e-39 10056
9.5 4.486422944751132e-42 8.175513900640314e-40 9716
9.75 2.52181407789032e-42 4.700398997178681e-40 8604
10 1.444014679296673e-42 2.687303323054045e-40 8060
10.25 6.910185703126494e-43 1.388353623755095e-40 7320
10.5 2.956825535441496e-43 6.330085754814528e-41 6356
10.75 1.210447014449231e-43 2.484030578227426e-41 5348
11 3.619277324567272e-44 7.692403043989317e-42 4308
11.25 1.016348543570281e-44 2.2759396673706e-42 3563
11.5 1.511401027332014e-45 2.795819135920833e-43 2448
11.75 3.816036056628184e-46 8.625756727818209e-44 1868
12 2.543497216391945e-46 5.751006016398647e-44 1358
12.25 1.889032552769217e-46 4.497227083669888e-44 1062
12.5 1.494408356726385e-46 3.371484808291332e-44 776
12.75 7.793469619072679e-47 2.315514098935646e-44 432
13 4.357897385701707e-47 1.008330574269791e-44 200
13.25 2.79075934628596e-47 9.565944731508643e-45 168
13.5 1.18646848851534e-47 3.301306716294052e-45 56
13.75 3.143910924234574e-49 3.95372761975214e-46 7

0.25 4.451807837574452e-18 1.779398252931757e-16 18
0.5 2.010089904939703e-17 1.262656631134082e-15 62
0.75 2.781082800976708e-17 3.377378122809295e-15 98
1 2.402575636613017e-17 1.136086405625459e-14 210
1.25 6.262511463531267e-18 2.22188466010196e-14 350
1.5 8.330142410784001e-17 2.147558758495949e-14 450
1.75 1.579514500514032e-16 9.701868351169808e-15 602
2 1.272686865622403e-16 2.288075714751627e-15 762
2.25 5.867169284960563e-17 6.459149995592367e-16 1142
2.5 8.413125307317438e-17 4.986896183178528e-16 1250
2.75 5.593947744570666e-17 9.865691214178453e-16 1458
3 1.078276702602951e-16 9.586909715618263e-16 1814
3.25 9.549750858600131e-17 1.433322478861123e-15 2178
3.5 1.530465076571608e-16 1.94511032651079e-15 2498
3.75 2.123244816510348e-16 1.855442512449136e-15 2622
4 7.445996844074471e-17 2.609383548859862e-15 3338
4.25 6.900064394743315e-28 1.628792404697197e-26 3722
4.5 4.616813048041712e-28 1.18066821055557e-26 4170
4.75 2.744049180131152e-28 7.437793263265378e-27 4358
5 1.792103295299235e-28 5.589318221523667e-27 5034
5.25 1.257288247060104e-28 4.028566270641681e-27 5714
5.5 9.140922732052443e-29 2.974207708333934e-27 5982
5.75 7.144193360526784e-29 2.377586272495529e-27 6602
6 5.744412662565875e-29 2.050781122445071e-27 7130
6.25 4.712058220799199e-29 1.724990943000032e-27 8034
6.5 3.706258830347424e-29 1.332962971889769e-27 8606
6.75 2.705682527124241e-29 9.608946646100976e-28 9066
7 1.842285452545454e-29 6.407169827348886e-28 9962
7.25 1.156556990412453e-29 4.03647977264671e-28 10550
7.5 5.914036199498382e-30 2.092382163903738e-28 11226
7.75 1.514702858141625e-30 5.944384661666833e-29 12146
8 4.456854226317428e-32 1.541101360816346e-30 12303
8.25 7.548465792873138e-41 3.104719069034454e-39 12584
8.5 3.652378359251614e-41 1.868038120492376e-39 12120
8.75 2.072532455417135e-41 1.117963156192435e-39 11180
9 1.220040814455609e-41 7.08816165436171e-40 11096
9.25 6.789952864659766e-42 4.130279923881931e-40 10056
9.5 3.883538695282436e-42 2.585024629293225e-40 9716
9.75 2.110980811037871e-42 1.421313716218596e-40 8604
10 1.196854997059822e-42 7.7315482856626e-41 8060
10.25 6.181742366376286e-43 3.676213339581819e-41 7320
10.5 2.685419109854567e-43 1.639820839891723e-41 6356
10.75 1.110878394463105e-43 7.030501399966189e-42 5348
11 3.708594191107142e-44 2.419563790238058e-42 4308
11.25 1.296545528635975e-44 8.362889842229575e-43 3563
11.5 3.462862892518194e-45 2.501857509355169e-43 2448
11.75 1.827411372002162e-45 1.418165064624368e-43 1868
12 1.395044754471568e-45 1.03782373262709e-43 1358
12.25 1.099043434994414e-45 8.457638196126296e-44 1062
12.5 8.093351743458807e-46 6.612609166122687e-44 776
12.75 4.91731512655626e-46 4.33919789380507e-44 432
13 2.366583886528388e-46 1.772292810223419e-44 200
13.25 2.154235641707083e-46 1.323917176484907e-44 168
13.5 6.116175834721163e-47 7.051947849695684e-45 56
13.75 1.79798194686075e-47 3.16282973895301e-46 7

0.25 1.182706518222596e-17 1.599984687172468e-15 18
0.5 1.08984671517191e-16 1.156875039726335e-14 62
0.75 3.713163572308864e-16 2.954747791614478e-14 98
1 1.582067625076569e-15 7.98841989126714e-14 210
1.25 3.499589855301466e-15 9.648235917361408e-14 350
1.5 3.275681334708088e-15 3.188031595770078e-14 450
1.75 1.145605700860232e-15 1.281418982155662e-15 602
2 1.436410808540591e-16 1.225474172146992e-15 762
2.25 1.365290866383825e-17 1.062452176115462e-15 1142
2.5 1.312196868632971e-17 9.192739555064252e-16 1250
2.75 1.139796522012206e-17 1.683421906283022e-15 1458
3 1.844042286542625e-17 1.90463249936463e-15 1814
3.25 2.075876375791159e-17 2.40935374470033e-15 2178
3.5 2.460542006993107e-17 4.076264971782231e-15 2498
3.75 4.711264065499345e-17 3.715225704409965e-15 2622
4 2.231984332525568e-17 6.120649898012473e-15 3338
4.25 1.539636484616556e-27 3.325283746805141e-25 3722
4.5 1.044765154960142e-27 2.421561614231623e-25 4170
4.75 5.55851059869461e-28 1.524697717810716e-25 4358
5 2.706046568898214e-28 8.267232055954516e-26 5034
5.25 1.099297083077826e-28 3.629399744183924e-26 5714
5.5 4.655324156420399e-29 1.218338051882444e-26 5982
5.75 3.176821971831362e-29 5.962029366245801e-27 6602
6 2.596511613003396e-29 4.789852845923822e-27 7130
6.25 2.179299736341016e-29 4.10531614010699e-27 8034
6.5 1.657903544150866e-29 3.221197732031118e-27 8606
6.75 1.244063964530329e-29 2.412717980753638e-27 9066
7 8.441981706738373e-30 1.667881935121689e-27 9962
7.25 5.47833626010453e-30 1.069962022287334e-27 10550
7.5 2.986528880606921e-30 5.733830857727047e-28 11226
7.75 9.864281595328073e-31 1.647055380114938e-28 12146
8 3.090577819685615e-32 5.132567223813041e-30 12303
8.25 1.626542482708859e-40 1.96900239399881e-38 12584
8.5 6.952850722149284e-41 7.518922311470159e-39 12120
8.75 2.667255022952734e-41 3.423931836818951e-39 11180
9 1.22136856483253e-41 1.916119983166052e-39 11096
9.25 5.750241930525802e-42 1.110973864087098e-39 10056
9.5 3.296954258204659e-42 6.323030832558511e-40 9716
9.75 1.873523394530095e-42 3.425299137370283e-40 8604
10 1.048311494784861e-42 1.824753338898631e-40 8060
10.25 5.034739183102086e-43 9.068737427965684e-41 7320
10.5 2.083126134197782e-43 4.076802063141198e-41 6356
10.75 9.266166979988494e-44 1.505616704929547e-41 5348
11 3.507237632562267e-44 5.676995029091352e-42 4308
11.25 1.794716032672436e-44 2.645518213958107e-42 3563
11.5 1.018955836743426e-44 1.33742555867856e-42 2448
11.75 7.640052824681327e-45 9.426721175888921e-43 1868
12 5.354479223629082e-45 6.851956626559732e-43 1358
12.25 4.47053948153004e-45 5.589471613110269e-43 1062
12.5 3.007414681812751e-45 4.438947349412862e-43 776
12.75 2.131263363088367e-45 2.455090395036308e-43 432
13 8.327795860261704e-46 9.954159037355435e-44 200
13.25 7.26193511541142e-46 9.438378054508085e-44 168
13.5 3.114957522229718e-46 2.635266050441435e-44 56
13.75 2.068733943000283e-47 3.345761823299582e-45 7

0.25 2.213501186470349e-19 8.212811538534826e-16 18
0.5 2.729206034872338e-17 9.035085037211891e-15 62
0.75 3.143484146317019e-16 3.561198337626665e-14 98
1 3.72083731015971e-15 1.689029678158572e-13 210
1.25 1.56991623999324e-14 3.666571693665549e-13 350
1.5 2.226729872675414e-14 2.779174403874156e-13 450
1.75 9.032899514948287e-15 5.996859109302309e-14 602
2 9.921770158434351e-16 2.685619036080447e-15 762
2.25 4.974754421828384e-17 7.955914462835387e-17 1142
2.5 3.946829554930058e-17 1.267599903282214e-16 1250
2.75 4.077237951034888e-17 1.973185839671987e-16 1458
3 3.98694046514125e-17 3.317448856554045e-16 1814
3.25 4.396901570306737e-17 4.939021453426954e-16 2178
3.5 5.692199495891903e-17 7.428192225219953e-16 2498
3.75 6.596762437052318e-17 1.09742098373017e-15 2622
4 2.431314800636017e-17 1.787478328092222e-15 3338
4.25 1.169164543019942e-26 2.117009238524144e-25 3722
4.5 6.820413079735575e-27 1.567585306237174e-25 4170
4.75 3.152117590473216e-27 9.271916612138134e-26 4358
5 1.300897751767674e-27 4.582330308976761e-26 5034
5.25 4.283903553513891e-28 1.642768429615458e-26 5714
5.5 1.221635123688444e-28 4.090558902505979e-27 5982
5.75 6.073910317570096e-29 1.577839294848157e-27 6602
6 4.615953750989273e-29 1.221740919175492e-27 7130
6.25 3.846880955866287e-29 1.032845756914686e-27 8034
6.5 2.88010669616192e-29 7.986452011981627e-28 8606
6.75 2.073868657147702e-29 5.802172553328084e-28 9066
7 1.358906986238542e-29 4.04330521827034e-28 9962
7.25 8.913146169982374e-30 2.549582614226594e-28 10550
7.5 4.527795188163755e-30 1.374023979539183e-28 11226
7.75 1.269755480945436e-30 4.608183652805622e-29 12146
8 4.200574507063957e-32 1.267106668776433e-30 12303
8.25 7.072046470642204e-40 2.845581698911934e-38 12584
8.5 2.275357884832998e-40 9.051221562904738e-39 12120
8.75 8.21781792570938e-41 2.746451170738613e-39 11180
9 2.671071148436682e-41 1.01574824503933e-39 11096
9.25 9.111739534417359e-42 4.208737902231379e-40 10056
9.5 4.716423879858806e-42 2.136201717354198e-40 9716
9.75 2.516234754834398e-42 1.15488664993381e-40 8604
10 1.40738983100843e-42 6.693887690533531e-41 8060
10.25 6.964598029288271e-43 3.687494590336988e-41 7320
10.5 3.333941306940293e-43 1.955918755936126e-41 6356
10.75 1.709546999729955e-43 1.085344407427972e-41 5348
11 1.032293545915176e-43 7.081353138653521e-42 4308
11.25 7.909878861148575e-44 5.636627523920326e-42 3563
11.5 5.902902009225415e-44 4.078596558587792e-42 2448
11.75 4.814014027598178e-44 3.701352183651281e-42 1868
12 3.617961378154654e-44 2.613506098329295e-42 1358
12.25 3.09994402662e-44 2.376713458738465e-42 1062
12.5 2.22910192541139e-44 1.847356310882296e-42 776
12.75 1.308457834257918e-44 1.155806723406106e-42 432
13 5.862141425912316e-45 4.752587572903195e-43 200
13.25 4.786688173750208e-45 4.538145371395607e-43 168
13.5 2.194894801412243e-45 1.372114137916697e-43 56
13.75 3.076677512652838e-46 1.133467109477271e-44 7

0.25 4.150353900408771e-18 1.214427815191386e-14 18
0.5 1.055373203099291e-16 1.719522928256816e-13 62
0.75 8.245880117665475e-16 8.235952524040216e-13 98
1 8.260542187332938e-15 4.528492380049177e-12 210
1.25 3.172653780107844e-14 9.89540730509443e-12 350
1.5 3.802998815215387e-14 6.27129506224391e-12 450
1.75 1.113411920684484e-14 8.917509848787149e-13 602
2 6.461697882605095e-16 1.665028068982705e-14 762
2.25 7.754691039399149e-18 2.300087998472329e-16 1142
2.5 5.994117566714083e-18 4.093239992988535e-16 1250
2.75 7.05287993429712e-18 5.726940716699568e-16 1458
3 8.38667669343015e-18 8.078944270085386e-16 1814
3.25 1.036604365834584e-17 1.060635016607139e-15 2178
3.5 1.417075266441597e-17 1.472982817981567e-15 2498
3.75 2.048309158877724e-17 1.653679887519364e-15 2622
4 2.825095625683309e-17 1.684233497671072e-15 3338
4.25 3.776239634152434e-26 4.36691676824546e-24 3722
4.5 2.913911068830773e-26 3.126034963862422e-24 4170
4.75 1.804000466582453e-26 1.845295530762966e-24 4358
5 8.899714968113371e-27 9.939091991275375e-25 5034
5.25 2.906707431513999e-27 3.671883625571819e-25 5714
5.5 4.442122568678596e-28 6.753288629320791e-26 5982
5.75 3.651695994562676e-29 7.854470424782453e-27 6602
6 1.659127817583271e-29 3.341533648507855e-27 7130
6.25 1.412687540694281e-29 2.889668036474815e-27 8034
6.5 1.108950399080095e-29 2.248388286605817e-27 8606
6.75 7.895009640559864e-30 1.671660258397357e-27 9066
7 5.286659756819003e-30 1.158191386333981e-27 9962
7.25 3.498159056700675e-30 7.376321887091583e-28 10550
7.5 1.77693887211642e-30 3.925957455897124e-28 11226
7.75 5.372396426236859e-31 1.365929480542467e-28 12146
8 1.882221167796445e-32 4.278568118318637e-30 12303
8.25 2.656810702853659e-39 4.028958989380813e-37 12584
8.5 9.958488808259336e-40 1.073415059028294e-37 12120
8.75 3.207960434171684e-40 2.454348586725845e-38 11180
9 8.739431162791188e-41 5.841123378088593e-39 11096
9.25 1.754874238180837e-41 1.504120404071593e-39 10056
9.5 4.266021695164815e-42 7.15226266375305e-40 9716
9.75 1.826701271368649e-42 4.126656590342898e-40 8604
10 1.150426663502359e-42 2.725658802797514e-40 8060
10.25 7.236282223022877e-43 1.904728511631204e-40 7320
10.5 4.693784395963086e-43 1.406030569441249e-40 6356
10.75 3.279534512391051e-43 1.10356941596187e-40 5348
11 2.477620730277846e-43 9.147989084092069e-41 4308
11.25 2.228485363135866e-43 7.915009978948679e-41 3563
11.5 1.656524769775903e-43 5.984303837109653e-41 2448
11.75 1.325753339979125e-43 5.158459042730628e-41 1868
12 1.012962499935188e-43 3.842767513214294e-41 1358
12.25 7.894518046004653e-44 3.290861888661788e-41 1062
12.5 5.989214414371921e-44 2.363565731411217e-41 776
12.75 3.095438974262603e-44 1.362133240105785e-41 432
13 1.759040543591271e-44 6.006005210467166e-42 200
13.25 1.461008978533416e-44 5.690082717600802e-42 168
13.5 4.518854528422477e-45 2.145658317753498e-42 56
13.75 3.473435423404364e-46 3.604185283775453e-43 7

0.25 1.328671124966737e-16 2.833149828789397e-15 18
0.5 4.043750643040937e-15 5.783535395963842e-14 62
0.75 3.633536406294904e-14 3.75002506485076e-13 98
1 4.072243146573221e-13 2.792299676481495e-12 210
1.25 1.555899165220773e-12 7.163813321949202e-12 350
1.5 1.599898294174604e-12 4.510332042432834e-12 450
1.75 3.348245080223485e-13 4.982986568743222e-13 602
2 1.034953001472508e-14 4.341854264337223e-15 762
2.25 2.403992262501236e-17 4.593639126804494e-17 1142
2.5 1.945306216643372e-17 7.65205853833342e-17 1250
2.75 1.973145578275832e-17 1.160942265802116e-16 1458
3 2.333798280924489e-17 1.61759594075077e-16 1814
3.25 2.51774957576422e-17 2.415280297498494e-16 2178
3.5 2.840166307283088e-17 4.012102977592773e-16 2498
3.75 3.196252443754153e-17 5.970549869278631e-16 2622
4 5.540214749752659e-17 7.167318961789471e-16 3338
4.25 2.935163789174537e-25 4.204727348585002e-24 3722
4.5 1.812864247816477e-25 3.04489994963473e-24 4170
4.75 9.789239519996029e-26 1.70638660641208e-24 4358
5 4.947933294766904e-26 7.274253738004064e-25 5034
5.25 1.610025388541273e-26 2.04836948832571e-25 5714
5.5 2.36602002758734e-27 2.384214072530566e-26 5982
5.75 1.493380166465355e-28 1.71531815038432e-27 6602
6 3.61871907929757e-29 9.027745731149474e-28 7130
6.25 3.014828625104458e-29 7.955746030964958e-28 8034
6.5 2.23067289094484e-29 6.076944250973677e-28 8606
6.75 1.56268605036867e-29 4.481089650409673e-28 9066
7 1.058944327978507e-29 3.070326559440653e-28 9962
7.25 6.777700607379672e-30 1.923364845666314e-28 10550
7.5 3.295551535464718e-30 9.823023973335167e-29 11226
7.75 9.454139959800244e-31 3.063537920836269e-29 12146
8 2.698439049308737e-32 1.003166455005119e-30 12303
8.25 1.928737982859503e-38 6.843717286494262e-37 12584
8.5 6.62981536914653e-39 2.295828164382907e-37 12120
8.75 1.679880820307485e-39 7.719498144828425e-38 11180
9 3.932720540271368e-40 2.303084977499675e-38 11096
9.25 6.412118488681599e-41 3.888484994845196e-39 10056
9.5 1.179381335965852e-41 6.788438727220397e-40 9716
9.75 5.927400117981065e-42 3.262193968109304e-40 8604
10 5.007047160335414e-42 2.758329503636498e-40 8060
10.25 4.26786820318235e-42 2.48139683088991e-40 7320
10.5 3.843294003958142e-42 2.242725972189255e-40 6356
10.75 3.275821114591546e-42 1.946671992084148e-40 5348
11 2.804633445356389e-42 1.786580423279217e-40 4308
11.25 2.731990735208987e-42 1.634435595672985e-40 3563
11.5 1.945848699280083e-42 1.29439314286618e-40 2448
11.75 1.629008585120618e-42 1.114970431896078e-40 1868
12 1.253835575082031e-42 8.555574337806473e-41 1358
12.25 1.133262794294524e-42 6.948847302597701e-41 1062
12.5 7.605829769215394e-43 5.143668200734894e-41 776
12.75 4.595592588275123e-43 2.722503810915613e-41 432
13 2.228154848016012e-43 1.576287108243097e-41 200
13.25 1.854696836261956e-43 1.252133872749376e-41 168
13.5 6.176456108806081e-44 4.787529370945181e-42 56
13.75 1.377637829305335e-44 3.815772610816556e-43 7

0.25 2.488555357277769e-17 3.988929577234599e-14 18
0.5 3.860119026491923e-16 1.22340240377565e-12 62
0.75 1.315952237703642e-15 1.103266036716727e-11 98
1 9.264234225029065e-16 1.184407949392165e-10 210
1.25 4.507830110007308e-14 3.970227347445413e-10 350
1.5 1.742054968271647e-13 3.099266850121887e-10 450
1.75 6.587615320246954e-14 4.099093486674863e-11 602
2 2.468966808619309e-15 5.505452836114951e-13 762
2.25 4.000591385346148e-18 2.224764110792646e-16 1142
2.5 3.303376452835549e-18 2.791413404626482e-16 1250
2.75 3.839927043142578e-18 3.649366756976996e-16 1458
3 4.35322755322023e-18 5.395500483933741e-16 1814
3.25 6.035514524299448e-18 6.284545945264721e-16 2178
3.5 7.80020999111249e-18 8.874352361528645e-16 2498
3.75 1.114207162189234e-17 1.060024177305586e-15 2622
4 2.656020087565693e-17 6.112782164993456e-16 3338
4.25 6.317100209806536e-25 8.870431378014134e-23 3722
4.5 5.187243003286678e-25 6.192410015986798e-23 4170
4.75 3.627679190554645e-25 3.577635908989524e-23 4358
5 1.98416149818403e-25 1.655666863377797e-23 5034
5.25 7.086346493960861e-26 5.234269220688073e-24 5714
5.5 1.016255668330197e-26 6.262164305338511e-25 5982
5.75 3.454261189857221e-28 2.348735305141424e-26 6602
6 1.378240256046877e-29 2.459802710606008e-27 7130
6.25 1.130503504561349e-29 2.098318178099688e-27 8034
6.5 8.571631277124874e-30 1.632675631824607e-27 8606
6.75 6.115305683505509e-30 1.211588022746859e-27 9066
7 4.301085697549416e-30 8.123124787913638e-28 9962
7.25 2.683324200193652e-30 5.295888065935506e-28 10550
7.5 1.394452007289538e-30 2.702414480167775e-28 11226
7.75 4.030040378177269e-31 8.109438481579344e-29 12146
8 1.240586713722618e-32 2.599603281409068e-30 12303
8.25 6.825231586555539e-38 1.278652568711739e-35 12584
8.5 2.734816858004542e-38 4.061124020133042e-36 12120
8.75 1.001589218097455e-38 1.115882224100562e-36 11180
9 3.297913108921555e-39 3.118305589525102e-37 11096
9.25 6.821724450800444e-40 5.948515628084036e-38 10056
9.5 1.046211571800345e-40 1.142089742336044e-38 9716
9.75 4.258831487412041e-41 6.759262001496709e-39 8604
10 3.984316221259143e-41 6.621326114329247e-39 8060
10.25 3.904747404894749e-41 6.187897935017732e-39 7320
10.5 3.479639852169865e-41 5.850116586506836e-39 6356
10.75 2.994342017230022e-41 5.288315377248831e-39 5348
11 2.657286123680627e-41 4.39876309472515e-39 4308
11.25 2.415022226930693e-41 3.96504276356856e-39 3563
11.5 1.640731716692856e-41 3.016535146536747e-39 2448
11.75 1.349713051764321e-41 2.338478478043754e-39 1868
12 1.072109851256324e-41 1.81936070831243e-39 1358
12.25 8.716139149737063e-42 1.534970827408496e-39 1062
12.5 6.657544090471511e-42 1.107535816889011e-39 776
12.75 3.757189601123063e-42 6.183946606250155e-40 432
13 2.075037354713165e-42 3.315943111695819e-40 200
