1:binCentralValue 2:valuesAverage 3:multiplicity
9.5 3.748592208462624e-16 4358
10 5.748412426193816e-17 5034
10.5 4.265993600339692e-17 5714
11 3.683186834292116e-17 5982
11.5 2.33675524990675e-17 6602
12 9.663976522268864e-18 7130
12.5 4.133762130383599e-18 8034
13 1.537935297514247e-18 8606
13.5 5.539092654947286e-19 9066
14 2.433842485110111e-19 9962
14.5 1.066137585616849e-19 10550
15 5.508502134123624e-20 11226
15.5 2.876819106777972e-20 12146
16 1.275012184481332e-20 12303
16.5 5.653819779223966e-21 12584
17 1.498247866803009e-21 12120
17.5 1.764949409185988e-22 11180
18 6.088002696878406e-23 11096
18.5 2.217561035182986e-23 10056
19 4.489392751943499e-24 9716
19.5 6.118141107822973e-25 8604
20 1.444070351297612e-25 8060
20.5 7.235767973894629e-26 7320
21 2.74391645272549e-26 6356
21.5 7.744846591765555e-27 5348
22 1.610271535460576e-27 4308
22.5 2.334668114405564e-28 3563
23 3.053272753743826e-29 2448
23.5 1.374426247549462e-29 1868
24 5.642570111396194e-30 1358
24.5 1.178863967216232e-30 1062
25 1.683543276635152e-31 776
25.5 8.898809783183898e-33 432
26 7.200211116631915e-34 200
26.5 1.862059760120383e-34 168
27 3.971114080041003e-35 56
27.5 3.905720845754319e-36 7

0.5 4.105445397355133e-10 18
1 7.797227306171956e-10 62
1.5 2.083131701191424e-09 98
2 4.659840699450143e-09 210
2.5 1.826607076477662e-09 350
3 9.489917869964759e-10 450
3.5 1.239733485686434e-09 602
4 1.198756507610365e-09 762
4.5 3.282301925084217e-10 1142
5 5.155998720400089e-11 1250
5.5 5.879393012721751e-11 1458
6 1.19043628335332e-11 1814
6.5 1.445786007617333e-11 2178
7 3.417983494329838e-12 2498
7.5 1.332773959044046e-12 2622
8 1.532661452167256e-12 3338
8.5 2.549583031253042e-13 3722
9 2.521503003643927e-13 4170
9.5 6.982509022428465e-14 4358
10 4.603883539041809e-14 5034
10.5 2.629697304954466e-14 5714
11 1.077026457574759e-14 5982
11.5 6.408040037049527e-15 6602
12 2.475237419672711e-15 7130
12.5 1.759717821704023e-15 8034
13 8.899763190615545e-16 8606
13.5 5.043571929560735e-16 9066
14 2.765546886545845e-16 9962
14.5 1.469030369345615e-16 10550
15 8.153899654353826e-17 11226
15.5 4.295535135308965e-17 12146
16 1.902254510740494e-17 12303
16.5 7.893513373234492e-18 12584
17 2.879003030057012e-18 12120
17.5 1.116997538343595e-18 11180
18 4.589460830458493e-19 11096
18.5 1.729800746362703e-19 10056
19 7.309123574062346e-20 9716
19.5 3.162239760093524e-20 8604
20 1.359509529747176e-20 8060
20.5 5.203939740580083e-21 7320
21 1.87971915143629e-21 6356
21.5 8.153228649072159e-22 5348
22 3.702404852110659e-22 4308
22.5 1.443589222585703e-22 3563
23 4.394271881789595e-23 2448
23.5 1.615305138482447e-23 1868
24 6.75491127796665e-24 1358
24.5 1.612109879850625e-24 1062
25 2.333994949795419e-25 776
25.5 6.458302125083108e-26 432
26 3.000616504113917e-26 200
26.5 1.291588167788556e-26 168
27 1.747412009136727e-27 56
27.5 1.746409272906821e-28 7

0.5 5.54689255166176e-10 18
1 9.00998396211537e-10 62
1.5 3.131084947505083e-09 98
2 1.31667335413113e-08 210
2.5 3.460850916631345e-09 350
3 2.263223697175176e-09 450
3.5 5.104605409476328e-09 602
4 4.740412354588679e-09 762
4.5 1.197101696443011e-09 1142
5 2.699014812847431e-10 1250
5.5 1.231275819555377e-10 1458
6 1.08559702213491e-10 1814
6.5 4.676129391417895e-11 2178
7 2.007936900083567e-11 2498
7.5 6.165061314939602e-12 2622
8 5.040141805550063e-12 3338
8.5 5.332522126151617e-12 3722
9 4.482002955721117e-12 4170
9.5 1.985255779172338e-12 4358
10 6.849525847378677e-13 5034
10.5 3.266386810750827e-13 5714
11 2.902422160236187e-13 5982
11.5 3.000215619224888e-13 6602
12 1.9861649866067e-13 7130
12.5 1.300027871598283e-13 8034
13 8.677066260700484e-14 8606
13.5 6.278770129565438e-14 9066
14 4.520145810726153e-14 9962
14.5 3.143520993537132e-14 10550
15 2.113865742749955e-14 11226
15.5 1.505257296108371e-14 12146
16 9.823805270345324e-15 12303
16.5 6.287288916215329e-15 12584
17 2.887170349890073e-15 12120
17.5 9.976346285824388e-16 11180
18 4.637617786852837e-16 11096
18.5 2.683599695755237e-16 10056
19 1.293317001949351e-16 9716
19.5 4.804416045089992e-17 8604
20 1.790256824443395e-17 8060
20.5 8.393354228493661e-18 7320
21 4.239776702464587e-18 6356
21.5 2.210664176960065e-18 5348
22 9.358362987085576e-19 4308
22.5 3.410028274211384e-19 3563
23 6.9080588135088e-20 2448
23.5 2.362185083397131e-20 1868
24 9.133093713642855e-21 1358
24.5 2.364572444604722e-21 1062
25 5.979994464068945e-22 776
25.5 1.897538765957604e-22 432
26 8.368446608594664e-23 200
26.5 5.093632785849711e-23 168
27 1.072230300156311e-23 56
27.5 7.687564391419245e-25 7

0.5 1.125656992849753e-09 18
1 1.645714671705454e-09 62
1.5 5.271396240564638e-09 98
2 2.951026245503427e-08 210
2.5 1.474002674165708e-08 350
3 8.923210407467064e-09 450
3.5 1.341105151669775e-08 602
4 1.186412503282794e-08 762
4.5 3.412421084874273e-09 1142
5 1.370535805927889e-09 1250
5.5 9.763765775689025e-10 1458
6 7.971778378016288e-10 1814
6.5 8.760079684717712e-10 2178
7 7.380992004029954e-10 2498
7.5 4.877207512225984e-10 2622
8 3.557055796943863e-10 3338
8.5 3.063543298586186e-10 3722
9 3.14391091923644e-10 4170
9.5 2.430192475105727e-10 4358
10 1.819161089845476e-10 5034
10.5 1.358535444798138e-10 5714
11 1.079113629729865e-10 5982
11.5 1.000290137905848e-10 6602
12 8.237125359087763e-11 7130
12.5 7.032341879147043e-11 8034
13 6.397067414986391e-11 8606
13.5 6.048856380067991e-11 9066
14 6.251981240159033e-11 9962
14.5 6.420689355569358e-11 10550
15 6.777707444380344e-11 11226
15.5 7.421493837595306e-11 12146
16 7.43556006442414e-11 12303
16.5 7.028608921069315e-11 12584
17 6.317270093387047e-11 12120
17.5 5.376311212139834e-11 11180
18 4.76251424988516e-11 11096
18.5 3.834002628259114e-11 10056
19 3.127481979302577e-11 9716
19.5 2.406491926875537e-11 8604
20 1.895575772039636e-11 8060
20.5 1.468129546353847e-11 7320
21 1.043313035857541e-11 6356
21.5 7.782803712810943e-12 5348
22 4.956793386410549e-12 4308
22.5 3.065569786136444e-12 3563
23 1.14678512194491e-12 2448
23.5 5.185226984722191e-13 1868
24 2.328688803871115e-13 1358
24.5 9.927005331642011e-14 1062
25 4.50682439376506e-14 776
25.5 1.469436901152925e-14 432
26 5.191457037156791e-15 200
26.5 2.533641899573002e-15 168
27 5.760303548748495e-16 56
27.5 5.325579551561365e-17 7

0.5 4.623976497252821e-09 18
1 1.091108047235465e-08 62
1.5 1.813611966285778e-08 98
2 8.183188938542692e-08 210
2.5 4.547473151228947e-08 350
3 3.181492554451319e-08 450
3.5 4.110908153621966e-08 602
4 4.243166167524117e-08 762
4.5 2.053763674636306e-08 1142
5 8.582952756693953e-09 1250
5.5 8.625654402291262e-09 1458
6 1.012845384030042e-08 1814
6.5 7.340763731305782e-09 2178
7 4.957349284929505e-09 2498
7.5 6.242708256104915e-09 2622
8 6.690494519180638e-09 3338
8.5 5.715930402402357e-09 3722
9 5.423172736551128e-09 4170
9.5 4.863876255649029e-09 4358
10 4.595470557967528e-09 5034
10.5 4.359292155584347e-09 5714
11 4.198056607337947e-09 5982
11.5 4.40371361894304e-09 6602
12 4.946150524669342e-09 7130
12.5 6.054667631461328e-09 8034
13 6.584975739256287e-09 8606
13.5 6.393842814622835e-09 9066
14 5.695513546175686e-09 9962
14.5 4.87802147976473e-09 10550
15 4.168306812692312e-09 11226
15.5 4.09484302880663e-09 12146
16 3.671093725005112e-09 12303
16.5 2.753440289463284e-09 12584
17 1.889388747294482e-09 12120
17.5 1.185778709521374e-09 11180
18 7.487728038816349e-10 11096
18.5 5.628236656871374e-10 10056
19 4.780994056678347e-10 9716
19.5 3.643830080350493e-10 8604
20 3.237142990650326e-10 8060
20.5 3.293499486783486e-10 7320
21 3.222037729079412e-10 6356
21.5 2.781792153857552e-10 5348
22 1.992983556718921e-10 4308
22.5 1.409227286397975e-10 3563
23 8.466744369906789e-11 2448
23.5 6.159005862723367e-11 1868
24 4.756744154795725e-11 1358
24.5 4.012201005433513e-11 1062
25 3.041775505959111e-11 776
25.5 1.43899843764465e-11 432
26 5.79187401056811e-12 200
26.5 2.789894190768554e-12 168
27 4.413008663106332e-13 56
27.5 2.271796928526051e-14 7

0.5 9.90521616344034e-09 18
1 3.727096353172128e-08 62
1.5 6.418549820113943e-08 98
2 1.903338436086104e-07 210
2.5 1.490619997068134e-07 350
3 1.003598812605274e-07 450
3.5 1.222073454693358e-07 602
4 9.760769093033734e-08 762
4.5 7.448953038274841e-08 1142
5 3.814852239835429e-08 1250
5.5 4.093444171657477e-08 1458
6 3.964169645721665e-08 1814
6.5 3.818210526306374e-08 2178
7 3.321458111367762e-08 2498
7.5 2.871825823036022e-08 2622
8 3.312234990344934e-08 3338
8.5 3.153336218347188e-08 3722
9 2.903753339008827e-08 4170
9.5 2.571975257284764e-08 4358
10 2.550561986340128e-08 5034
10.5 2.597920142013404e-08 5714
11 2.433695048675511e-08 5982
11.5 2.419435957249725e-08 6602
12 2.543865098029714e-08 7130
12.5 2.498272831976785e-08 8034
13 2.510906227705856e-08 8606
13.5 2.426072972165581e-08 9066
14 2.509877494754732e-08 9962
14.5 2.496821510206784e-08 10550
15 2.575650901118288e-08 11226
15.5 2.864041436795208e-08 12146
16 2.882119982387261e-08 12303
16.5 2.702391012701686e-08 12584
17 2.156133464184747e-08 12120
17.5 1.600747232984976e-08 11180
18 1.310768028894763e-08 11096
18.5 1.094203415829412e-08 10056
19 9.456617574762988e-09 9716
19.5 7.812015185046904e-09 8604
20 7.422981049281362e-09 8060
20.5 6.839163112527994e-09 7320
21 6.086267263872581e-09 6356
21.5 5.537536175618607e-09 5348
22 4.345754512707103e-09 4308
22.5 3.404181975246523e-09 3563
23 1.938061337733328e-09 2448
23.5 1.329673479798308e-09 1868
24 8.731460920039497e-10 1358
24.5 6.57215158906535e-10 1062
25 5.283666943667221e-10 776
25.5 1.974911943235288e-10 432
26 7.081311769428993e-11 200
26.5 6.41044615299562e-11 168
27 1.905462068668709e-11 56
27.5 2.241809064503509e-12 7

0.5 3.221115825636326e-08 18
1 9.004964156462738e-08 62
1.5 1.764804657363705e-07 98
2 3.444823685720657e-07 210
2.5 3.479392594194645e-07 350
3 2.405321455572294e-07 450
3.5 2.883595771622231e-07 602
4 2.434237271899822e-07 762
4.5 1.866365956013514e-07 1142
5 1.349221518966976e-07 1250
5.5 1.163122206537042e-07 1458
6 1.047604203837718e-07 1814
6.5 8.681277017795278e-08 2178
7 7.388264063787806e-08 2498
7.5 7.8585481323811e-08 2622
8 8.344113055179986e-08 3338
8.5 7.937251980596162e-08 3722
9 7.080785780088854e-08 4170
9.5 6.705547667316488e-08 4358
10 7.162154552845404e-08 5034
10.5 7.337388723394444e-08 5714
11 6.396239145059179e-08 5982
11.5 6.173358122399097e-08 6602
12 6.436312240185284e-08 7130
12.5 6.432946572877894e-08 8034
13 5.980144876657549e-08 8606
13.5 5.783684663276589e-08 9066
14 5.502245505055512e-08 9962
14.5 5.019277727410635e-08 10550
15 5.084143654409486e-08 11226
15.5 5.075806770226939e-08 12146
16 4.812819224946255e-08 12303
16.5 4.196990057263222e-08 12584
17 3.254338059673996e-08 12120
17.5 2.482692097390537e-08 11180
18 1.973379733632569e-08 11096
18.5 1.536039421949354e-08 10056
19 1.298823796164451e-08 9716
19.5 1.066021057276163e-08 8604
20 9.794921530047312e-09 8060
20.5 8.799551697596458e-09 7320
21 7.421681014064044e-09 6356
21.5 6.522203422818777e-09 5348
22 5.13340866415191e-09 4308
22.5 3.9459359169184e-09 3563
23 2.132600641776657e-09 2448
23.5 1.497108295381679e-09 1868
24 1.02194857620089e-09 1358
24.5 6.454612671256447e-10 1062
25 5.256981402489628e-10 776
25.5 2.836066630994759e-10 432
26 1.360751320854302e-10 200
26.5 7.673637557244517e-11 168
27 3.16461317250735e-11 56
27.5 2.93154707474728e-12 7

0.5 1.036523385751397e-07 18
1 2.508669000164205e-07 62
1.5 3.484460326457691e-07 98
2 8.272605156146964e-07 210
2.5 7.235504993761064e-07 350
3 5.61640647059606e-07 450
3.5 6.464040682470768e-07 602
4 5.204869683451196e-07 762
4.5 4.583718140397247e-07 1142
5 3.571272846027333e-07 1250
5.5 2.976967431799706e-07 1458
6 2.916484513977481e-07 1814
6.5 2.744754114539921e-07 2178
7 2.526422966697193e-07 2498
7.5 2.398445775971197e-07 2622
8 2.485659187493774e-07 3338
8.5 2.511194907558773e-07 3722
9 2.364073644965804e-07 4170
9.5 2.201339127406948e-07 4358
10 2.188595308963871e-07 5034
10.5 2.071546538185876e-07 5714
11 1.870561315394126e-07 5982
11.5 1.932987099020926e-07 6602
12 1.774480721377899e-07 7130
12.5 1.737081884369481e-07 8034
13 1.616126612641269e-07 8606
13.5 1.529268229271664e-07 9066
14 1.421352181070541e-07 9962
14.5 1.278738026087437e-07 10550
15 1.257373986105718e-07 11226
15.5 1.27425598533865e-07 12146
16 1.154406986874972e-07 12303
16.5 9.354159968218287e-08 12584
17 7.102327492909219e-08 12120
17.5 5.246007796080237e-08 11180
18 3.982373027552646e-08 11096
18.5 3.058239934877485e-08 10056
19 2.433648161940604e-08 9716
19.5 1.886182884265482e-08 8604
20 1.632162934464854e-08 8060
20.5 1.401821243434324e-08 7320
21 1.149963816723504e-08 6356
21.5 9.583903065282388e-09 5348
22 7.425761961463732e-09 4308
22.5 5.437854111022307e-09 3563
23 2.808727657570246e-09 2448
23.5 1.829796864063131e-09 1868
24 1.181401747736504e-09 1358
24.5 8.234641497603616e-10 1062
25 6.101738226699826e-10 776
25.5 3.475951704484873e-10 432
26 1.559575140092419e-10 200
26.5 9.35041376036973e-11 168
27 3.791776912236779e-11 56
27.5 6.10932683883162e-12 7

0.5 1.671662052098588e-07 18
1 4.65115455542331e-07 62
1.5 6.961562219095566e-07 98
2 1.599981072042227e-06 210
2.5 1.240714691031769e-06 350
3 8.830134735101859e-07 450
3.5 1.049862174808277e-06 602
4 9.304912162189616e-07 762
4.5 8.77516032670842e-07 1142
5 5.915492800952722e-07 1250
5.5 5.431542875915598e-07 1458
6 5.488458605108152e-07 1814
6.5 5.301448909778896e-07 2178
7 4.833205523550072e-07 2498
7.5 4.317975189637436e-07 2622
8 4.827138671743062e-07 3338
8.5 4.79479377664594e-07 3722
9 4.597619709039396e-07 4170
9.5 4.06475127812357e-07 4358
10 3.908766563696932e-07 5034
10.5 4.015619078537813e-07 5714
11 3.396646965361463e-07 5982
11.5 3.313218578811028e-07 6602
12 3.104366194796022e-07 7130
12.5 2.880062872759447e-07 8034
13 2.612162155556103e-07 8606
13.5 2.38938900147149e-07 9066
14 2.1556424688919e-07 9962
14.5 1.876648084544277e-07 10550
15 1.758519386339346e-07 11226
15.5 1.718286409787248e-07 12146
16 1.555250821994102e-07 12303
16.5 1.210093236088599e-07 12584
17 8.845398245218653e-08 12120
17.5 6.632664128963936e-08 11180
18 5.166848502560045e-08 11096
18.5 3.932083141199813e-08 10056
19 3.059920018515874e-08 9716
19.5 2.379002929157953e-08 8604
20 2.103839577664909e-08 8060
20.5 1.748480586794784e-08 7320
21 1.392984325317876e-08 6356
21.5 1.143645763694701e-08 5348
22 8.757298614329554e-09 4308
22.5 6.363915653900555e-09 3563
23 3.415696330355097e-09 2448
23.5 2.175590051619945e-09 1868
24 1.397239280477095e-09 1358
24.5 9.928034867989981e-10 1062
25 6.972442448428638e-10 776
25.5 3.404959734454904e-10 432
26 1.549319782976379e-10 200
26.5 1.251732978184884e-10 168
27 4.674014194002912e-11 56
27.5 6.491915130851641e-12 7

0.5 2.62840914226164e-07 18
1 7.900424587025137e-07 62
1.5 8.619077436571864e-07 98
2 2.249956405306045e-06 210
2.5 1.658138194735273e-06 350
3 1.278412391582778e-06 450
3.5 1.686959144233347e-06 602
4 1.407468968893974e-06 762
4.5 1.273944110445887e-06 1142
5 9.768658426544218e-07 1250
5.5 8.860327125183536e-07 1458
6 8.987720901148969e-07 1814
6.5 8.721769332015567e-07 2178
7 8.280396223583444e-07 2498
7.5 7.757635163832186e-07 2622
8 8.901982758329692e-07 3338
8.5 8.548354897013694e-07 3722
9 8.243243421517395e-07 4170
9.5 7.585193395024904e-07 4358
10 7.177148448876356e-07 5034
10.5 7.148536930275245e-07 5714
11 6.128152985602669e-07 5982
11.5 5.716737607129452e-07 6602
12 5.267083474485738e-07 7130
12.5 4.833852603036047e-07 8034
13 4.351203949767088e-07 8606
13.5 3.867424113962639e-07 9066
14 3.620062118749204e-07 9962
14.5 3.169929207161906e-07 10550
15 2.861780346174945e-07 11226
15.5 2.756523410173602e-07 12146
16 2.523548259094808e-07 12303
16.5 2.000752759259753e-07 12584
17 1.421127343681471e-07 12120
17.5 1.060429461045436e-07 11180
18 8.044131261361015e-08 11096
18.5 5.85784675719883e-08 10056
19 4.328497688492585e-08 9716
19.5 3.272620106782325e-08 8604
20 2.793762400280601e-08 8060
20.5 2.311185627939125e-08 7320
21 1.770154622364152e-08 6356
21.5 1.440933602385259e-08 5348
22 1.080547171041168e-08 4308
22.5 7.572972105871712e-09 3563
23 3.850306700841968e-09 2448
23.5 2.626333787869141e-09 1868
24 1.61114324136684e-09 1358
24.5 1.185141389850669e-09 1062
25 8.646546034539801e-10 776
25.5 3.503677534077215e-10 432
26 1.940728443419097e-10 200
26.5 1.38642078379016e-10 168
27 4.716928184436568e-11 56
27.5 7.30155380396776e-12 7

0.5 4.05873697766325e-07 18
1 7.753275501320895e-07 62
1.5 9.833464570320598e-07 98
2 2.728440506393901e-06 210
2.5 1.994994802091086e-06 350
3 1.562882299009532e-06 450
3.5 1.971059646731743e-06 602
4 1.672000429924451e-06 762
4.5 1.565920988310817e-06 1142
5 1.159909890113978e-06 1250
5.5 1.101796422300094e-06 1458
6 1.097754135278469e-06 1814
6.5 1.060970482446587e-06 2178
7 1.029662532004394e-06 2498
7.5 9.521056974686022e-07 2622
8 1.075084650191687e-06 3338
8.5 1.051429548041636e-06 3722
9 1.003518823802098e-06 4170
9.5 9.243974575070033e-07 4358
10 8.971848968660583e-07 5034
10.5 8.451450791143164e-07 5714
11 7.455554759707646e-07 5982
11.5 6.633410970409505e-07 6602
12 6.135141263586035e-07 7130
12.5 5.494427878629655e-07 8034
13 5.065542680980676e-07 8606
13.5 4.619094866491853e-07 9066
14 4.012777698309653e-07 9962
14.5 3.558594964661902e-07 10550
15 3.277524012367093e-07 11226
15.5 3.08029916891798e-07 12146
16 2.797519159152007e-07 12303
16.5 2.285422646197748e-07 12584
17 1.662318147814382e-07 12120
17.5 1.178686224401391e-07 11180
18 9.126517265566403e-08 11096
18.5 6.458675572979933e-08 10056
19 5.152931011455195e-08 9716
19.5 3.748104218228649e-08 8604
20 3.148141879346425e-08 8060
20.5 2.615862425721342e-08 7320
21 2.017694740381118e-08 6356
21.5 1.57378084971937e-08 5348
22 1.230653206534641e-08 4308
22.5 8.41017454439209e-09 3563
23 4.309768690298415e-09 2448
23.5 2.855140918768516e-09 1868
24 1.848048382796689e-09 1358
24.5 1.214946969682664e-09 1062
25 9.136635583993401e-10 776
25.5 4.341088075657669e-10 432
26 2.15262275016135e-10 200
26.5 1.450141298979555e-10 168
27 5.458700156041149e-11 56
27.5 1.005886427277949e-11 7

0.5 7.01569749272839e-07 18
1 7.445053490001012e-07 62
1.5 1.191524178859179e-06 98
2 2.840921021612828e-06 210
2.5 2.226474160547709e-06 350
3 1.869767346029496e-06 450
3.5 1.952259137713361e-06 602
4 1.913731042427147e-06 762
4.5 1.72498801779916e-06 1142
5 1.382108179181287e-06 1250
5.5 1.283734417537646e-06 1458
6 1.393161518168962e-06 1814
6.5 1.312587000556849e-06 2178
7 1.284552883658742e-06 2498
7.5 1.222082703459489e-06 2622
8 1.345644015872372e-06 3338
8.5 1.357806230553284e-06 3722
9 1.270846372546384e-06 4170
9.5 1.150934874858972e-06 4358
10 1.13110626640666e-06 5034
10.5 1.119915667284138e-06 5714
11 9.167269747854764e-07 5982
11.5 8.527064957254828e-07 6602
12 7.972477287847439e-07 7130
12.5 7.169260780709177e-07 8034
13 6.312626876471818e-07 8606
13.5 5.733321427387251e-07 9066
14 5.123725506970662e-07 9962
14.5 4.606897284096599e-07 10550
15 4.1964811500533e-07 11226
15.5 4.048013986508888e-07 12146
16 3.596543750338706e-07 12303
16.5 2.908653054577306e-07 12584
17 2.075853257385906e-07 12120
17.5 1.490582340765732e-07 11180
18 1.101235114740737e-07 11096
18.5 8.065495007150945e-08 10056
19 6.23495121165122e-08 9716
19.5 4.478425952597696e-08 8604
20 3.702178023470652e-08 8060
20.5 3.019783231253514e-08 7320
21 2.371534166069099e-08 6356
21.5 1.828625337033578e-08 5348
22 1.329077813717038e-08 4308
22.5 9.703653196843848e-09 3563
23 4.829443462525289e-09 2448
23.5 3.110515593896536e-09 1868
24 1.908237559117982e-09 1358
24.5 1.261167388300973e-09 1062
25 9.443766474823993e-10 776
25.5 4.136858193337708e-10 432
26 1.944888920528225e-10 200
26.5 1.48097969514226e-10 168
27 5.567510105674179e-11 56
27.5 8.442785827962863e-12 7

0.5 6.732755328608951e-07 18
1 9.717459584889388e-07 62
1.5 1.466673176673265e-06 98
2 3.05268111256311e-06 210
2.5 2.413999834048575e-06 350
3 1.998203794329772e-06 450
3.5 2.387876995684981e-06 602
4 2.090265265887152e-06 762
4.5 1.993571337185998e-06 1142
5 1.582284686701347e-06 1250
5.5 1.489313845182931e-06 1458
6 1.528524340933178e-06 1814
6.5 1.552554383715469e-06 2178
7 1.515723921807939e-06 2498
7.5 1.385726880992927e-06 2622
8 1.58059764596345e-06 3338
8.5 1.498842489631125e-06 3722
9 1.441588944129707e-06 4170
9.5 1.298917013737062e-06 4358
10 1.301693256754596e-06 5034
10.5 1.228617106873901e-06 5714
11 1.061622024903669e-06 5982
11.5 9.755347955320236e-07 6602
12 8.691553941825254e-07 7130
12.5 7.980611624014368e-07 8034
13 7.079745904109593e-07 8606
13.5 6.465797815430063e-07 9066
14 5.591060260492455e-07 9962
14.5 5.091455058447346e-07 10550
15 4.615099523687175e-07 11226
15.5 4.459820338084119e-07 12146
16 3.974584503204761e-07 12303
16.5 3.200009085180922e-07 12584
17 2.281487941170193e-07 12120
17.5 1.623449380710444e-07 11180
18 1.229764024648629e-07 11096
18.5 8.609007112067946e-08 10056
19 6.654366195621493e-08 9716
19.5 4.97853718775961e-08 8604
20 4.038016010958567e-08 8060
20.5 3.252212010951487e-08 7320
21 2.510085583054741e-08 6356
21.5 1.95496023309919e-08 5348
22 1.432951020083816e-08 4308
22.5 1.036159156953191e-08 3563
23 5.180105793312498e-09 2448
23.5 3.275275691974632e-09 1868
24 2.017244217281663e-09 1358
24.5 1.409593643828521e-09 1062
25 9.484541300246487e-10 776
25.5 4.874521816400286e-10 432
26 2.358452439529837e-10 200
26.5 1.440937328942451e-10 168
27 5.697157611400353e-11 56
27.5 7.507479386268326e-12 7

0.5 6.604403811503152e-07 18
1 8.7981508835831e-07 62
1.5 1.406793859115532e-06 98
2 3.122924122032783e-06 210
2.5 2.631967600382722e-06 350
3 2.149075411441665e-06 450
3.5 2.336969119155307e-06 602
4 2.304129701655964e-06 762
4.5 2.286572284097777e-06 1142
5 1.69829296544238e-06 1250
5.5 1.602740761383395e-06 1458
6 1.694954593739584e-06 1814
6.5 1.688100965178713e-06 2178
7 1.693247633181033e-06 2498
7.5 1.627692718851765e-06 2622
8 1.791152539001508e-06 3338
8.5 1.732857702849439e-06 3722
9 1.67409915867922e-06 4170
9.5 1.450782022944356e-06 4358
10 1.451535718747842e-06 5034
10.5 1.434112799516567e-06 5714
11 1.230640430725729e-06 5982
11.5 1.082908034731445e-06 6602
12 9.889188960536093e-07 7130
12.5 9.225550086511703e-07 8034
13 8.136933294938054e-07 8606
13.5 7.441308911141044e-07 9066
14 6.643917218623088e-07 9962
14.5 5.97940734980688e-07 10550
15 5.291459462557433e-07 11226
15.5 5.288824300700689e-07 12146
16 4.624440409802031e-07 12303
16.5 3.680757896343028e-07 12584
17 2.657979669154643e-07 12120
17.5 1.954350834309697e-07 11180
18 1.432093363123963e-07 11096
18.5 1.017868280532332e-07 10056
19 7.749336779015066e-08 9716
19.5 5.65058792667807e-08 8604
20 4.598886135478473e-08 8060
20.5 3.69827244073696e-08 7320
21 2.870184799425817e-08 6356
21.5 2.213076041724669e-08 5348
22 1.638993485660177e-08 4308
22.5 1.136653284792379e-08 3563
23 5.797175896153707e-09 2448
23.5 3.500685149603293e-09 1868
24 2.290727912268121e-09 1358
24.5 1.503499685354817e-09 1062
25 1.010844604646713e-09 776
25.5 5.045214205645445e-10 432
26 2.603005785968183e-10 200
26.5 1.592851513291621e-10 168
27 5.415257966784635e-11 56
27.5 8.569900325214249e-12 7

0.5 5.678458507461458e-07 18
1 1.136586462454595e-06 62
1.5 1.5570129157846e-06 98
2 3.270343103605194e-06 210
2.5 2.552191397913204e-06 350
3 2.190394534096827e-06 450
3.5 2.594654018204959e-06 602
4 2.574395017492251e-06 762
4.5 2.465817241221342e-06 1142
5 1.920997954490519e-06 1250
5.5 1.790141171991317e-06 1458
6 1.947014572117348e-06 1814
6.5 1.969815704312604e-06 2178
7 1.915403393457359e-06 2498
7.5 1.747255323581161e-06 2622
8 2.054938578494839e-06 3338
8.5 1.920406464561751e-06 3722
9 1.867872047219218e-06 4170
9.5 1.672487663952964e-06 4358
10 1.638037869237907e-06 5034
10.5 1.619930606353031e-06 5714
11 1.360471757879708e-06 5982
11.5 1.253562109420234e-06 6602
12 1.142214139704195e-06 7130
12.5 1.089255181814078e-06 8034
13 9.502011052575426e-07 8606
13.5 8.413365432500294e-07 9066
14 7.680462075554879e-07 9962
14.5 6.707803641574678e-07 10550
15 6.188528286945053e-07 11226
15.5 5.970495471388835e-07 12146
16 5.314921235822892e-07 12303
16.5 4.270534940041009e-07 12584
17 3.096077431636743e-07 12120
17.5 2.248406188788242e-07 11180
18 1.635784482615697e-07 11096
18.5 1.137120590022097e-07 10056
19 8.798289097600764e-08 9716
19.5 6.345659020227036e-08 8604
20 5.222389841117395e-08 8060
20.5 4.110476160015206e-08 7320
21 3.139730882240871e-08 6356
21.5 2.423611380947999e-08 5348
22 1.784651401026375e-08 4308
22.5 1.253570626542379e-08 3563
23 6.281115507400388e-09 2448
23.5 4.029886651524274e-09 1868
24 2.411953353391984e-09 1358
24.5 1.562311133638752e-09 1062
25 1.129023353524539e-09 776
25.5 4.112334890492875e-10 432
26 2.405446246316032e-10 200
26.5 1.701178288064187e-10 168
27 6.150523870578359e-11 56
27.5 8.9773923049821e-12 7

0.5 7.807317244362584e-07 18
1 8.738708612854651e-07 62
1.5 1.526380141711842e-06 98
2 3.316591856567143e-06 210
2.5 2.570693617019413e-06 350
3 2.249026726781438e-06 450
3.5 2.680543273350341e-06 602
4 2.679920512241358e-06 762
4.5 2.451260057172112e-06 1142
5 2.035626253610413e-06 1250
5.5 1.920133774658735e-06 1458
6 2.083136085274725e-06 1814
6.5 2.077071914439098e-06 2178
7 1.947071735054599e-06 2498
7.5 1.897013390475077e-06 2622
8 2.135542303496506e-06 3338
8.5 2.044920758416909e-06 3722
9 1.961860019869363e-06 4170
9.5 1.786564625891861e-06 4358
10 1.78940077138254e-06 5034
10.5 1.747294929182769e-06 5714
11 1.444006855275686e-06 5982
11.5 1.334363269592189e-06 6602
12 1.181298959574105e-06 7130
12.5 1.144038432797984e-06 8034
