#t    <phi>    <pi>    <phi^2>    <pi^2>    rms(phi)    rms(pi)
0    1    -0.707107175689875    1.00000000000003    0.500000557912712    1.54857409677107e-07    7.7530447377071e-07
0.3535535    0.73269514502511    -0.788437961799431    0.536842175543382    0.621634419606722    1.17846064388996e-07    5.29616880799331e-07
0.707106999999999    0.458970306500191    -0.734747747950523    0.210653742248885    0.539854253118509    7.13712181356656e-08    3.78652576563229e-07
1.0606605    0.226071779147098    -0.575066290253201    0.0511084493267372    0.330701238185637    5.31939861786572e-08    2.4230250463541e-07
1.414214    0.0507680235038931    -0.425263183309064    0.0025773922104947    0.180848775078224    5.34030201035342e-08    2.55936022524688e-07
1.76776750000001    -0.0813883693960327    -0.329647805889079    0.00662406667294939    0.108667675927512    6.56841817472987e-08    1.68314589134105e-07
2.121321    -0.18340437113822    -0.241558920471606    0.0336371633526264    0.0583507120595147    1.42868470593028e-07    3.27208108573984e-07
2.4748745    -0.243146212822384    -0.0802711212581563    0.0591200808098995    0.00644345290808906    1.7757057410185e-07    2.17771539468237e-07
2.82842799999999    -0.233717919249864    0.129286304974496    0.0546240657785151    0.0167149486539767    1.70978817535576e-07    1.3485330426457e-07
3.18198149999998    -0.164145653227158    0.240378297853141    0.0269437954733841    0.057781726078804    1.16749369648997e-07    1.75680605431588e-07
3.53553499999997    -0.0774253654154079    0.238690816942811    0.00599468720971281    0.0569733060929097    5.80488852477853e-08    2.88319724880822e-07
3.88908849999997    0.0014580339874173    0.207572043883378    2.12586310928992e-06    0.0430861534019501    2.87387237358465e-08    1.65000830647114e-07
4.24264199999997    0.0699407160009657    0.179361815135521    0.00489170375473405    0.0321706607287934    7.94882141282165e-08    2.91066896118081e-07
4.59619549999999    0.125370437723679    0.125717505561267    0.0157177466550535    0.0158048912045625    1.62982389518016e-07    1.23926003036665e-07
4.949749    0.151189259075469    0.0110115086264574    0.0228581920598281    0.000121253322239632    1.97276009608606e-07    9.53212789063684e-08
5.30330250000002    0.132245890691754    -0.109908234276334    0.0174889756048854    0.0120798199617828    1.7315399415246e-07    2.03086893127485e-07
