#t    E^kin_cmplxscal0    E^grad_cmplxscal0    E^kin_U10    E^grad_U10    Vpot_term_0    E_tot
95.459444999984    4.87588063908106e-09    4.8308277020243e-10    3.22646077714939e-10    1.04083774535088e-11    2.6584151500878e-09    8.35043301453974e-09
95.8129984999838    7.56125297064907e-09    3.55598418458899e-10    5.74523345931405e-11    2.18207554633569e-11    2.03789961202176e-10    8.19991444036665e-09
96.1665519999835    7.86007579168293e-09    2.29960340040333e-11    1.31722616514066e-10    1.09879790318061e-11    1.30373017396387e-15    8.02578372496301e-09
96.5201054999833    7.11989934051878e-09    3.72672174903126e-10    1.45503416879182e-10    3.33256720212682e-11    1.8584080396959e-10    7.85724140829194e-09
96.873658999983    4.36752801799225e-09    4.20854261617722e-10    5.30673272927933e-10    8.02397357915893e-12    2.39153706020725e-09    7.71861658632432e-09
97.2272124999828    2.89688345521074e-10    9.76242678954132e-10    1.68029411636218e-10    1.62097318195195e-11    6.21147096670208e-09    7.66164113463302e-09
97.5807659999825    1.96605508726588e-09    8.01680596987292e-10    2.57731276177527e-10    1.60695590637091e-11    4.59508660481457e-09    7.63662312430897e-09
97.9343194999823    5.92930084254186e-09    1.56757632293957e-10    5.35318672359162e-10    3.73792679190047e-12    9.11985255532102e-10    7.53710032951899e-09
98.287872999982    7.1345347602653e-09    1.00411291812338e-10    1.16825607682686e-10    2.22587191274935e-11    1.5049438270988e-11    7.38907981715881e-09
98.6414264999818    6.99047507317926e-09    9.74093776540076e-11    1.01752782869119e-10    3.66502327918241e-11    8.72395209052157e-12    7.23501141858474e-09
98.9949799999815    5.65699137300735e-09    1.40709602732784e-10    5.581400240876e-10    4.78819781389604e-12    7.32265323789072e-10    7.0928945214307e-09
99.3485334999813    1.98033641115109e-09    8.64200123861664e-10    1.81245435256496e-10    1.95717340967511e-11    3.95535788312781e-09    7.00071158749381e-09
99.702086999981    1.849919693681e-10    8.61421315896689e-10    2.70673287255599e-10    1.63564995859255e-11    5.64291994325769e-09    6.976363015364e-09
100.055640499981    3.6820295905128e-09    2.9759656123246e-10    6.27745367349977e-10    7.66697113107775e-12    2.31187042197371e-09    6.92690891220003e-09
100.409193999981    6.06105143624086e-09    3.408354801352e-10    1.73582718020232e-10    3.22115657036968e-11    2.04354915483154e-10    6.81203611558314e-09
100.76274749998    6.50211128860279e-09    2.42078960405377e-11    1.31473254310907e-10    1.73709600490644e-11    9.79623189233121e-15    6.67517319523519e-09
101.11630099998    5.92722679034804e-09    3.46705736388704e-10    1.05174553184483e-10    4.07802570566178e-11    1.21341502672194e-10    6.54122883965004e-09
101.46985449998    3.77323917743933e-09    5.27326456477554e-10    3.42715657402391e-10    1.65861452909711e-11    1.76961567370781e-09    6.42948311031805e-09
101.823407999979    3.5708191493556e-10    8.11899916440206e-10    2.62130983645608e-10    1.5746999719534e-11    4.93204030041899e-09    6.3789001151599e-09
102.176961499979    1.38864914039439e-09    5.5500020815354e-10    4.69474991160829e-10    1.18296608830137e-11    3.93398519288188e-09    6.35893919347366e-09
102.530514999979    4.7469725071051e-09    2.6062676266085e-10    4.0575032450475e-10    1.13979538750914e-11    8.59738366890349e-10    6.28448591503615e-09
102.884068499979    5.88394803232055e-09    1.25434400917749e-10    1.05422614670253e-10    3.42337724778962e-11    1.91281814449062e-11    6.16816700183135e-09
103.237621999978    5.82506440592826e-09    7.0643033957943e-11    1.07252492318356e-10    3.82780082617249e-11    4.26779429958466e-12    6.04550573476587e-09
103.591175499978    4.76775285473556e-09    1.32316169291845e-10    5.10722628163756e-10    6.78601307811421e-12    5.13930990618507e-10    5.93150865588778e-09
103.944728999978    1.84865615715565e-09    7.44763093497151e-10    2.0807554681287e-10    1.90137635327547e-11    3.03361150257188e-09    5.85412006357031e-09
104.298282499978    9.1389756716927e-11    5.8061123164338e-10    4.81537573652161e-10    1.25980701097379e-11    4.66497247524397e-09    5.83110910736618e-09
104.651835999977    2.83624989828044e-09    1.97962758951094e-10    6.74489011801867e-10    6.33809946922042e-12    2.07991853806704e-09    5.79495830656967e-09
105.005389499977    4.94779577054154e-09    2.90080944861166e-10    2.30608443557661e-10    2.65706344601546e-11    2.1109781283623e-10    5.70615360625675e-09
105.358942999977    5.42531401216624e-09    2.74076563160569e-11    1.18249092116031e-10    2.62524783211845e-11    6.43774026059631e-14    5.59728761632212e-09
105.712496499977    4.97096469532965e-09    2.86200824483165e-10    1.09418300148529e-10    4.69393886024905e-11    7.6271215042929e-11    5.48979442360676e-09
106.066049999976    3.28986655470572e-09    5.31924774372294e-10    2.60354649564193e-10    2.15202410406733e-11    1.29496463758147e-09    5.39863085726435e-09
106.419603499976    4.20929126627189e-10    5.88104917870682e-10    4.19737214936811e-10    1.4871374521266e-11    3.90970152789904e-09    5.35334416185499e-09
106.773156999976    9.59651008395047e-10    3.642523200454e-10    6.1612245476716e-10    9.76923573741796e-12    3.38734243437506e-09    5.33713745332008e-09
107.126710499976    3.78416562911487e-09    3.54015663032132e-10    3.05845830317566e-10    1.63775117492744e-11    8.21082887366141e-10    5.28148752157998e-09
107.480263999975    4.86745628465246e-09    1.50062108434416e-10    1.10819547049923e-10    3.67838530992421e-11    2.43315017368386e-11    5.18945329497288e-09
107.833817499975    4.87635780879208e-09    6.32596852215202e-11    9.83236919012043e-11    5.1213671365919e-11    1.78916953915229e-12    5.09094402681987e-09
108.187370999975    3.99170172931747e-09    1.28302424571063e-10    5.23635795221838e-10    8.41624054974546e-12    3.46923770197479e-10    4.9989799598576e-09
108.540924499975    1.69771678292008e-09    6.64528745675096e-10    2.96197918464788e-10    2.23249867696918e-11    2.25288986562601e-09    4.93365829945567e-09
108.894477999974    4.31926219885206e-11    3.69948931120645e-10    7.35183673770045e-10    1.01140580825025e-11    3.75243197499851e-09    4.91087125996022e-09
109.248031499974    2.11915226763028e-09    2.36463262670813e-10    6.79069230506189e-10    7.93561638781652e-12    1.84152615278974e-09    4.88414652998484e-09
109.601584999974    3.99646094843345e-09    2.40885734306828e-10    3.36531060615604e-10    2.43747152621319e-11    2.17192825923005e-10    4.81544528454102e-09
109.955138499974    4.53348465862369e-09    3.72436222727567e-11    1.21938258194793e-10    3.56643972789197e-11    2.50996503576022e-13    4.72858193287373e-09
110.308691999973    4.17268511946146e-09    2.65866048837849e-10    1.01033739214595e-10    5.65764022166838e-11    4.55135640630169e-11    4.64167487379361e-09
110.662245499973    2.84480236082804e-09    5.79729274092383e-10    1.93568295159844e-10    2.92744986951218e-11    9.19639016893145e-10    4.56701344566854e-09
111.015798999973    4.6836346710606e-10    3.60438615030656e-10    6.71268586065292e-10    1.08796580989109e-11    3.01497363791845e-09    4.52592396421937e-09
111.369352499973    6.36793616393731e-10    2.69620540048729e-10    7.42962113020998e-10    8.17614119677698e-12    2.85425591372897e-09    4.5118083243892e-09
111.722905999972    2.95138581308347e-09    5.11435371815359e-10    2.04531532342379e-10    2.62665917420374e-11    7.76655832171707e-10    4.47027514115495e-09
112.076459499972    4.0042254969419e-09    2.037652041385e-10    1.10476316078137e-10    4.83976629885215e-11    3.04521012997898e-11    4.39731678144685e-09
112.430012999972    4.11050597842034e-09    5.63222477219506e-11    9.6581268658837e-11    5.3628182212782e-11    6.55670929418798e-13    4.31769334794333e-09
112.783566499972    3.40162076835668e-09    1.65866059755893e-10    4.27918326285073e-10    1.52677041962621e-11    2.3203106940934e-10    4.24270392800324e-09
113.137119999971    1.58561069159956e-09    4.46655842649052e-10    4.46632321268195e-10    1.77385564937601e-11    1.69014125746625e-09    4.18677866947681e-09
113.490673499971    3.40170359252833e-11    2.93993585316974e-10    7.50505284442663e-10    9.28472632765758e-12    3.07784799296283e-09    4.16564862497541e-09
113.844226999971    1.5801988641076e-09    4.11987824080683e-10    4.69182804874939e-10    1.37332499295933e-11    1.67088314284882e-09    4.14598588584163e-09
114.197780499971    3.27747922405294e-09    2.00730499589128e-10    3.64131754940081e-10    2.09730327805704e-11    2.28812750474774e-10    4.09212726183749e-09
114.55133399997    3.80720447024654e-09    5.66549518745222e-11    1.14353834725471e-10    4.32682669762634e-11    7.35902009502491e-13    4.0222174258323e-09
114.90488749997    3.51029846809497e-09    2.52623870628721e-10    9.778185961833e-11    6.53423237355605e-11    2.53738947936841e-11    3.95142041687126e-09
115.25844099997    2.4530318645342e-09    5.85596624082528e-10    1.83203647222444e-10    3.38544589185436e-11    6.34174956426746e-10    3.88986155118446e-09
115.61199449997    5.01938997771845e-10    2.92278292399035e-10    7.767503900548e-10    1.04192003016061e-11    2.27170623580638e-09    3.85309311633367e-09
115.965547999969    3.9956819688926e-10    4.68547206852527e-10    5.93842637513037e-10    1.28222215261376e-11    2.36558734059732e-09    3.84036760337829e-09
116.319101499969    2.25944320069857e-09    5.05567324952203e-10    2.8794752901378e-10    2.910127410685e-11    7.26184628823226e-10    3.80824395759463e-09
116.672654999969    3.27129111454607e-09    2.26869222757016e-10    1.64047656383658e-10    5.08745828764497e-11    3.74644392192773e-11    3.75054701578247e-09
117.026208499969    3.45991369274537e-09    5.79378871603391e-11    1.05392754815491e-10    6.25312754490994e-11    2.00380680852945e-13    3.68597599085116e-09
117.379761999968    2.73914080687354e-09    2.50208117185484e-10    4.6730716076635e-10    2.60309812855054e-11    1.42644465558456e-10    3.62533153166933e-09
117.733315499968    1.33194979024881e-09    3.48927291684765e-10    7.39062328129726e-10    1.74701642040568e-11    1.1408273198762e-09    3.57823689414356e-09
118.086868999968    5.29517796568753e-11    6.48466528314116e-10    6.14648654850743e-10    1.79964881323043e-11    2.22395700152442e-09    3.55802045247846e-09
118.440422499968    1.09105863066617e-09    6.58842339201277e-10    4.37267741943711e-10    2.75592156658798e-11    1.325478266713e-09    3.54020619419004e-09
118.793975999967    2.55852024558383e-09    3.21645670811735e-10    3.70930819311924e-10    3.70328284526447e-11    2.09972827533147e-10    3.49810239169328e-09
119.147529499967    3.09796962971624e-09    1.08114613802605e-10    1.52887947575495e-10    8.19525879176527e-11    1.40085312544734e-12    3.44232563213744e-09
119.501082999967    2.79890279748103e-09    3.45248694867842e-10    1.39277916311161e-10    8.76552870710067e-11    1.41098025045398e-11    3.38519449823558e-09
119.854636499967    1.86019058517347e-09    6.22584414494978e-10    4.19034690521319e-10    4.7104888722775e-11    3.87037969974391e-10    3.33595254888693e-09
