#t    <|E|>    <|B|>    <|E|^2>    <|B|^2>    rms(|E|)    rms(|B|)
43.4870805000005    1766.5616009958    0.0451178818112917    3667730.0775657    0.00242388753352552    739.58784971959    0.0197044227113567
43.8406340000006    4998.31484177678    0.0103550119215444    29326700.9910283    0.000128077015870328    2084.11845476747    0.00456626148780391
44.1941875000007    3502.36496893018    0.0262664226507263    14434730.8409472    0.000822698123968199    1472.47087080114    0.0115227238577347
44.5477410000008    2730.15868838466    0.0310537180779524    8785997.36330705    0.00114903956930089    1154.22307183006    0.0135906645472524
44.9012945000009    3998.41175989983    0.0314853236954665    18726500.3302019    0.00117097898737318    1655.05399564382    0.0134034838443173
45.254848000001    2955.07367822076    0.0213698860004149    10246506.3733112    0.000534812392635474    1230.46573686475    0.00883970389576184
45.6084015000011    2253.52658840328    0.115296765287923    5952538.82947993    0.0157540790148923    934.963499201663    0.0496057953170186
45.9619550000012    6343.69877776221    0.0510462745271156    47192734.75759    0.00307546261866336    2636.32709931986    0.0216734970774378
46.3155085000013    4688.21568814571    0.0522323631030157    25866737.2441917    0.00325118897331779    1971.64167779445    0.0228685202405515
46.6690620000014    4019.60517656727    0.0563111105001584    19044796.4806014    0.00377574807422559    1699.28535129184    0.0245928222956321
47.0226155000015    1649.30125504184    0.0775865126562326    3209819.45563355    0.00714325151568397    699.731967078077    0.0335199130298428
47.3761690000016    2916.42726088217    0.0798566035030418    10035979.0279138    0.00760368887019019    1237.10592105006    0.0350230173906842
47.7297225000017    3693.7898538734    0.136359640290893    15999795.9082684    0.0219460267409221    1534.83302795134    0.0578971090872459
48.0832760000018    2729.26522070666    0.177374723685776    8765697.85386727    0.0373768082458902    1147.52307554502    0.0769091388801421
48.4368295000019    9015.26087136648    0.0661981802979558    95516322.8377027    0.00523165232590436    3773.7771872371    0.0291453813003654
48.790383000002    4183.48129406373    0.115679904286365    20647110.878638    0.0159023448246681    1773.58257232555    0.050204626967695
49.1439365000021    3041.57406104057    0.126992277960112    10891656.5344934    0.0191548429766293    1280.81371233234    0.0550254878681769
49.4974900000022    9182.44752409434    0.0896164599074366    98868319.7989267    0.00946498878259265    3814.57432306416    0.0378665934070053
49.8510435000023    6262.7418710219    0.0609914830506797    46065002.8735925    0.00438899815745987    2615.92567374184    0.0258657525067127
50.2045970000024    4930.23849190459    0.405301922875387    28512186.8310477    0.194336590408522    2050.59387592718    0.173398217182404
50.5581505000025    13779.5523568255    0.139186775757289    222870426.740005    0.022791935703386    5744.07203867697    0.0584720202975429
50.9117040000026    5732.76684022634    0.227637221023451    38768214.8187677    0.0615348131272822    2429.73232566244    0.0985703237896823
51.2652575000027    3973.30508506468    0.233536189675573    18569435.2748948    0.0647182353500735    1668.01737877455    0.100891443947881
51.6188110000028    6182.68362566882    0.270931850113655    44765053.3034755    0.0868805087784415    2557.24001383564    0.116088075927003
51.9723645000029    5094.46799111965    0.308782366259843    30637488.6278357    0.113405222824054    2164.22838796948    0.134382562525897
52.325918000003    7694.61139167538    0.46072089252984    69478754.3812702    0.250303918667493    3204.95084398647    0.195038913691603
52.6794715000031    3838.87433128978    0.685893099109748    17367275.7755615    0.557703082084714    1621.82602153435    0.295387438254133
53.0330250000032    15147.7349081794    0.336681089612731    270022173.905691    0.13485120491551    6369.32500797488    0.146618719175602
53.3865785000033    3349.73141672369    0.461820341693046    13183413.5055308    0.252721019052415    1400.96857257583    0.198602595780955
53.7401320000034    4038.59575117928    0.483394806975481    19276731.2447938    0.276786058900446    1722.34595925165    0.207642768931603
54.0936855000036    20488.9665975459    0.243807486238981    492859245.082495    0.071075748461792    8547.6015844881    0.10785943684083
54.4472390000037    13261.0957698387    0.201626989516321    206748129.125688    0.0515459526380104    5558.00936566799    0.104367187068521
54.8007925000038    10640.6680223498    1.43122263361029    132918077.952467    2.42117716799222    4437.82176192443    0.610556255421118
55.1543460000039    29060.3861602394    0.343862475907744    992205914.599269    0.13938555391255    12153.183567158    0.145410287033436
55.507899500004    4480.51543576325    0.914462949432308    23518821.3078326    0.990539605586432    1855.74856532878    0.392806720540773
55.8614530000041    6664.00895846808    0.892286063001334    52332756.4579744    0.942456057088486    2814.9140412154    0.382467827224809
56.2150065000042    19401.360531457    0.911300141107645    441050598.294848    0.9819260617818    8039.76416465505    0.389176199939034
56.5685600000043    8353.81879267493    1.19370815779202    82215577.4437939    1.69403588719234    3525.51968125908    0.518745333678409
56.9221135000044    16106.2320225978    1.5893871036117    304660316.211259    2.98820675296584    6726.78275593195    0.679746561476153
57.2756670000045    4530.59776016776    2.64114360032068    24195579.1758708    8.2612068559903    1915.5320700614    1.13382861953445
57.6292205000046    22950.2732813167    1.53545671096883    620767187.403427    2.79861678457254    9698.04844885344    0.664070382800902
57.9827740000047    15168.6470644614    1.72214510687348    269644557.842358    3.50816808180528    6289.41206124746    0.736467455273483
58.3363275000048    18769.8891287779    1.74753043108126    412789184.86187    3.61411313125519    7776.91757415852    0.748498846826183
