1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
12.25 6.883355641794866e-46 8.90510998501928e-44 28596
12.5 5.681360263590097e-46 7.156794562375012e-44 27848
12.75 5.009846041801701e-46 6.318006754295915e-44 26544
13 4.898199121792432e-46 6.2325660000259e-44 26456
13.25 4.545332075952084e-46 5.840090426196524e-44 25284
13.5 4.464763640685427e-46 5.659041414460616e-44 24260
13.75 4.279941251075573e-46 5.426729019699016e-44 23312
14 4.063693083721829e-46 5.198855843060146e-44 22368
14.25 4.098000663641205e-46 5.08700485307197e-44 21872
14.5 3.798164117542936e-46 4.716609233657719e-44 20400
14.75 3.571994577411237e-46 4.572454559030782e-44 19040
15 3.436347545670732e-46 4.347369764469948e-44 18252
15.25 3.217674802924865e-46 4.003292011906885e-44 16760
15.5 3.070391174323316e-46 3.870453512293894e-44 15776
15.75 2.659339829218189e-46 3.291801281151572e-44 13704
16 2.482599094976355e-46 3.115656122146141e-44 13112
16.25 2.15134510303606e-46 2.770023213039341e-44 11652
16.5 1.740456152848584e-46 2.239429900724296e-44 9776
16.75 1.505717781514891e-46 1.910952963094215e-44 8448
17 1.152667548286699e-46 1.494329243765032e-44 7013
17.25 8.964884204542563e-47 1.172389802021195e-44 5546
17.5 8.299125063270467e-47 1.012931841885396e-44 4722
17.75 6.624662957870926e-47 8.012916680106888e-45 3782
18 5.78819900678078e-47 7.374243872934728e-45 3174
18.25 4.487965029261454e-47 5.835334996356224e-45 2582
18.5 3.627055516189561e-47 4.615836674840322e-45 1928
18.75 3.228406698497534e-47 4.015211091559227e-45 1662
19 2.4886626704943e-47 3.157329042580506e-45 1256
19.25 1.908092963787382e-47 2.247542235538889e-45 864
19.5 9.554843352603973e-48 1.059068589037351e-45 428
19.75 9.588750546344684e-48 1.122408575433295e-45 456
20 5.429434460298546e-48 6.268937886962376e-46 248
20.25 2.21289646798924e-48 2.444016516390066e-46 104
20.5 2.456141296252714e-49 2.992132791797106e-47 18
20.75 6.613962211034639e-50 5.8525759899253e-48 7

0.25 6.481757568808466e-19 2.026827356349212e-17 18
0.5 4.33280930091847e-18 1.610737531407169e-16 62
0.75 5.198510230564219e-18 3.750014404536662e-16 98
1 1.514011525421929e-17 1.346701763900032e-15 210
1.25 1.899699190480211e-17 2.674646529764477e-15 350
1.5 1.525201779863683e-17 3.782055868841247e-15 450
1.75 2.250316151419195e-17 5.638374663128061e-15 602
2 4.107310075944929e-17 7.454098083666101e-15 762
2.25 1.071769754718778e-16 1.119724993055055e-14 1142
2.5 1.9808637010696e-16 9.484129487366729e-15 1250
2.75 2.987585415803228e-16 8.935456926748543e-15 1458
3 4.53882082959125e-16 9.457536037922092e-15 1814
3.25 5.725391717645316e-16 1.017225984435795e-14 2178
3.5 6.234834673989691e-16 1.324994505214594e-14 2498
3.75 6.440968188922079e-16 1.723289132077228e-14 2622
4 3.610033588103984e-16 1.243420427318988e-14 3338
4.25 2.355776694840319e-28 1.035188295891905e-26 3722
4.5 2.255900043790517e-28 9.809922199394577e-27 4170
4.75 2.083909256845329e-28 8.667493377015325e-27 4358
5 1.986623357176135e-28 8.098305434119591e-27 5034
5.25 1.645872967640348e-28 6.875388205082796e-27 5714
5.5 1.311466848017933e-28 6.345735314559391e-27 5982
5.75 1.01691479662762e-28 5.865105885032065e-27 6602
6 7.49428170628586e-29 4.809406730337228e-27 7130
6.25 6.167481846163125e-29 3.833322917899339e-27 8034
6.5 4.952809451971611e-29 2.723960949007032e-27 8606
6.75 3.836134548364645e-29 1.695394830684238e-27 9066
7 2.599309046002266e-29 1.13115030622542e-27 9962
7.25 1.368866306418563e-29 6.818138846540305e-28 10550
7.5 5.859968512744424e-30 3.360219925810669e-28 11226
7.75 1.583054516313272e-30 9.182676128525842e-29 12146
8 4.859688802786047e-32 2.542348245674926e-30 12606
8.25 1.865390416046823e-41 1.37405516744452e-39 13802
8.5 1.243987227239444e-41 9.470726481831775e-40 14754
8.75 7.584960261237672e-42 5.956453649742875e-40 15194
9 4.783638589471863e-42 4.02745451024336e-40 16454
9.25 2.915517703488694e-42 2.499947765055822e-40 17154
9.5 1.853532353515786e-42 1.586265703773097e-40 18266
9.75 9.960768510744692e-43 9.503860592703485e-41 18750
10 5.759218608664195e-43 5.930274805880725e-41 20234
10.25 3.080221399298252e-43 3.327101436173069e-41 21450
10.5 1.54369658652501e-43 1.694764074522994e-41 21962
10.75 7.405063698916137e-44 8.002751275135849e-42 23462
11 2.888521719925213e-44 3.31930100107371e-42 24042
11.25 1.001170493720495e-44 1.15437912739428e-42 25946
11.5 2.837378618661182e-45 3.086261112481424e-43 26118
11.75 1.32244157926255e-45 1.369039219048587e-43 27506
12 1.238657256460236e-45 1.313677325562127e-43 28631
12.25 1.220123290978935e-45 1.325309823850266e-43 28596
12.5 1.152910907665562e-45 1.293410702480472e-43 27848
12.75 1.091272024519755e-45 1.272691288471523e-43 26544
13 1.089418939754879e-45 1.320600561127381e-43 26456
13.25 1.025762424407744e-45 1.266634087238793e-43 25284
13.5 9.882623349065385e-46 1.271808596561471e-43 24260
13.75 9.682150758865554e-46 1.22944893559192e-43 23312
14 9.23324371413107e-46 1.229847809419649e-43 22368
14.25 8.983697199027223e-46 1.216805321121164e-43 21872
14.5 8.443317726399569e-46 1.175839337766975e-43 20400
14.75 7.964067149167452e-46 1.140458306239649e-43 19040
15 7.750892194629698e-46 1.12092747685823e-43 18252
15.25 6.978331941184212e-46 1.041959522275268e-43 16760
15.5 6.718850907312828e-46 1.002528055902187e-43 15776
15.75 5.780813414202843e-46 8.758486311023973e-44 13704
16 5.544031254757503e-46 8.739278426858289e-44 13112
16.25 4.961582787887156e-46 8.003758152493994e-44 11652
16.5 4.083802331365425e-46 6.722566035531115e-44 9776
16.75 3.474011969187478e-46 5.862609817979277e-44 8448
17 2.900705638514443e-46 5.060982385720017e-44 7013
17.25 2.184675846497448e-46 3.884803008062339e-44 5546
17.5 1.938266804761096e-46 3.479248330930132e-44 4722
17.75 1.462186090260751e-46 2.822190955945969e-44 3782
18 1.323428676977327e-46 2.444586370757047e-44 3174
18.25 1.063449967696635e-46 2.025758802141882e-44 2582
18.5 8.372434065094792e-47 1.52042762532251e-44 1928
18.75 7.479207394130744e-47 1.335983601739978e-44 1662
19 5.404988393005347e-47 1.002274482685287e-44 1256
19.25 3.653817771108962e-47 7.24410696465898e-45 864
19.5 1.966155320877616e-47 3.851027755504648e-45 428
19.75 1.934181797962752e-47 3.961140608466223e-45 456
20 1.170624711863561e-47 2.249363965137915e-45 248
20.25 4.747368263147572e-48 1.131947212556318e-45 104
20.5 5.603080897791684e-49 1.533962840271097e-46 18
20.75 3.937735214869649e-50 8.021762046041083e-47 7

0.25 4.499203719512274e-18 1.716822062657224e-17 18
0.5 3.342772373719208e-17 1.964880461128631e-16 62
0.75 6.116001011164878e-17 6.484749467295238e-16 98
1 1.862325061188142e-16 3.317015754622276e-15 210
1.25 2.435947398492879e-16 8.362426110947145e-15 350
1.5 1.653763769587682e-16 1.159771108250295e-14 450
1.75 8.473486463599621e-17 1.359421977315811e-14 602
2 1.879337335641286e-17 9.28671150524163e-15 762
2.25 1.787891388499784e-17 5.035246738940066e-15 1142
2.5 2.4539940672409e-17 6.583743826261451e-15 1250
2.75 2.238349335035523e-17 8.780804368612301e-15 1458
3 5.285478686222053e-17 7.155727911517781e-15 1814
3.25 7.422387172486554e-17 1.049756474947811e-14 2178
3.5 4.539874893944284e-17 2.279019706940617e-14 2498
3.75 5.885697883629597e-17 2.33651684807894e-14 2622
4 5.874810742987414e-17 9.869155954807896e-15 3338
4.25 2.192917291415466e-28 3.311865463589584e-26 3722
4.5 1.958908588001181e-28 2.747033500208208e-26 4170
4.75 1.562356650738699e-28 2.040795955098613e-26 4358
5 1.279316374518294e-28 1.61598926869323e-26 5034
5.25 9.715836470304173e-29 1.263341166997876e-26 5714
5.5 7.420649893113257e-29 1.023916178380759e-26 5982
5.75 5.75666600624524e-29 8.277662977468515e-27 6602
6 4.666751277605523e-29 6.467206378061838e-27 7130
6.25 3.58327792638312e-29 5.358266287886836e-27 8034
6.5 2.513402988592069e-29 3.667569967820021e-27 8606
6.75 1.659154136504675e-29 2.243526248547545e-27 9066
7 9.90422248017491e-30 1.409696733681703e-27 9962
7.25 5.34316005075574e-30 8.159592452034318e-28 10550
7.5 2.319284784039004e-30 4.082868828426504e-28 11226
7.75 6.026228213971433e-31 1.112353753573203e-28 12146
8 1.674115541431607e-32 3.278773689694161e-30 12606
8.25 1.988576677488267e-41 4.052903644600482e-39 13802
8.5 1.348534472622947e-41 2.83685847594261e-39 14754
8.75 8.850877436648693e-42 1.876069298276028e-39 15194
9 5.986459024460163e-42 1.294705132227794e-39 16454
9.25 3.949264982275031e-42 8.576781141117644e-40 17154
9.5 2.551078020596591e-42 5.60617771470108e-40 18266
9.75 1.601755356118341e-42 3.438943598859515e-40 18750
10 1.038039455900289e-42 2.178992779913169e-40 20234
10.25 6.131122621249916e-43 1.24942200096232e-40 21450
10.5 3.182355016591673e-43 6.476719933962976e-41 21962
10.75 1.578850957669527e-43 3.204703772704877e-41 23462
11 6.661529442203274e-44 1.355546775177072e-41 24042
11.25 2.39688862918457e-44 4.982244274380382e-42 25946
11.5 6.004978916718013e-45 1.280493428998487e-42 26118
11.75 1.953134405399274e-45 4.120604170842444e-43 27506
12 1.641199956428354e-45 3.389859623287576e-43 28631
12.25 1.64813749896283e-45 3.3617437815323e-43 28596
12.5 1.592638356892174e-45 3.272533703662476e-43 27848
12.75 1.506995529529772e-45 3.090015467825178e-43 26544
13 1.525319069294966e-45 3.09190250167426e-43 26456
13.25 1.463760932913334e-45 2.947569811288213e-43 25284
13.5 1.410943957091874e-45 2.854660842632445e-43 24260
13.75 1.362261409952485e-45 2.775291130923039e-43 23312
14 1.311631821854196e-45 2.659906151630451e-43 22368
14.25 1.253005951250713e-45 2.618396843217107e-43 21872
14.5 1.195399833256067e-45 2.442281528361055e-43 20400
14.75 1.122448422853558e-45 2.286818055456967e-43 19040
15 1.06196593182109e-45 2.187075397673339e-43 18252
15.25 9.671890379904629e-46 2.04656348999308e-43 16760
15.5 9.097157225112594e-46 1.91463921651743e-43 15776
15.75 7.902481867460636e-46 1.621373145607359e-43 13704
16 7.303954090762602e-46 1.558647292156588e-43 13112
16.25 6.575207254288169e-46 1.389871754574042e-43 11652
16.5 5.346622191547854e-46 1.174556244603387e-43 9776
16.75 4.554157937182597e-46 9.77435654652343e-44 8448
17 3.782886498864908e-46 8.195547699891493e-44 7013
17.25 2.968387507550668e-46 6.451907795496722e-44 5546
17.5 2.600247059690154e-46 5.346959202520081e-44 4722
17.75 1.932829067231781e-46 4.218624657627429e-44 3782
18 1.612621291635892e-46 3.510885497028403e-44 3174
18.25 1.328133621767922e-46 3.001706322092863e-44 2582
18.5 9.637177369194178e-47 2.022804000892386e-44 1928
18.75 8.075808220168857e-47 1.877099796640566e-44 1662
19 6.223235100026169e-47 1.231863318197411e-44 1256
19.25 4.045528319370284e-47 9.280247132393871e-45 864
19.5 2.12776957204047e-47 4.601440319230127e-45 428
19.75 2.079208895376481e-47 5.270045932748276e-45 456
20 1.10334345052261e-47 2.489357731838483e-45 248
20.25 4.469500231908774e-48 1.375782358499209e-45 104
20.5 9.179529184661974e-49 2.115382933238973e-46 18
20.75 3.126375693689158e-49 7.648425250116111e-47 7

0.25 3.814055711309161e-18 1.522968564125975e-16 18
0.5 2.337401920362797e-17 1.414837324659047e-15 62
0.75 2.686817634949991e-17 3.52542130285348e-15 98
1 3.230066898405325e-17 1.403535988634554e-14 210
1.25 6.53028284002943e-18 2.427082883903081e-14 350
1.5 8.010408083706897e-17 1.991453194039672e-14 450
1.75 1.841151521849806e-16 1.061757205230985e-14 602
2 1.154804596691055e-16 1.905825188216961e-15 762
2.25 5.623892842860564e-17 6.330943106836143e-16 1142
2.5 7.137262170493354e-17 4.893211512926234e-16 1250
2.75 5.407134320507066e-17 9.649282033669666e-16 1458
3 1.141923917172574e-16 8.818506902952707e-16 1814
3.25 8.328595750845971e-17 1.826990049308441e-15 2178
3.5 1.967028406491013e-16 1.294819419543209e-15 2498
3.75 1.478500516887692e-16 3.272788553725938e-15 2622
4 3.889559235862003e-17 3.023504080944634e-15 3338
4.25 7.023916356683076e-28 1.772156267936824e-26 3722
4.5 4.638238271564215e-28 1.223209968947278e-26 4170
4.75 2.576237389301197e-28 7.745909594664606e-27 4358
5 1.561871127003924e-28 4.917390335768127e-27 5034
5.25 1.014985493640869e-28 3.598403085608335e-27 5714
5.5 7.103080901418464e-29 2.607790744877854e-27 5982
5.75 5.242516267454232e-29 2.016847472654445e-27 6602
6 3.807440380271411e-29 1.572160474549726e-27 7130
6.25 2.825348295361679e-29 1.09134864353392e-27 8034
6.5 1.695930634059001e-29 6.772996645615121e-28 8606
6.75 9.29319278717769e-30 3.549339162731593e-28 9066
7 4.978620962364684e-30 1.957799209294762e-28 9962
7.25 2.651021037480781e-30 1.062948183057525e-28 10550
7.5 1.112210632193673e-30 5.001134419573391e-29 11226
7.75 2.721410627933451e-31 1.309560156160789e-29 12146
8 6.759767915689813e-33 3.72809925290045e-31 12606
8.25 2.141536220611406e-41 1.349621743728196e-39 13802
8.5 1.298535651363203e-41 8.403876688129994e-40 14754
8.75 7.178889408340736e-42 4.884712069238195e-40 15194
9 4.326525776909924e-42 3.024216812188742e-40 16454
9.25 2.722473014465238e-42 1.869893679057403e-40 17154
9.5 1.696305437091674e-42 1.266138587845122e-40 18266
9.75 1.164220692609018e-42 9.09222637578842e-41 18750
10 8.368724444185966e-43 6.747730545746318e-41 20234
10.25 5.291904139258551e-43 4.631729872312186e-41 21450
10.5 3.039421190160154e-43 2.634581716791286e-41 21962
10.75 1.516893418284733e-43 1.336265326909716e-41 23462
11 6.362038076298877e-44 5.710276098148401e-42 24042
11.25 2.526526412308025e-44 2.213070427747019e-42 25946
11.5 1.171764310183632e-44 9.971070342121426e-43 26118
11.75 9.348785017948223e-45 8.341251757778281e-43 27506
12 9.832479964973626e-45 8.839260403098239e-43 28631
12.25 9.874520404362978e-45 9.1608948509645e-43 28596
12.5 9.604016396381137e-45 9.602617402467698e-43 27848
12.75 9.327798958026077e-45 9.310877453442317e-43 26544
13 9.085158656489498e-45 9.686212693912231e-43 26456
13.25 8.773354290277383e-45 9.526475507170044e-43 25284
13.5 8.458737000886477e-45 9.340113150497523e-43 24260
13.75 8.098912626952784e-45 9.1893399006965e-43 23312
14 7.714618076800216e-45 8.945737618457032e-43 22368
14.25 7.327146481506746e-45 8.862338415752557e-43 21872
14.5 6.959618116520209e-45 8.401515317233614e-43 20400
14.75 6.235124446245727e-45 7.913444585235387e-43 19040
15 5.842731182360001e-45 7.591075978383327e-43 18252
15.25 5.12978833896219e-45 7.120491617047212e-43 16760
15.5 4.927366430819626e-45 6.700180294622106e-43 15776
15.75 4.044399855922575e-45 5.767779394420912e-43 13704
16 3.866493598750484e-45 5.374659402130943e-43 13112
16.25 3.36723512595335e-45 4.611279044127858e-43 11652
16.5 2.652099244548171e-45 3.880063880363824e-43 9776
16.75 2.199275595253244e-45 3.271311490954956e-43 8448
17 1.661638793339787e-45 2.554605064340144e-43 7013
17.25 1.218556079859872e-45 1.886809786558567e-43 5546
17.5 9.518339433945963e-46 1.596104903426084e-43 4722
17.75 7.194978392300829e-46 1.217098634027146e-43 3782
18 5.572189954212622e-46 9.629042642493331e-44 3174
18.25 4.478169627158847e-46 7.752443216637063e-44 2582
18.5 3.22949445466808e-46 5.160301691196918e-44 1928
18.75 2.771682667204458e-46 4.494250389246274e-44 1662
19 1.913707308459449e-46 3.260266959235604e-44 1256
19.25 1.182649010810291e-46 2.188938668487883e-44 864
19.5 5.730165787068638e-47 1.079234957252976e-44 428
19.75 6.825187270904166e-47 1.084337935273893e-44 456
20 3.590190180914641e-47 5.673547484292548e-45 248
20.25 1.293674027003744e-47 2.967056869153045e-45 104
20.5 2.699676293137325e-48 2.493721708610152e-46 18
20.75 7.708804052046284e-49 1.128555697251604e-46 7

0.25 1.01168502920482e-17 1.369236672803492e-15 18
0.5 1.199777641224166e-16 1.296713885060678e-14 62
0.75 3.957558231312077e-16 3.055224075440591e-14 98
1 1.937563871066592e-15 1.002280368284119e-13 210
1.25 3.829534630443068e-15 1.038745047425991e-13 350
1.5 3.03013581899001e-15 2.873361998963246e-14 450
1.75 1.226867644596889e-15 1.336209440543521e-15 602
2 1.12773988592691e-16 1.15655459632674e-15 762
2.25 1.198319935861591e-17 1.058821099312657e-15 1142
2.5 1.265718640634775e-17 1.034619675122262e-15 1250
2.75 1.113304443363321e-17 1.552525546205073e-15 1458
3 1.655681572476083e-17 2.311955143056092e-15 1814
3.25 2.508052187607029e-17 2.343215019639928e-15 2178
3.5 2.682301961039676e-17 3.413045138599422e-15 2498
3.75 4.378135121314546e-17 7.324301695760765e-15 2622
4 7.388263638730647e-18 6.612545300521096e-15 3338
4.25 1.63615178037871e-27 3.348150321009727e-25 3722
4.5 1.099860733108243e-27 2.476190198170096e-25 4170
4.75 5.439936972734691e-28 1.431904833069187e-25 4358
5 2.32378028706555e-28 7.529969970468461e-26 5034
5.25 9.279109496045062e-29 3.073737309895094e-26 5714
5.5 4.03785162683963e-29 9.699238760084936e-27 5982
5.75 2.781764197008393e-29 4.867904408611379e-27 6602
6 2.043084028637321e-29 3.776262767810685e-27 7130
6.25 1.46341409239785e-29 2.750192345397757e-27 8034
6.5 9.293527765502843e-30 1.778828562301036e-27 8606
6.75 5.766753892785767e-30 1.046540021026135e-27 9066
7 3.512495582022028e-30 6.143953039813944e-28 9962
7.25 2.057080703840816e-30 3.447974094050011e-28 10550
7.5 1.039533728633565e-30 1.639759161042439e-28 11226
7.75 2.926112089392402e-31 4.04071679826982e-29 12146
8 7.247318363736072e-33 1.153766191410572e-30 12606
8.25 5.658549622180059e-41 9.419418448322219e-39 13802
8.5 2.713515286196972e-41 4.686397223598375e-39 14754
8.75 1.255762887581093e-41 2.324360835402877e-39 15194
9 6.121178525455363e-42 1.283918886896917e-39 16454
9.25 3.112591097080171e-42 7.048030117485549e-40 17154
9.5 1.896068767855228e-42 4.311774691923761e-40 18266
9.75 1.245917918204846e-42 2.839814391229653e-40 18750
10 8.620436172838826e-43 2.020632027077555e-40 20234
10.25 5.453038547104486e-43 1.33966670368481e-40 21450
10.5 3.146939836483121e-43 7.175293829811487e-41 21962
10.75 1.57567814118248e-43 3.679123416973541e-41 23462
11 7.665158835836279e-44 1.671687137181536e-41 24042
11.25 4.446695706969171e-44 9.061858335904548e-42 25946
11.5 3.374807447142235e-44 6.379970645368377e-42 26118
11.75 3.259393970872038e-44 6.4148072374711e-42 27506
12 3.489213723624886e-44 6.914256118192546e-42 28631
12.25 3.435165351491107e-44 7.115483653151276e-42 28596
12.5 3.309373397981584e-44 7.340142647029654e-42 27848
12.75 3.176930657140292e-44 7.282752224430707e-42 26544
13 3.143486630621086e-44 7.497054099321472e-42 26456
13.25 3.016314147638814e-44 7.31114823724914e-42 25284
13.5 2.801450123548534e-44 7.263918709864161e-42 24260
13.75 2.768883624407307e-44 7.247336255238444e-42 23312
14 2.557658966199651e-44 7.092937530846756e-42 22368
14.25 2.530992139546888e-44 7.099470942435315e-42 21872
14.5 2.295729813330953e-44 6.749196983368733e-42 20400
14.75 2.14841266434463e-44 6.354227597135585e-42 19040
15 2.014257159176965e-44 6.139714769038565e-42 18252
15.25 1.798365561581441e-44 5.692158551741526e-42 16760
15.5 1.699611361441802e-44 5.474146566268537e-42 15776
15.75 1.393242502068958e-44 4.669052365620087e-42 13704
16 1.326605824602546e-44 4.442417072417728e-42 13112
16.25 1.139962613411907e-44 3.993465221640254e-42 11652
16.5 9.324262468000393e-45 3.247216560804645e-42 9776
16.75 7.518405230012116e-45 2.883230841853743e-42 8448
17 5.748978448105868e-45 2.231196427953024e-42 7013
17.25 4.436945733184472e-45 1.7273683216157e-42 5546
17.5 3.383128348455366e-45 1.446949706808997e-42 4722
17.75 2.565128943656309e-45 1.200507012077902e-42 3782
18 2.089829829939386e-45 9.527823710781886e-43 3174
18.25 1.629951720486407e-45 7.682712887804614e-43 2582
18.5 1.184233996735158e-45 5.844929978355497e-43 1928
18.75 9.600075575372753e-46 5.23266817666301e-43 1662
19 7.246824671760732e-46 3.576268206315551e-43 1256
19.25 4.942486295555286e-46 2.736105176655567e-43 864
19.5 2.587130332018349e-46 1.099850664134823e-43 428
19.75 2.56321989923535e-46 1.18104038434303e-43 456
20 1.485770848577884e-46 6.970739924585133e-44 248
20.25 4.581750393843815e-47 2.94496496691355e-44 104
20.5 6.428008686990728e-48 5.465883087674026e-45 18
20.75 4.610201482839665e-48 1.876681373640858e-45 7

0.25 1.879723804400314e-19 7.022749222002635e-16 18
0.5 2.695730331464993e-17 9.834333768935478e-15 62
0.75 3.691105890986138e-16 3.839091598774487e-14 98
1 4.381669042947328e-15 2.063719717827584e-13 210
1.25 1.73636779890275e-14 4.007006211025454e-13 350
1.5 2.070325932807319e-14 2.555167301694168e-13 450
1.75 9.662160239814017e-15 6.232295727388737e-14 602
2 7.633630711779833e-16 1.915716086218261e-15 762
2.25 4.450649420480943e-17 8.884338860212324e-17 1142
2.5 3.201574427745915e-17 1.507486400920354e-16 1250
2.75 3.815240431763401e-17 1.97526256117351e-16 1458
3 4.388573762824279e-17 3.338040208430128e-16 1814
3.25 4.699674219885857e-17 5.153806178837378e-16 2178
3.5 5.072698113047907e-17 7.788007008080455e-16 2498
3.75 4.279260538298436e-17 2.28437329234508e-15 2622
4 4.555647134897923e-17 1.284931675115435e-15 3338
4.25 1.197559118643559e-26 2.337855141708233e-25 3722
4.5 6.885422585012207e-27 1.749316708862637e-25 4170
4.75 2.909178112695263e-27 9.196866966134234e-26 4358
5 1.082256235336384e-27 4.212927655895988e-26 5034
5.25 3.234106031240507e-28 1.386190425141797e-26 5714
5.5 9.012012268240353e-29 3.263028507336584e-27 5982
5.75 4.258978822504655e-29 1.335271456866e-27 6602
6 3.043399879070105e-29 9.169420145304955e-28 7130
6.25 1.904983462333872e-29 6.034220060604475e-28 8034
6.5 9.866364626786205e-30 3.578707200093235e-28 8606
6.75 4.759837111363934e-30 1.83769562600791e-28 9066
7 2.137665867390546e-30 9.495713867714366e-29 9962
7.25 1.048814805633489e-30 4.936735420517421e-29 10550
7.5 4.574505370985603e-31 2.322637171465573e-29 11226
7.75 1.158420400652035e-31 6.496055797932567e-30 12146
8 3.14814908372122e-33 1.774868199067449e-31 12606
8.25 2.175415665557059e-40 1.352288659525007e-38 13802
8.5 1.110640107511034e-40 7.201515713215794e-39 14754
8.75 5.118445814861961e-41 3.035316784241215e-39 15194
9 2.055243458470164e-41 1.126552184033455e-39 16454
9.25 5.931649555715507e-42 3.387162897944925e-40 17154
9.5 2.221110507038376e-42 1.459045823231949e-40 18266
9.75 1.501662301227338e-42 1.01871365040207e-40 18750
10 1.193597266560182e-42 8.763387011275136e-41 20234
10.25 8.955380261056884e-43 6.728942943035264e-41 21450
10.5 5.736190609301143e-43 4.518414248670537e-41 21962
10.75 3.72808817516952e-43 2.987489979768255e-41 23462
11 2.620102192261639e-43 2.152546302096105e-41 24042
11.25 2.452562994905784e-43 2.039118733766855e-41 25946
11.5 2.403507559016203e-43 2.047124822827242e-41 26118
11.75 2.555361996554321e-43 2.147543054342187e-41 27506
12 2.746061883169443e-43 2.427807541245212e-41 28631
12.25 2.775272476262116e-43 2.548057275454713e-41 28596
12.5 2.735697142526139e-43 2.606530120893963e-41 27848
12.75 2.646122955530367e-43 2.554009563653192e-41 26544
13 2.607525997035929e-43 2.667882580213297e-41 26456
13.25 2.490131620847334e-43 2.588412575485654e-41 25284
13.5 2.34915676534757e-43 2.53799428163842e-41 24260
13.75 2.325765516280687e-43 2.542676144310316e-41 23312
14 2.174618760885463e-43 2.445610880758678e-41 22368
14.25 2.121633842969752e-43 2.418954300826045e-41 21872
14.5 1.966051861187579e-43 2.309565190060906e-41 20400
14.75 1.799718310555661e-43 2.180355710768392e-41 19040
15 1.751705069027899e-43 2.07225551165711e-41 18252
15.25 1.491190764876229e-43 1.876183810301902e-41 16760
15.5 1.434601160161521e-43 1.771898871260436e-41 15776
15.75 1.17134936035487e-43 1.514430979170997e-41 13704
16 1.093101566562339e-43 1.421724499668695e-41 13112
16.25 9.338907609272213e-44 1.227640625262344e-41 11652
16.5 7.314078395847115e-44 9.994728674753739e-42 9776
16.75 5.891783527718787e-44 8.279102580713254e-42 8448
17 4.192470104295604e-44 5.926805466557406e-42 7013
17.25 3.075734481937569e-44 4.359504434094334e-42 5546
17.5 2.376986783104491e-44 3.47610913354592e-42 4722
17.75 1.632519057826911e-44 2.537403772887457e-42 3782
18 1.294211242545978e-44 1.934045857473175e-42 3174
18.25 9.297583912992847e-45 1.40208601726678e-42 2582
18.5 6.982393614512313e-45 1.008409270127632e-42 1928
18.75 5.460337221505627e-45 8.625743504569191e-43 1662
19 3.729870915246916e-45 6.008625767610411e-43 1256
