1:binCentralValue 2:valuesAverage 3:multiplicity
3 3.505429344120666e-20 1814
3.25 4.465195482973359e-21 2178
3.5 1.730637310987025e-22 2498
3.75 6.113158197586942e-24 2622
4 4.417748705907699e-24 3338
4.25 3.625737766063334e-24 3722
4.5 3.460288345929517e-24 4170
4.75 3.968403083800428e-24 4358
5 8.653174055626791e-24 5034
5.25 2.307030413902389e-24 5714
5.5 6.36484112243197e-26 5982
5.75 1.321200829621848e-27 6602
6 7.691902090160905e-28 7130
6.25 5.211660530890795e-28 8034
6.5 2.893199869400157e-28 8606
6.75 1.682332708691832e-28 9066
7 9.767575248381829e-29 9962
7.25 4.938272656016159e-29 10550
7.5 2.070338210983812e-29 11226
7.75 6.362048814796485e-30 12146
8 2.300853817236435e-31 12606
8.25 4.780432953205939e-36 13802
8.5 2.737273876558071e-36 14754
8.75 1.22735165628587e-36 15194
9 3.606067487299117e-37 16454
9.25 5.206223859495769e-38 17154
9.5 2.654075710413443e-39 18266
9.75 1.240076640878059e-40 18750
10 6.722347299178955e-41 20234
10.25 4.271705528509989e-41 21450
10.5 2.673258588542889e-41 21962
10.75 1.949563181923232e-41 23462
11 1.367454489056065e-41 24042
11.25 1.055075439413541e-41 25946
11.5 8.683318879009414e-42 26118
11.75 8.98134587023552e-42 27506
12 9.888875788722961e-42 28631
12.25 1.047425502229724e-41 28596
12.5 1.070477192566277e-41 27848
12.75 1.062617170045022e-41 26544
13 1.101906732755756e-41 26456
13.25 1.118901793718693e-41 25284
13.5 1.115004809838496e-41 24260
13.75 1.11707911350793e-41 23312
14 1.123493333251649e-41 22368
14.25 1.129307193557817e-41 21872
14.5 1.106441505388521e-41 20400
14.75 1.095865483073215e-41 19040
15 1.074848995880889e-41 18252
15.25 1.036540905593416e-41 16760
15.5 1.020035625855892e-41 15776
15.75 9.28864091250591e-42 13704
16 9.116394777913788e-42 13112
16.25 8.628613255796134e-42 11652
16.5 7.422423671139667e-42 9776
16.75 6.593691450927489e-42 8448
17 5.735590498880949e-42 7013
17.25 4.598825005384013e-42 5546
17.5 4.033862613646782e-42 4722
17.75 3.227794799599671e-42 3782
18 2.816576805308778e-42 3174
18.25 2.341192685896674e-42 2582
18.5 1.742862183297616e-42 1928
18.75 1.493221911581892e-42 1662
19 1.287483614382137e-42 1256
19.25 7.813820376572622e-43 864
19.5 4.165740992789925e-43 428
19.75 4.257124935832378e-43 456
20 2.247409558180809e-43 248
20.25 9.019126452118617e-44 104
20.5 1.974567342573406e-44 18
20.75 7.667270551124909e-45 7

0.25 2.833068787707386e-16 18
0.5 1.212995884586736e-15 62
0.75 1.225128060325662e-15 98
1 2.223658119220799e-15 210
1.25 3.490931072793311e-15 350
1.5 4.319040619969618e-15 450
1.75 6.374737748238343e-15 602
2 4.961218322099252e-15 762
2.25 1.516889898997861e-15 1142
2.5 2.76968499808737e-16 1250
2.75 5.564582738909133e-17 1458
3 7.517689884750096e-18 1814
3.25 3.808671586393629e-19 2178
3.5 6.143133567133133e-21 2498
3.75 3.628089747243397e-23 2622
4 4.08600220189597e-23 3338
4.25 5.670859096694635e-23 3722
4.5 8.497968623357191e-23 4170
4.75 9.360092148107449e-23 4358
5 3.967980777647443e-23 5034
5.25 9.163576807553039e-24 5714
5.5 6.396292808474609e-25 5982
5.75 8.978025229253748e-27 6602
6 9.16014423492652e-28 7130
6.25 5.961040618879655e-28 8034
6.5 3.224993970034367e-28 8606
6.75 1.79069147531074e-28 9066
7 1.022122477791713e-28 9962
7.25 5.211583214054657e-29 10550
7.5 2.180783361598287e-29 11226
7.75 6.393373710941776e-30 12146
8 2.396240090586679e-31 12606
8.25 3.524257178216066e-34 13802
8.5 6.008877119623255e-35 14754
8.75 1.227034177335103e-35 15194
9 3.450061088464189e-36 16454
9.25 4.609703746688044e-37 17154
9.5 2.83977727202438e-38 18266
9.75 3.538241878550999e-39 18750
10 1.431310674574346e-39 20234
10.25 5.862505619333158e-40 21450
10.5 2.106134752356264e-40 21962
10.75 1.152969202649721e-40 23462
11 1.006971477797457e-40 24042
11.25 1.139036432833713e-40 25946
11.5 1.217391991602723e-40 26118
11.75 1.392914447880746e-40 27506
12 1.567592692884958e-40 28631
12.25 1.67128892798675e-40 28596
12.5 1.738527385210154e-40 27848
12.75 1.766339889294764e-40 26544
13 1.88026811840086e-40 26456
13.25 1.917616433499951e-40 25284
13.5 1.949193726315305e-40 24260
13.75 1.978754900392715e-40 23312
14 2.027804278288082e-40 22368
14.25 2.121673106641005e-40 21872
14.5 2.07886665724752e-40 20400
14.75 2.105110927339701e-40 19040
15 2.122754211533267e-40 18252
15.25 2.11633012886579e-40 16760
15.5 2.093537996656828e-40 15776
15.75 1.929913021510258e-40 13704
16 1.979021103680083e-40 13112
16.25 1.859520933054958e-40 11652
16.5 1.659479048913271e-40 9776
16.75 1.494220771738021e-40 8448
17 1.264727884498736e-40 7013
17.25 1.004229513545087e-40 5546
17.5 8.775445964570701e-41 4722
17.75 7.316325672091963e-41 3782
18 6.14355071107561e-41 3174
18.25 4.994031806702476e-41 2582
18.5 3.991272105186541e-41 1928
18.75 3.382987155655049e-41 1662
19 2.49833411650957e-41 1256
19.25 1.788554440062011e-41 864
19.5 9.927285397297851e-42 428
19.75 1.06394810248211e-41 456
20 5.966443917218828e-42 248
20.25 2.066102615479859e-42 104
20.5 4.766538423856032e-43 18
20.75 2.421643362110159e-43 7

0.25 3.774933604458109e-15 18
0.5 7.02244801334634e-15 62
0.75 8.908576978014999e-16 98
1 8.250171327296579e-16 210
1.25 1.146494621023386e-14 350
1.5 3.669589947145333e-14 450
1.75 7.311553954178464e-14 602
2 3.713214106576065e-14 762
2.25 1.568333938166545e-15 1142
2.5 1.523622130287306e-15 1250
2.75 8.236195727336514e-16 1458
3 1.472270114728897e-16 1814
3.25 7.578813304385364e-18 2178
3.5 2.196583881756552e-19 2498
3.75 6.472882151614506e-20 2622
4 2.383929176409741e-20 3338
4.25 5.86214765631987e-21 3722
4.5 4.910326106350493e-21 4170
4.75 4.28383900629893e-21 4358
5 2.393828387227578e-21 5034
5.25 5.169055764816452e-22 5714
5.5 5.663558365973037e-23 5982
5.75 3.129678403846553e-24 6602
6 9.591948504688055e-26 7130
6.25 1.85673758091209e-26 8034
6.5 5.260506789634178e-27 8606
6.75 1.343200832296249e-27 9066
7 3.056628408620726e-28 9962
7.25 8.482456945254615e-29 10550
7.5 5.629835429655825e-29 11226
7.75 2.996752188700206e-29 12146
8 8.012744870138093e-30 12606
8.25 1.815954399844501e-30 13802
8.5 2.764340408852503e-31 14754
8.75 2.634314521311573e-32 15194
9 1.899724697841964e-33 16454
9.25 4.552023384349902e-34 17154
9.5 2.174358079426001e-34 18266
9.75 8.176533165897929e-35 18750
10 2.350324860105088e-35 20234
10.25 4.896156363988098e-36 21450
10.5 7.45688710794185e-37 21962
10.75 1.278272050329352e-37 23462
11 4.849404050261031e-38 24042
11.25 2.780738603767944e-38 25946
11.5 1.776284202412485e-38 26118
11.75 1.593532594325267e-38 27506
12 1.650067483454866e-38 28631
12.25 1.754181968128403e-38 28596
12.5 1.775777028178621e-38 27848
12.75 1.759046607520734e-38 26544
13 1.846591387500217e-38 26456
13.25 1.845327193117417e-38 25284
13.5 1.848388255719498e-38 24260
13.75 1.839005085947036e-38 23312
14 1.88077983116037e-38 22368
14.25 1.881503208091147e-38 21872
14.5 1.863052891679109e-38 20400
14.75 1.797072956143817e-38 19040
15 1.81468758132344e-38 18252
15.25 1.746119061876321e-38 16760
15.5 1.661402256737656e-38 15776
15.75 1.547410319964069e-38 13704
16 1.549107820054731e-38 13112
16.25 1.420113958233564e-38 11652
16.5 1.252014934367124e-38 9776
16.75 1.112251760111592e-38 8448
17 9.410146155656973e-39 7013
17.25 7.357267488711721e-39 5546
17.5 6.608067318518395e-39 4722
17.75 5.396873976686442e-39 3782
18 4.556642346980658e-39 3174
18.25 3.804241933926607e-39 2582
18.5 2.875422098706713e-39 1928
18.75 2.423622286192579e-39 1662
19 1.856365767629725e-39 1256
19.25 1.353843761641226e-39 864
19.5 6.375341734568903e-40 428
19.75 7.004403723510682e-40 456
20 3.991423280386529e-40 248
20.25 1.317771793053869e-40 104
20.5 2.301708736698666e-41 18
20.75 9.497248125177732e-42 7

0.25 4.612890912642613e-13 18
0.5 1.796515726864415e-12 62
0.75 1.65237777625204e-12 98
1 2.972769039537593e-12 210
1.25 4.659862936528352e-12 350
1.5 5.650549985529791e-12 450
1.75 7.022970378010899e-12 602
2 3.344207936779043e-12 762
2.25 3.665752483056408e-13 1142
2.5 1.265998460068565e-14 1250
2.75 9.217849642207281e-16 1458
3 9.302015106773723e-17 1814
3.25 2.640327070754245e-17 2178
3.5 3.737208855183358e-17 2498
3.75 2.897930545319715e-17 2622
4 1.464688430581286e-17 3338
4.25 5.867893029982834e-18 3722
4.5 2.951186336984942e-18 4170
4.75 1.150241003171131e-18 4358
5 4.29330812315441e-19 5034
5.25 1.417839709257307e-19 5714
5.5 5.211895743183783e-20 5982
5.75 1.520937845199284e-20 6602
6 2.335302011534815e-21 7130
6.25 5.767105741090474e-22 8034
6.5 2.561144209604796e-22 8606
6.75 1.160452239321192e-22 9066
7 4.940272102181059e-23 9962
7.25 1.531383603591352e-23 10550
7.5 3.092385675921156e-24 11226
7.75 2.734482350743365e-25 12146
8 1.055685738660836e-25 12606
8.25 9.002250567229575e-26 13802
8.5 3.421513974765045e-26 14754
8.75 8.619783194550983e-27 15194
9 4.30013917584373e-27 16454
9.25 3.6039166458544e-27 17154
9.5 2.385027186743046e-27 18266
9.75 1.253434662569906e-27 18750
10 5.556631339891128e-28 20234
10.25 1.959790629987509e-28 21450
10.5 4.960689592061227e-29 21962
10.75 1.179087402968918e-29 23462
11 3.216507170360699e-30 24042
11.25 1.084050358774803e-30 25946
11.5 4.294616816373984e-31 26118
11.75 1.759975039824826e-31 27506
12 6.321161591573711e-32 28631
12.25 1.599105298400415e-32 28596
12.5 1.949815473515091e-33 27848
12.75 2.401051383257205e-34 26544
13 9.10453644829394e-35 26456
13.25 3.324544790840931e-35 25284
13.5 1.213605123494118e-35 24260
13.75 4.614361106425615e-36 23312
14 1.827717314853511e-36 22368
14.25 7.512947652901542e-37 21872
14.5 3.912296368515388e-37 20400
14.75 2.878510347135301e-37 19040
15 2.769614623414634e-37 18252
15.25 2.666515273813477e-37 16760
15.5 2.64892815658753e-37 15776
15.75 2.508038420577512e-37 13704
16 2.448953654811976e-37 13112
16.25 2.33912292192248e-37 11652
16.5 2.116415181232686e-37 9776
16.75 1.839796541919151e-37 8448
17 1.585377086358276e-37 7013
17.25 1.273332516965651e-37 5546
17.5 1.111846404968253e-37 4722
17.75 8.79038024195191e-38 3782
18 7.485372370817523e-38 3174
18.25 5.952696019948466e-38 2582
18.5 4.71113210384429e-38 1928
18.75 3.89345021259754e-38 1662
19 3.027950461840144e-38 1256
19.25 2.016357029773511e-38 864
19.5 1.054200630422792e-38 428
19.75 1.077397071058309e-38 456
20 5.737157369528901e-39 248
20.25 2.257933553791104e-39 104
20.5 3.940062360532258e-40 18
20.75 1.67986746970206e-40 7

0.25 6.816063945868198e-12 18
0.5 1.084367246044301e-11 62
0.75 7.063996768569069e-13 98
1 4.016732344107003e-12 210
1.25 3.184103035815767e-11 350
1.5 7.807475016965004e-11 450
1.75 1.10322103372451e-10 602
2 2.937435446375897e-11 762
2.25 4.988547674524236e-12 1142
2.5 6.11494602617621e-12 1250
2.75 2.306125575192632e-12 1458
3 6.283320807371877e-13 1814
3.25 2.558349142698316e-13 2178
3.5 1.110641409066711e-13 2498
3.75 5.678176896022374e-14 2622
4 8.156286966100227e-14 3338
4.25 9.016120905168129e-14 3722
4.5 5.814155472178013e-14 4170
4.75 2.011567511223417e-14 4358
5 4.357407100376592e-15 5034
5.25 3.711398236349351e-16 5714
5.5 2.342949296119926e-17 5982
5.75 1.510690858041944e-17 6602
6 7.536974691174747e-18 7130
6.25 8.913555823536046e-18 8034
6.5 1.154799267425866e-17 8606
6.75 1.14134424500304e-17 9066
7 8.852176498028687e-18 9962
7.25 4.468306217264421e-18 10550
7.5 1.73672949657722e-18 11226
7.75 4.697909187284359e-19 12146
8 1.29936866121594e-19 12606
8.25 6.035775766194004e-20 13802
8.5 3.487202440096781e-20 14754
8.75 1.992039628481477e-20 15194
9 1.479886718290456e-20 16454
9.25 1.213556249019551e-20 17154
9.5 8.64199237456088e-21 18266
9.75 5.60804620387158e-21 18750
10 3.663638119230555e-21 20234
10.25 2.142407106921392e-21 21450
10.5 1.209646835396905e-21 21962
10.75 8.578968160918266e-22 23462
11 5.409650739229312e-22 24042
11.25 3.076832337390943e-22 25946
11.5 1.912753486628258e-22 26118
11.75 1.185995514172535e-22 27506
12 6.408795586082007e-23 28631
12.25 3.077005360477537e-23 28596
12.5 1.319913384437912e-23 27848
12.75 5.208040463449766e-24 26544
13 2.451255642184502e-24 26456
13.25 1.059003790704965e-24 25284
13.5 5.098304979631403e-25 24260
13.75 2.078337365217419e-25 23312
14 8.928165511598573e-26 22368
14.25 3.609762859532632e-26 21872
14.5 1.414955829097703e-26 20400
14.75 5.940518734538004e-27 19040
15 2.688465342212239e-27 18252
15.25 1.21823025172754e-27 16760
15.5 5.693985388151844e-28 15776
15.75 2.612780700155178e-28 13704
16 1.20336269902611e-28 13112
16.25 5.154455094995697e-29 11652
16.5 1.944191730622909e-29 9776
16.75 7.795419543801208e-30 8448
17 2.559815386045785e-30 7013
17.25 7.653958773396104e-31 5546
17.5 2.752650018264721e-31 4722
17.75 8.924798069667421e-32 3782
18 3.19122917302307e-32 3174
18.25 1.090837916087249e-32 2582
18.5 3.32222701246992e-33 1928
18.75 1.035739696824852e-33 1662
19 3.052870964582869e-34 1256
19.25 9.405641540286768e-35 864
19.5 2.845023919652048e-35 428
19.75 1.285491989091448e-35 456
20 3.566682698826385e-36 248
20.25 9.845811350103681e-37 104
20.5 8.238190511322663e-38 18
20.75 2.538670818835403e-38 7

0.25 2.487247121597074e-10 18
0.5 4.479519493575279e-10 62
0.75 2.020074631106098e-10 98
1 3.33058672102308e-10 210
1.25 6.692122702469256e-10 350
1.5 1.626995459258849e-09 450
1.75 2.440192947742465e-09 602
2 5.718032830767173e-10 762
2.25 2.346835844324744e-10 1142
2.5 2.393653041040622e-10 1250
2.75 2.361348879674824e-10 1458
3 2.885558081593995e-10 1814
3.25 2.878999699670771e-10 2178
3.5 1.842793535234027e-10 2498
3.75 9.114451878608276e-11 2622
4 6.147415639511766e-11 3338
4.25 4.48961983044469e-11 3722
4.5 2.884120847976504e-11 4170
4.75 1.666734545730186e-11 4358
5 1.328628652147468e-11 5034
5.25 1.185359288669846e-11 5714
5.5 1.024934162970351e-11 5982
5.75 8.299975065786472e-12 6602
6 5.925440061602875e-12 7130
6.25 3.595526163112282e-12 8034
6.5 1.848280311232153e-12 8606
6.75 8.59997647025047e-13 9066
7 3.452682194248001e-13 9962
7.25 1.195724257881027e-13 10550
7.5 5.83663654554626e-14 11226
7.75 5.877215322403586e-14 12146
8 8.080285685789777e-14 12606
8.25 1.009897108409196e-13 13802
8.5 1.081064378244705e-13 14754
8.75 9.453782667034576e-14 15194
9 8.053132093120591e-14 16454
9.25 6.699944513631581e-14 17154
9.5 4.685540884464667e-14 18266
9.75 3.419595338001525e-14 18750
10 2.740320566542785e-14 20234
10.25 1.703765018432797e-14 21450
10.5 1.104556245858517e-14 21962
10.75 8.688345439835354e-15 23462
11 5.629930728089048e-15 24042
11.25 3.580021018368802e-15 25946
11.5 2.688665105339465e-15 26118
11.75 2.062153440302452e-15 27506
12 1.442252264834429e-15 28631
12.25 9.244443379505917e-16 28596
12.5 6.276432955408382e-16 27848
12.75 4.578289976849645e-16 26544
13 2.945047550716284e-16 26456
13.25 1.653796175459267e-16 25284
13.5 7.635268118620309e-17 24260
13.75 3.074657737605506e-17 23312
14 1.225135342156526e-17 22368
14.25 7.218098474043305e-18 21872
14.5 5.638770784077499e-18 20400
14.75 4.653936317853097e-18 19040
15 3.477632840517122e-18 18252
15.25 2.373175457319671e-18 16760
15.5 1.412971921373044e-18 15776
15.75 7.518652563345924e-19 13704
16 3.928935132921877e-19 13112
16.25 1.850892966018081e-19 11652
16.5 8.361980475261798e-20 9776
16.75 4.791102594891155e-20 8448
17 3.017074226551677e-20 7013
17.25 2.063567222166594e-20 5546
17.5 1.465929209555142e-20 4722
17.75 8.443698945371099e-21 3782
18 4.633740670370036e-21 3174
18.25 2.333943386780121e-21 2582
18.5 9.982254144027999e-22 1928
18.75 3.351251076030598e-22 1662
19 1.020662291568583e-22 1256
19.25 2.953583355058733e-23 864
19.5 9.939809497690314e-24 428
19.75 7.434287452065773e-24 456
20 4.585336071117757e-24 248
20.25 2.163210243939505e-24 104
20.5 2.935496508172263e-25 18
20.75 1.096758763829051e-25 7

0.25 2.786666668309581e-10 18
0.5 5.095728333415879e-10 62
0.75 6.052580678586637e-10 98
1 8.739022940238582e-10 210
1.25 5.671138877689058e-10 350
1.5 1.570884077189803e-09 450
1.75 6.221242393297824e-09 602
2 1.777548910506987e-09 762
2.25 3.180334216807955e-09 1142
2.5 1.199749021459955e-09 1250
2.75 6.004366739337648e-10 1458
3 6.938766130379053e-10 1814
3.25 1.346450469823198e-09 2178
3.5 1.655845901549247e-09 2498
3.75 7.533796044397405e-10 2622
4 1.145733533931115e-09 3338
4.25 1.007005020612196e-09 3722
4.5 3.636709372114412e-10 4170
4.75 1.148918598707632e-10 4358
5 4.048783073392898e-11 5034
5.25 3.50864844996442e-11 5714
5.5 4.81587455839116e-11 5982
5.75 5.016621944506081e-11 6602
6 2.453797068109687e-11 7130
6.25 1.005353193718515e-11 8034
6.5 1.557140756366233e-11 8606
6.75 1.452976560486841e-11 9066
7 9.241979154936387e-12 9962
7.25 4.420166760038453e-12 10550
7.5 1.879462285317238e-12 11226
7.75 1.279955785076588e-12 12146
8 1.49677488428997e-12 12606
8.25 1.542100965036488e-12 13802
8.5 1.155760154077469e-12 14754
8.75 8.971533980696267e-13 15194
9 8.8798238292239e-13 16454
9.25 8.359799221994696e-13 17154
9.5 7.650366741220458e-13 18266
9.75 6.681029128523551e-13 18750
10 6.066768081570504e-13 20234
10.25 5.581040578350221e-13 21450
10.5 5.200485094588153e-13 21962
10.75 5.430881772110971e-13 23462
11 5.605918067389532e-13 24042
11.25 6.205846652260783e-13 25946
11.5 6.807721471659132e-13 26118
11.75 7.526610236449747e-13 27506
12 7.971872947959972e-13 28631
12.25 7.289647379619804e-13 28596
12.5 5.769816921824875e-13 27848
12.75 4.496156941503976e-13 26544
13 3.812353754494163e-13 26456
13.25 3.058310920669871e-13 25284
13.5 2.619003832185779e-13 24260
13.75 2.177697017722811e-13 23312
14 1.826749091312609e-13 22368
14.25 1.438826794030495e-13 21872
14.5 1.125302348467462e-13 20400
14.75 8.666768120857164e-14 19040
15 6.780319775603952e-14 18252
15.25 5.309438370331539e-14 16760
15.5 4.193015667799796e-14 15776
15.75 3.230037674565593e-14 13704
16 2.64028137556728e-14 13112
16.25 2.075486024112522e-14 11652
16.5 1.502925868358812e-14 9776
16.75 1.131728944435661e-14 8448
17 7.227978142083654e-15 7013
17.25 4.389041360158006e-15 5546
17.5 2.909819652003847e-15 4722
17.75 1.746887744660212e-15 3782
18 1.108049757907135e-15 3174
18.25 7.246786719205123e-16 2582
18.5 4.359275272738011e-16 1928
18.75 2.745104717549659e-16 1662
19 1.605419531034734e-16 1256
19.25 9.009025648559644e-17 864
19.5 4.135321459913384e-17 428
19.75 3.402004954518173e-17 456
20 1.590112697720018e-17 248
20.25 5.961423928994965e-18 104
20.5 9.655234371597745e-19 18
20.75 2.937093662287258e-19 7

0.25 6.830508952045697e-10 18
0.5 8.816324471272628e-10 62
0.75 6.939634998828634e-10 98
1 9.979912828170627e-10 210
1.25 2.006548324151298e-09 350
1.5 3.944877318610649e-09 450
1.75 8.675873688610895e-09 602
2 8.924254643834299e-09 762
2.25 9.438641208471521e-09 1142
2.5 4.730172060339689e-09 1250
2.75 3.381819902509201e-09 1458
3 3.347945962197366e-09 1814
3.25 4.484693466924041e-09 2178
3.5 6.490146632820719e-09 2498
3.75 7.053238366462174e-09 2622
4 7.24893884841039e-09 3338
4.25 3.366473740919976e-09 3722
4.5 1.813135012148759e-09 4170
4.75 1.238896377603977e-09 4358
5 1.106182498815904e-09 5034
5.25 1.02465245808743e-09 5714
5.5 8.685938023994588e-10 5982
5.75 9.185833857102845e-10 6602
6 8.966100069822494e-10 7130
6.25 8.302857048074704e-10 8034
6.5 7.691464639211836e-10 8606
6.75 8.39053632972176e-10 9066
7 1.003120164994227e-09 9962
7.25 1.085357707142456e-09 10550
7.5 1.272124991757705e-09 11226
7.75 1.318732711572217e-09 12146
8 1.302256067252789e-09 12606
8.25 1.216199370406325e-09 13802
8.5 1.116867415471818e-09 14754
8.75 9.327561675033374e-10 15194
9 9.026369590629636e-10 16454
9.25 9.271914959076003e-10 17154
9.5 1.056453175330036e-09 18266
9.75 1.157639923368971e-09 18750
10 1.339771216846047e-09 20234
10.25 1.544226082223509e-09 21450
10.5 1.609192306598023e-09 21962
10.75 1.752922497299778e-09 23462
11 1.777068075322268e-09 24042
11.25 1.93782692968522e-09 25946
11.5 1.923769425009633e-09 26118
11.75 2.047947425038468e-09 27506
12 2.110861076475575e-09 28631
12.25 2.049118263472018e-09 28596
12.5 1.889722440258383e-09 27848
12.75 1.630871758660011e-09 26544
13 1.391018971440683e-09 26456
13.25 1.077552482970786e-09 25284
13.5 9.137642509826881e-10 24260
13.75 8.232661513908759e-10 23312
14 8.49516924527476e-10 22368
14.25 8.606440345266704e-10 21872
14.5 8.44106467233649e-10 20400
14.75 7.644348577106833e-10 19040
15 6.682973615801489e-10 18252
15.25 5.394964741395217e-10 16760
15.5 4.200902000167579e-10 15776
15.75 3.026622306690809e-10 13704
16 2.376063451125509e-10 13112
16.25 1.816580639325763e-10 11652
16.5 1.355649688755506e-10 9776
16.75 1.171404572947609e-10 8448
17 9.144899832997078e-11 7013
17.25 7.587511152430427e-11 5546
17.5 6.773031853460923e-11 4722
17.75 5.396180525344603e-11 3782
18 4.108283488021874e-11 3174
18.25 2.973944880706961e-11 2582
18.5 1.801585535972744e-11 1928
18.75 1.102140177909518e-11 1662
19 5.771417230312419e-12 1256
19.25 2.925034470101406e-12 864
19.5 1.144162638607744e-12 428
19.75 9.021993884531386e-13 456
20 3.925932078621796e-13 248
20.25 1.304649232431084e-13 104
20.5 3.444956264697218e-14 18
20.75 8.084998624096367e-15 7

0.25 2.82602733127028e-09 18
0.5 4.42245747390362e-09 62
0.75 5.961410553860408e-09 98
1 1.118100233573361e-08 210
1.25 1.679915848078532e-08 350
1.5 1.838474456192355e-08 450
1.75 3.312936099115558e-08 602
2 5.417783790531684e-08 762
2.25 5.405003885735198e-08 1142
2.5 2.842247700107273e-08 1250
2.75 2.332586111636255e-08 1458
3 2.602274142525197e-08 1814
3.25 2.55876156558414e-08 2178
3.5 2.764331436234211e-08 2498
3.75 2.764989153665063e-08 2622
4 2.81477287613489e-08 3338
4.25 1.877466891340962e-08 3722
4.5 1.555938381888612e-08 4170
4.75 1.364285167585025e-08 4358
5 1.273425228661786e-08 5034
5.25 1.276394394673473e-08 5714
5.5 1.206983816243474e-08 5982
5.75 1.310090985396552e-08 6602
6 1.28365662263484e-08 7130
6.25 1.33191213896625e-08 8034
6.5 1.34467014351529e-08 8606
6.75 1.306386462384037e-08 9066
7 1.403015426007892e-08 9962
7.25 1.415608181371936e-08 10550
7.5 1.464521642651134e-08 11226
7.75 1.418829678378869e-08 12146
8 1.458065651267572e-08 12606
8.25 1.582212199937658e-08 13802
8.5 1.750549648080755e-08 14754
8.75 1.814810216373733e-08 15194
9 1.942299575346483e-08 16454
9.25 1.970816910977851e-08 17154
9.5 2.076395774266688e-08 18266
9.75 2.147536292029702e-08 18750
10 2.386358215939116e-08 20234
10.25 2.656389675934805e-08 21450
10.5 2.891814123057313e-08 21962
10.75 3.354637516998227e-08 23462
11 3.686673669978598e-08 24042
11.25 4.380601349833571e-08 25946
11.5 4.961520502167879e-08 26118
11.75 5.608361449232552e-08 27506
12 6.092891622652352e-08 28631
12.25 5.765926360379185e-08 28596
12.5 5.24136928593506e-08 27848
12.75 4.683408457392222e-08 26544
13 4.496391183174683e-08 26456
13.25 4.056530106198297e-08 25284
13.5 3.805655580547589e-08 24260
13.75 3.538064937487375e-08 23312
14 3.381970914385496e-08 22368
14.25 3.198193230627833e-08 21872
14.5 2.985588261163284e-08 20400
14.75 2.739308569455247e-08 19040
15 2.550019674128577e-08 18252
15.25 2.349463956053839e-08 16760
15.5 2.158874917531238e-08 15776
15.75 1.906693277865702e-08 13704
16 1.782087231254537e-08 13112
16.25 1.604709442477548e-08 11652
16.5 1.288668428538669e-08 9776
16.75 1.118669138384644e-08 8448
17 8.184949978155951e-09 7013
17.25 5.781122152323592e-09 5546
17.5 4.357911068090578e-09 4722
17.75 2.955378845614026e-09 3782
18 2.139350184110326e-09 3174
18.25 1.535595053912155e-09 2582
18.5 1.000005637295306e-09 1928
18.75 7.474581609088196e-10 1662
19 4.791476612284885e-10 1256
19.25 3.045343545007217e-10 864
19.5 1.512182786010014e-10 428
19.75 1.25536177797371e-10 456
20 6.661197067163119e-11 248
20.25 2.692887391108533e-11 104
20.5 4.164854221885103e-12 18
20.75 1.254302857334032e-12 7

0.25 3.181457614338393e-09 18
0.5 1.810022432029735e-08 62
0.75 2.250689552858866e-08 98
1 4.350431025278699e-08 210
1.25 7.499496730802674e-08 350
1.5 7.326707117715974e-08 450
1.75 1.057941974015377e-07 602
2 1.834327460222453e-07 762
2.25 1.366963096103742e-07 1142
2.5 7.23405253133153e-08 1250
2.75 6.416920985322696e-08 1458
3 6.385837235699802e-08 1814
3.25 7.319116888837297e-08 2178
3.5 8.182729772775447e-08 2498
3.75 8.546860340022726e-08 2622
4 1.018489192432385e-07 3338
4.25 7.73020217569088e-08 3722
4.5 5.662828203522236e-08 4170
4.75 4.270302633437175e-08 4358
5 3.980334862123537e-08 5034
5.25 3.912437247358121e-08 5714
5.5 3.7838800047927e-08 5982
5.75 3.77497492167347e-08 6602
6 4.303691111940384e-08 7130
6.25 4.341013635679582e-08 8034
6.5 4.044062771705162e-08 8606
6.75 3.996680979153983e-08 9066
7 4.192683721069834e-08 9962
7.25 4.322434059122844e-08 10550
7.5 4.618970643047713e-08 11226
7.75 4.688566963262779e-08 12146
8 4.572099620503738e-08 12606
8.25 4.951624867115815e-08 13802
8.5 5.27748734818804e-08 14754
8.75 5.760949885973485e-08 15194
9 6.417109534588295e-08 16454
9.25 6.786367666539262e-08 17154
9.5 7.176815387644344e-08 18266
9.75 7.455817390939247e-08 18750
10 8.479827401672307e-08 20234
10.25 9.222171291479106e-08 21450
10.5 9.687722991846686e-08 21962
10.75 1.071056007931893e-07 23462
11 1.124356816197496e-07 24042
11.25 1.220203754802903e-07 25946
11.5 1.310861983214178e-07 26118
11.75 1.366820193236913e-07 27506
12 1.437813965601936e-07 28631
12.25 1.331489445908382e-07 28596
12.5 1.192918455403047e-07 27848
12.75 1.066606569609733e-07 26544
13 1.009583645208301e-07 26456
13.25 9.202152172861466e-08 25284
13.5 8.344213684105192e-08 24260
13.75 7.864700726717919e-08 23312
14 7.193180746459786e-08 22368
14.25 6.794177194828472e-08 21872
14.5 6.250761009493704e-08 20400
14.75 5.774191199678294e-08 19040
15 5.570580675850843e-08 18252
15.25 5.138683632745272e-08 16760
15.5 4.841970287949245e-08 15776
15.75 4.348623281561127e-08 13704
16 4.19375922023024e-08 13112
16.25 3.903163755450898e-08 11652
16.5 3.269874935112346e-08 9776
16.75 2.875474187569761e-08 8448
17 2.099902849094162e-08 7013
17.25 1.577016066132452e-08 5546
