#t    E^kin_scal0    E^grad_scal0    E^kin_scal1    E^grad_scal1    Vpot_term_0    Vpot_term_1    E_tot
0    0.125000208327261    6.1322274046112e-14    2.63465746649522e-13    1.91835893800211e-14    0.250000000000022    2.52362513715528e-13    0.375000208327879
0.5    0.0694732610601781    1.2182399329666e-14    5.78164154982455e-14    3.48928139733137e-15    0.0720499151730536    5.49196386268384e-14    0.14152317623336
1    0.0307207421041655    3.14764074553785e-15    1.34854033069544e-14    1.00754573740737e-15    0.0110937681102812    1.21736537160474e-14    0.0418145102144765
1.5    0.0115958787756247    1.30183820245608e-15    3.34221164869064e-15    5.78134841695738e-16    0.000653020997519605    2.79315246735788e-15    0.0122488997731523
2    0.00452350675793095    7.08817148743755e-16    8.55126099377401e-16    5.8971369800195e-16    1.66076910866861e-06    2.09937964931855e-16    0.00452516752704198
2.49999999999999    0.00211152606309371    4.29516323202319e-16    5.32947546934339e-16    4.17842094807515e-16    1.09694207675303e-05    5.94372984418741e-16    0.00212249548386322
2.99999999999998    0.000925890701155271    2.61652773526975e-16    6.58514604314552e-16    1.39022208032666e-16    0.000282862954587178    1.18804625030275e-15    0.0012087536557447
3.49999999999997    8.5307368611524e-05    1.68654189921552e-16    1.11560640669483e-15    5.74115259296568e-17    0.000873792769582857    7.49723731751958e-16    0.000959100138196473
3.99999999999996    0.000183073682170486    1.13554376740049e-16    8.06101682629964e-16    3.76071706704256e-17    0.000745945948101017    5.50591137883763e-16    0.00092901963027301
4.49999999999995    0.000520658819592038    8.19546578852124e-17    4.31639496041817e-16    2.70431326657291e-17    0.000181492109084815    2.84616608354734e-16    0.000702150928677678
4.99999999999994    0.00043053381801008    6.26469635704275e-17    1.64932400641572e-16    4.00608558128166e-17    8.98410419462717e-06    9.84815613849581e-17    0.000439517922205073
5.49999999999993    0.000279958080897788    4.85235742792614e-17    5.46798764410995e-17    5.75323008096773e-17    1.12947129560106e-12    8.9515153199637e-20    0.00027995808202742
5.99999999999992    0.000183329044664752    3.57083874449419e-17    1.64340609688667e-16    1.75268229061518e-17    5.98214147698943e-06    9.21818425636335e-17    0.000189311186142051
