1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
9.5 3.412567359101707e-32 1.166490860027005e-32 18266
9.75 4.317712978088669e-32 1.075837128332998e-32 18750
10 2.759331257341743e-32 8.738509218244829e-33 20234
10.25 3.276290225769369e-32 1.64033605186487e-32 21450
10.5 4.65427651644772e-32 1.742269947829419e-32 21962
10.75 4.651046131290478e-32 1.553359608196206e-32 23462
11 5.054321492034928e-32 1.697726297825127e-32 24042
11.25 6.377340329701618e-32 1.144593942854177e-32 25946
11.5 4.647075499557456e-32 1.609008410798234e-32 26118
11.75 4.369385873696748e-32 1.543944024547985e-32 27506
12 7.265902572077363e-32 1.746287990316611e-32 28631
12.25 5.419080896021084e-32 1.558678474796741e-32 28596
12.5 4.914198292893458e-32 1.677371878408875e-32 27848
12.75 4.423430954831087e-32 1.579825156820551e-32 26544
13 5.939751440102135e-32 1.68155083945839e-32 26456
13.25 4.327328247078746e-32 1.130776664826236e-32 25284
13.5 4.342514477524143e-32 1.202827851321649e-32 24260
13.75 3.402543853985982e-32 9.223606971159415e-33 23312
14 4.315073690932153e-32 1.223103602834495e-32 22368
14.25 3.937621113060324e-32 9.950694125349518e-33 21872
14.5 3.056390301775536e-32 1.01750716855318e-32 20400
14.75 3.510840876456095e-32 1.120345620437333e-32 19040
15 2.874410072401335e-32 9.541595199911792e-33 18252
15.25 2.846714406899484e-32 8.650529353527409e-33 16760
15.5 3.616304239599643e-32 9.731823428029283e-33 15776
15.75 2.304685740481945e-32 5.290391957812243e-33 13704
16 2.670031404225456e-32 8.387178904931929e-33 13112
16.25 1.789567101406154e-32 5.275027672454004e-33 11652
16.5 1.580400082452376e-32 7.184413503253308e-33 9776
16.75 2.44249285346805e-32 6.261846867737991e-33 8448
17 1.06564707532021e-32 2.884769894339615e-33 7013
17.25 7.709771106028093e-33 2.29190235668546e-33 5546
17.5 6.851330352922094e-33 1.890283784806675e-33 4722
17.75 5.433291545050197e-33 1.456897274411641e-33 3782
18 4.453097067578254e-33 1.352568167824445e-33 3174
18.25 3.865597359406581e-33 1.242974179473042e-33 2582
18.5 2.774662567649324e-33 8.716250796959868e-34 1928
18.75 2.866482852517213e-33 8.012634251634373e-34 1662
19 2.459023435683207e-33 5.826008446282448e-34 1256
19.25 1.538416363725649e-33 4.117449745060046e-34 864
19.5 9.88659151180959e-34 3.086612094209448e-34 428
19.75 7.848108847015117e-34 3.15642328869199e-34 456
20 8.56645755642133e-34 2.093579553700376e-34 248
20.25 4.971941829881135e-34 1.851014184541406e-34 104
20.5 9.61949070255301e-35 1.271990901760751e-35 18
20.75 1.045395630456834e-34 1.207547991952258e-35 7

0.25 5.683529466866557e-18 3.14606305537807e-19 18
0.5 2.791780781998957e-17 3.643809433983536e-18 62
0.75 3.084402040895183e-17 2.33507891519954e-17 98
1 5.557022053336827e-17 1.483915085462292e-16 210
1.25 6.772539360086545e-17 3.508241856629683e-16 350
1.5 1.141876069243134e-16 3.758006165511366e-16 450
1.75 2.050019630432006e-16 5.643434729444089e-16 602
2 2.28943552444178e-16 1.014637963131321e-15 762
2.25 4.027328722727586e-16 1.941931276305625e-15 1142
2.5 3.972616985215289e-16 2.710470648076649e-15 1250
2.75 4.728690044160451e-16 4.043517206357751e-15 1458
3 6.001086184866528e-16 5.511782871924435e-15 1814
3.25 7.316340893141818e-16 7.701448645991787e-15 2178
3.5 8.531651375984957e-16 1.085267828317268e-14 2498
3.75 9.020558872425969e-16 1.285605278941165e-14 2622
4 5.609307633666465e-16 8.404042404321054e-15 3338
4.25 1.29350646678359e-28 6.724406472674562e-28 3722
4.5 6.160777866102924e-29 9.495345995087296e-28 4170
4.75 2.494091619634053e-29 1.146607388007118e-27 4358
5 4.377969297509174e-29 5.912967428254735e-28 5034
5.25 5.186463173644059e-29 4.2694501441383e-28 5714
5.5 3.917552436897451e-29 5.619588144979099e-28 5982
5.75 2.745984311830826e-29 5.589975797720227e-28 6602
6 1.748382167675649e-29 4.980661962390686e-28 7130
6.25 1.29552805514403e-29 4.122115937171388e-28 8034
6.5 9.44499981618897e-30 3.448439062983031e-28 8606
6.75 5.642656851898875e-30 2.905712963420918e-28 9066
7 3.558314239738876e-30 1.880553620051426e-28 9962
7.25 2.020359916148484e-30 1.030764653677433e-28 10550
7.5 8.464954797508088e-31 5.232155643178236e-29 11226
7.75 2.635196800526684e-31 1.583447382730528e-29 12146
8 1.384235639164268e-32 6.442361365954508e-31 12606
8.25 7.097560418910742e-33 3.063206307177899e-31 13802
8.5 6.451345971794567e-33 3.63360824860684e-31 14754
8.75 6.800089945612152e-33 4.054409634284777e-31 15194
9 9.003535344967273e-33 5.130837311556178e-31 16454
9.25 8.257858674362399e-33 4.907757867667567e-31 17154
9.5 9.055199348740476e-33 5.912821752034721e-31 18266
9.75 9.854946966817328e-33 6.236099512492479e-31 18750
10 1.072631446206468e-32 7.037256377283324e-31 20234
10.25 1.163543340249803e-32 7.607566196528009e-31 21450
10.5 1.19057838376884e-32 8.436703824466632e-31 21962
10.75 1.234012279295475e-32 9.709169106071866e-31 23462
11 1.388100471849793e-32 1.083251057028421e-30 24042
11.25 1.485158497271725e-32 1.146567605159425e-30 25946
11.5 1.520372736183333e-32 1.191044630929648e-30 26118
11.75 1.575980562059218e-32 1.317020664846373e-30 27506
12 1.754459023949984e-32 1.589643046547037e-30 28631
12.25 1.732169071385789e-32 1.501843324393016e-30 28596
12.5 1.700764021976734e-32 1.55391670541602e-30 27848
12.75 1.646120460939966e-32 1.541400501466282e-30 26544
13 1.680716760871341e-32 1.678670231814558e-30 26456
13.25 1.631724594676071e-32 1.670331078442972e-30 25284
13.5 1.566563540418915e-32 1.655996821201021e-30 24260
13.75 1.480205208665509e-32 1.680539414427371e-30 23312
14 1.489645368039451e-32 1.655014579637803e-30 22368
14.25 1.486944857527649e-32 1.728476773907202e-30 21872
14.5 1.34939378832315e-32 1.657583740868047e-30 20400
14.75 1.298229101656261e-32 1.592358327919469e-30 19040
15 1.25767345129652e-32 1.550918983653258e-30 18252
15.25 1.219754843015466e-32 1.483998309595307e-30 16760
15.5 1.216434434363528e-32 1.409759443533742e-30 15776
15.75 9.845754642807812e-33 1.318725330363897e-30 13704
16 9.845213527408601e-33 1.318459897275272e-30 13112
16.25 8.544082484956314e-33 1.207570616128532e-30 11652
16.5 7.337141514243016e-33 1.061490379171862e-30 9776
16.75 6.734815943649355e-33 9.459789309202395e-31 8448
17 5.422279008993766e-33 8.265185400014315e-31 7013
17.25 4.303814509662569e-33 6.682664590426488e-31 5546
17.5 4.001111302213314e-33 5.903110148543777e-31 4722
17.75 2.967801133882376e-33 4.830323820858205e-31 3782
18 2.597563464872425e-33 4.164882450816626e-31 3174
18.25 2.152362232882342e-33 3.613447134088874e-31 2582
18.5 1.66580551119384e-33 2.890641374579282e-31 1928
18.75 1.415772567718595e-33 2.433406184326609e-31 1662
19 1.146677007894018e-33 1.795539466959853e-31 1256
19.25 7.375348997678615e-34 1.303158585118517e-31 864
19.5 4.446460507985744e-34 6.519348758327167e-32 428
19.75 4.104218569856697e-34 6.489367805148702e-32 456
20 2.643732738627955e-34 4.125406602955879e-32 248
20.25 9.084017420647634e-35 1.675550287054403e-32 104
20.5 1.832033628304092e-35 3.51321258516499e-33 18
20.75 8.921405860269616e-36 2.201093419043676e-33 7

0.25 5.45473893049428e-19 3.604894426629358e-18 18
0.5 2.752283739196118e-18 6.001511969968771e-18 62
0.75 4.915392210584273e-18 2.741177563794871e-17 98
1 1.52606444609644e-17 5.036167167937416e-17 210
1.25 3.107371177386214e-17 2.14968315136112e-16 350
1.5 1.890323603142108e-17 2.512687651230328e-16 450
1.75 3.814527155066867e-17 3.2174201871176e-16 602
2 5.917135020657526e-17 4.178551720939333e-16 762
2.25 1.051145799788061e-16 7.863854903793115e-16 1142
2.5 1.097396478486153e-16 1.038118828591643e-15 1250
2.75 1.357188358312132e-16 1.499809184427659e-15 1458
3 1.708961823741786e-16 2.059788022867034e-15 1814
3.25 2.102808085669329e-16 2.838689070634515e-15 2178
3.5 2.505395289252566e-16 3.931777922298358e-15 2498
3.75 2.672742702439121e-16 4.607640592620319e-15 2622
4 1.633981500344631e-16 3.050311258638293e-15 3338
4.25 1.181936670440874e-28 1.470713828334584e-27 3722
4.5 6.749783807597446e-29 1.181091027766242e-27 4170
4.75 5.952525197455804e-29 5.864249308785841e-28 4358
5 3.576599370104999e-29 6.078498403947501e-28 5034
5.25 1.976381162584528e-29 4.838005852279951e-28 5714
5.5 9.914018095585824e-30 3.281381898686068e-28 5982
5.75 5.597518073782289e-30 2.406787901892647e-28 6602
6 5.379483358331211e-30 2.049708131290248e-28 7130
6.25 7.462245875089995e-30 2.668722764968502e-28 8034
6.5 8.108639167238852e-30 3.455346970546785e-28 8606
6.75 7.82943464153558e-30 3.728788866667693e-28 9066
7 7.764472452960839e-30 2.851416145020392e-28 9962
7.25 5.453319048711907e-30 1.551791931836608e-28 10550
7.5 2.037987439300311e-30 7.293454021171033e-29 11226
7.75 3.599870802936655e-31 1.650782819051158e-29 12146
8 9.949805616724168e-33 5.32937805631955e-31 12606
8.25 4.182421403074865e-33 2.086946323068608e-31 13802
8.5 4.149037858130178e-33 2.339957766645964e-31 14754
8.75 4.485107569442675e-33 2.657584211838601e-31 15194
9 6.148873121135327e-33 3.187513903467831e-31 16454
9.25 5.282314154457615e-33 3.327506923511686e-31 17154
9.5 5.803924326553285e-33 3.983660555875075e-31 18266
9.75 6.189756252823472e-33 4.115931054265737e-31 18750
10 6.740518938363369e-33 4.703913259598104e-31 20234
10.25 7.379356548723827e-33 5.169975970478957e-31 21450
10.5 7.959429038582701e-33 5.608183467859489e-31 21962
10.75 8.007787497638656e-33 6.214771529192717e-31 23462
11 8.789653444114408e-33 7.149038263263951e-31 24042
11.25 9.36901946971045e-33 7.658335865990192e-31 25946
11.5 9.702030894502271e-33 7.91082580230544e-31 26118
11.75 1.01473819996722e-32 8.828521781135559e-31 27506
12 1.165481300758334e-32 1.002146609400271e-30 28631
12.25 1.132587385232547e-32 9.807108779121844e-31 28596
12.5 1.098851593346621e-32 1.043619282646262e-30 27848
12.75 1.070779554236184e-32 1.03304863314791e-30 26544
13 1.093495548185827e-32 1.092733836053546e-30 26456
13.25 1.039132707535192e-32 1.105041959438969e-30 25284
13.5 1.029724613897207e-32 1.081663384935898e-30 24260
13.75 1.000082007868714e-32 1.095560983875818e-30 23312
14 9.73765149006018e-33 1.105664588117635e-30 22368
14.25 9.724584069125142e-33 1.123863573881542e-30 21872
14.5 9.231795348141692e-33 1.069188971413645e-30 20400
14.75 8.766952882271979e-33 1.031510696777048e-30 19040
15 8.401814056921084e-33 1.022079712163581e-30 18252
15.25 7.865947856160939e-33 1.001008441878331e-30 16760
15.5 7.728907008468431e-33 9.522768012995319e-31 15776
15.75 6.523068445062526e-33 8.509492090013008e-31 13704
16 6.568720799616396e-33 8.615312368247752e-31 13112
16.25 5.732265082134704e-33 7.783322994692465e-31 11652
16.5 4.836271035054936e-33 6.910710169746807e-31 9776
16.75 4.382017368058641e-33 6.054793509579831e-31 8448
17 3.658364140140522e-33 5.216925756288276e-31 7013
17.25 2.923629121247708e-33 4.413661390488683e-31 5546
17.5 2.586300427613625e-33 3.858105587250518e-31 4722
17.75 1.967760975990878e-33 3.119693197076218e-31 3782
18 1.72132091578399e-33 2.830824585570861e-31 3174
18.25 1.454159847966047e-33 2.312575579130899e-31 2582
18.5 1.104573666609399e-33 1.956099771578347e-31 1928
18.75 1.007188583402611e-33 1.550837132524005e-31 1662
19 7.591056106381369e-34 1.175286016736348e-31 1256
19.25 4.614754528194898e-34 9.245470696211601e-32 864
19.5 2.802999792697526e-34 4.553325358211312e-32 428
19.75 2.868113061597754e-34 4.580293295530915e-32 456
20 1.571574927467929e-34 2.613778978742215e-32 248
20.25 6.53879066002491e-35 1.235145793181356e-32 104
20.5 1.817281652632164e-35 2.22319292857544e-33 18
20.75 6.339162701941239e-36 9.918466603470023e-34 7

0.25 4.366799552328951e-19 1.572554995850809e-19 18
0.5 3.615717160491147e-18 1.07276192349394e-18 62
0.75 4.215645005863549e-18 3.077239926840592e-18 98
1 1.027542318996522e-17 1.815618664622524e-17 210
1.25 1.472012188230608e-17 7.67226876387129e-17 350
1.5 2.335137730618425e-17 7.350142062269018e-17 450
1.75 3.433138390963331e-17 8.419630717880869e-17 602
2 4.131364661692047e-17 1.396529489395824e-16 762
2.25 6.569926586444807e-17 2.971693350260274e-16 1142
2.5 6.360266559722844e-17 4.206469240203316e-16 1250
2.75 7.693986309625545e-17 6.169553622377051e-16 1458
3 9.555210849844698e-17 8.630405590013889e-16 1814
3.25 1.153679064090077e-16 1.211009680743115e-15 2178
3.5 1.388028828156331e-16 1.661080351443871e-15 2498
3.75 1.470775138658671e-16 1.95957030049462e-15 2622
4 8.912278625603693e-17 1.312411864338335e-15 3338
4.25 3.363414751292619e-28 2.064105450271889e-27 3722
4.5 1.121637639232905e-28 1.465017755095483e-27 4170
4.75 3.536621905562365e-29 1.011145203810574e-27 4358
5 2.62303001875913e-29 4.84354882936153e-28 5034
5.25 1.792880189980206e-29 2.837525628495955e-28 5714
5.5 1.114601081520816e-29 2.051036930075996e-28 5982
5.75 6.201041779899772e-30 1.436335427353839e-28 6602
6 3.773734824494059e-30 1.22517102616992e-28 7130
6.25 4.719319592266954e-30 1.855966562965594e-28 8034
6.5 5.868362443863828e-30 2.526041636393669e-28 8606
6.75 6.596939252691563e-30 2.670517015462638e-28 9066
7 5.16294201213677e-30 2.649266982950625e-28 9962
7.25 3.484117053239679e-30 1.414765043425369e-28 10550
7.5 1.343720953716487e-30 4.898541550994241e-29 11226
7.75 2.591700058466021e-31 8.96017330520232e-30 12146
8 7.286590010590851e-33 3.266370959798619e-31 12606
8.25 3.047745303526488e-33 1.569197569724684e-31 13802
8.5 3.189172797058237e-33 1.749695292464059e-31 14754
8.75 3.35742498658931e-33 1.958790904954118e-31 15194
9 4.047755972681826e-33 2.488807367670537e-31 16454
9.25 3.987350096754308e-33 2.553462224957616e-31 17154
9.5 4.460934876935969e-33 2.886079819901272e-31 18266
9.75 4.504491091022042e-33 3.144178225000386e-31 18750
10 5.076397384017194e-33 3.513973232471454e-31 20234
10.25 5.475279404653691e-33 3.892438595693868e-31 21450
10.5 5.738830863480829e-33 4.366540290975429e-31 21962
10.75 5.987352941898232e-33 4.722345147587085e-31 23462
11 6.448141291875675e-33 5.284678569952008e-31 24042
11.25 7.162136570538617e-33 5.748244832663437e-31 25946
11.5 7.369850133342924e-33 6.118497770248953e-31 26118
11.75 7.801831894226462e-33 6.552998266467458e-31 27506
12 8.627000365255539e-33 7.434240483425493e-31 28631
12.25 8.491329804705099e-33 7.568478550859604e-31 28596
12.5 8.289141572310271e-33 7.738381660085141e-31 27848
12.75 8.074965011566878e-33 7.783619241980226e-31 26544
13 7.969245871329011e-33 8.501020869697581e-31 26456
13.25 8.032310817179174e-33 8.175092063313305e-31 25284
13.5 7.594387881005456e-33 8.396393387270608e-31 24260
13.75 7.477940353897062e-33 8.495904476829835e-31 23312
14 7.364543564821456e-33 8.43205827692542e-31 22368
14.25 7.383665436877961e-33 8.563234273805032e-31 21872
14.5 6.995187432625232e-33 8.274973367687021e-31 20400
14.75 6.505746666627072e-33 8.140053047575383e-31 19040
15 6.463708664507866e-33 7.755785945294286e-31 18252
15.25 5.967163182171979e-33 7.537348064250665e-31 16760
15.5 5.820354196808759e-33 7.480643850973402e-31 15776
15.75 4.927101208124251e-33 6.596901886253562e-31 13704
16 4.934918692907691e-33 6.779817367005806e-31 13112
16.25 4.473548036995242e-33 5.933028067627545e-31 11652
16.5 3.881169834740457e-33 5.186744045144524e-31 9776
16.75 3.323961101598499e-33 4.762182974750469e-31 8448
17 2.74695087434068e-33 4.195740527460672e-31 7013
17.25 2.254169149970319e-33 3.393499467743148e-31 5546
17.5 2.038799990400884e-33 2.888034704642418e-31 4722
17.75 1.579554631109932e-33 2.361282744215677e-31 3782
18 1.350953091762111e-33 2.11574217093373e-31 3174
18.25 1.063682222561133e-33 1.822965324147784e-31 2582
18.5 8.243493373640148e-34 1.470429249594327e-31 1928
18.75 7.471896627074047e-34 1.246269426541856e-31 1662
19 6.290096190754321e-34 9.475585251596538e-32 1256
19.25 3.807164326372796e-34 6.908181862649429e-32 864
19.5 1.870807798863885e-34 3.298813780628307e-32 428
19.75 2.136455854570051e-34 3.265269389020019e-32 456
20 1.195133084228576e-34 2.083553324662881e-32 248
20.25 5.705389275055623e-35 6.335809893377775e-33 104
20.5 1.287746237530156e-35 3.359845197760346e-33 18
20.75 3.800929716432483e-36 6.269383609703198e-34 7

0.25 7.653691100332536e-20 1.075662726969984e-18 18
0.5 5.027496870085953e-19 4.711777133475395e-18 62
0.75 9.291236878422834e-19 6.182568993165508e-18 98
1 3.199213918376525e-18 2.767869114007778e-17 210
1.25 6.413206865591953e-18 9.213471680638329e-17 350
1.5 8.123131151795516e-18 9.45657876721168e-17 450
1.75 1.17400529993882e-17 8.673752613105698e-17 602
2 1.537527480839389e-17 1.310747360209284e-16 762
2.25 2.836328764708043e-17 2.41613415270197e-16 1142
2.5 3.208023900277944e-17 2.912596958728613e-16 1250
2.75 3.821692041058723e-17 4.370110788851646e-16 1458
3 4.735396282878813e-17 6.103518762875645e-16 1814
3.25 5.939511171227701e-17 8.257825503424583e-16 2178
3.5 7.300203651246515e-17 1.107075213322373e-15 2498
3.75 7.749134388713608e-17 1.305584876437263e-15 2622
4 4.729878511551699e-17 8.66536190027238e-16 3338
4.25 1.046018865835506e-27 1.288969346544359e-26 3722
4.5 4.354720541867145e-28 1.052961825913139e-26 4170
4.75 1.910509088766671e-28 7.359559819310913e-27 4358
5 7.569890664053523e-29 5.247721258052257e-27 5034
5.25 2.37416495940807e-29 2.993395402690179e-27 5714
5.5 7.904197442327006e-30 1.073971333508823e-27 5982
5.75 5.165280732152327e-30 2.759315888678275e-28 6602
6 4.803139041825685e-30 1.157668728865311e-28 7130
6.25 6.237315152980116e-30 1.747996284775727e-28 8034
6.5 7.843348413769704e-30 2.482108656069577e-28 8606
6.75 8.300663639577892e-30 2.605707928340174e-28 9066
7 6.990023454329344e-30 2.233231793656183e-28 9962
7.25 3.371353532566199e-30 1.354041547472179e-28 10550
7.5 1.109179918560339e-30 4.733204876394361e-29 11226
7.75 1.436497740760235e-31 8.639640769567389e-30 12146
8 4.061368806923475e-33 2.142300020719936e-31 12606
8.25 2.330758730819902e-33 1.273268498001842e-31 13802
8.5 2.473721013265304e-33 1.442414459333623e-31 14754
8.75 2.635027243804861e-33 1.550315865519959e-31 15194
9 3.365177153259655e-33 1.938322578618276e-31 16454
9.25 3.071055613983962e-33 2.000799367357268e-31 17154
9.5 3.428777501612314e-33 2.272873043103497e-31 18266
9.75 3.548154507890925e-33 2.502120255409478e-31 18750
10 3.967356248345834e-33 2.819500922642217e-31 20234
10.25 4.121317388586012e-33 3.14688154836212e-31 21450
10.5 4.520208835941646e-33 3.449532945837626e-31 21962
10.75 4.661060007341462e-33 3.688409498668438e-31 23462
11 5.290495525002115e-33 4.058443225737862e-31 24042
11.25 5.656809138824596e-33 4.555961263223639e-31 25946
11.5 5.726421528226506e-33 4.879023180067918e-31 26118
11.75 6.022027111210767e-33 5.300815180666954e-31 27506
12 6.652725227744753e-33 5.866362249382272e-31 28631
12.25 6.659262138185578e-33 6.007506644198593e-31 28596
12.5 6.429688209522889e-33 6.215441263352003e-31 27848
12.75 6.229505669204592e-33 6.224053477734949e-31 26544
13 6.440604269004475e-33 6.516689269611974e-31 26456
13.25 6.103991486708008e-33 6.601935621530442e-31 25284
13.5 5.987981425775114e-33 6.50829064526694e-31 24260
13.75 5.957747951674681e-33 6.534052308684215e-31 23312
14 5.77197023489171e-33 6.630521047761048e-31 22368
14.25 5.679656182656235e-33 6.857840755336886e-31 21872
14.5 5.399143988562729e-33 6.691946072991942e-31 20400
14.75 5.19560143972116e-33 6.372206956406906e-31 19040
15 4.940810809194478e-33 6.278825989791267e-31 18252
15.25 4.688686984550942e-33 5.821376361352431e-31 16760
15.5 4.462230630178728e-33 5.833269641451433e-31 15776
15.75 3.875480040590384e-33 5.260611393842033e-31 13704
16 3.845908568005791e-33 5.346917553503746e-31 13112
16.25 3.436778943924143e-33 4.831882215566039e-31 11652
16.5 2.912702991443815e-33 4.206194692481073e-31 9776
16.75 2.59223403678019e-33 3.802201906298793e-31 8448
17 2.175314832891295e-33 3.169169485693656e-31 7013
17.25 1.719633171314617e-33 2.623113127767812e-31 5546
17.5 1.553532179184274e-33 2.385929270529372e-31 4722
17.75 1.181432118921773e-33 1.95110581944191e-31 3782
18 1.015233455290946e-33 1.68502131747687e-31 3174
18.25 8.527366183936878e-34 1.41303809556761e-31 2582
18.5 6.572566804344731e-34 1.147111485536869e-31 1928
18.75 5.717836116872646e-34 1.04681095282153e-31 1662
19 4.38648773340709e-34 7.74223064659585e-32 1256
19.25 3.018179155494092e-34 5.460665460160873e-32 864
19.5 1.474813207715219e-34 2.591964377447274e-32 428
19.75 1.657486207830355e-34 2.643192131002035e-32 456
20 9.369445134392447e-35 1.554686707093975e-32 248
20.25 4.772550108863504e-35 5.026859061221755e-33 104
20.5 5.816699103674763e-36 2.573780444195127e-33 18
20.75 2.958926950625877e-36 7.617779993645228e-34 7

0.25 2.805981112939034e-19 4.545064839879969e-20 18
0.5 8.829969432862501e-19 6.254807715751584e-19 62
0.75 1.625613767450039e-18 1.42981211302199e-18 98
1 5.461550159775875e-18 4.717496999952442e-18 210
1.25 6.661848323271264e-18 3.046129624415102e-17 350
1.5 1.818750262434683e-17 3.122506443909665e-17 450
1.75 1.391898207457617e-17 3.184987288915088e-17 602
2 1.459454101914577e-17 5.956450736210972e-17 762
2.25 2.561498006329831e-17 1.157174904392612e-16 1142
2.5 2.439845441317882e-17 1.651425792536163e-16 1250
2.75 3.202829097582746e-17 2.250746033110197e-16 1458
3 3.87369377489647e-17 3.226070530293289e-16 1814
3.25 4.617293252308838e-17 4.579924285215819e-16 2178
3.5 5.589991769043978e-17 6.241199580147179e-16 2498
3.75 5.584236207792665e-17 7.82941585324872e-16 2622
4 3.420129140872027e-17 5.178838342013594e-16 3338
4.25 1.555211328499473e-27 1.11251288304776e-25 3722
4.5 2.224690041235331e-28 5.541959572383564e-26 4170
4.75 7.137205380442619e-29 1.948835639297381e-26 4358
5 6.926252613242375e-29 4.728888892288053e-27 5034
5.25 4.540289844127309e-29 5.759165841047905e-28 5714
5.5 1.635810399687978e-29 3.121833367248924e-28 5982
5.75 5.357718202669386e-30 1.306040528812877e-28 6602
6 1.920056480778371e-30 6.339455447088937e-29 7130
6.25 3.444314701616484e-30 1.309906768270594e-28 8034
6.5 5.574990663242704e-30 2.129253544797459e-28 8606
6.75 6.311009727783887e-30 2.525173098553629e-28 9066
7 6.055522150339165e-30 2.162202740249894e-28 9962
7.25 3.301988008543832e-30 1.301235721262351e-28 10550
7.5 1.179461407840432e-30 5.70169508064118e-29 11226
7.75 1.998856611079642e-31 1.11232236244262e-29 12146
8 3.301916248402465e-33 1.850356440780207e-31 12606
8.25 1.877989956388869e-33 9.938290282679879e-32 13802
8.5 2.019329401000911e-33 1.121623333585666e-31 14754
8.75 2.085452611765143e-33 1.241630127498721e-31 15194
9 2.604795898957463e-33 1.516439198599435e-31 16454
9.25 2.487319223130061e-33 1.554449371304519e-31 17154
9.5 2.777817447437821e-33 1.788433647071899e-31 18266
9.75 2.974651059286492e-33 1.941034832622631e-31 18750
10 3.216738067290809e-33 2.240463663865325e-31 20234
10.25 3.366731067892311e-33 2.444699393236917e-31 21450
10.5 3.586448035229232e-33 2.746700097786223e-31 21962
10.75 3.752059988978142e-33 2.972928178200077e-31 23462
11 4.376511865114721e-33 3.289614959079705e-31 24042
11.25 4.451104128242896e-33 3.629659184636301e-31 25946
11.5 4.65791939813717e-33 3.839208345842487e-31 26118
11.75 4.889262627434613e-33 4.162332212535631e-31 27506
12 5.309208524349923e-33 4.984254977024522e-31 28631
12.25 5.309060699594279e-33 4.793845142044328e-31 28596
12.5 5.165234484075519e-33 4.94237973718918e-31 27848
12.75 5.09794263123314e-33 4.859423917757784e-31 26544
13 5.194853302140829e-33 5.144758126652157e-31 26456
13.25 4.982323680740415e-33 5.189483651649305e-31 25284
13.5 4.840841385095353e-33 5.167020669204166e-31 24260
13.75 4.709342171767515e-33 5.289529280146853e-31 23312
14 4.66700727716968e-33 5.24748291582048e-31 22368
14.25 4.597268409814557e-33 5.378119709632821e-31 21872
14.5 4.434142944624842e-33 5.262825559855871e-31 20400
14.75 4.126041611263194e-33 5.124275204968432e-31 19040
15 4.0179864392268e-33 4.973172254406897e-31 18252
15.25 3.74549423367683e-33 4.703116901594639e-31 16760
15.5 3.611328157581556e-33 4.56891294739387e-31 15776
15.75 3.205297493842409e-33 4.082643610398566e-31 13704
16 3.086028590742813e-33 4.272344082367984e-31 13112
16.25 2.73975741066767e-33 3.811752300662348e-31 11652
16.5 2.370066673950381e-33 3.371341617407395e-31 9776
16.75 2.106106015782872e-33 2.978252593406025e-31 8448
17 1.703447301783741e-33 2.571640365975919e-31 7013
17.25 1.395564792876418e-33 2.093701739397201e-31 5546
17.5 1.235727919641371e-33 1.933401590947227e-31 4722
17.75 1.011487073517092e-33 1.525107183140807e-31 3782
18 8.504693995513449e-34 1.346811836392109e-31 3174
18.25 6.87763171316746e-34 1.132937807547754e-31 2582
18.5 5.394621288867839e-34 8.831898732939595e-32 1928
18.75 4.734271961215525e-34 8.231941656906351e-32 1662
19 3.705190867248415e-34 6.272315478382486e-32 1256
